date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,APO,USD,0001858681,2025-02-24,2025-02-24 16:40:05,2024,FY,1662000000,1075000000,0,721000000,2136000000,0,0,0,2136000000,-2341000000,3253000000,0,0,-125627000000,0,63826000000,-61801000000,2686000000,0,-890000000,-1189000000,57365000000,57972000000,-3000000,-579000000,17112000000,17691000000,3253000000,0,3253000000,https://www.sec.gov/Archives/edgar/data/1858681/000185868125000034/0001858681-25-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1858681/000185868125000034/apo-20241231.htm
2023-12-31,APO,USD,0001858681,2024-02-27,2024-02-27 16:08:55,2023,FY,4881000000,803000000,0,1026000000,3435000000,0,0,0,3435000000,-3823000000,6322000000,0,0,-55972000000,0,13565000000,-42407000000,1132000000,0,-561000000,-1034000000,43101000000,42638000000,10000000,6563000000,17691000000,11128000000,6322000000,0,6322000000,https://www.sec.gov/Archives/edgar/data/1858681/000185868124000031/0001858681-24-000031-index.htm,https://www.sec.gov/Archives/edgar/data/1858681/000185868124000031/apo-20231231.htm
2022-12-31,APO,USD,0001858681,2023-03-01,2023-02-28 21:48:07,2022,FY,-3507000000,529000000,107591000,540000000,5945000000,-232757000,0,22143000,6155614000,174409000,3789000000,-202525000,30303000000,-63890000000,38290000000,-27944475000,-23444000000,1712000000,0,-635000000,-962000000,28595000000,28710000000,-15000000,9040000000,11128000000,2088000000,3789000000,-202525000,3586475000,https://www.sec.gov/Archives/edgar/data/1858681/000185868123000007/0001858681-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1858681/000185868123000007/apo-20221231.htm
2021-12-31,APO,USD,0001858681,2021-12-31,2021-12-31 00:00:00,2021,FY,4267895000,27330000,464726000,1181000000,966636000,995000,491434000,25072000,449135000,-5843541000,1064046000,-64738000,-366778000,-5148423000,3709451000,318813000,-1551675000,-634000000,1001000000,-299000000,-553962000,594962000,109000000,0,-378197000,2088334000,2466531000,1064046000,-64738000,999308000,,
2020-12-31,APO,USD,0001858681,2020-12-31,2020-12-31 00:00:00,2020,FY,466802000,18828000,23620000,213000000,-308053000,-2817000,43889000,25618000,-374743000,-2030627000,-1616430000,-59562000,-168512000,-2440663000,1620212000,210866000,-837659000,3374717000,0,-92000000,-586188000,602781000,3299310000,0,845221000,2466531000,1621310000,-1616430000,-59562000,-1675992000,,
2019-12-31,APO,USD,0001858681,2019-12-31,2019-12-31 00:00:00,2019,FY,1536843000,15758000,-95125000,189648000,188674000,4378000,191495000,23486000,-30685000,-753104000,1082694000,-39495000,-186985000,-556578000,394078000,125008000,-263972000,1313886000,0,-110726000,-471930000,-591517000,139713000,0,958435000,1621310000,662875000,1082694000,-39495000,1043199000,,
2018-12-31,APO,USD,0001858681,2019-03-01,2019-03-01 16:08:23,2018,FY,19251000,15233000,79188000,173228000,-405921000,660000,-339148000,2005000,-69438000,933280000,814259000,-14741000,-268933000,-554651000,472581000,118484000,-247260000,-88886000,0,-90908000,-438525000,-133865000,-752184000,0,-185185000,662875000,848060000,814259000,-14741000,799518000,https://www.sec.gov/Archives/edgar/data/1411494/000141149419000016/0001411494-19-000016-index.html,https://www.sec.gov/Archives/edgar/data/1411494/000141149419000016/apo-1231201810k.htm
2017-12-31,APO,USD,0001858681,2018-02-12,2018-02-12 16:55:08,2017,FY,1443639000,18379000,314127000,91450000,-515709000,-643092000,0,11408000,-527117000,-543628000,808258000,-8529000,-153309000,-376523000,117577000,3770000,-417014000,109952000,0,-18463000,-380238000,-164886000,-453635000,0,-62391000,751273000,813664000,808258000,-8529000,799729000,https://www.sec.gov/Archives/edgar/data/1411494/000141149418000010/0001411494-18-000010-index.html,https://www.sec.gov/Archives/edgar/data/1411494/000141149418000010/apo-1231201710k.htm
2016-12-31,APO,USD,0001858681,2017-02-13,2017-02-13 17:13:20,2016,FY,970307000,18735000,81880000,102983000,-383537000,-617282000,0,-34360000,-349177000,-175108000,615260000,-6356000,-224946000,-46880000,102768000,-7347000,-182761000,331697000,0,-13377000,-239109000,-315368000,-236157000,0,196342000,813664000,617322000,615260000,-6356000,608904000,https://www.sec.gov/Archives/edgar/data/1411494/000141149417000009/0001411494-17-000009-index.html,https://www.sec.gov/Archives/edgar/data/1411494/000141149417000009/apo-1231201610k.htm
2015-12-31,APO,USD,0001858681,2016-02-29,2016-02-29 16:42:07,2015,FY,350495000,44474000,26431000,97676000,350583000,304796000,0,49403000,301180000,-286986000,582673000,-6203000,-234382000,-25000000,25000000,37649000,-202936000,0,0,-3120000,-433304000,-610524000,-968078000,0,-588341000,617322000,1205663000,582673000,-6203000,576470000,https://www.sec.gov/Archives/edgar/data/1411494/000141149416000030/0001411494-16-000030-index.html,https://www.sec.gov/Archives/edgar/data/1411494/000141149416000030/apo-1231201510k.htm
2014-12-31,APO,USD,0001858681,2015-02-27,2015-02-27 16:03:21,2014,FY,729922000,45069000,80356000,126653000,572306000,1375409000,0,33986000,538320000,-1927223000,-372917000,-5949000,-109923000,76458000,50000000,2846000,13432000,2137908000,0,-312000,-1209487000,-442901000,485611000,0,126126000,1205663000,1079537000,-372917000,-5949000,-378866000,https://www.sec.gov/Archives/edgar/data/1411494/000141149415000008/0001411494-15-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1411494/000141149415000008/apo-1231201410k.htm
2013-12-31,APO,USD,0001858681,2013-12-31,2013-12-30 19:00:00,2013,FY,2373994000,54241000,62701000,126605000,144923000,-408819000,0,34034000,110889000,-1737082000,1025382000,-7577000,-98422000,0,0,217726000,111727000,541155000,0,-62326000,-1004538000,-479314000,-1005023000,0,132086000,1079537000,947451000,1025382000,-7577000,1017805000,,
2012-12-31,APO,USD,0001858681,2012-12-31,2012-12-30 19:00:00,2012,FY,3047795000,53236000,55309000,598654000,-699353000,-973578000,0,0,-699353000,-2790090000,265551000,-11259000,-99190000,-126917000,152645000,-70000,-84791000,896739000,0,-128064000,-467340000,-279375000,21960000,0,202720000,947451000,744731000,265551000,-11259000,254292000,,
2011-12-31,APO,USD,0001858681,2012-03-09,2012-03-09 16:38:14,2011,FY,-1304199000,26260000,10580000,1149753000,660564000,0,0,0,660564000,200863000,743821000,-21285000,-29632000,-142368000,64844000,-1095000,-129536000,36548000,383990000,-2472000,-102598000,-550210000,-251823000,0,362462000,744731000,382269000,743821000,-21285000,722536000,https://www.sec.gov/Archives/edgar/data/1411494/000119312512107084/0001193125-12-107084-index.html,https://www.sec.gov/Archives/edgar/data/1411494/000119312512107084/d281180d10k.htm
2010-12-31,APO,USD,0001858681,2010-12-31,2010-12-30 19:00:00,2010,FY,543224000,24249000,71241000,1118412000,-989748000,0,0,0,-989748000,-985429000,-218051000,-5601000,20270000,-63459000,38868000,255000,-9667000,536948000,0,-51687000,-74560000,-220216000,243761000,0,16043000,382269000,366226000,-218051000,-5601000,-223652000,,
2009-12-31,APO,USD,0001858681,2009-12-31,2009-12-30 19:00:00,2009,FY,-95390000,24299000,19059000,1100106000,-782622000,0,0,0,-782622000,-157459000,107993000,-15849000,0,-42522000,42475000,-974000,-16870000,-55783000,0,-3485000,-16866000,-30130000,-106264000,0,-15141000,366226000,381367000,107993000,-15849000,92144000,,
2008-12-31,APO,USD,0001858681,2008-12-31,2008-12-30 19:00:00,2008,FY,-2890173000,22099000,-44047000,1125184000,564441000,0,0,0,564441000,1375567000,153071000,-57302000,0,0,0,-129156000,-186458000,-31897000,0,0,-72777000,-241125000,-348299000,0,-381686000,381367000,763053000,153071000,-57302000,95769000,,
2007-12-31,APO,USD,0001858681,2007-12-31,2007-12-30 19:00:00,2007,FY,-569651000,7869000,-866000,989849000,87540000,0,0,0,87540000,341000000,855741000,-6856000,0,0,0,-22257000,-29113000,2178624000,0,0,0,-953825000,-272922000,0,553706000,763053000,209347000,855741000,-6856000,848885000,,
2006-12-31,APO,USD,0001858681,2006-12-31,2006-12-30 19:00:00,2006,FY,1787001000,3288000,360000,0,-23187000,0,0,0,-23187000,-4223527000,-1825504000,-7039000,0,0,0,-2372000,-9411000,73219000,0,0,-190503000,1921324000,1804040000,0,-30875000,209347000,240222000,-1825504000,-7039000,-1832543000,,
