date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,SBAC,USD,0001034054,2025-02-26,2025-02-26 16:04:56,2024,FY,189841000,254534000,444375000,284533000,0,1249812000,1978720000,6392812000,0,2388707000,2388707000,20779000,53974000,582344000,9438616000,0,11417336000,59549000,1448930000,7204000,127308000,154945000,1797936000,14307264000,0,0,367942000,14675206000,0,2164456000,16473142000,0,1076000,-7326189000,-760280000,2975455000,-5109938000,-5055806000,11417336000,54132000,11417336000,275313000,15756194000,15566353000,https://www.sec.gov/Archives/edgar/data/1034054/000103405425000002/0001034054-25-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405425000002/sbac-20241231x10k.htm
2023-12-31,SBAC,USD,0001034054,2024-02-28,2024-02-28 17:26:56,2023,FY,208547000,1046000,209593000,202126000,0,72548000,484267000,6426101000,0,2455597000,2455597000,24540000,67473000,720463000,9694174000,0,10178441000,42202000,916609000,7149000,235668000,161631000,1363259000,13546856000,0,0,404161000,13951017000,0,2139150000,15314276000,0,1080000,-7450824000,-615198000,2894060000,-5170882000,-5135835000,10178441000,35047000,10178441000,25586000,14463465000,14254918000,https://www.sec.gov/Archives/edgar/data/1034054/000103405424000002/0001034054-24-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405424000002/sbac-20231231x10k.htm
2022-12-31,SBAC,USD,0001034054,2023-03-01,2023-02-28 17:37:46,2022,FY,143708000,1331000,145039000,264446000,0,73248000,482733000,6603463000,0,2776472000,2776472000,40696000,16173000,665504000,10102308000,0,10585041000,51427000,286365000,19063000,179744000,160165000,696764000,14884790000,0,0,248067000,15132857000,0,2302993000,15829621000,0,1080000,-7482061000,-590510000,2795176000,-5276315000,-5244580000,10585041000,31735000,10585041000,42027000,15171155000,15027447000,https://www.sec.gov/Archives/edgar/data/1034054/000103405423000002/0001034054-23-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405423000002/sbac-20221231x10k.htm
2021-12-31,SBAC,USD,0001034054,2022-03-01,2022-03-01 15:58:55,2021,FY,367278000,778000,368056000,150794000,0,95596000,614446000,5808362000,0,2803247000,2803247000,47889000,51918000,475837000,9187253000,0,9801699000,34066000,262497000,16072000,190034000,113662000,616331000,14260047000,0,0,191475000,14451522000,0,2219850000,15067853000,0,1089000,-7203531000,-762309000,2681347000,-5283404000,-5266154000,9801699000,17250000,9801699000,48667000,14522544000,14155266000,https://www.sec.gov/Archives/edgar/data/1034054/000103405422000002/0001034054-22-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405422000002/sbac-20211231x10k.htm
2020-12-31,SBAC,USD,0001034054,2021-02-25,2021-02-25 16:36:03,2020,FY,308560000,0,308560000,108884000,0,55546000,472990000,5050886000,0,3156150000,3156150000,57575000,53722000,366695000,8685028000,0,9158018000,109969000,260037000,9583000,113117000,122095000,614801000,13166159000,0,0,186246000,13352405000,0,2330400000,13967206000,0,1098000,-6604028000,-807582000,2586130000,-4824382000,-4809188000,9158018000,15194000,9158018000,57575000,13426196000,13117636000,https://www.sec.gov/Archives/edgar/data/1034054/000103405421000003/0001034054-21-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405421000003/sbac-20201231x10k.htm
2019-12-31,SBAC,USD,0001034054,2020-02-24,2020-02-24 15:56:25,2019,FY,108309000,0,108309000,158438000,0,67524000,334271000,5366819000,0,3626773000,3626773000,13255000,4342000,414481000,9425670000,0,9759941000,31846000,769105000,9598000,113507000,124237000,1048293000,12091735000,0,0,270868000,12362603000,0,2526415000,13410896000,0,1118000,-5560695000,-568765000,2461335000,-3667007000,-3650955000,9759941000,16052000,9759941000,13255000,12860840000,12752531000,https://www.sec.gov/Archives/edgar/data/1034054/000103405420000003/0001034054-20-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405420000003/sbac-20191231x10k.htm
2018-12-31,SBAC,USD,0001034054,2019-02-28,2019-02-28 16:54:16,2018,FY,143444000,0,143444000,145998000,0,84412000,373854000,2786355000,0,3331465000,3331465000,0,18330000,703703000,6839853000,0,7213707000,34308000,941728000,7928000,108054000,114261000,1206279000,8996825000,0,0,387426000,9384251000,0,0,10590530000,0,1124000,-5136368000,-511905000,2270326000,-3376823000,6385822000,7213707000,9762645000,7213707000,0,9938553000,9795109000,https://www.sec.gov/Archives/edgar/data/1034054/000103405419000002/0001034054-19-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405419000002/sbac-20181231x10k.htm
2017-12-31,SBAC,USD,0001034054,2018-03-01,2018-03-01 12:56:25,2017,FY,68783000,0,68783000,109058000,0,81692000,259533000,2812346000,0,3598131000,3598131000,0,1670000,648525000,7060672000,0,7320205000,33334000,20000000,7125000,97969000,120477000,278905000,9290686000,0,0,349728000,9640414000,0,0,9919319000,460000,1164000,-4388288000,-379460000,2167470000,-2599114000,6609865000,7320205000,9208979000,7320205000,0,9310686000,9241903000,https://www.sec.gov/Archives/edgar/data/1034054/000103405418000003/0001034054-18-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405418000003/sbac-20171231x10k.htm
2016-12-31,SBAC,USD,0001034054,2017-03-01,2017-03-01 14:05:19,2016,FY,146109000,0,146109000,89471000,0,88991000,324571000,2792076000,0,3656924000,3656924000,7884000,0,579490000,7036374000,0,7360945000,28320000,627157000,7644000,101098000,109228000,873447000,8148426000,0,0,334993000,8483419000,0,0,9356866000,184000,1210000,-3637467000,-370184000,2010520000,-1995921000,6596544000,7360945000,8592465000,7360945000,7884000,8775583000,8629474000,https://www.sec.gov/Archives/edgar/data/1034054/000103405417000003/0001034054-17-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405417000003/sbac-20161231x10k.htm
2015-12-31,SBAC,USD,0001034054,2016-02-26,2016-02-26 12:05:00,2015,FY,118039000,706000,118745000,100260000,0,74955000,293960000,2782353000,0,3735413000,3735413000,8140000,0,493114000,7019020000,0,7403215000,27105000,20000000,7899000,97083000,121284000,273371000,8522305000,0,0,313683000,8745753000,0,0,9109359000,45000,1257000,-3168069000,-502045000,1962713000,-1706144000,-1706144000,7403215000,0,7403215000,8846000,8452070000,8334031000,https://www.sec.gov/Archives/edgar/data/1034054/000103405416000018/0001034054-16-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405416000018/sbac-20151231x10k.htm
