holder,shares,dateReported,change
FMR LLC,316425,2025-09-30,-36049
Legal & General Group Plc,310745,2025-09-30,-838
UNITED BANK,285888,2025-09-30,-934
BAHL & GAYNOR INC,268398,2025-09-30,5111
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",258098,2025-09-30,33342
WESTWOOD HOLDINGS GROUP INC,241785,2025-09-30,-52900
JANUS HENDERSON GROUP PLC,237680,2025-09-30,230699
Qube Research & Technologies Ltd,222485,2025-09-30,173668
Artisan Partners Limited Partnership,218711,2025-09-30,-16219
UBS Group AG,213693,2025-09-30,-224442
NORDEA INVESTMENT MANAGEMENT AB,203399,2025-09-30,27576
PRINCIPAL FINANCIAL GROUP INC,198675,2025-09-30,-9050
AVIVA PLC,198380,2025-09-30,2356
"Merewether Investment Management, LP",198000,2025-09-30,31100
Robeco Institutional Asset Management B.V.,194139,2025-09-30,2391
BESSEMER GROUP INC,184568,2025-09-30,35
"VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.",183377,2025-09-30,21170
FORT WASHINGTON INVESTMENT ADVISORS INC /OH/,178427,2025-09-30,7
ROYAL BANK OF CANADA,163064,2025-09-30,65258
MILLENNIUM MANAGEMENT LLC,161808,2025-09-30,-168809
abrdn plc,157697,2025-09-30,-14876
"Cartenna Capital, LP",155000,2025-09-30,-10000
Swiss National Bank,153900,2025-09-30,-8200
HM PAYSON & CO,152006,2025-09-30,-37095
WELLS FARGO & COMPANY/MN,141029,2025-09-30,1394
"PARNASSUS INVESTMENTS, LLC",140685,2025-09-30,-22802
HSBC HOLDINGS PLC,139086,2025-09-30,21754
RAYMOND JAMES FINANCIAL INC,133639,2025-09-30,1660
REGIONS FINANCIAL CORP,131449,2025-09-30,-3125
OLD REPUBLIC INTERNATIONAL CORP,127000,2025-09-30,0
"Sumitomo Mitsui Trust Holdings, Inc.",124391,2025-09-30,-1400
BNP Paribas Asset Management Holding S.A.,123417,2025-09-30,57291
"CIBC Private Wealth Group, LLC",121316,2025-09-30,-2201
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,120267,2025-09-30,6881
Fiera Capital Corp,119689,2025-09-30,-2684
"Rakuten Investment Management, Inc.",117436,2025-09-30,117436
LAZARD ASSET MANAGEMENT LLC,114100,2025-09-30,0
Stephens Investment Management Group LLC,113822,2025-09-30,-6775
"Interval Partners, LP",113291,2025-09-30,48389
Sandhill Capital Partners LLC,113005,2025-09-30,-782
Vontobel Holding Ltd.,110364,2025-09-30,2625
ANCHOR CAPITAL ADVISORS LLC,110129,2025-09-30,-3374
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",109032,2025-09-30,6489
RHUMBLINE ADVISERS,102975,2025-09-30,-1376
ALLIANCEBERNSTEIN L.P.,102242,2025-09-30,19840
BARCLAYS PLC,100953,2025-09-30,-16791
DekaBank Deutsche Girozentrale,99199,2025-09-30,0
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,98587,2025-09-30,3613
JOHNSON INVESTMENT COUNSEL INC,93271,2025-09-30,-1674
"Bain Capital Public Equity Management II, LLC",91365,2025-09-30,-232541
"BNP PARIBAS ARBITRAGE, SNC",89735,2025-09-30,-20342
ENVESTNET ASSET MANAGEMENT INC,89729,2025-09-30,3542
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,85527,2025-09-30,-2757
AMERICAN CENTURY COMPANIES INC,83061,2025-09-30,-46506
CITADEL ADVISORS LLC,79375,2025-09-30,67793
"Russell Investments Group, Ltd.",78582,2025-09-30,17510
"FEDERATED HERMES, INC.",77857,2025-09-30,-10433
SEI INVESTMENTS CO,75971,2025-09-30,-4348
"Smith Group Asset Management, LLC",74886,2025-09-30,3526
Northwest & Ethical Investments L.P.,73416,2025-09-30,300
Covea Finance,71708,2025-09-30,-4560
FACTORY MUTUAL INSURANCE CO,71600,2025-09-30,0
NEW YORK STATE COMMON RETIREMENT FUND,66291,2025-09-30,-800
DANSKE BANK A/S,63078,2025-09-30,-1789
Korea Investment CORP,61567,2025-09-30,-7684
"Gotham Asset Management, LLC",61493,2025-09-30,6007
NOMURA ASSET MANAGEMENT CO LTD,60823,2025-09-30,-1117
Zurcher Kantonalbank (Zurich Cantonalbank),58972,2025-09-30,3971
Jain Global LLC,58447,2025-09-30,-22523
Allianz Asset Management GmbH,56148,2025-09-30,53809
BANK OF MONTREAL /CAN/,55967,2025-09-30,2414
HALLMARK CAPITAL MANAGEMENT INC,55892,2025-09-30,-701
Universal- Beteiligungs- und Servicegesellschaft mbH,55766,2025-09-30,-1945
"Boston Common Asset Management, LLC",54843,2025-09-30,30498
BALYASNY ASSET MANAGEMENT L.P.,54606,2025-09-30,52146
AXA Investment Managers S.A.,52835,2025-09-30,52835
"Granite Investment Partners, LLC",52060,2025-09-30,-2582
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,49659,2025-09-30,9509
BECK MACK & OLIVER LLC,49550,2025-09-30,-219
"RMB Capital Management, LLC",48140,2025-09-30,-2010
Lansforsakringar Fondforvaltning AB (publ),46970,2025-09-30,2126
BRADLEY FOSTER & SARGENT INC/CT,46733,2025-09-30,42849
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,46470,2025-09-30,-3521
Ceredex Value Advisors LLC,45775,2025-09-30,-25750
"Strategic Wealth Investment Group, LLC",45075,2025-09-30,42647
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,44048,2025-09-30,-1403
GATEWAY INVESTMENT ADVISERS LLC,43163,2025-09-30,-12
CITIGROUP INC,42105,2025-09-30,-11857
GREAT WEST LIFE ASSURANCE CO /CAN/,41733,2025-09-30,171
"Epoch Investment Partners, Inc.",41519,2025-09-30,-1210
"NATIXIS ADVISORS, L.P.",41428,2025-09-30,6290
Daiwa Securities Group Inc.,37762,2025-09-30,3536
"Grantham, Mayo, Van Otterloo & Co. LLC",37672,2025-09-30,-740
DnB Asset Management AS,37033,2025-09-30,660
Walter Public Investments Inc.,35086,2025-09-30,8774
Guinness Asset Management LTD,35065,2025-09-30,-3233
MEEDER ASSET MANAGEMENT INC,34368,2025-09-30,15343
Pictet Asset Management Holding SA,33966,2025-09-30,572
"MOORE CAPITAL MANAGEMENT, LP",33950,2025-09-30,33950
EVEXIA WEALTH LLC,33511,2025-09-30,-434
"DDD Partners, LLC",33310,2025-09-30,937
BOURGEON CAPITAL MANAGEMENT LLC,32746,2025-09-30,-212
Handelsbanken Fonder AB,32721,2025-09-30,19298
STATE OF WISCONSIN INVESTMENT BOARD,31601,2025-09-30,-843
"Sequoia Financial Advisors, LLC",31076,2025-09-30,-5350
HUTCHINSON CAPITAL MANAGEMENT/CA,30933,2025-09-30,-200
RWC Asset Management LLP,30756,2025-09-30,1910
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",30598,2025-09-30,181
Janney Montgomery Scott LLC,30552,2025-09-30,-765
PRUDENTIAL FINANCIAL INC,30187,2025-09-30,-1345
LVM CAPITAL MANAGEMENT LTD/MI,30173,2025-09-30,200
APG Asset Management N.V.,29600,2025-09-30,0
Mitsubishi UFJ Trust & Banking Corp,29440,2025-09-30,763
LGT CAPITAL PARTNERS LTD.,29210,2025-09-30,-18160
LOGAN CAPITAL MANAGEMENT INC,29158,2025-09-30,1583
Tenere Capital LLC,28469,2025-09-30,28469
"BOOTHBAY FUND MANAGEMENT, LLC",27793,2025-09-30,-2234
"Chevy Chase Trust Holdings, LLC",27621,2025-09-30,-1071
Swedbank AB,27606,2025-09-30,-1157
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",27327,2025-09-30,-5742
Walleye Capital LLC,27258,2025-09-30,-71400
LPL Financial LLC,26229,2025-09-30,1696
Quantinno Capital Management LP,26075,2025-09-30,1844
Willis Investment Counsel,26048,2025-09-30,26048
PRUDENTIAL PLC,25898,2025-09-30,-2235
M&T BANK CORP,25438,2025-09-30,-1120
ROYAL LONDON ASSET MANAGEMENT LTD,25433,2025-09-30,-1026
Portland Global Advisors LLC,25411,2025-09-30,-333
US BANCORP \DE\,25121,2025-09-30,412
"Modera Wealth Management, LLC",24704,2025-09-30,-962
"Werlinich Asset Management, LLC",24684,2025-09-30,0
VOYA INVESTMENT MANAGEMENT LLC,24581,2025-09-30,-3505
"HighTower Advisors, LLC",24510,2025-09-30,-929
Treasurer of the State of North Carolina,24053,2025-09-30,-934
Erste Asset Management GmbH,23934,2025-09-30,-4830
"SIMON QUICK ADVISORS, LLC",23568,2025-09-30,32
Assenagon Asset Management S.A.,23042,2025-09-30,-1908
TD ASSET MANAGEMENT INC,23041,2025-09-30,-397
FineMark National Bank & Trust,22965,2025-09-30,22965
"Financiere des Professionnels - Fonds d,investissement inc.",22929,2025-09-30,-460
ADVISORY RESEARCH INC,22909,2025-09-30,2988
"Franklin, Parlapiano, Turner & Welch, LLC",22868,2025-09-30,-432
"PineBridge Investments, L.P.",22823,2025-09-30,15949
Rodgers Brothers Inc.,22794,2025-09-30,-99
"Asset Management One Co., Ltd.",22711,2025-09-30,742
FRONTIER CAPITAL MANAGEMENT CO LLC,21957,2025-09-30,1801
JACOBS & CO/CA,21249,2025-09-30,189
Allworth Financial LP,21245,2025-09-30,17
"Concentric Capital Strategies, LP",21186,2025-09-30,15158
SCHRODER INVESTMENT MANAGEMENT GROUP,20809,2025-09-30,-236
Atom Investors LP,20305,2025-09-30,10605
BARROW HANLEY MEWHINNEY & STRAUSS LLC,20296,2025-09-30,20262
Mn Services Vermogensbeheer B.V.,20200,2025-09-30,-400
HEARTLAND ADVISORS INC,20106,2025-09-30,2347
"McKinley Carter Wealth Services, Inc.",19929,2025-09-30,100
AQR CAPITAL MANAGEMENT LLC,19749,2025-09-30,2550
TORONTO DOMINION BANK,19599,2025-09-30,-2092
"Hamilton Point Investment Advisors, LLC",19417,2025-09-30,64
CREDIT AGRICOLE S A,19316,2025-09-30,19316
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",18890,2025-09-30,281
CRAWFORD INVESTMENT COUNSEL INC,18742,2025-09-30,-470
KLP KAPITALFORVALTNING AS,18700,2025-09-30,0
State of New Jersey Common Pension Fund D,18350,2025-09-30,499
"Bank Julius Baer & Co. Ltd, Zurich",18092,2025-09-30,-2637
GABELLI FUNDS LLC,18075,2025-09-30,-500
Andra AP-fonden,18000,2025-09-30,-1700
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,17948,2025-09-30,570
HGK ASSET MANAGEMENT INC,17870,2025-09-30,27
"Resona Asset Management Co.,Ltd.",17397,2025-09-30,-1017
TRUIST FINANCIAL CORP,17339,2025-09-30,847
"St. James Investment Company, LLC",17122,2025-09-30,-201
Venture Visionary Partners LLC,16888,2025-09-30,817
Sienna Gestion,16406,2025-09-30,0
KEYBANK NATIONAL ASSOCIATION/OH,16393,2025-09-30,-838
"Empowered Funds, LLC",16222,2025-09-30,3519
"Bain Capital Public Equity, LP",15964,2025-09-30,-8225
Arizona State Retirement System,15752,2025-09-30,93
FORSTA AP-FONDEN,15700,2025-09-30,-5500
SIT INVESTMENT ASSOCIATES INC,15355,2025-09-30,345
"COMMONWEALTH EQUITY SERVICES, LLC",15257,2025-09-30,1274
ABN AMRO INVESTMENT SOLUTIONS,14791,2025-09-30,-1780
"NorthCrest Asset Manangement, LLC",14763,2025-09-30,-4213
"JANE STREET GROUP, LLC",14618,2025-09-30,14618
"Sterling Wealth Management, Inc.",14590,2025-09-30,0
STATE OF MICHIGAN RETIREMENT SYSTEM,14400,2025-09-30,-100
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",14155,2025-09-30,13476
NEOS Investment Management LLC,14126,2025-09-30,2933
PFG Advisors,13891,2025-09-30,1168
NATIONAL BANK OF CANADA /FI/,13875,2025-09-30,-23451
Czech National Bank,13497,2025-09-30,451
TEMA ETFS LLC,13385,2025-09-30,2933
STIFEL FINANCIAL CORP,13362,2025-09-30,-212
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,13361,2025-09-30,4159
"Mariner, LLC",13265,2025-09-30,4040
"MetLife Investment Management, LLC",13192,2025-09-30,-410
MIRABELLA FINANCIAL SERVICES LLP,13151,2025-09-30,-3322
"State of Tennessee, Treasury Department",13131,2025-09-30,-5481
"Nordwand Advisors, LLC",13129,2025-09-30,1144
"Reliant Investment Management, LLC",12959,2025-09-30,299
Ethic Inc.,12943,2025-09-30,5
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,12761,2025-09-30,-329
"Perigon Wealth Management, LLC",12540,2025-09-30,12540
IFM Investors Pty Ltd,12527,2025-09-30,118
"Occidental Asset Management, LLC",12225,2025-09-30,202
"CWM, LLC",12211,2025-09-30,10590
Glenview Trust Co,12171,2025-09-30,320
Canada Post Corp Registered Pension Plan,11926,2025-09-30,800
"SCOPUS ASSET MANAGEMENT, L.P.",11829,2025-09-30,1907
Retirement Systems of Alabama,11336,2025-09-30,-11687
ZACKS INVESTMENT MANAGEMENT,11274,2025-09-30,-5
Hudson Bay Capital Management LP,11238,2025-09-30,-2875
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",11111,2025-09-30,123
COMERICA BANK,11050,2025-09-30,-486
Wealthfront Advisers LLC,10942,2025-09-30,-53
TWINBEECH CAPITAL LP,10937,2025-09-30,10937
Cetera Investment Advisers,10850,2025-09-30,1843
GROUPAMA ASSET MANAGMENT,10849,2025-09-30,-2341
Federation des caisses Desjardins du Quebec,10774,2025-09-30,623
"Bancreek Capital Management, LP",10759,2025-09-30,-809
NEVILLE RODIE & SHAW INC,10744,2025-09-30,-109
ProShare Advisors LLC,10680,2025-09-30,-1783
"Toroso Investments, LLC",10647,2025-09-30,2480
BOSTON FAMILY OFFICE LLC,10618,2025-09-30,0
Security National Bank,10595,2025-09-30,1157
SailingStone Capital Partners LLC,10490,2025-09-30,0
CIBC WORLD MARKET INC.,10384,2025-09-30,-96
AMALGAMATED BANK,10372,2025-09-30,-239
Skandinaviska Enskilda Banken AB (publ),10322,2025-09-30,-1227
"Bridgewater Associates, LP",10319,2025-09-30,9714
Campbell & CO Investment Adviser LLC,10171,2025-09-30,10171
"Mirae Asset Global Investments Co., Ltd.",10169,2025-09-30,1843
"Vanguard Personalized Indexing Management, LLC",10081,2025-09-30,-332
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",10032,2025-09-30,2479
ENGINE NO. 1 LLC,10000,2025-09-30,0
Arrow Capital Pty Ltd,10000,2025-09-30,10000
"Ensign Peak Advisors, Inc",9907,2025-09-30,-6750
FIFTH THIRD BANCORP,9789,2025-09-30,79
Clean Yield Group,9671,2025-09-30,-103
VAN ECK ASSOCIATES CORP,9609,2025-09-30,186
USS Investment Management Ltd,9581,2025-09-30,237
CAPTRUST FINANCIAL ADVISORS,9550,2025-09-30,1379
Cerity Partners LLC,9531,2025-09-30,2863
"MML INVESTORS SERVICES, LLC",9345,2025-09-30,212
SALEM INVESTMENT COUNSELORS INC,9144,2025-09-30,0
"Pathstone Holdings, LLC",9071,2025-09-30,618
"Mengis Capital Management, Inc.",9000,2025-09-30,0
Concorde Financial Corp,8812,2025-09-30,4
Utah Retirement Systems,8800,2025-09-30,0
BROWN ADVISORY INC,8668,2025-09-30,1962
UBS OCONNOR LLC,8660,2025-09-30,8660
Police & Firemen's Retirement System of New Jersey,8619,2025-09-30,502
Calamos Advisors LLC,8617,2025-09-30,0
CITIZENS FINANCIAL GROUP INC/RI,8553,2025-09-30,47
"EXCHANGE TRADED CONCEPTS, LLC",8428,2025-09-30,1116
"XPONANCE, INC.",8425,2025-09-30,98
"Brinker Capital Investments, LLC",8396,2025-09-30,-51
Candriam S.C.A.,8382,2025-09-30,739
"Advisors Asset Management, Inc.",8365,2025-09-30,590
Neuberger Berman Group LLC,8307,2025-09-30,-202
OSTRUM ASSET MANAGEMENT,8244,2025-09-30,648
"West Oak Capital, LLC",8215,2025-09-30,-300
Creative Planning,8178,2025-09-30,733
Aquatic Capital Management LLC,8108,2025-09-30,8108
"Pacific Point Advisors, LLC",8104,2025-09-30,0
"SummitTX Capital, L.P.",7925,2025-09-30,1287
"Glenmede Investment Management, LP",7853,2025-09-30,31
"ASSETMARK, INC",7748,2025-09-30,50
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,7671,2025-09-30,-758
B. Metzler seel. Sohn & Co. AG,7530,2025-09-30,0
CIBC Asset Management Inc,7431,2025-09-30,8
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,7297,2025-09-30,-31
TEACHER RETIREMENT SYSTEM OF TEXAS,7032,2025-09-30,-3543
"Lighthouse Investment Partners, LLC",7010,2025-09-30,-7315
"BOKF, NA",6953,2025-09-30,-2531
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,6874,2025-09-30,29
"Agate Pass Investment Management, LLC",6851,2025-09-30,-75
"CI Private Wealth, LLC",6847,2025-09-30,929
UniSuper Management Pty Ltd,6774,2025-09-30,412
"YOUSIF CAPITAL MANAGEMENT, LLC",6686,2025-09-30,-669
"NISA INVESTMENT ADVISORS, LLC",6670,2025-09-30,33
CAPITAL COUNSEL LLC/NY,6587,2025-09-30,0
CHILTON INVESTMENT CO INC.,6448,2025-09-30,4854
"Chicago Capital, LLC",6363,2025-09-30,232
Verition Fund Management LLC,6240,2025-09-30,5113
Woodline Partners LP,6223,2025-09-30,6223
"Sumitomo Mitsui DS Asset Management Company, Ltd",6220,2025-09-30,118
MIROVA,6202,2025-09-30,1202
"IHT Wealth Management, LLC",6145,2025-09-30,6145
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,6063,2025-09-30,1454
RITHOLTZ WEALTH MANAGEMENT,6060,2025-09-30,-22
Mediolanum International Funds Ltd,6030,2025-09-30,4
"R.H. Dinel Investment Counsel, Inc.",5900,2025-09-30,0
Cinctive Capital Management LP,5834,2025-09-30,4953
"State of Alaska, Department of Revenue",5808,2025-09-30,-183
Avanza Fonder AB,5771,2025-09-30,148
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,5762,2025-09-30,-360
Charles Schwab Trust Co,5700,2025-09-30,0
Delta Global Management LP,5652,2025-09-30,-749
Tredje AP-fonden,5617,2025-09-30,1437
MERCER GLOBAL ADVISORS INC /ADV,5507,2025-09-30,44
BANK OF NOVA SCOTIA,5490,2025-09-30,973
Generali Asset Management SPA SGR,5459,2025-09-30,49
Brevan Howard Capital Management LP,5385,2025-09-30,1714
ALBERT D MASON INC,5381,2025-09-30,337
"Edgestream Partners, L.P.",5324,2025-09-30,5324
"Pettee Investors, Inc.",5261,2025-09-30,426
MACKENZIE FINANCIAL CORP,5255,2025-09-30,129
Engineers Gate Manager LP,5211,2025-09-30,-10417
CADINHA & CO LLC,5204,2025-09-30,2445
CANADA PENSION PLAN INVESTMENT BOARD,5195,2025-09-30,4250
THRIVENT FINANCIAL FOR LUTHERANS,5156,2025-09-30,-17911
CONDOR CAPITAL MANAGEMENT,5156,2025-09-30,-99
Rockefeller Capital Management L.P.,5111,2025-09-30,5111
"Summit Trail Advisors, LLC",5080,2025-09-30,4230
SeaBridge Investment Advisors LLC,5027,2025-09-30,-192
WELCH & FORBES LLC,5027,2025-09-30,0
"Private Advisor Group, LLC",4991,2025-09-30,-73
Mechanics Financial Corp,4855,2025-09-30,0
Vinva Investment Management Ltd,4841,2025-09-30,1322
"Crossmark Global Holdings, Inc.",4809,2025-09-30,210
"Knollwood Investment Advisory, LLC",4807,2025-09-30,0
1832 Asset Management L.P.,4797,2025-09-30,-685
"Rafferty Asset Management, LLC",4785,2025-09-30,-922
Y-Intercept (Hong Kong) Ltd,4745,2025-09-30,3983
"Union Bancaire Privee, UBP SA",4726,2025-09-30,-1836
PUBLIC SECTOR PENSION INVESTMENT BOARD,4629,2025-09-30,608
"ELCO Management Co., LLC",4620,2025-09-30,-211
Regents Gate Capital LLP,4588,2025-09-30,4588
"Asset Dedication, LLC",4520,2025-09-30,0
"RBF Capital, LLC",4500,2025-09-30,0
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",4492,2025-09-30,1472
Numerai GP LLC,4481,2025-09-30,-6459
ASSOCIATED BANC-CORP,4419,2025-09-30,-11
"TIAA TRUST, NATIONAL ASSOCIATION",4411,2025-09-30,-100
"Ironwood Investment Counsel, LLC",4343,2025-09-30,0
"Harfst & Associates, Inc.",4322,2025-09-30,36
"Pacer Advisors, Inc.",4306,2025-09-30,-2309
Zurich Insurance Group Ltd/FI,4300,2025-09-30,0
"DB Fitzpatrick & Co, Inc",4244,2025-09-30,-105
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,4210,2025-09-30,0
"SMI Advisory Services, LLC",4196,2025-09-30,0
NATIXIS,4186,2025-09-30,-12226
"Virtus Investment Advisers, Inc.",4181,2025-09-30,4181
"ADVISOR GROUP HOLDINGS, INC.",4148,2025-09-30,233
"VESTOR CAPITAL, LLC",4126,2025-09-30,2566
iSAM Funds (UK) Ltd,4105,2025-09-30,4105
"SG Americas Securities, LLC",4095,2025-09-30,-26011
"Legacy Wealth Management, LLC / MS",4092,2025-09-30,-225
"Clearbridge Investments, LLC",4017,2025-09-30,0
MACQUARIE GROUP LTD,3907,2025-09-30,-576
BI Asset Management Fondsmaeglerselskab A/S,3879,2025-09-30,1514
COMMERCE BANK,3877,2025-09-30,142
MIZUHO SECURITIES USA LLC,3870,2025-09-30,175
"Resources Investment Advisors, LLC.",3864,2025-09-30,-8
"KLEIN PAVLIS & PEASLEY FINANCIAL, INC.",3821,2025-09-30,238
Snowden Capital Advisors LLC,3773,2025-09-30,25
"Cambridge Investment Research Advisors, Inc.",3770,2025-09-30,477
"PARR MCKNIGHT WEALTH MANAGEMENT GROUP, LLC",3743,2025-09-30,-29
GUGGENHEIM CAPITAL LLC,3737,2025-09-30,-174
"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",3615,2025-09-30,0
EADS & HEALD WEALTH MANAGEMENT,3590,2025-09-30,940
"Foster Victor Wealth Advisors, LLC",3519,2025-09-30,0
COLDSTREAM CAPITAL MANAGEMENT INC,3508,2025-09-30,144
BLAIR WILLIAM & CO/IL,3460,2025-09-30,-18582
"Trinity Wealth Management, LLC",3433,2025-09-30,0
Chesley Taft & Associates LLC,3401,2025-09-30,-70
Banque Cantonale Vaudoise,3385,2025-09-30,-991
Kentucky Retirement Systems,3359,2025-09-30,-71
Suncoast Equity Management,3316,2025-09-30,87
Sterling Capital Management LLC,3308,2025-09-30,-253
Integrated Wealth Concepts LLC,3297,2025-09-30,3297
INGALLS & SNYDER LLC,3268,2025-09-30,-15
"Ameritas Investment Partners, Inc.",3264,2025-09-30,-272
"Vident Advisory, LLC",3254,2025-09-30,-5793
"Beacon Pointe Advisors, LLC",3217,2025-09-30,-112
ODDO BHF ASSET MANAGEMENT SAS,3217,2025-09-30,-2508
Man Group plc,3214,2025-09-30,1428
IQ EQ FUND MANAGEMENT (IRELAND) Ltd,3205,2025-09-30,821
"Caprock Group, LLC",3192,2025-09-30,3192
HARVEY INVESTMENT CO LLC,3185,2025-09-30,0
HARTFORD INVESTMENT MANAGEMENT CO,3117,2025-09-30,-110
STABLEFORD CAPITAL II LLC,3103,2025-09-30,10
"GRANDFIELD & DODD, LLC",3088,2025-09-30,0
OSSIAM,3087,2025-09-30,-2483
"Amplius Wealth Advisors, LLC",3004,2025-09-30,-26
"Stonegate Investment Group, LLC",3000,2025-09-30,0
"one8zero8, LLC",3000,2025-09-30,0
ALPS ADVISORS INC,2975,2025-09-30,1853
"ExodusPoint Capital Management, LP",2949,2025-09-30,2949
ASR Vermogensbeheer N.V.,2913,2025-09-30,19
"Clearstead Advisors, LLC",2908,2025-09-30,-119
AG2R LA MONDIALE GESTION D'ACTIFS,2901,2025-09-30,0
PANAGORA ASSET MANAGEMENT INC,2893,2025-09-30,-484
Aware Super Pty Ltd as trustee of Aware Super,2873,2025-09-30,0
Quest Partners LLC,2862,2025-09-30,2416
CAMDEN NATIONAL BANK,2856,2025-09-30,42
PARK AVENUE SECURITIES LLC,2839,2025-09-30,66
TOWNSQUARE CAPITAL LLC,2817,2025-09-30,22
SANDLER CAPITAL MANAGEMENT,2810,2025-09-30,-2796
Louisiana State Employees Retirement System,2800,2025-09-30,0
"Bard Financial Services, Inc.",2750,2025-09-30,0
"Ramirez Asset Management, Inc.",2750,2025-09-30,1812
"FULTON BANK, N.A.",2735,2025-09-30,51
"Metis Global Partners, LLC",2728,2025-09-30,-179
Squarepoint Ops LLC,2690,2025-09-30,1256
FIRST FINANCIAL BANKSHARES INC,2673,2025-09-30,643
"QRG CAPITAL MANAGEMENT, INC.",2664,2025-09-30,-3324
"Atria Investments, Inc",2658,2025-09-30,-195
Gulf International Bank (UK) Ltd,2650,2025-09-30,-35
"GUIDANCE CAPITAL, INC",2619,2025-09-30,91
Maryland State Retirement & Pension System,2608,2025-09-30,105
"SECURIAN ASSET MANAGEMENT, INC",2599,2025-09-30,-259
QUADRANT CAPITAL GROUP LLC,2596,2025-09-30,0
Abundance Wealth Counselors,2589,2025-09-30,7
"WILEY BROS.-AINTREE CAPITAL, LLC",2574,2025-09-30,33
"Sunflower Bank, N.A.",2525,2025-09-30,0
"Baird Financial Group, Inc.",2521,2025-09-30,977
"Horizon Investments, LLC",2519,2025-09-30,223
"Klingman & Associates, LLC",2508,2025-09-30,12
Rithm Capital Corp.,2500,2025-09-30,0
DF DENT & CO INC,2492,2025-09-30,221
Investment Management Corp of Ontario,2487,2025-09-30,1203
SHELL ASSET MANAGEMENT CO,2479,2025-09-30,-1019
"Norinchukin Bank, The",2455,2025-09-30,2
"Colony Group, LLC",2449,2025-09-30,-1100
BARTLETT & CO. WEALTH MANAGEMENT LLC,2416,2025-09-30,0
