date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,adjDividend,recordDate,paymentDate,declarationDate
2025-03-12,185.24,188.96,183.1,187.04,183.66,1586700,1586700,1.8,0.97171,186.085,"March 12, 25",0.0097171,,,,,
2025-03-11,178.57,183.8,177.99,181.19,177.91,2097700,2097700,2.62,1.47,180.3875,"March 11, 25",0.0147,,,,,
2025-03-10,180.18,182.18,175.85,178.44,175.21,3016914,3016914,-1.74,-0.9657,179.1625,"March 10, 25",-0.009657,,,,,
2025-03-07,182.59,184.58,176.43,181.91,178.62,2635125,2635125,-0.68,-0.37242,181.3775,"March 07, 25",-0.0037242,,,,,
2025-03-06,183.96,186.56,180.64,181.98,178.69,1682000,1682000,-1.98,-1.08,183.285,"March 06, 25",-0.0108,,,,,
2025-03-05,187.55,188.77,182.9,186.81,183.43,2375800,2375800,-0.74,-0.39456,186.5075,"March 05, 25",-0.0039456,,,,,
2025-03-04,192.01,194.37,185.06,190.01,186.57,2695100,2695100,-2,-1.04,190.3625,"March 04, 25",-0.0104,,,,,
2025-03-03,202.74,205.61,194.5,195.68,192.14,1968671,1968671,-7.06,-3.48,199.6325,"March 03, 25",-0.0348,,,,,
2025-02-28,194.35,203.96,194.35,201.72,198.07,3502900,3502900,7.37,3.79,198.595,"February 28, 25",0.0379,,,,,
2025-02-27,198.85,199.69,194.05,195.54,192,1483227,1483227,-3.31,-1.66,197.0325,"February 27, 25",-0.0166,,,,,
2025-02-26,195.57,199.95,195.57,198.57,194.98,1470818,1470818,3,1.53,197.415,"February 26, 25",0.0153,,,,,
2025-02-25,198.35,198.35,188.65,194.92,191.4,2206733,2206733,-3.43,-1.73,195.0675,"February 25, 25",-0.0173,,,,,
2025-02-24,199.67,205.15,195.68,198.47,194.88,1481765,1481765,-1.2,-0.60099,199.7425,"February 24, 25",-0.0060099,,,,,
2025-02-21,203.81,204.63,198.52,200.36,196.74,2760258,2760258,-3.45,-1.69,201.83,"February 21, 25",-0.0169,,,,,
2025-02-20,201.77,205.81,195.42,204.7,201,2812380,2812380,2.93,1.45,201.925,"February 20, 25",0.0145,,,,,
2025-02-19,208.95,211.87,208.52,210.29,206.49,1842754,1842754,1.34,0.6413,209.9075,"February 19, 25",0.006413,,,,,
2025-02-18,206,209.79,205.72,209.45,205.66,1338430,1338430,3.45,1.67,207.74,"February 18, 25",0.0167,,,,,
2025-02-14,203.94,207.18,202.45,205.36,201.65,1181743,1181743,1.42,0.69628,204.7325,"February 14, 25",0.0069628,,,,,
2025-02-13,200.31,205.13,199.43,204.42,200.72,1166166,1166166,4.11,2.05,202.3225,"February 13, 25",0.0205,,,,,
2025-02-12,199.71,204.16,199.05,200.59,196.96,1425800,1425800,0.88,0.44064,200.8775,"February 12, 25",0.0044064,,,,,
2025-02-11,205.2,205.2,199.63,203.17,199.5,1477042,1477042,-2.03,-0.98928,203.3,"February 11, 25",-0.0098928,,,,,
2025-02-10,203,208.53,202.86,205.97,202.25,1394146,1394146,2.97,1.46,205.09,"February 10, 25",0.0146,,,,,
2025-02-07,199.68,203.18,197.85,201.42,197.78,822034,822034,1.74,0.87139,200.5325,"February 07, 25",0.0087139,,,,,
2025-02-06,205.88,205.88,196,198.98,195.38,1280651,1280651,-6.9,-3.35,201.685,"February 06, 25",-0.0335,,,,,
2025-02-05,201.56,204.85,200.65,204.44,200.74,1160078,1160078,2.88,1.43,202.875,"February 05, 25",0.0143,,,,,
2025-02-04,200.14,202.02,197.7,199.81,196.2,1129214,1129214,-0.33,-0.16488,199.9175,"February 04, 25",-0.0016488,,,,,
2025-02-03,195.5,202.79,195.08,201.73,198.08,1432308,1432308,6.23,3.19,198.775,"February 03, 25",0.0319,,,,,
2025-01-31,205.69,205.69,196.15,196.8,193.24,1722319,1722319,-8.89,-4.32,201.0825,"January 31, 25",-0.0432,0.75,0.75,2025-01-31,2025-02-14,2025-01-16
2025-01-30,205.21,206.1,203.22,205.21,200.76,1022667,1022667,0,0,204.935,"January 30, 25",0,,,,,
2025-01-29,201.79,207.47,201.35,202.86,198.46,925872,925872,1.07,0.53025,203.3675,"January 29, 25",0.0053025,,,,,
2025-01-28,200.49,203.28,199.13,202.37,197.98,1610900,1610900,1.88,0.9377,201.3175,"January 28, 25",0.009377,,,,,
2025-01-27,205.9,205.96,197,199.24,194.92,2002424,2002424,-6.66,-3.23,202.025,"January 27, 25",-0.0323,,,,,
2025-01-24,210.06,213.19,208.59,209.07,204.54,1066086,1066086,-0.99,-0.47129,210.2275,"January 24, 25",-0.0047129,,,,,
2025-01-23,213.43,213.76,209.33,211.39,206.8,1042743,1042743,-2.04,-0.95582,211.9775,"January 23, 25",-0.0095582,,,,,
2025-01-22,218.19,218.51,208.63,211.27,206.69,1554600,1554600,-6.92,-3.17,214.15,"January 22, 25",-0.0317,,,,,
2025-01-21,215.02,217.34,213.61,217.22,212.51,2239403,2239403,2.2,1.02,215.7975,"January 21, 25",0.0102,,,,,
2025-01-17,212.68,217.02,210.14,215.72,211.04,1851610,1851610,3.04,1.43,213.89,"January 17, 25",0.0143,,,,,
2025-01-16,205.53,212.98,205.38,212.95,208.33,1908884,1908884,7.42,3.61,209.21,"January 16, 25",0.0361,,,,,
2025-01-15,203.9,205.82,202.67,205.5,201.04,1444795,1444795,1.6,0.7847,204.4725,"January 15, 25",0.007847,,,,,
2025-01-14,198,203.69,197,201.38,197.01,1625353,1625353,3.38,1.71,200.0175,"January 14, 25",0.0171,,,,,
2025-01-13,193.34,198.2,193,197.47,193.19,1435844,1435844,4.13,2.14,195.5025,"January 13, 25",0.0214,,,,,
2025-01-10,194,196.82,192,193.3,189.11,1800609,1800609,-0.7,-0.36082,194.03,"January 10, 25",-0.0036082,,,,,
2025-01-08,187.79,192.07,187.03,191.98,187.82,1225605,1225605,4.19,2.23,189.7175,"January 08, 25",0.0223,,,,,
2025-01-07,186.54,189.22,184.12,187.82,183.75,1588578,1588578,1.28,0.68618,186.925,"January 07, 25",0.0068618,,,,,
2025-01-06,187.97,187.97,184.71,186.16,182.12,1911379,1911379,-1.81,-0.96292,186.7025,"January 06, 25",-0.0096292,,,,,
2025-01-03,184.36,187.61,184.09,186.17,182.13,1156208,1156208,1.81,0.98177,185.5575,"January 03, 25",0.0098177,,,,,
2025-01-02,180.17,183.31,179.28,183.06,179.09,1148081,1148081,2.89,1.6,181.455,"January 02, 25",0.016,,,,,
2024-12-31,178.13,179.45,177.23,178.5,174.63,1254830,1254830,0.37,0.20771,178.3275,"December 31, 24",0.0020771,,,,,
2024-12-30,177.06,178.82,175.28,177.76,173.9,1068699,1068699,0.7,0.39535,177.23,"December 30, 24",0.0039535,,,,,
2024-12-27,177.39,178.3,175.92,177.36,173.51,1017200,1017200,-0.03,-0.01691189,177.2425,"December 27, 24",-0.0001691189,,,,,
2024-12-26,180.53,180.53,177.12,177.9,174.04,982261,982261,-2.63,-1.46,179.02,"December 26, 24",-0.0146,,,,,
2024-12-24,179.39,181.17,178.38,180.72,176.8,675600,675600,1.33,0.7414,179.915,"December 24, 24",0.007414,,,,,
2024-12-23,176.33,178.58,173.53,178.37,174.5,1577970,1577970,2.04,1.16,176.7025,"December 23, 24",0.0116,,,,,
2024-12-20,171.68,176.8,171.53,176.79,172.96,5128700,5128700,5.11,2.98,174.2,"December 20, 24",0.0298,,,,,
2024-12-19,174.41,176.94,171.19,172.53,168.79,3305905,3305905,-1.88,-1.08,173.7675,"December 19, 24",-0.0108,,,,,
2024-12-18,180.74,181.28,171.7,171.94,168.21,3150446,3150446,-8.8,-4.87,176.415,"December 18, 24",-0.0487,,,,,
2024-12-17,181.28,181.84,177.85,181.22,177.29,2433624,2433624,-0.06,-0.03309797,180.5475,"December 17, 24",-0.0003309797,,,,,
2024-12-16,184.55,185.13,181.83,183.4,179.42,2537444,2537444,-1.15,-0.62314,183.7275,"December 16, 24",-0.0062314,,,,,
2024-12-13,185.87,187.31,183.97,184.62,180.62,996900,996900,-1.25,-0.67251,185.4425,"December 13, 24",-0.0067251,,,,,
2024-12-12,186.79,187.46,184.96,185.57,181.54,1222809,1222809,-1.22,-0.65314,186.195,"December 12, 24",-0.0065314,,,,,
2024-12-11,187.3,187.3,183.76,186.28,182.24,1707600,1707600,-1.02,-0.54458,186.16,"December 11, 24",-0.0054458,,,,,
2024-12-10,187.85,189.04,184.74,185.34,181.32,1489500,1489500,-2.51,-1.34,186.7425,"December 10, 24",-0.0134,,,,,
2024-12-09,195.04,195.76,186.41,186.93,182.88,2305023,2305023,-8.11,-4.16,191.035,"December 09, 24",-0.0416,,,,,
2024-12-06,197.61,197.98,192.5,194.34,190.12,1497397,1497397,-3.27,-1.65,195.6075,"December 06, 24",-0.0165,,,,,
2024-12-05,195.82,199.45,195.39,198.33,194.03,1263607,1263607,2.51,1.28,197.2475,"December 05, 24",0.0128,,,,,
2024-12-04,196.65,197.92,193.29,195.45,191.21,1490009,1490009,-1.2,-0.61022,195.8275,"December 04, 24",-0.0061022,,,,,
2024-12-03,195.54,198.25,194.61,197.13,192.85,1474800,1474800,1.59,0.81313,196.3825,"December 03, 24",0.0081313,,,,,
2024-12-02,204.46,204.65,193.12,194.54,190.32,2137585,2137585,-9.92,-4.85,199.1925,"December 02, 24",-0.0485,,,,,
2024-11-29,203.26,205.47,202.01,204.3,199.87,826800,826800,1.04,0.51166,203.76,"November 29, 24",0.0051166,,,,,
2024-11-27,203.91,204.54,201.22,201.39,197.02,1506355,1506355,-2.52,-1.24,202.765,"November 27, 24",-0.0124,,,,,
2024-11-26,201.69,203.49,200.81,203.41,199,1733800,1733800,1.72,0.85279,202.35,"November 26, 24",0.0085279,,,,,
2024-11-25,208.94,209.01,199.74,201.06,196.7,3926880,3926880,-7.88,-3.77,204.6875,"November 25, 24",-0.0377,,,,,
2024-11-22,208.25,209.87,206.53,207.31,202.81,1267100,1267100,-0.94,-0.45138,207.99,"November 22, 24",-0.0045138,,,,,
2024-11-21,205,208.15,202.85,207.69,203.19,1175548,1175548,2.69,1.31,205.9225,"November 21, 24",0.0131,,,,,
2024-11-20,204.81,205.2,201.2,202.84,198.44,1370639,1370639,-1.97,-0.96187,203.5125,"November 20, 24",-0.0096187,,,,,
2024-11-19,197.39,203.67,197.12,203.57,199.15,2402650,2402650,6.18,3.13,200.4375,"November 19, 24",0.0313,,,,,
2024-11-18,197.9,199.76,196,199,194.68,1758488,1758488,1.1,0.55584,198.165,"November 18, 24",0.0055584,,,,,
2024-11-15,190.4,196.21,190.01,196.04,191.79,1376500,1376500,5.64,2.96,193.165,"November 15, 24",0.0296,,,,,
2024-11-14,192.21,192.46,188.54,191.57,187.41,1536681,1536681,-0.64,-0.33297,191.195,"November 14, 24",-0.0033297,,,,,
2024-11-13,194.29,194.8,191.74,193,188.81,1469775,1469775,-1.29,-0.66396,193.4575,"November 13, 24",-0.0066396,,,,,
2024-11-12,196.91,197.14,192.95,194.31,190.1,1123300,1123300,-2.6,-1.32,195.3275,"November 12, 24",-0.0132,,,,,
2024-11-11,193.8,196.6,192.5,194.96,190.73,1231867,1231867,1.16,0.59856,194.465,"November 11, 24",0.0059856,,,,,
2024-11-08,188.88,192.63,188.47,192.28,188.11,2372731,2372731,3.4,1.8,190.565,"November 08, 24",0.018,,,,,
2024-11-07,185.3,188.22,183.6,187.79,183.72,1224161,1224161,2.49,1.34,186.2275,"November 07, 24",0.0134,,,,,
2024-11-06,183.27,189.62,182.19,186.04,182,2885554,2885554,2.77,1.51,185.28,"November 06, 24",0.0151,,,,,
2024-11-05,168.47,178.59,167.54,177.4,173.55,2921699,2921699,8.93,5.3,173,"November 05, 24",0.053,,,,,
2024-11-04,165.56,169.29,165.56,169.2,165.53,1111894,1111894,3.64,2.2,167.4025,"November 04, 24",0.022,,,,,
2024-11-01,168.34,168.57,164.36,165.27,161.69,1257957,1257957,-3.07,-1.82,166.635,"November 01, 24",-0.0182,,,,,
2024-10-31,166.04,168.28,165.66,166.96,163.34,1257610,1257610,0.92,0.55408,166.735,"October 31, 24",0.0055408,0.75,0.75,2024-10-31,2024-11-15,2024-10-10
2024-10-30,164.33,167.62,164.23,166.63,162.28,1438626,1438626,2.3,1.4,165.7025,"October 30, 24",0.014,,,,,
2024-10-29,164.59,165.01,163.15,164.41,160.12,835800,835800,-0.18,-0.10936,164.29,"October 29, 24",-0.0010936,,,,,
2024-10-28,162.95,164.92,162.35,164.72,160.42,1990143,1990143,1.77,1.09,163.735,"October 28, 24",0.0109,,,,,
2024-10-25,169.87,169.92,162.42,165.96,161.63,2454740,2454740,-3.91,-2.3,167.0425,"October 25, 24",-0.023,,,,,
2024-10-24,166.59,169.59,166.04,168.57,164.17,1856530,1856530,1.98,1.19,167.6975,"October 24, 24",0.0119,,,,,
2024-10-23,164.25,167.43,164.25,165.84,161.51,2730851,2730851,1.59,0.96804,165.4425,"October 23, 24",0.0096804,,,,,
2024-10-22,162.04,165.65,161.35,165.12,160.81,1012100,1012100,3.08,1.9,163.54,"October 22, 24",0.019,,,,,
2024-10-21,163.85,164.9,161.04,161.71,157.49,1075041,1075041,-2.14,-1.31,162.875,"October 21, 24",-0.0131,,,,,
2024-10-18,162.51,163.38,161.24,162.75,158.5,843919,843919,0.24,0.14768,162.47,"October 18, 24",0.0014768,,,,,
2024-10-17,164.08,165.38,161.63,161.92,157.69,1262400,1262400,-2.16,-1.32,163.2525,"October 17, 24",-0.0132,,,,,
2024-10-16,161.93,163.29,161.03,162.63,158.38,776313,776313,0.7,0.43229,162.22,"October 16, 24",0.0043229,,,,,
2024-10-15,163.42,164.51,160.81,161.87,157.64,1927955,1927955,-1.55,-0.94848,162.6525,"October 15, 24",-0.0094848,,,,,
2024-10-14,165,167.79,165,166.66,162.31,1960725,1960725,1.66,1.01,166.1125,"October 14, 24",0.0101,,,,,
2024-10-11,162.92,166.07,162.03,165.76,161.43,2355100,2355100,2.84,1.74,164.195,"October 11, 24",0.0174,,,,,
2024-10-10,163.22,163.47,160.2,162.52,158.28,1521398,1521398,-0.7,-0.42887,162.3525,"October 10, 24",-0.0042887,,,,,
2024-10-09,157.09,163.71,157.09,163.4,159.13,2637173,2637173,6.31,4.02,160.3225,"October 09, 24",0.0402,,,,,
2024-10-08,157.36,158.84,155.48,158.29,154.16,1470128,1470128,0.93,0.591,157.4925,"October 08, 24",0.00591,,,,,
2024-10-07,157.74,159.72,157.32,158.08,153.95,1887201,1887201,0.34,0.21554,158.215,"October 07, 24",0.0021554,,,,,
2024-10-04,156.77,158.12,155.8,158.02,153.89,1097144,1097144,1.25,0.79735,157.1775,"October 04, 24",0.0079735,,,,,
2024-10-03,154.6,156.18,153.12,155.5,151.44,1026800,1026800,0.9,0.58215,154.85,"October 03, 24",0.0058215,,,,,
2024-10-02,151.45,153.4,150.44,153.24,149.24,1432382,1432382,1.79,1.18,152.1325,"October 02, 24",0.0118,,,,,
2024-10-01,147.17,151.2,146.55,150.58,146.65,1423041,1423041,3.41,2.32,148.875,"October 01, 24",0.0232,,,,,
2024-09-30,147,148.16,145.54,148.01,144.15,2020182,2020182,1.01,0.68707,147.1775,"September 30, 24",0.0068707,,,,,
2024-09-27,146.37,147.43,144.3,146.8,142.97,2341546,2341546,0.43,0.29378,146.225,"September 27, 24",0.0029378,,,,,
2024-09-26,153.43,154.54,146.1,146.31,142.49,2084363,2084363,-7.12,-4.64,150.095,"September 26, 24",-0.0464,,,,,
2024-09-25,156.46,156.91,154.29,155.55,151.49,941900,941900,-0.91,-0.58162,155.8025,"September 25, 24",-0.0058162,,,,,
2024-09-24,156.66,157.68,156,156.46,152.37,1915379,1915379,-0.2,-0.12767,156.7,"September 24, 24",-0.0012767,,,,,
2024-09-23,153.2,155.78,153.2,155.53,151.47,2141600,2141600,2.33,1.52,154.4275,"September 23, 24",0.0152,,,,,
2024-09-20,149.3,154.4,148.29,152.83,148.84,4283722,4283722,3.53,2.36,151.205,"September 20, 24",0.0236,,,,,
2024-09-19,154.34,154.87,151.78,152.21,148.24,1729607,1729607,-2.13,-1.38,153.3,"September 19, 24",-0.0138,,,,,
2024-09-18,152.55,154.24,151.64,152.19,148.22,1811887,1811887,-0.36,-0.23599,152.655,"September 18, 24",-0.0023599,,,,,
2024-09-17,150.42,152.2,150.21,152.02,148.05,847410,847410,1.6,1.06,151.2125,"September 17, 24",0.0106,,,,,
2024-09-16,149.76,151.06,148.28,150.59,146.66,1186500,1186500,0.83,0.55422,149.9225,"September 16, 24",0.0055422,,,,,
2024-09-13,147.21,148.28,146.39,148.19,144.32,833577,833577,0.98,0.66572,147.5175,"September 13, 24",0.0066572,,,,,
2024-09-12,145.17,148.22,144.9,146.72,142.89,1305143,1305143,1.55,1.07,146.2525,"September 12, 24",0.0107,,,,,
2024-09-11,144.05,145.26,142.11,144.72,140.94,1650535,1650535,0.67,0.46512,144.035,"September 11, 24",0.0046512,,,,,
2024-09-10,144.42,145.2,143.16,144.18,140.42,2167542,2167542,-0.24,-0.16618,144.24,"September 10, 24",-0.0016618,,,,,
2024-09-09,147.41,148.23,143.52,143.93,140.17,2859800,2859800,-3.48,-2.36,145.7725,"September 09, 24",-0.0236,,,,,
2024-09-06,149.99,150.92,145.04,146.75,142.92,1612500,1612500,-3.24,-2.16,148.175,"September 06, 24",-0.0216,,,,,
2024-09-05,147.64,150.02,147.64,149.78,145.87,2139641,2139641,2.14,1.45,148.77,"September 05, 24",0.0145,,,,,
2024-09-04,151.65,152.42,146.2,147.15,143.31,2327661,2327661,-4.5,-2.97,149.355,"September 04, 24",-0.0297,,,,,
2024-09-03,146.21,150.48,143.89,149.88,145.97,3130218,3130218,3.67,2.51,147.615,"September 03, 24",0.0251,,,,,
2024-08-30,145,147.02,145,146.9,143.06,2325456,2325456,1.9,1.31,145.98,"August 30, 24",0.0131,,,,,
2024-08-29,144.89,146.68,143.64,146.29,142.47,894215,894215,1.4,0.96625,145.375,"August 29, 24",0.0096625,,,,,
2024-08-28,145,145.83,144.16,144.29,140.52,1223156,1223156,-0.71,-0.48966,144.82,"August 28, 24",-0.0048966,,,,,
2024-08-27,145.21,147.08,144.73,145.13,141.34,1207944,1207944,-0.08,-0.05509262,145.5375,"August 27, 24",-0.0005509262,,,,,
2024-08-26,145.55,146.21,143.7,145.47,141.67,1416500,1416500,-0.08,-0.05496393,145.2325,"August 26, 24",-0.0005496393,,,,,
2024-08-23,143.65,144.21,142.72,144.13,140.37,869714,869714,0.48,0.33415,143.6775,"August 23, 24",0.0033415,,,,,
2024-08-22,142.44,144,142.18,142.85,139.12,1363616,1363616,0.41,0.28784,142.8675,"August 22, 24",0.0028784,,,,,
2024-08-21,142.5,143.29,141.58,142.31,138.59,1295122,1295122,-0.19,-0.13333,142.42,"August 21, 24",-0.0013333,,,,,
2024-08-20,144.35,144.81,140.9,141.6,137.9,928400,928400,-2.75,-1.91,142.915,"August 20, 24",-0.0191,,,,,
2024-08-19,142.42,144.84,142.42,144.49,140.72,1413418,1413418,2.07,1.45,143.5425,"August 19, 24",0.0145,,,,,
2024-08-16,142.24,142.96,141.26,142.46,138.74,1530642,1530642,0.22,0.15467,142.23,"August 16, 24",0.0015467,,,,,
2024-08-15,141.48,142.91,140.74,142.83,139.1,2235735,2235735,1.35,0.9542,141.99,"August 15, 24",0.009542,,,,,
2024-08-14,136.86,140.25,136.6,140.16,136.5,2106645,2106645,3.3,2.41,138.4675,"August 14, 24",0.0241,,,,,
2024-08-13,136.89,137.07,135.5,136.6,133.03,2030005,2030005,-0.29,-0.21185,136.515,"August 13, 24",-0.0021185,,,,,
2024-08-12,136.45,138.47,136.45,137.59,134,1886719,1886719,1.14,0.83547,137.24,"August 12, 24",0.0083547,,,,,
2024-08-09,136.72,137.15,135.16,135.69,132.15,1744611,1744611,-1.03,-0.75336,136.18,"August 09, 24",-0.0075336,,,,,
2024-08-08,133.87,137.13,133.5,136.71,133.14,1905400,1905400,2.84,2.12,135.3025,"August 08, 24",0.0212,,,,,
2024-08-07,133.55,137.49,133.15,133.24,129.76,3539331,3539331,-0.31,-0.23212,134.3575,"August 07, 24",-0.0023212,,,,,
2024-08-06,129.06,133.74,128.44,131.62,128.18,3240363,3240363,2.56,1.98,130.715,"August 06, 24",0.0198,,,,,
2024-08-05,126.19,128.3,122.56,127.86,124.52,2917100,2917100,1.67,1.32,126.2275,"August 05, 24",0.0132,,,,,
2024-08-02,134.82,134.88,129.23,130.58,127.17,1766901,1766901,-4.24,-3.14,132.3775,"August 02, 24",-0.0314,,,,,
2024-08-01,135.35,139.35,134.3,136.1,132.55,2290400,2290400,0.75,0.55412,136.275,"August 01, 24",0.0055412,,,,,
2024-07-31,134.59,136.48,134.05,135.28,131.75,1560571,1560571,0.69,0.51267,135.1,"July 31, 24",0.0051267,0.75,0.75,2024-07-31,2024-08-15,2024-07-11
2024-07-30,133.23,134.74,132.62,134.14,129.91,1264119,1264119,0.91,0.68303,133.6825,"July 30, 24",0.0068303,,,,,
2024-07-29,132.27,133.1,131.12,133.01,128.82,1084440,1084440,0.74,0.55946,132.375,"July 29, 24",0.0055946,,,,,
2024-07-26,132.36,133.07,131.25,131.57,127.42,1364845,1364845,-0.79,-0.59686,132.0625,"July 26, 24",-0.0059686,,,,,
2024-07-25,131.62,133.06,130.67,131.98,127.82,1588451,1588451,0.36,0.27351,131.8325,"July 25, 24",0.0027351,,,,,
2024-07-24,136.05,136.38,131.53,131.62,127.47,1557445,1557445,-4.43,-3.26,133.895,"July 24, 24",-0.0326,,,,,
2024-07-23,137.1,137.75,135.69,135.93,131.64,921512,921512,-1.17,-0.85339,136.6175,"July 23, 24",-0.0085339,,,,,
2024-07-22,136.15,138.28,135.88,137.76,133.42,1399300,1399300,1.61,1.18,137.0175,"July 22, 24",0.0118,,,,,
2024-07-19,136.73,136.88,135.31,136.37,132.07,1552800,1552800,-0.36,-0.26329,136.3225,"July 19, 24",-0.0026329,,,,,
2024-07-18,134,136.54,133.43,136.17,131.88,1618600,1618600,2.17,1.62,135.035,"July 18, 24",0.0162,,,,,
2024-07-17,135,136.73,133.72,133.97,129.75,994711,994711,-1.03,-0.76296,134.855,"July 17, 24",-0.0076296,,,,,
2024-07-16,134.89,135.15,133.83,134.82,130.57,807600,807600,-0.07,-0.05189414,134.6725,"July 16, 24",-0.0005189414,,,,,
2024-07-15,135.86,136.29,134.23,134.34,130.1,1150012,1150012,-1.52,-1.12,135.18,"July 15, 24",-0.0112,,,,,
2024-07-12,134.36,135.47,133.31,135.05,130.79,990308,990308,0.69,0.51355,134.5475,"July 12, 24",0.0051355,,,,,
2024-07-11,132.76,133.75,132.01,133.61,129.4,879002,879002,0.85,0.64025,133.0325,"July 11, 24",0.0064025,,,,,
2024-07-10,132.74,133.36,132.03,132.89,128.7,728700,728700,0.15,0.113,132.755,"July 10, 24",0.00113,,,,,
2024-07-09,132,133.63,131.52,132.41,128.24,1149716,1149716,0.41,0.31061,132.39,"July 09, 24",0.0031061,,,,,
2024-07-08,131.98,133.25,131.72,132.55,128.37,1004807,1004807,0.57,0.43188,132.375,"July 08, 24",0.0043188,,,,,
2024-07-05,133.29,133.35,131.81,132.49,128.31,819053,819053,-0.8,-0.6002,132.735,"July 05, 24",-0.006002,,,,,
2024-07-03,131.76,133.78,131.11,133.6,129.39,892813,892813,1.84,1.4,132.5625,"July 03, 24",0.014,,,,,
2024-07-02,131.85,132.08,130.45,131,126.87,1238042,1238042,-0.85,-0.64467,131.345,"July 02, 24",-0.0064467,,,,,
2024-07-01,129.98,131.32,127.96,131.27,127.13,1858132,1858132,1.29,0.99246,130.1325,"July 01, 24",0.0099246,,,,,
2024-06-28,129.11,130.53,128.65,128.78,124.72,3430547,3430547,-0.33,-0.2556,129.2675,"June 28, 24",-0.002556,,,,,
2024-06-27,128,128.89,127.82,128.58,124.53,2011230,2011230,0.58,0.45313,128.3225,"June 27, 24",0.0045313,,,,,
2024-06-26,130,130.23,127.2,127.5,123.48,1618000,1618000,-2.5,-1.92,128.7325,"June 26, 24",-0.0192,,,,,
2024-06-25,128.04,129.88,127.29,129.83,125.74,1496883,1496883,1.79,1.4,128.76,"June 25, 24",0.014,,,,,
2024-06-24,125.54,129.04,125.17,128.6,124.55,1439900,1439900,3.06,2.44,127.0875,"June 24, 24",0.0244,,,,,
2024-06-21,129.68,129.68,124.85,125.1,121.16,3372550,3372550,-4.58,-3.53,127.3275,"June 21, 24",-0.0353,,,,,
2024-06-20,123.91,126.57,123.46,126.32,122.34,2152330,2152330,2.41,1.94,125.065,"June 20, 24",0.0194,,,,,
2024-06-18,122.24,123.79,121.64,123.44,119.55,1588800,1588800,1.2,0.98168,122.7775,"June 18, 24",0.0098168,,,,,
2024-06-17,119.16,121.92,119,121.6,117.77,1582309,1582309,2.44,2.05,120.42,"June 17, 24",0.0205,,,,,
2024-06-14,119.84,120.25,118.93,119,115.25,1085800,1085800,-0.84,-0.70093,119.505,"June 14, 24",-0.0070093,,,,,
2024-06-13,121.44,121.78,119.21,120.24,116.45,1273700,1273700,-1.2,-0.98814,120.6675,"June 13, 24",-0.0098814,,,,,
2024-06-12,121.99,122.24,120.17,121.48,117.65,1539780,1539780,-0.51,-0.41807,121.47,"June 12, 24",-0.0041807,,,,,
2024-06-11,120.16,121.15,119.09,121.1,117.28,1178209,1178209,0.94,0.78229,120.375,"June 11, 24",0.0078229,,,,,
2024-06-10,118.25,120.48,117.88,119.91,116.13,1600100,1600100,1.66,1.4,119.13,"June 10, 24",0.014,,,,,
2024-06-07,117.7,118.65,116.73,118.01,114.29,1043300,1043300,0.31,0.26338,117.7725,"June 07, 24",0.0026338,,,,,
2024-06-06,117.91,118.46,117.01,117.98,114.26,1250700,1250700,0.07,0.05936731,117.84,"June 06, 24",0.0005936731,,,,,
2024-06-05,116.97,118.23,115.82,118.19,114.46,1288692,1288692,1.22,1.04,117.3025,"June 05, 24",0.0104,,,,,
2024-06-04,115.56,116.97,114.51,116.73,113.05,1585218,1585218,1.17,1.01,115.9425,"June 04, 24",0.0101,,,,,
2024-06-03,118.23,118.63,114.64,116.53,112.86,1502036,1502036,-1.7,-1.44,117.0075,"June 03, 24",-0.0144,,,,,
2024-05-31,116.73,118.27,116.15,118.23,114.5,1859015,1859015,1.5,1.29,117.345,"May 31, 24",0.0129,,,,,
2024-05-30,114.73,116.67,114.73,116.58,112.9,1436100,1436100,1.85,1.61,115.6775,"May 30, 24",0.0161,,,,,
2024-05-29,115.27,115.83,114.36,114.68,111.06,990600,990600,-0.59,-0.51184,115.035,"May 29, 24",-0.0051184,,,,,
2024-05-28,114.62,116.17,114.62,115.51,111.87,1458530,1458530,0.89,0.77648,115.23,"May 28, 24",0.0077648,,,,,
2024-05-24,114.5,114.75,113.65,114.28,110.68,928756,928756,-0.22,-0.19214,114.295,"May 24, 24",-0.0019214,,,,,
2024-05-23,115.45,116.26,113.75,113.85,110.26,1136600,1136600,-1.6,-1.39,114.8275,"May 23, 24",-0.0139,,,,,
2024-05-22,117,117.54,114.17,114.92,111.3,1379509,1379509,-2.08,-1.78,115.9075,"May 22, 24",-0.0178,,,,,
2024-05-21,117.75,119.68,117.52,118.2,114.47,1112913,1112913,0.45,0.38217,118.2875,"May 21, 24",0.0038217,,,,,
2024-05-20,117.7,118.12,116.73,117.55,113.84,867004,867004,-0.15,-0.12744,117.525,"May 20, 24",-0.0012744,,,,,
2024-05-17,116.75,117.95,116.32,117.67,113.96,1102149,1102149,0.92,0.78801,117.1725,"May 17, 24",0.0078801,,,,,
2024-05-16,115.51,117.17,115.34,116.13,112.47,1270200,1270200,0.62,0.53675,116.0375,"May 16, 24",0.0053675,,,,,
2024-05-15,114,115.97,113.66,115.58,111.94,1523900,1523900,1.58,1.39,114.8025,"May 15, 24",0.0139,,,,,
