date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,MTD,USD,0001037646,2025-02-07,2025-02-07 11:47:43,2024,FY,863140000,123221000,-28198000,19979000,-9796000,-52999000,24127000,12083000,6993000,0,968346000,-103898000,0,0,0,-15564000,-119462000,-18726000,0,-849997000,0,12746000,-855977000,-3352000,-10445000,59362000,69807000,968346000,-103898000,864448000,https://www.sec.gov/Archives/edgar/data/1037646/000103764625000012/0001037646-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1037646/000103764625000012/mtd-20241231.htm
2023-12-31,MTD,USD,0001037646,2024-02-09,2024-02-09 13:06:36,2023,FY,788778000,121164000,-13373000,17928000,51377000,50296000,71021000,-40554000,-29386000,0,965874000,-105323000,-5811000,0,0,-20560000,-131694000,29774000,0,-900000000,0,10641000,-859585000,-754000,-26159000,69807000,95966000,965874000,-105323000,860551000,https://www.sec.gov/Archives/edgar/data/1037646/000103764624000007/0001037646-24-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1037646/000103764624000007/mtd-20231231.htm
2022-12-31,MTD,USD,0001037646,2023-02-10,2023-02-10 12:35:21,2022,FY,872502000,113023000,26517000,19661000,-172636000,-83417000,-43392000,-13826000,-32001000,0,859067000,-121241000,-37951000,0,0,19797000,-139395000,359858000,0,-1099998000,0,24101000,-716039000,-6231000,-2598000,95966000,98564000,859067000,-121241000,737826000,https://www.sec.gov/Archives/edgar/data/1037646/000103764623000005/0001037646-23-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1037646/000103764623000005/mtd-20221231.htm
2021-12-31,MTD,USD,0001037646,2022-02-11,2022-02-11 13:06:41,2021,FY,768985000,108057000,563000,19595000,4395000,-66468000,-118718000,93973000,95608000,7230000,908825000,-107580000,-220862000,0,0,14334000,-314108000,391973000,0,-999998000,0,17476000,-590549000,142000,4310000,98564000,94254000,908825000,-107580000,801245000,https://www.sec.gov/Archives/edgar/data/1037646/000103764622000008/0001037646-22-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1037646/000103764622000008/mtd-20211231.htm
2020-12-31,MTD,USD,0001037646,2021-02-08,2021-02-08 16:31:20,2020,FY,602739000,98709000,-12784000,18687000,19747000,-4495000,-3836000,-17803000,45881000,-2399000,724699000,-92494000,-6242000,0,0,-1624000,-100360000,5171000,0,-774998000,0,25919000,-743908000,6038000,-113531000,94254000,207785000,724699000,-92494000,632205000,https://www.sec.gov/Archives/edgar/data/1037646/000103764621000008/0001037646-21-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1037646/000103764621000008/mtd-20201231.htm
2019-12-31,MTD,USD,0001037646,2020-02-07,2020-02-07 15:44:24,2019,FY,561109000,88681000,-4630000,18285000,-60128000,-31408000,-4603000,-12221000,-11896000,133000,603450000,-97341000,-2004000,0,0,262000,-99083000,258297000,0,-774999000,0,39334000,-477368000,2676000,29675000,207785000,178110000,603450000,-97341000,506109000,https://www.sec.gov/Archives/edgar/data/1037646/000103764620000005/0001037646-20-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1037646/000103764620000005/mtd10k12312019.htm
2018-12-31,MTD,USD,0001037646,2019-02-08,2019-02-08 13:56:30,2018,FY,512611000,84691000,5899000,17579000,-34542000,-19540000,-21195000,33671000,-27478000,-21233000,565005000,-142726000,-5527000,0,0,9309000,-138944000,64291000,0,-474999000,0,22686000,-388022000,-8616000,29423000,178110000,148687000,565005000,-142726000,422279000,https://www.sec.gov/Archives/edgar/data/1037646/000103764619000010/0001037646-19-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1037646/000103764619000010/mtd_10kx12312018.htm
2017-12-31,MTD,USD,0001037646,2018-02-09,2018-02-08 17:34:21,2017,FY,375972000,76129000,69237000,16582000,-18444000,-38985000,-13680000,11885000,22336000,-3151000,516325000,-127426000,-108445000,0,0,18527000,-217344000,59023000,0,-399997000,0,21444000,-319530000,10562000,-9987000,148687000,158674000,516325000,-127426000,388899000,https://www.sec.gov/Archives/edgar/data/1037646/000103764618000006/0001037646-18-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1037646/000103764618000006/mtd10k12312017.htm
2016-12-31,MTD,USD,0001037646,2017-02-02,2017-02-02 17:24:53,2016,FY,384370000,68795000,1878000,15306000,-17961000,-52151000,-12431000,9633000,36988000,-9310000,443078000,-123957000,-111381000,0,0,3882000,-231456000,311596000,0,-499992000,0,42471000,-145925000,-5910000,59787000,158674000,98887000,443078000,-123957000,319121000,https://www.sec.gov/Archives/edgar/data/1037646/000103764617000004/0001037646-17-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1037646/000103764617000004/mtd_10kx12312016.htm
2015-12-31,MTD,USD,0001037646,2016-02-04,2016-02-04 17:18:58,2015,FY,352820000,64038000,7258000,14223000,1303000,1625000,-18785000,1698000,16765000,-12774000,426868000,-82506000,-13779000,0,0,-4466000,-100751000,147387000,0,-494966000,0,40547000,-307032000,-5461000,13624000,98887000,85263000,426868000,-82506000,344362000,https://www.sec.gov/Archives/edgar/data/1037646/000103764616000043/0001037646-16-000043-index.htm,https://www.sec.gov/Archives/edgar/data/1037646/000103764616000043/mtd_10kx12312015.htm
