holder,shares,dateReported,change
TUDOR INVESTMENT CORP ET AL,344551,2025-09-30,-191114
BANK OF MONTREAL /CAN/,343866,2025-09-30,84663
AMERIPRISE FINANCIAL INC,341277,2025-09-30,186094
"SIMPLEX TRADING, LLC",335388,2025-09-30,-46399
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,326830,2025-09-30,-599
Pictet & Cie (Europe) SA,324665,2025-09-30,-409021
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,313447,2025-09-30,-4690
CANADA PENSION PLAN INVESTMENT BOARD,308495,2025-09-30,-292651
"GROUP ONE TRADING, L.P.",305817,2025-09-30,-67871
TANG CAPITAL MANAGEMENT LLC,305300,2025-09-30,0
Trexquant Investment LP,299938,2025-09-30,142607
"SG Americas Securities, LLC",288842,2025-09-30,-270287
"Russell Investments Group, Ltd.",287703,2025-09-30,131663
VAN ECK ASSOCIATES CORP,270656,2025-09-30,-25824
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,266348,2025-09-30,157
"MARSHALL WACE, LLP",265373,2025-09-30,265373
Woodline Partners LP,247773,2025-09-30,800
Marex Group plc,236355,2025-09-30,223356
ACADIAN ASSET MANAGEMENT LLC,231615,2025-09-30,-412956
Engineers Gate Manager LP,228014,2025-09-30,213586
STATE OF WISCONSIN INVESTMENT BOARD,226244,2025-09-30,99
LPL Financial LLC,224173,2025-09-30,39010
Verition Fund Management LLC,222337,2025-09-30,-6078
"Bridgewater Associates, LP",222210,2025-09-30,222210
Vontobel Holding Ltd.,221804,2025-09-30,-104326
DekaBank Deutsche Girozentrale,220245,2025-09-30,0
APG Asset Management N.V.,219400,2025-09-30,3700
Candriam S.C.A.,217604,2025-09-30,-3382
"Banco Santander, S.A.",215894,2025-09-30,39056
South Dakota Investment Council,215030,2025-09-30,-9400
TWINBEECH CAPITAL LP,214860,2025-09-30,161915
"ExodusPoint Capital Management, LP",213705,2025-09-30,213705
PRUDENTIAL FINANCIAL INC,193717,2025-09-30,-2686
CREDIT AGRICOLE S A,189090,2025-09-30,189090
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,176864,2025-09-30,0
NEW YORK STATE COMMON RETIREMENT FUND,176800,2025-09-30,-5800
"Chevy Chase Trust Holdings, LLC",176725,2025-09-30,-3043
JANUS HENDERSON GROUP PLC,167111,2025-09-30,2362
Treasurer of the State of North Carolina,159475,2025-09-30,-6214
GREAT WEST LIFE ASSURANCE CO /CAN/,158003,2025-09-30,8106
ALGERT GLOBAL LLC,153330,2025-09-30,61620
WASHINGTON UNIVERSITY,150000,2025-09-30,0
Walleye Capital LLC,149511,2025-09-30,123592
Quadrature Capital Ltd,146053,2025-09-30,80710
WORLDQUANT MILLENNIUM ADVISORS LLC,143431,2025-09-30,-697164
Compagnie Lombard Odier SCmA,141217,2025-09-30,3936
"CAPSTONE INVESTMENT ADVISORS, LLC",129939,2025-09-30,104329
PEAK6 LLC,124481,2025-09-30,-189657
"Ensign Peak Advisors, Inc",124175,2025-09-30,295
State of New Jersey Common Pension Fund D,124082,2025-09-30,4744
"Edgestream Partners, L.P.",122179,2025-09-30,21449
Zurcher Kantonalbank (Zurich Cantonalbank),117169,2025-09-30,10715
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,116638,2025-09-30,-5271
MIRAE ASSET SECURITIES (USA) INC.,113276,2025-09-30,113276
VOYA INVESTMENT MANAGEMENT LLC,112836,2025-09-30,-57850
WELLS FARGO & COMPANY/MN,112352,2025-09-30,16969
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,110812,2025-09-30,687
NOMURA HOLDINGS INC,107165,2025-09-30,99029
"Parallax Volatility Advisers, L.P.",105841,2025-09-30,72149
Arizona State Retirement System,102976,2025-09-30,1465
Handelsbanken Fonder AB,102900,2025-09-30,10100
RAYMOND JAMES FINANCIAL INC,101079,2025-09-30,16011
"Bank Julius Baer & Co. Ltd, Zurich",99598,2025-09-30,-5114
Eisler Capital Management Ltd.,97399,2025-09-30,2268
Quantinno Capital Management LP,96354,2025-09-30,-77717
Jefferies Financial Group Inc.,95266,2025-09-30,-32310
Creative Planning,94939,2025-09-30,-12654
STATE OF MICHIGAN RETIREMENT SYSTEM,92541,2025-09-30,0
Mitsubishi UFJ Trust & Banking Corp,91010,2025-09-30,91010
D.A. DAVIDSON & CO.,89821,2025-09-30,10217
Czech National Bank,87948,2025-09-30,4759
WELLINGTON MANAGEMENT GROUP LLP,86547,2025-09-30,47742
"MetLife Investment Management, LLC",86055,2025-09-30,-899
TEACHER RETIREMENT SYSTEM OF TEXAS,85327,2025-09-30,-8335
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,83155,2025-09-30,-314
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,80851,2025-09-30,-3574
Universal- Beteiligungs- und Servicegesellschaft mbH,79899,2025-09-30,-57182
Neuberger Berman Group LLC,79480,2025-09-30,17843
TORONTO DOMINION BANK,77975,2025-09-30,-5365
ProShare Advisors LLC,77435,2025-09-30,2367
SEI INVESTMENTS CO,77338,2025-09-30,-23499
UniSuper Management Pty Ltd,76179,2025-09-30,15330
"Qsemble Capital Management, LP",75017,2025-09-30,59887
PUBLIC SECTOR PENSION INVESTMENT BOARD,74677,2025-09-30,4939
Retirement Systems of Alabama,73870,2025-09-30,843
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",73683,2025-09-30,-84447
EDMOND DE ROTHSCHILD HOLDING S.A.,72881,2025-09-30,3200
PROFUND ADVISORS LLC,72737,2025-09-30,-664
Cetera Investment Advisers,72671,2025-09-30,10540
KLP KAPITALFORVALTNING AS,72400,2025-09-30,0
TOBAM,71798,2025-09-30,-28497
Morningstar Investment Management LLC,70855,2025-09-30,70855
"Financial Gravity Asset Management, Inc.",70325,2025-09-30,70325
"DC Investments Management, LLC",68624,2025-09-30,0
"China Universal Asset Management Co., Ltd.",68200,2025-09-30,-9476
"Caption Management, LLC",66747,2025-09-30,66747
HIMENSION CAPITAL (SINGAPORE) PTE. LTD.,66665,2025-09-30,35193
AMALGAMATED BANK,65689,2025-09-30,231
"Mirae Asset Global Investments Co., Ltd.",65039,2025-09-30,6366
"Pacer Advisors, Inc.",63865,2025-09-30,-767
GUGGENHEIM CAPITAL LLC,62727,2025-09-30,1677
TD ASSET MANAGEMENT INC,61113,2025-09-30,-700
PLUSTICK MANAGEMENT LLC,60000,2025-09-30,20000
Generali Asset Management SPA SGR,59518,2025-09-30,-166
"CANTOR FITZGERALD, L. P.",59284,2025-09-30,-306
Utah Retirement Systems,58536,2025-09-30,3687
Police & Firemen's Retirement System of New Jersey,57077,2025-09-30,3334
"COMMONWEALTH EQUITY SERVICES, LLC",55407,2025-09-30,-22098
Hudson Bay Capital Management LP,55000,2025-09-30,-20000
Liontrust Investment Partners LLP,53860,2025-09-30,-77896
"PNC FINANCIAL SERVICES GROUP, INC.",53148,2025-09-30,-3440
AMERICAN CENTURY COMPANIES INC,51561,2025-09-30,2702
Mirabaud & Cie SA,50546,2025-09-30,-9486
"Vanguard Personalized Indexing Management, LLC",48948,2025-09-30,-4155
"J.P. Marvel Investment Advisors, LLC",48695,2025-09-30,-245
"Cubist Systematic Strategies, LLC",48641,2025-09-30,-203368
CIBC Asset Management Inc,48219,2025-09-30,61
"Legal Advantage Investments, Inc.",48175,2025-09-30,48175
"YOUSIF CAPITAL MANAGEMENT, LLC",47090,2025-09-30,2234
Privium Fund Management B.V.,47000,2025-09-30,-56433
VICTORY CAPITAL MANAGEMENT INC,46535,2025-09-30,-9746
JONES FINANCIAL COMPANIES LLLP,45248,2025-09-30,306
PANAGORA ASSET MANAGEMENT INC,45023,2025-09-30,45023
OSSIAM,44909,2025-09-30,-66527
"ADVISOR GROUP HOLDINGS, INC.",44784,2025-09-30,-1925
Federation des caisses Desjardins du Quebec,43590,2025-09-30,19100
MEITAV INVESTMENT HOUSE LTD,43210,2025-09-30,0
"EXCHANGE TRADED CONCEPTS, LLC",42914,2025-09-30,7545
Aquatic Capital Management LLC,41053,2025-09-30,41053
Janney Montgomery Scott LLC,41008,2025-09-30,-5321
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,39548,2025-09-30,10137
GSA CAPITAL PARTNERS LLP,38922,2025-09-30,26617
"Gotham Asset Management, LLC",38774,2025-09-30,4792
NEOS Investment Management LLC,38662,2025-09-30,13258
"Collar Capital Management, LLC",38565,2025-09-30,6034
Employees Retirement System of Texas,38329,2025-09-30,0
"State of Tennessee, Treasury Department",37820,2025-09-30,0
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,37471,2025-09-30,-1500
FRANKLIN RESOURCES INC,36992,2025-09-30,4798
"State of Alaska, Department of Revenue",36952,2025-09-30,-1172
"HighTower Advisors, LLC",36800,2025-09-30,-3429
COMERICA BANK,36791,2025-09-30,-3
XTX Topco Ltd,36755,2025-09-30,36755
VIRGINIA RETIREMENT SYSTEMS ET AL,36600,2025-09-30,13500
ENVESTNET ASSET MANAGEMENT INC,36396,2025-09-30,19826
DARK FOREST CAPITAL MANAGEMENT LP,36209,2025-09-30,36209
Quest Partners LLC,36141,2025-09-30,13096
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,33734,2025-09-30,0
Avanza Fonder AB,33504,2025-09-30,0
LMR Partners LLP,32809,2025-09-30,-19944
BANK OF NOVA SCOTIA,32483,2025-09-30,-1299
COMMERCE BANK,32355,2025-09-30,-87528
FIFTH THIRD BANCORP,32088,2025-09-30,11108
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",32003,2025-09-30,-5939
"Freestone Capital Holdings, LLC",31911,2025-09-30,5028
Daiwa Securities Group Inc.,31530,2025-09-30,6883
"Graham Capital Management, L.P.",31068,2025-09-30,-86885
"MN Wealth Advisors, LLC",30127,2025-09-30,2
AIA Group Ltd,28171,2025-09-30,-4019
"Green Alpha Advisors, LLC",28141,2025-09-30,-3130
MACQUARIE GROUP LTD,28074,2025-09-30,-29612
"CI Private Wealth, LLC",28054,2025-09-30,-28346
FIL Ltd,27815,2025-09-30,27815
BNP Paribas Asset Management Holding S.A.,27703,2025-09-30,-66213
"XPONANCE, INC.",27367,2025-09-30,-3530
"180 WEALTH ADVISORS, LLC",27252,2025-09-30,3324
Tower Research Capital LLC (TRC),25968,2025-09-30,17483
Scientech Research LLC,25911,2025-09-30,-229
Banque Transatlantique SA,25881,2025-09-30,-3779
CIBC WORLD MARKET INC.,25832,2025-09-30,700
MIZUHO SECURITIES USA LLC,25221,2025-09-30,1695
QUATTRO FINANCIAL ADVISORS LLC,25000,2025-09-30,0
Quantbot Technologies LP,24373,2025-09-30,-34481
"SBI Securities Co., Ltd.",23910,2025-09-30,2211
Northwest & Ethical Investments L.P.,23832,2025-09-30,0
Artia Global Partners LP,23800,2025-09-30,23800
JOHN G ULLMAN & ASSOCIATES INC,23750,2025-09-30,7650
"Cambridge Investment Research Advisors, Inc.",22716,2025-09-30,3660
Kentucky Retirement Systems,22269,2025-09-30,1563
Snowden Capital Advisors LLC,21965,2025-09-30,-90599
Sterling Capital Management LLC,21931,2025-09-30,-1680
"AXQ CAPITAL, LP",21749,2025-09-30,11650
"Rakuten Securities, Inc.",21660,2025-09-30,-647
Neumann Advisory Hong Kong Ltd,21285,2025-09-30,0
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,21150,2025-09-30,-13249
"Summit Trail Advisors, LLC",20928,2025-09-30,20928
BDF-GESTION,20611,2025-09-30,-4286
Magnetar Financial LLC,20587,2025-09-30,13127
HARTFORD INVESTMENT MANAGEMENT CO,20365,2025-09-30,-208
DIADEMA PARTNERS LP,20000,2025-09-30,20000
Rockefeller Capital Management L.P.,19687,2025-09-30,-1674
"Norinchukin Bank, The",19672,2025-09-30,1003
"Moors & Cabot, Inc.",19637,2025-09-30,-1450
"Intrinsic Value Partners, LLC",19548,2025-09-30,-9243
SHERBROOKE PARK ADVISERS LLC,19531,2025-09-30,19531
abrdn plc,19225,2025-09-30,-62274
Diversified Trust Co,19187,2025-09-30,-1757
ASR Vermogensbeheer N.V.,19107,2025-09-30,-220
"Blue Sky Capital Consultants Group, Inc.",19086,2025-09-30,2732
"Toroso Investments, LLC",18732,2025-09-30,-1004
Groupe la Francaise,18414,2025-09-30,8569
"Asset Management One Co., Ltd.",18319,2025-09-30,4985
M&T BANK CORP,18298,2025-09-30,111
Penserra Capital Management LLC,18291,2025-09-30,18291
Louisiana State Employees Retirement System,18200,2025-09-30,200
"Cresset Asset Management, LLC",17777,2025-09-30,-3309
Aufman Associates Inc,17509,2025-09-30,1318
Wealthfront Advisers LLC,17448,2025-09-30,-1439
Maryland State Retirement & Pension System,17240,2025-09-30,0
"Sugar Maple Asset Management, LLC",17000,2025-09-30,17000
NOMURA ASSET MANAGEMENT CO LTD,16829,2025-09-30,845
"SECURIAN ASSET MANAGEMENT, INC",16621,2025-09-30,-1003
Provident Co of the Employees of the Hebrew University LTD,16463,2025-09-30,0
"Virtus Investment Advisers, Inc.",16248,2025-09-30,0
"NISA INVESTMENT ADVISORS, LLC",16246,2025-09-30,5417
Rathbones Group PLC,16203,2025-09-30,1589
"CENTAURUS FINANCIAL, INC.",16184,2025-09-30,10007
"Pathstone Holdings, LLC",16134,2025-09-30,-1017
Altshuler Shaham Ltd,16000,2025-09-30,-10800
Ethic Inc.,15633,2025-09-30,-9890
"Allspring Global Investments Holdings, LLC",15488,2025-09-30,-2966
"NewEdge Advisors, LLC",15475,2025-09-30,-65
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",15419,2025-09-30,33
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,15400,2025-09-30,-400
"Sumitomo Mitsui Trust Holdings, Inc.",15396,2025-09-30,-95302
Bayforest Capital Ltd,15157,2025-09-30,15157
iSAM Funds (UK) Ltd,14943,2025-09-30,14943
"Apollon Wealth Management, LLC",14656,2025-09-30,-2991
STIFEL FINANCIAL CORP,14649,2025-09-30,-13116
EASTERN BANK,14578,2025-09-30,0
Old Port Advisors,14566,2025-09-30,-1149
BROWN ADVISORY INC,14064,2025-09-30,6425
"Militia Capital Partners, LP",13884,2025-09-30,-11600
"Caprock Group, LLC",13884,2025-09-30,13884
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,13708,2025-09-30,132
"BOOTHBAY FUND MANAGEMENT, LLC",13542,2025-09-30,4942
"Private Advisor Group, LLC",13469,2025-09-30,134
OMERS ADMINISTRATION Corp,13458,2025-09-30,0
"Empowered Funds, LLC",13379,2025-09-30,242
US BANCORP \DE\,13377,2025-09-30,-5718
THRIVENT FINANCIAL FOR LUTHERANS,13341,2025-09-30,-79658
Polymer Capital Management (US) LLC,13311,2025-09-30,13311
LM Advisors LLC,13274,2025-09-30,0
Arkadios Wealth Advisors,13131,2025-09-30,32
"Crossmark Global Holdings, Inc.",12993,2025-09-30,-126
"Probity Advisors, Inc.",12944,2025-09-30,-1948
"Generali Investments CEE, investicni spolecnost, a.s.",12700,2025-09-30,0
Blackstone Inc.,12613,2025-09-30,0
"Lido Advisors, LLC",12571,2025-09-30,-1003
Cerity Partners LLC,12423,2025-09-30,12423
"Pensionmark Financial Group, LLC",12298,2025-09-30,12298
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",12298,2025-09-30,-2142
"Colony Group, LLC",12206,2025-09-30,-8131
Point72 Europe (London) LLP,12172,2025-09-30,12172
"Kovitz Investment Group Partners, LLC",12080,2025-09-30,2978
OVERSEA-CHINESE BANKING Corp Ltd,12069,2025-09-30,-37172
"Annis Gardner Whiting Capital Advisors, LLC",11651,2025-09-30,997
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",11310,2025-09-30,11310
QUADRANT CAPITAL GROUP LLC,11247,2025-09-30,11247
MACKENZIE FINANCIAL CORP,11201,2025-09-30,-82
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",11037,2025-09-30,179
"HB Wealth Management, LLC",10933,2025-09-30,3652
CAPTRUST FINANCIAL ADVISORS,10920,2025-09-30,-622
"Glenmede Investment Management, LP",10869,2025-09-30,350
"Advisory Services Network, LLC",10663,2025-09-30,-438
V-Square Quantitative Management LLC,10511,2025-09-30,390
"MATHER GROUP, LLC.",10496,2025-09-30,-418
"Mariner, LLC",10456,2025-09-30,-11157
GAMMA Investing LLC,10407,2025-09-30,1261
"GSB Wealth Management, LLC",10275,2025-09-30,-30
EVERENCE CAPITAL MANAGEMENT INC,10250,2025-09-30,0
Voleon Capital Management LP,10118,2025-09-30,10118
GABELLI FUNDS LLC,10000,2025-09-30,2500
Humankind Investments LLC,9704,2025-09-30,-913
COLDSTREAM CAPITAL MANAGEMENT INC,9525,2025-09-30,2272
"BRANDYWINE MANAGERS, LLC",9510,2025-09-30,0
SHELTON CAPITAL MANAGEMENT,9493,2025-09-30,0
New Insight Wealth Advisors,9463,2025-09-30,-350
"Empirical Finance, LLC",9403,2025-09-30,103
"Concurrent Investment Advisors, LLC",9346,2025-09-30,62
Bellevue Group AG,9341,2025-09-30,-1229327
MUFG SECURITIES AMERICAS INC.,9338,2025-09-30,1796
Kentucky Retirement Systems Insurance Trust Fund,9334,2025-09-30,546
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",9207,2025-09-30,-1285
"Capital Analysts, LLC",9178,2025-09-30,8979
INCEPTIONR LLC,9099,2025-09-30,9099
GATEWAY INVESTMENT ADVISERS LLC,9090,2025-09-30,9090
"Cohen Capital Management, Inc.",9072,2025-09-30,-1273
"Ipswich Investment Management Co., Inc.",9035,2025-09-30,0
"Arista Wealth Management, LLC",9000,2025-09-30,9000
MERCER GLOBAL ADVISORS INC /ADV,8972,2025-09-30,1399
"Sumitomo Mitsui DS Asset Management Company, Ltd",8931,2025-09-30,0
"Kestra Advisory Services, LLC",8696,2025-09-30,-2369
"EntryPoint Capital, LLC",8644,2025-09-30,672
STRS OHIO,8482,2025-09-30,4
GF FUND MANAGEMENT CO. LTD.,8371,2025-09-30,-1482
Allianz Asset Management GmbH,8267,2025-09-30,8267
"Resources Investment Advisors, LLC.",8246,2025-09-30,-425
Belpointe Asset Management LLC,8208,2025-09-30,0
"Fortis Capital Advisors, LLC",8208,2025-09-30,0
BLAIR WILLIAM & CO/IL,7834,2025-09-30,-663
"Metis Global Partners, LLC",7776,2025-09-30,-276
"CIBC Private Wealth Group, LLC",7639,2025-09-30,-756
"Newbridge Financial Services Group, Inc.",7500,2025-09-30,5144
CX Institutional,7121,2025-09-30,6088
MUFG Securities EMEA plc,6628,2025-09-30,5630
DANSKE BANK A/S,6085,2025-09-30,0
"IFP Advisors, Inc",5880,2025-09-30,5419
"Horizon Investments, LLC",5606,2025-09-30,-145
SECTORAL ASSET MANAGEMENT INC,5600,2025-09-30,0
"SIGNATUREFD, LLC",5428,2025-09-30,-523
"Twin Tree Management, LP",5046,2025-09-30,-72771
"Advisors Asset Management, Inc.",4917,2025-09-30,-63
"Parallel Advisors, LLC",4861,2025-09-30,343
Canada Post Corp Registered Pension Plan,4670,2025-09-30,0
Allworth Financial LP,4629,2025-09-30,804
"Farther Finance Advisors, LLC",4608,2025-09-30,-175
Persistent Asset Partners Ltd,4583,2025-09-30,4583
BESSEMER GROUP INC,4182,2025-09-30,-3767
"Rakuten Investment Management, Inc.",3984,2025-09-30,3984
BNP PARIBAS,3800,2025-09-30,0
"Resona Asset Management Co.,Ltd.",3704,2025-09-30,-204
ALLIANZ SE,3680,2025-09-30,0
"Steward Partners Investment Advisory, LLC",3533,2025-09-30,826
"Ameritas Investment Partners, Inc.",3212,2025-09-30,0
CI INVESTMENTS INC.,3090,2025-09-30,-2042
"HARBOUR INVESTMENTS, INC.",3038,2025-09-30,1067
"Global Retirement Partners, LLC",2876,2025-09-30,1107
"HANTZ FINANCIAL SERVICES, INC.",2712,2025-09-30,1985
"PRINCIPAL SECURITIES, INC.",2643,2025-09-30,-261
HUNTINGTON NATIONAL BANK,2638,2025-09-30,770
MAI Capital Management,2630,2025-09-30,-163
EMC Capital Management,2500,2025-09-30,-6500
Parkside Financial Bank & Trust,2487,2025-09-30,140
Investors Research Corp,2477,2025-09-30,-50
Deseret Mutual Benefit Administrators,2258,2025-09-30,1130
Larson Financial Group LLC,2135,2025-09-30,-343
State of Wyoming,2112,2025-09-30,-1295
"Union Bancaire Privee, UBP SA",2000,2025-09-30,-4497
BROWN BROTHERS HARRIMAN & CO,1972,2025-09-30,1240
"Twin Lakes Capital Management, LLC",1772,2025-09-30,0
"Caitong International Asset Management Co., Ltd",1766,2025-09-30,-9174
Point72 Asia (Singapore) Pte. Ltd.,1716,2025-09-30,-1185
MASSMUTUAL TRUST CO FSB/ADV,1705,2025-09-30,64
Pilgrim Partners Asia Pte Ltd,1660,2025-09-30,1660
"First Command Advisory Services, Inc.",1602,2025-09-30,0
Banque Cantonale Vaudoise,1549,2025-09-30,-3083
"Ronald Blue Trust, Inc.",1509,2025-09-30,-1283
TD PRIVATE CLIENT WEALTH LLC,1293,2025-09-30,337
"AMERIFLEX GROUP, INC.",1240,2025-09-30,1208
"CoreCap Advisors, LLC",1225,2025-09-30,-10
"UMB Bank, n.a.",1197,2025-09-30,-81
"ASSETMARK, INC",1124,2025-09-30,-174
BRYN MAWR TRUST Co,1095,2025-09-30,-1554
OGOREK ANTHONY JOSEPH /NY/ /ADV,1058,2025-09-30,80
Heritage Wealth Advisors,1000,2025-09-30,0
WHITTIER TRUST CO,1000,2025-09-30,0
Itau Unibanco Holding S.A.,995,2025-09-30,0
"BOKF, NA",992,2025-09-30,266
Maj Invest Holding A/S,990,2025-09-30,0
AXA Investment Managers S.A.,946,2025-09-30,946
SENTRY INVESTMENT MANAGEMENT LLC,924,2025-09-30,-176
"ONEFUND, LLC",908,2025-09-30,30
Smartleaf Asset Management LLC,903,2025-09-30,719
"Costello Asset Management, INC",900,2025-09-30,-156
"T. Rowe Price Investment Management, Inc.",893,2025-09-30,212
"Sound Income Strategies, LLC",877,2025-09-30,0
Cromwell Holdings LLC,859,2025-09-30,-319
"Asset Dedication, LLC",843,2025-09-30,-2
"Physician Wealth Advisors, Inc.",822,2025-09-30,89
TD Waterhouse Canada Inc.,798,2025-09-30,-1015
UNIVERSITY OF TEXAS/TEXAS AM INVESTMENT MANAGMENT CO,768,2025-09-30,768
Crewe Advisors LLC,726,2025-09-30,-13
CENTRAL TRUST Co,710,2025-09-30,-50
"CROWLEY WEALTH MANAGEMENT, INC.",700,2025-09-30,0
"Mowery & Schoenfeld Wealth Management, LLC",700,2025-09-30,0
"SITTNER & NELSON, LLC",690,2025-09-30,0
Activest Wealth Management,654,2025-09-30,-90
"Frazier Financial Advisors, LLC",636,2025-09-30,0
VALLEY NATIONAL ADVISERS INC,631,2025-09-30,-142
ROTHSCHILD INVESTMENT LLC,621,2025-09-30,-299
"Tortoise Investment Management, LLC",602,2025-09-30,0
CLEAR STREET MARKETS LLC,596,2025-09-30,367
STANCE CAPITAL LLC,569,2025-09-30,569
AMERICAN NATIONAL BANK,521,2025-09-30,-880
Archer Investment Corp,520,2025-09-30,20
Skandinaviska Enskilda Banken AB (publ),517,2025-09-30,-485
"EverSource Wealth Advisors, LLC",511,2025-09-30,-830
"JFS WEALTH ADVISORS, LLC",507,2025-09-30,0
Pacifica Partners Inc.,500,2025-09-30,450
"Oakworth Capital, Inc.",500,2025-09-30,450
"Stephens Consulting, LLC",500,2025-09-30,0
"CONSULTIVA WEALTH MANAGEMENT, CORP.",500,2025-09-30,0
"BROWN, LISLE/CUMMINGS, INC.",475,2025-09-30,0
