date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,EXE,USD,0000895126,2025-02-26,2025-02-26 21:06:32,2024,FY,4221000000,3080000000,1141000000,0.2703150912,0,186000000,1310000000,1496000000,448000000,1944000000,5024000000,0,123000000,1729000000,1018000000,0.241175077,-803000000,-0.1902392798,-38000000,-841000000,-0.1992418858,-127000000,-714000000,-0.1691542289,-4.55,-4.55,156989000,156989000,https://www.sec.gov/Archives/edgar/data/895126/000089512625000021/0000895126-25-000021-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512625000021/exe-20241231.htm
2023-12-31,EXE,USD,0000895126,2024-02-21,2024-02-21 13:06:21,2023,FY,7775000000,2736000000,5039000000,0.6481028939,0,127000000,2499000000,2626000000,-729000000,1897000000,4633000000,0,104000000,1527000000,4757000000,0.6118327974,3142000000,0.4041157556,-25000000,3117000000,0.4009003215,698000000,2419000000,0.3111254019,18.21,16.92,132840000,142976000,https://www.sec.gov/Archives/edgar/data/895126/000089512624000013/0000895126-24-000013-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512624000013/chk-20231231.htm
2022-12-31,EXE,USD,0000895126,2023-02-22,2023-02-22 12:47:25,2022,FY,11443000000,3287000000,8156000000,0.7127501529,0,142000000,4215000000,4357000000,19000000,4376000000,7663000000,0,160000000,1753000000,5564000000,0.4862361269,3780000000,0.3303329546,-129000000,3651000000,0.3190596871,-1285000000,4936000000,0.4313554138,38.71,33.36,125785000,145961000,https://www.sec.gov/Archives/edgar/data/895126/000089512623000022/0000895126-23-000022-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512623000022/chk-20221231.htm
2021-12-31,EXE,USD,0000895126,2022-02-24,2022-02-24 22:20:03,2021,FY,7301000000,4881000000,2420000000,0.3314614436,0,118000000,0,118000000,-23000000,95000000,4976000000,0,84000000,995000000,7301000000,1,2325000000,0.3184495275,3897000000,6222000000,0.8522120257,-106000000,6328000000,0.8667305849,53.66,53.66,117917349,117917349,https://www.sec.gov/Archives/edgar/data/895126/000089512622000029/0000895126-22-000029-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512622000029/chk-20211231.htm
2020-12-31,EXE,USD,0000895126,2021-03-01,2021-03-01 21:42:00,2020,FY,5210000000,4590000000,620000000,0.1190019194,0,380000000,0,380000000,8943000000,9323000000,13913000000,0,331000000,1097000000,-8196000000,-1.5731285988,-8703000000,-1.6704414587,-1066000000,-9769000000,-1.8750479846,-19000000,-9734000000,-1.8683301344,-998.26,-998.26,9773000,9773000,https://www.sec.gov/Archives/edgar/data/895126/000089512621000078/0000895126-21-000078-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512621000078/chk-20201231.htm
2019-12-31,EXE,USD,0000895126,2020-02-27,2020-02-27 13:36:49,2019,FY,8489000000,8093000000,396000000,0.0466486041,0,315000000,0,315000000,112000000,427000000,8520000000,0,652000000,2264000000,2276000000,0.2681116739,-31000000,-0.0036517847,-608000000,-639000000,-0.0752738838,-331000000,-308000000,-0.0362822476,-49.97,-49.97,8324999,8324999,https://www.sec.gov/Archives/edgar/data/895126/000089512620000061/0000895126-20-000061-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512620000061/chk-2019123110k.htm
2018-12-31,EXE,USD,0000895126,2019-02-27,2019-02-27 13:50:42,2018,FY,10231000000,8956000000,1275000000,0.1246212491,0,335000000,0,335000000,558000000,893000000,9849000000,0,634000000,1737000000,2588000000,0.2529567002,382000000,0.0373375037,-164000000,218000000,0.02130779,-10000000,226000000,0.0220897273,29.26,29.26,4545000,4545000,https://www.sec.gov/Archives/edgar/data/895126/000089512619000070/0000895126-19-000070-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512619000070/chk-20181231_10k.htm
2017-12-31,EXE,USD,0000895126,2018-02-22,2018-02-22 14:19:08,2017,FY,9496000000,8417000000,1079000000,0.1136267902,0,333000000,0,333000000,884000000,1217000000,9634000000,0,425000000,1697000000,1935000000,0.2037700084,-138000000,-0.0145324347,-362000000,-500000000,-0.0526537489,2000000,-505000000,-0.0531802864,180,180,4530000,4530000,https://www.sec.gov/Archives/edgar/data/895126/000089512618000060/0000895126-18-000060-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512618000060/chk-20171231_10k.htm
2016-12-31,EXE,USD,0000895126,2017-03-03,2017-03-03 13:25:29,2016,FY,7872000000,8524000000,-652000000,-0.0828252033,0,240000000,0,240000000,3519000000,3759000000,12283000000,0,286000000,1107000000,-3186000000,-0.4047256098,-4411000000,-0.5603404472,-178000000,-4589000000,-0.5829522358,-190000000,-4390000000,-0.5576727642,-1278,-1278,3820000,3820000,https://www.sec.gov/Archives/edgar/data/895126/000089512617000068/0000895126-17-000068-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512617000068/chk-20161231_10k.htm
2015-12-31,EXE,USD,0000895126,2016-02-25,2016-02-25 13:59:17,2015,FY,12764000000,12623000000,141000000,0.0110466938,0,235000000,0,235000000,18825000000,19060000000,31683000000,6000000,329000000,2229000000,-16537000000,-1.2955969915,-18919000000,-1.4822156064,-179000000,-19098000000,-1.4962394234,-4463000000,-14567000000,-1.1412566594,-4486,-4486,3310000,3310000,https://www.sec.gov/Archives/edgar/data/895126/000089512616000395/0000895126-16-000395-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512616000395/chk-20151231_10k.htm
