symbol,date,analystRatingsbuy,analystRatingsHold,analystRatingsSell,analystRatingsStrongSell,analystRatingsStrongBuy
FTNT,2026-01-01,7,30,2,1,2
FTNT,2025-12-01,7,31,2,1,2
FTNT,2025-11-01,8,31,2,0,4
FTNT,2025-10-01,8,30,2,0,4
FTNT,2025-09-01,8,31,3,0,4
FTNT,2025-08-01,10,32,2,0,5
FTNT,2025-07-01,10,28,2,0,7
FTNT,2025-06-01,10,28,2,0,7
FTNT,2025-05-01,9,27,2,0,8
FTNT,2025-04-01,8,26,2,0,9
FTNT,2025-03-01,8,26,2,0,8
FTNT,2025-02-01,10,26,2,0,8
FTNT,2025-01-01,11,25,1,0,8
FTNT,2024-12-01,11,26,1,0,7
FTNT,2024-11-01,15,26,2,0,8
FTNT,2024-10-01,15,28,2,0,8
FTNT,2024-09-01,15,28,2,0,8
FTNT,2024-08-01,15,28,2,1,8
FTNT,2024-07-01,11,25,1,1,7
FTNT,2024-06-01,11,25,1,1,7
FTNT,2024-05-01,8,11,1,0,7
FTNT,2024-04-01,8,11,1,0,7
FTNT,2024-03-01,8,11,1,0,7
FTNT,2024-02-01,8,11,1,0,7
FTNT,2024-01-01,8,11,1,0,7
FTNT,2023-12-01,8,11,1,0,7
FTNT,2023-11-01,8,11,1,0,7
FTNT,2023-10-01,8,11,1,0,7
FTNT,2023-09-01,8,11,1,0,7
FTNT,2023-08-01,8,11,1,0,7
FTNT,2023-07-01,16,11,0,0,10
FTNT,2023-06-01,15,11,0,0,11
FTNT,2023-05-01,8,11,1,0,7
FTNT,2023-04-01,8,11,1,0,7
FTNT,2023-03-01,8,11,1,0,7
FTNT,2023-02-01,8,11,1,0,7
FTNT,2023-01-01,15,7,2,0,6
FTNT,2022-12-01,15,7,2,0,6
FTNT,2022-11-01,15,7,2,0,6
FTNT,2022-10-01,15,7,2,0,6
FTNT,2022-09-01,11,12,0,0,8
FTNT,2022-08-01,15,7,2,0,6
FTNT,2022-07-01,11,12,0,0,8
FTNT,2022-06-01,15,7,2,0,6
FTNT,2022-05-01,10,13,1,0,9
FTNT,2022-04-01,15,7,2,0,6
FTNT,2022-03-01,15,7,2,0,6
FTNT,2022-02-01,15,7,2,0,6
FTNT,2022-01-01,15,7,2,0,6
FTNT,2021-12-01,15,7,2,0,6
FTNT,2021-11-01,15,7,2,0,6
FTNT,2021-10-01,15,7,2,0,6
FTNT,2021-09-01,15,7,2,0,6
FTNT,2021-08-01,15,7,2,0,6
FTNT,2021-07-01,15,7,2,0,6
FTNT,2021-06-01,15,7,2,0,6
FTNT,2021-05-01,15,7,2,0,6
FTNT,2021-04-01,15,7,2,0,6
FTNT,2021-03-01,15,7,2,0,6
FTNT,2021-02-01,5,14,1,1,9
FTNT,2021-01-01,5,14,1,1,9
FTNT,2020-12-01,15,8,0,0,6
FTNT,2020-09-01,18,8,2,0,8
FTNT,2020-08-01,8,17,0,1,9
FTNT,2020-07-01,8,17,0,1,9
FTNT,2020-06-01,18,9,0,0,8
FTNT,2020-05-01,11,15,0,1,9
FTNT,2020-04-01,18,9,0,0,8
FTNT,2020-03-01,18,9,0,0,8
FTNT,2020-02-01,18,9,0,0,8
FTNT,2020-01-01,18,9,0,0,8
FTNT,2019-12-01,18,9,0,0,8
FTNT,2019-11-01,18,9,0,0,8
FTNT,2019-10-01,18,9,0,0,8
FTNT,2019-09-01,18,9,0,0,8
FTNT,2019-08-01,18,9,0,0,8
FTNT,2019-07-01,18,9,0,0,8
FTNT,2019-06-01,18,9,0,0,8
FTNT,2019-05-01,18,9,0,0,8
FTNT,2019-04-01,18,9,0,0,8
FTNT,2019-03-01,18,9,0,0,8
FTNT,2019-02-01,18,9,0,0,8
FTNT,2019-01-01,18,9,0,0,8
