symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
O,2024-12-31,53.41,873187500,46636944375,444962000,26757140000,72949122375
O,2023-12-31,57.42,692298000,39751751160,232923000,21989695000,61508523160
O,2022-12-31,63.43,611765815,38804305645,171102000,18600298000,57233501645
O,2021-12-31,71.59,414535283,29676580909,258579000,15948372000,45366373909
O,2020-12-31,60.2,343900870,20702832374,824476000,8938282000,28816638374
O,2019-12-31,71.3,315837012,22519178955,54011000,8029778000,30494945955
O,2018-12-31,61.05,289427430,17669544601,10387000,6505612000,24164769601
O,2017-12-31,55.22,273465680,15100774849,6898000,6116797000,21210673849
O,2016-12-31,55.66,255066500,14197001390,9420000,5844621000,20032202390
O,2015-12-31,50,235767932,11788396600,40294000,4825702000,16573804600
O,2014-12-31,46.2,218390885,10089658887,3852000,4935344000,15021150887
O,2013-12-31,36.15,191754857,6931938080,10257000,4166840000,11088521080
O,2012-12-31,38.94,132817472,5171912359,5248000,2896324000,8062988359
O,2011-12-31,33.85,126142696,4269930259,4165000,2090376000,6356141259
O,2010-12-31,33.12,105869637,3506402377,17607000,1600000000,5088795377
O,2009-12-31,25.09,103577507,2598759650,10026000,1354600000,3943333650
O,2008-12-31,22.42,101178191,2268415042,46815000,1370000000,3591600042
O,2007-12-31,26.17,100195031,2622103961,193101000,1470000000,3899002961
O,2006-12-31,26.82,89766714,2407543269,10573000,920000000,3316970269
O,2005-12-31,20.94,79950255,1674158339,65704000,891700000,2500154339
O,2004-12-31,24.49,78518296,1922913069,2141000,503600000,2424372069
O,2003-12-31,19.37,71128282,1377754822,4837000,506400000,1879317822
O,2002-12-31,16.95,67867498,1150354091,8921000,339700000,1481133091
O,2001-12-31,14.24,56555405,805348967,2467000,315300000,1118181967
O,2000-12-31,12.04,53638261,645804662,3815000,404000000,1045989662
O,1999-12-31,9.99,53859649,538057893,773000,349200000,886484893
O,1998-12-31,12.04,53259872,641248858,2533000,294800000,933515858
O,1997-12-31,12.32,47027027,579372972,2123000,132600000,709849972
O,1996-12-31,11.56,45953578,531223361,1559000,70000000,599664361
O,1995-12-31,10.89,39560440,430813191,1650000,18597000,447760191
O,1994-12-31,8.29,39035897,323607586,0,12616000,336223586
O,1993-12-31,7.75,39512195,306219511,29329000,255000,277145511
