symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
SBAC,-1.23649,-2.20187,0.27429054,-1.03597,-18.61809,-1.23649,-4.43875,-32.43772,-30.25901,77.41484,2040.76577
