date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,SBAC,USD,0001034054,2025-02-26,2025-02-26 16:04:56,2024,FY,748677000,269517000,-13087000,74374000,-143056000,18109000,0,-4402000,-156763000,398441000,1334866000,-228149000,-299811000,-1800683000,1536750000,-17417000,-809310000,1240188000,0,-200019000,-424191000,29764000,645742000,-21587000,1149711000,1400657000,250946000,1334866000,-228149000,1106717000,https://www.sec.gov/Archives/edgar/data/1034054/000103405425000002/0001034054-25-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405425000002/sbac-20241231x10k.htm
2023-12-31,SBAC,USD,0001034054,2024-02-28,2024-02-28 17:26:56,2023,FY,501812000,736515000,4629000,87919000,64470000,44386000,0,0,20084000,149048000,1544393000,-318312000,-129961000,-1339026000,1338354000,-19301000,-468246000,-540000000,0,-100010000,-369960000,-7248000,-1017218000,2734000,61663000,250946000,189283000,1544393000,-236698000,1307695000,https://www.sec.gov/Archives/edgar/data/1034054/000103405424000002/0001034054-24-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405424000002/sbac-20231231x10k.htm
2022-12-31,SBAC,USD,0001034054,2023-03-01,2023-02-28 17:37:46,2022,FY,459799000,707576000,32901000,99909000,-113120000,-81351000,0,0,-31769000,98635000,1285700000,-214443000,-1176092000,-881781000,878138000,524000,-1393654000,545885000,0,-431666000,-306766000,57073000,-135474000,-2915000,-246343000,189283000,435626000,1285700000,-214443000,1071257000,https://www.sec.gov/Archives/edgar/data/1034054/000103405423000002/0001034054-23-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405423000002/sbac-20221231x10k.htm
2021-12-31,SBAC,USD,0001034054,2022-03-01,2022-03-01 15:58:55,2021,FY,237624000,700161000,-8553000,84402000,-34982000,-38237000,38237000,4727000,-39709000,211206000,1189859000,-133638000,-1257704000,-1731111000,1730477000,-31228000,-1423204000,1173469000,0,-582578000,-253580000,1953000,339264000,-13101000,92818000,435626000,342808000,1189859000,-133638000,1056221000,https://www.sec.gov/Archives/edgar/data/1034054/000103405422000002/0001034054-22-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405422000002/sbac-20211231x10k.htm
2020-12-31,SBAC,USD,0001034054,2021-02-25,2021-02-25 16:36:03,2020,FY,24046000,721970000,-63187000,68890000,47092000,38195000,-38195000,8092000,39000000,327223000,1126033000,-128566000,-271418000,-1288705000,1239206000,3117000,-446366000,746236000,0,-859335000,-207689000,-148229000,-469017000,-8962000,201688000,342808000,141120000,1126033000,-128566000,997467000,https://www.sec.gov/Archives/edgar/data/1034054/000103405421000003/0001034054-21-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405421000003/sbac-20201231x10k.htm
2019-12-31,SBAC,USD,0001034054,2020-02-24,2020-02-24 15:56:25,2019,FY,147284000,697076000,15935000,73214000,10052000,-12146000,12146000,-6499000,16551000,41331000,984892000,-154236000,-773820000,-638963000,625807000,-5809000,-947021000,397458000,0,-466982000,-83387000,90597000,-62314000,-12737000,-37180000,141120000,178300000,984892000,-154236000,830656000,https://www.sec.gov/Archives/edgar/data/1034054/000103405420000003/0001034054-20-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405420000003/sbac-20191231x10k.htm
2018-12-31,SBAC,USD,0001034054,2019-02-28,2019-02-28 16:54:16,2018,FY,47449000,672113000,11315000,42327000,-46905000,-29427000,0,-2744000,-44161000,125846000,852145000,-149812000,-451829000,-156983000,150890000,-10613000,-618347000,591684000,0,-795581000,0,55360000,-148537000,-11256000,74005000,178300000,104295000,852145000,-149812000,702333000,https://www.sec.gov/Archives/edgar/data/1034054/000103405419000002/0001034054-19-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405419000002/sbac-20181231x10k.htm
2017-12-31,SBAC,USD,0001034054,2018-03-01,2018-03-01 12:56:25,2017,FY,103652000,643101000,34808000,38249000,-28532000,-20893000,0,296000,-28828000,28328000,819606000,-148180000,-441547000,-1367000,231000,-15380000,-606243000,510872000,0,-854534000,0,49088000,-294574000,-464000,-81675000,104295000,185970000,819606000,-148180000,671426000,https://www.sec.gov/Archives/edgar/data/1034054/000103405418000003/0001034054-18-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405418000003/sbac-20171231x10k.htm
2016-12-31,SBAC,USD,0001034054,2017-03-01,2017-03-01 14:05:19,2016,FY,76236000,638189000,1422000,32917000,-50178000,-7270000,0,-3253000,-46925000,30440000,729026000,-139982000,-276848000,-490000,712000,-11640000,-428248000,248738000,0,-545689000,0,8394000,-802623000,14070000,67931000,185970000,118039000,729026000,-139982000,589044000,https://www.sec.gov/Archives/edgar/data/1034054/000103405417000003/0001034054-17-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405417000003/sbac-20161231x10k.htm
2015-12-31,SBAC,USD,0001034054,2016-02-26,2016-02-26 12:05:00,2015,FY,-175652000,660021000,-5000,28748000,-25905000,15975000,0,2717000,-28622000,249966000,737173000,-208707000,-609530000,-7795000,89728000,1783000,-734521000,663984000,0,-450073000,0,-138160000,75751000,-12993000,78596000,118039000,39443000,737173000,-208707000,528466000,https://www.sec.gov/Archives/edgar/data/1034054/000103405416000018/0001034054-16-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405416000018/sbac-20151231x10k.htm
