symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
PKG,2024-12-31,225.13,89100000,20059083000,685000000,2771500000,22145583000
PKG,2023-12-31,162.91,89100000,14515281000,648000000,3173200000,17040481000
PKG,2022-12-31,127.91,92300000,11806093000,320000000,2793100000,14279193000
PKG,2021-12-31,136.15,94100000,12811715000,618700000,2732300000,14925315000
PKG,2020-12-31,137.91,94100000,12977331000,974600000,2737900000,14740631000
PKG,2019-12-31,111.99,93800000,10504662000,679500000,2734500000,12559662000
PKG,2018-12-31,83.46,93644501,7815570053,361500000,2502700000,9956770053
PKG,2017-12-31,120.55,93511989,11272870273,216900000,2650700000,13706670273
PKG,2016-12-31,84.82,93529412,7933164725,239300000,2667400000,10361264725
PKG,2015-12-31,63.05,96600019,6090631197,184200000,2319700000,8226131197
PKG,2014-12-31,78.05,97000019,7570851482,124900000,2379300000,9825251482
PKG,2013-12-31,63.28,96579000,6111519120,190960000,2572749000,8493308120
PKG,2012-12-31,38.47,96400000,3708508000,207393000,819498000,4320613000
PKG,2011-12-31,25.24,99300000,2506332000,156313000,830280000,3180299000
PKG,2010-12-31,25.84,101700000,2627928000,196556000,680601000,3111973000
PKG,2009-12-31,23.01,101577000,2337286770,260727000,680878000,2757437770
PKG,2008-12-31,13.46,102753000,1383055380,149397000,681135000,1914793380
PKG,2007-12-31,28.2,104483000,2946420600,228143000,677248000,3395525600
PKG,2006-12-31,22.1,103599000,2289537900,161837000,765046000,2892746900
PKG,2005-12-31,22.95,107334000,2463315300,112669000,695203000,3045849300
PKG,2004-12-31,23.55,106358000,2504730900,213321000,694892000,2986301900
PKG,2003-12-31,21.86,104628000,2287168080,172022000,697961000,2813107080
PKG,2002-12-31,18.24,105053000,1916166719,131305000,742213000,2527074719
PKG,2001-12-31,18.15,106277000,1928927549,82465000,795217000,2641679549
PKG,2000-12-31,16.13,104572263,1686750602,7892000,869414000,2548272602
PKG,1999-12-31,12,92108000,1105296000,10300000,1330000000,2424996000
PKG,1998-12-31,12,94600000,1135200000,0,17500000,1152700000
