date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,573.37,579.58,554.4,563.45,563.45,517818,517818,-9.92,-1.73,567.7,"January 02, 26",-0.0173
2025-12-31,572.94,574.19,567.82,567.93,567.93,469200,469200,-5.01,-0.87444,570.72,"December 31, 25",-0.0087444
2025-12-30,579,580.89,571.14,572.11,572.11,430982,430982,-6.89,-1.19,575.785,"December 30, 25",-0.0119
2025-12-29,580,586.99,577.22,580.55,580.55,443500,443500,0.55,0.09482759,581.19,"December 29, 25",0.0009482759
2025-12-26,591.15,591.15,577.13,583.84,583.84,328539,328539,-7.31,-1.24,585.8175,"December 26, 25",-0.0124
2025-12-24,587.04,591.82,581.71,591.15,591.15,218900,218900,4.11,0.70012,587.93,"December 24, 25",0.0070012
2025-12-23,597.26,608.38,584.29,591.02,591.02,709503,709503,-6.24,-1.04,595.2375,"December 23, 25",-0.0104
2025-12-22,603.95,617.97,596.5,600.19,600.19,876200,876200,-3.76,-0.62257,604.6525,"December 22, 25",-0.0062257
2025-12-19,566.29,603.12,561.91,594.2,594.2,2689123,2689123,27.91,4.93,581.38,"December 19, 25",0.0493
2025-12-18,555.84,568.61,555.15,563.28,563.28,955663,955663,7.44,1.34,560.72,"December 18, 25",0.0134
2025-12-17,546.34,563.47,544.5,550,550,1141014,1141014,3.66,0.66991,551.0775,"December 17, 25",0.0066991
2025-12-16,548.32,559.52,540.93,555.06,555.06,897828,897828,6.74,1.23,550.9575,"December 16, 25",0.0123
2025-12-15,568.18,576.72,541.94,551.79,551.79,1017025,1017025,-16.39,-2.88,559.6575,"December 15, 25",-0.0288
2025-12-12,584.13,584.13,561.63,564.28,564.28,943931,943931,-19.85,-3.4,573.5425,"December 12, 25",-0.034
2025-12-11,563.99,586.37,553.28,581.03,581.03,742700,742700,17.04,3.02,571.1675,"December 11, 25",0.0302
2025-12-10,552.3,579.6,552.07,568.39,568.39,1396288,1396288,16.09,2.91,563.09,"December 10, 25",0.0291
2025-12-09,550.99,552.71,540.03,546.65,546.65,459558,459558,-4.34,-0.78767,547.595,"December 09, 25",-0.0078767
2025-12-08,553.7,555.38,548.22,553.12,553.12,533430,533430,-0.58,-0.10475,552.605,"December 08, 25",-0.0010475
2025-12-05,551.02,556,544.8,550.95,550.95,389684,389684,-0.07,-0.01270371,550.6925,"December 05, 25",-0.0001270371
