date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,TPL,USD,0001811074,2025-02-19,2025-02-19 16:21:43,2024,FY,453960000,25162000,4604000,12498000,-936000,-610000,0,0,-326000,-4616000,490672000,-425273000,-45000000,0,0,-1476000,-471749000,0,0,-30782000,-347309000,0,-378091000,0,-359168000,371381000,730549000,490672000,-29696000,460976000,https://www.sec.gov/Archives/edgar/data/1811074/000181107425000044/0001811074-25-000044-index.htm,https://www.sec.gov/Archives/edgar/data/1811074/000181107425000044/tpl-20241231.htm
2023-12-31,TPL,USD,0001811074,2024-02-21,2024-02-21 16:23:38,2023,FY,405645000,14757000,1399000,10343000,-13856000,-24457000,0,0,10601000,0,418288000,-18594000,0,0,0,-41718000,-60312000,0,0,-44637000,-99972000,0,-144609000,0,213367000,730549000,517182000,418288000,-15028000,403260000,https://www.sec.gov/Archives/edgar/data/1811074/000181107424000015/0001811074-24-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1811074/000181107424000015/tpl-20231231.htm
2022-12-31,TPL,USD,0001811074,2023-02-22,2023-02-22 16:27:33,2022,FY,446362000,15376000,1263000,8432000,-24284000,-13833000,0,0,-10451000,0,447149000,-20874000,0,0,0,-527000,-21401000,0,0,-89527000,-247281000,0,-336808000,0,88940000,517182000,428242000,447149000,-19212000,427937000,https://www.sec.gov/Archives/edgar/data/1811074/000181107423000014/0001811074-23-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1811074/000181107423000014/tpl-20221231.htm
2021-12-31,TPL,USD,0001811074,2022-02-23,2022-02-23 16:30:50,2021,FY,269980000,16257000,220000,28000,-21322000,-47603000,0,0,26281000,0,265163000,-15548000,0,0,0,551000,-14997000,0,0,-19684000,-85264000,0,-104948000,0,145218000,428242000,283024000,265163000,-15548000,249615000,https://www.sec.gov/Archives/edgar/data/1811074/000181107422000014/0001811074-22-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1811074/000181107422000014/tpl-20211231.htm
2020-12-31,TPL,USD,0001811074,2020-12-31,2020-12-31 16:08:41,2020,FY,176049000,14395000,-2099000,0,20107000,27615000,0,-6291000,-1217000,-1415000,207037000,-22032000,0,0,0,-3966000,-25998000,0,0,0,-201660000,0,-201660000,0,-20621000,283024000,303645000,207037000,-5086000,201951000,https://www.sec.gov/Archives/edgar/data/1811074/000181107421000013/0001811074-21-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1811074/000181107421000013/tpl-20201231.htm
2019-12-31,TPL,USD,0001811074,2019-12-31,2019-12-31 00:00:00,2019,FY,318728000,8906000,25924000,0,11232000,-9790000,0,7960000,13062000,-22000000,342790000,-37226000,0,0,0,-74466000,-111692000,0,0,-4353000,-46546000,0,-50899000,0,180199000,303645000,123446000,342790000,-32209000,310581000,,
2018-12-31,TPL,USD,0001811074,2019-02-28,2019-02-28 16:37:49,2018,FY,209736000,2583000,14789000,0,-31660000,-29003000,0,4783000,-7440000,0,195448000,-72181000,0,0,0,-9352000,-81533000,0,0,-38397000,-31652000,0,-70049000,0,43866000,119647000,79580000,195448000,-47878000,147570000,https://www.sec.gov/Archives/edgar/data/97517/000009751719000015/0000097517-19-000015-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000009751719000015/tpl12-31x201810k.htm
2017-12-31,TPL,USD,0001811074,2018-02-28,2018-02-28 16:07:21,2017,FY,97231000,376000,1100000,0,-4877000,-7627000,0,4938000,-2188000,0,93830000,-18747000,0,0,0,27000,-18720000,0,0,-34267000,-10681000,0,-44948000,0,30162000,79580000,49418000,93830000,-18747000,75083000,https://www.sec.gov/Archives/edgar/data/97517/000143774918003528/0001437749-18-003528-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000143774918003528/tpl20171231_10k.htm
2016-12-31,TPL,USD,0001811074,2017-02-28,2017-02-28 14:59:45,2016,FY,42275000,43000,-1264000,0,-105000,-1332000,0,-89000,1316000,8000,40957841,-977000,0,0,0,18000,-958871,0,0,-33085000,-2507183,0,-35593050,0,4405920,49417889,45011969,40957000,-977000,39980000,https://www.sec.gov/Archives/edgar/data/97517/000143774917003418/0001437749-17-003418-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000143774917003418/tpl20161231_10k.htm
2015-12-31,TPL,USD,0001811074,2016-02-29,2016-02-29 12:28:39,2015,FY,50039000,25000,-129927,0,-367000,-1141000,0,-270000,1044000,-1000,49567199,-221000,0,0,0,25000,-196456,0,0,-28770000,-2402460,0,-31173533,0,18197210,45011969,26814759,49566000,-221000,49345000,https://www.sec.gov/Archives/edgar/data/97517/000143774916026297/0001437749-16-026297-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000143774916026297/tpl20151201_10k.htm
