holder,shares,dateReported,change
"Capital Investment Counsel, Inc",53727,2025-09-30,-893
"Goelzer Investment Management, Inc.",53397,2025-09-30,-1494
"NFJ INVESTMENT GROUP, LLC",53216,2025-09-30,-6568
Handelsbanken Fonder AB,53211,2025-09-30,4289
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,52762,2025-09-30,-1272
US BANCORP \DE\,52693,2025-09-30,-2271
Cetera Investment Advisers,51906,2025-09-30,13069
"Robertson Stephens Wealth Management, LLC",50491,2025-09-30,-49
VOYA INVESTMENT MANAGEMENT LLC,49358,2025-09-30,-14376
Sky Investment Group LLC,49226,2025-09-30,-1455
"AIMZ Investment Advisors, LLC",48553,2025-09-30,-592
"DEAN INVESTMENT ASSOCIATES, LLC",48314,2025-09-30,-967
WESTPAC BANKING CORP,48199,2025-09-30,47341
"Prana Capital Management, LP",48124,2025-09-30,48124
CAPITAL FUND MANAGEMENT S.A.,48079,2025-09-30,48079
TOTH FINANCIAL ADVISORY CORP,47503,2025-09-30,1198
PUBLIC SECTOR PENSION INVESTMENT BOARD,47354,2025-09-30,1997
COMMERCE BANK,47346,2025-09-30,-2712
Retirement Systems of Alabama,46869,2025-09-30,-407
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,46577,2025-09-30,2300
Skandinaviska Enskilda Banken AB (publ),46165,2025-09-30,3859
"Ensign Peak Advisors, Inc",45616,2025-09-30,-21760
"Cambridge Investment Research Advisors, Inc.",45481,2025-09-30,1149
Aquatic Capital Management LLC,45092,2025-09-30,-77840
MACQUARIE GROUP LTD,44701,2025-09-30,-2136
"Kestra Advisory Services, LLC",43904,2025-09-30,12390
HALLMARK CAPITAL MANAGEMENT INC,43366,2025-09-30,308
"Mariner, LLC",43088,2025-09-30,1192
Taylor Hoffman Capital Management LLC,42785,2025-09-30,1473
ST GERMAIN D J CO INC,42712,2025-09-30,1023
"CIBC Private Wealth Group, LLC",42401,2025-09-30,-481
Swedbank AB,42379,2025-09-30,227
IFM Investors Pty Ltd,42266,2025-09-30,334
DnB Asset Management AS,42161,2025-09-30,-253
AMALGAMATED BANK,42152,2025-09-30,-920
Ruffer LLP,42144,2025-09-30,42144
"R.H. Dinel Investment Counsel, Inc.",42050,2025-09-30,0
Arnhold LLC,41366,2025-09-30,0
"Pathstone Holdings, LLC",40215,2025-09-30,783
"Thrive Capital Management, LLC",39659,2025-09-30,3984
CAPE COD FIVE CENTS SAVINGS BANK,38968,2025-09-30,0
USS Investment Management Ltd,38828,2025-09-30,0
"Asset Advisors Investment Management, LLC",38195,2025-09-30,-4555
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,38088,2025-09-30,1720
"NewEdge Advisors, LLC",37916,2025-09-30,26753
1834 INVESTMENT ADVISORS CO,37375,2025-09-30,8010
SMITHBRIDGE ASSET MANAGEMENT INC/DE,37045,2025-09-30,-526
"Gotham Asset Management, LLC",36900,2025-09-30,119
ROWLAND & CO INVESTMENT COUNSEL/ADV,36081,2025-09-30,-2914
Utah Retirement Systems,36080,2025-09-30,0
CIBC Asset Management Inc,35905,2025-09-30,22
NBT BANK N A /NY,35199,2025-09-30,-447
Police & Firemen's Retirement System of New Jersey,35176,2025-09-30,1804
"Kinloch Capital, LLC",34729,2025-09-30,14
Daiwa Securities Group Inc.,34341,2025-09-30,1096
"CI Private Wealth, LLC",34033,2025-09-30,-1797
"Kinneret Advisory, LLC",33642,2025-09-30,-150
"TWO SIGMA INVESTMENTS, LP",33340,2025-09-30,17665
Candriam S.C.A.,32509,2025-09-30,1578
"GAMCO INVESTORS, INC. ET AL",32185,2025-09-30,-613
"HOHIMER WEALTH MANAGEMENT, LLC",32146,2025-09-30,-2651
JENSEN INVESTMENT MANAGEMENT INC,31950,2025-09-30,0
"IFG Advisory, LLC",31933,2025-09-30,1934
COMERICA BANK,31932,2025-09-30,-3840
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,31666,2025-09-30,-3309
Federation des caisses Desjardins du Quebec,31662,2025-09-30,-1627
"XPONANCE, INC.",31050,2025-09-30,-1520
"Foundations Investment Advisors, LLC",31025,2025-09-30,203
"Gould Capital, LLC",30984,2025-09-30,-54
OPPENHEIMER & CO INC,30962,2025-09-30,877
JONES FINANCIAL COMPANIES LLLP,30759,2025-09-30,5360
Commonwealth Retirement Investments LLC,30418,2025-09-30,1767
COMMERZBANK AKTIENGESELLSCHAFT /FI,30281,2025-09-30,9095
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,29790,2025-09-30,-134
Investment Management Corp of Ontario,29735,2025-09-30,-2053
"Hillman Capital Management, Inc.",29708,2025-09-30,-8586
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,29560,2025-09-30,-237
Jefferies Financial Group Inc.,29148,2025-09-30,-3352
"Cherry Tree Wealth Management, LLC",29100,2025-09-30,0
MERCER GLOBAL ADVISORS INC /ADV,29074,2025-09-30,-2086
Woodline Partners LP,29038,2025-09-30,5206
JLB & ASSOCIATES INC,28720,2025-09-30,-726
Northwest & Ethical Investments L.P.,28613,2025-09-30,0
ASR Vermogensbeheer N.V.,28544,2025-09-30,-174
B. Metzler seel. Sohn & Co. AG,28473,2025-09-30,0
"Anchor Investment Management, LLC",28362,2025-09-30,-138
"Exeter Financial, LLC",28115,2025-09-30,0
UniSuper Management Pty Ltd,28086,2025-09-30,2001
NORTHEAST INVESTMENT MANAGEMENT,27938,2025-09-30,-1620
Independent Advisor Alliance,27927,2025-09-30,3250
"Advisory Services Network, LLC",27574,2025-09-30,278
CIBC WORLD MARKET INC.,27189,2025-09-30,-2048
OMERS ADMINISTRATION Corp,27169,2025-09-30,-1200
MONEY CONCEPTS CAPITAL CORP,27151,2025-09-30,-830
JANUS HENDERSON GROUP PLC,27053,2025-09-30,0
Kennondale Capital Management LLC,27039,2025-09-30,0
"Johnson Financial Group, Inc.",27010,2025-09-30,1644
"New Age Alpha Advisors, LLC",27000,2025-09-30,-359
"Sumitomo Mitsui DS Asset Management Company, Ltd",26645,2025-09-30,-83
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",25384,2025-09-30,3183
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,25162,2025-09-30,6141
"NATIXIS ADVISORS, L.P.",25093,2025-09-30,480
"Leelyn Smith, LLC",24868,2025-09-30,1425
Tredje AP-fonden,24592,2025-09-30,4577
NEOS Investment Management LLC,24520,2025-09-30,7358
"Bragg Financial Advisors, Inc",24254,2025-09-30,-2062
BI Asset Management Fondsmaeglerselskab A/S,24106,2025-09-30,12839
TWIN CAPITAL MANAGEMENT INC,24103,2025-09-30,-6507
FARMERS & MERCHANTS INVESTMENTS INC,24017,2025-09-30,-165
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,23816,2025-09-30,-1451
BEACON FINANCIAL GROUP,23746,2025-09-30,-2694
"State of Alaska, Department of Revenue",23618,2025-09-30,-1116
NORDEA INVESTMENT MANAGEMENT AB,23095,2025-09-30,2668
NJ State Employees Deferred Compensation Plan,23000,2025-09-30,0
Creative Planning,22793,2025-09-30,-374
"WILEY BROS.-AINTREE CAPITAL, LLC",22786,2025-09-30,1558
"SummitTX Capital, L.P.",22775,2025-09-30,-10125
ASSOCIATED BANC-CORP,22441,2025-09-30,-94
"Mutual Advisors, LLC",22016,2025-09-30,-30653
PEAK6 LLC,22004,2025-09-30,-19311
FIFTH THIRD BANCORP,21830,2025-09-30,-392
Brevan Howard Capital Management LP,21802,2025-09-30,1222
Elo Mutual Pension Insurance Co,21380,2025-09-30,-5028
Campbell & CO Investment Adviser LLC,21153,2025-09-30,18518
"Inlet Private Wealth, LLC",21100,2025-09-30,0
SVB WEALTH LLC,20845,2025-09-30,5624
Ethic Inc.,20800,2025-09-30,-2760
"Bayview Asset Management, LLC",20616,2025-09-30,20616
"Robinson Value Management, Ltd.",20451,2025-09-30,200
Ridgewood Investments LLC,20414,2025-09-30,957
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,20401,2025-09-30,0
GRIES FINANCIAL LLC,20372,2025-09-30,6327
F/M Investments LLC,20181,2025-09-30,-413
TRUIST FINANCIAL CORP,20121,2025-09-30,-9417
FIRST NATIONAL TRUST CO,19697,2025-09-30,-1985
GREEN SQUARE CAPITAL ADVISORS LLC,19510,2025-09-30,0
"Rakuten Investment Management, Inc.",19372,2025-09-30,19372
MSH Capital Advisors LLC,19306,2025-09-30,0
"Freestone Capital Holdings, LLC",19306,2025-09-30,234
Verition Fund Management LLC,19124,2025-09-30,-78111
"Empowered Funds, LLC",19121,2025-09-30,-3598
"CULLEN/FROST BANKERS, INC.",18633,2025-09-30,-8679
Trajan Wealth LLC,18425,2025-09-30,2028
"Summit Trail Advisors, LLC",18340,2025-09-30,9795
Atlantic Union Bankshares Corp,18267,2025-09-30,17902
Roundview Capital LLC,18266,2025-09-30,-156
Plato Investment Management Ltd,18189,2025-09-30,4796
"Oak Asset Management, LLC",18005,2025-09-30,-2280
Unison Advisors LLC,17777,2025-09-30,224
"Pacer Advisors, Inc.",17689,2025-09-30,-349
Sigma Planning Corp,17596,2025-09-30,-1270
iA Global Asset Management Inc.,17564,2025-09-30,14904
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,17414,2025-09-30,0
"Colony Group, LLC",17395,2025-09-30,-568
"TOUNJIAN ADVISORY PARTNERS, LLC",17366,2025-09-30,17366
"United Asset Strategies, Inc.",16994,2025-09-30,135
"Brinker Capital Investments, LLC",16866,2025-09-30,-359
"GHE, LLC",16808,2025-09-30,-63
"QRG CAPITAL MANAGEMENT, INC.",16791,2025-09-30,-16726
"Carnegie Capital Asset Management, LLC",16644,2025-09-30,-265
Barton Investment Management,16440,2025-09-30,0
Columbia Asset Management,16434,2025-09-30,1470
SECURITY NATIONAL BANK OF SIOUX CITY IOWA /IA/,16379,2025-09-30,185
"Savant Capital, LLC",16292,2025-09-30,37
MIZUHO SECURITIES USA LLC,16003,2025-09-30,781
Lantz Financial LLC,15939,2025-09-30,170
"HORAN Wealth, LLC",15930,2025-09-30,-503
"Peak Retirement Planning, Inc.",15915,2025-09-30,2240
Kerusso Capital Management LLC,15879,2025-09-30,-950
"Poehling Capital Management, INC.",15732,2025-09-30,-25
Blackhawk Capital Partners LLC.,15649,2025-09-30,-5655
"Greenspring Advisors, LLC",15426,2025-09-30,15426
"BROWN, LISLE/CUMMINGS, INC.",15395,2025-09-30,-7160
ROCKLAND TRUST CO,15380,2025-09-30,-215
"BOKF, NA",15233,2025-09-30,-1253
PINNACLE ASSOCIATES LTD,15084,2025-09-30,-7
Y-Intercept (Hong Kong) Ltd,15001,2025-09-30,-9182
"Horizon Investments, LLC",14957,2025-09-30,3827
HRT FINANCIAL LP,14922,2025-09-30,-54519
"HARBOR INVESTMENT ADVISORY, LLC",14779,2025-09-30,177
"SG Americas Securities, LLC",14746,2025-09-30,-72034
Matrix Trust Co,14607,2025-09-30,-1458
"Kestra Investment Management, LLC",14597,2025-09-30,529
Verdence Capital Advisors LLC,14541,2025-09-30,-938
"PYA Waltman Capital, LLC",14445,2025-09-30,-7730
"Hennion & Walsh Asset Management, Inc.",14423,2025-09-30,371
"Drucker Wealth 3.0, LLC",14392,2025-09-30,7655
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",14237,2025-09-30,10761
"Ironwood Investment Counsel, LLC",14177,2025-09-30,-57
SECURITY NATIONAL BANK OF SO DAK,14052,2025-09-30,-29
DAVIS R M INC,14015,2025-09-30,-5695
Donoghue Forlines LLC,13949,2025-09-30,-1540
"MML INVESTORS SERVICES, LLC",13930,2025-09-30,-112
Schonfeld Strategic Advisors LLC,13893,2025-09-30,10086
"ALLEN WEALTH MANAGEMENT, LLC",13855,2025-09-30,11378
Kentucky Retirement Systems,13734,2025-09-30,-320
JOHNSON INVESTMENT COUNSEL INC,13606,2025-09-30,423
Integrated Wealth Concepts LLC,13574,2025-09-30,3803
Sterling Capital Management LLC,13525,2025-09-30,-1035
BRADLEY FOSTER & SARGENT INC/CT,13502,2025-09-30,392
"Merit Financial Group, LLC",13487,2025-09-30,153
Vontobel Holding Ltd.,13456,2025-09-30,2292
"CULLEN INVESTMENT GROUP, LTD.",13387,2025-09-30,-47
CREDIT INDUSTRIEL ET COMMERCIAL,13053,2025-09-30,-1931
CREATIVE FINANCIAL DESIGNS INC /ADV,13037,2025-09-30,1614
"Norinchukin Bank, The",12925,2025-09-30,268
"Confluence Wealth Services, Inc.",12786,2025-09-30,521
HARTFORD INVESTMENT MANAGEMENT CO,12739,2025-09-30,-384
"Twin Tree Management, LP",12693,2025-09-30,-81176
Arvest Bank Trust Division,12532,2025-09-30,-575
"Hedeker Wealth, LLC",12517,2025-09-30,1023
"Birch Capital Management, LLC",12493,2025-09-30,-997
"Kesler, Norman & Wride, LLC",12460,2025-09-30,-2203
"Colony Family Offices, LLC",12428,2025-09-30,0
"Premier Path Wealth Partners, LLC",12253,2025-09-30,-558
"FORVIS Wealth Advisors, LLC",12235,2025-09-30,-925
HUNTINGTON NATIONAL BANK,12154,2025-09-30,-1607
HENDLEY & CO INC,12145,2025-09-30,-17631
Gulf International Bank (UK) Ltd,12137,2025-09-30,-225
"Symphony Financial, Ltd. Co.",12095,2025-09-30,23
Lindsell Train Ltd,12000,2025-09-30,0
Timelo Investment Management Inc.,12000,2025-09-30,12000
Argent Trust Co,11867,2025-09-30,-227
RBO & CO LLC,11843,2025-09-30,-80929
MOGY JOEL R INVESTMENT COUNSEL INC,11700,2025-09-30,0
Quantbot Technologies LP,11650,2025-09-30,-7603
LOWE BROCKENBROUGH & CO INC,11602,2025-09-30,-216
"PROMETHIUM ADVISORS,LLC",11578,2025-09-30,-465
Louisiana State Employees Retirement System,11500,2025-09-30,-100
SHELL ASSET MANAGEMENT CO,11437,2025-09-30,-11264
"Toroso Investments, LLC",11354,2025-09-30,-3272
TRUST CO OF VERMONT,11224,2025-09-30,-183
