date,symbol,calendarYear,period,growthRevenue,growthCostOfRevenue,growthGrossProfit,growthGrossProfitRatio,growthResearchAndDevelopmentExpenses,growthGeneralAndAdministrativeExpenses,growthSellingAndMarketingExpenses,growthOtherExpenses,growthOperatingExpenses,growthCostAndExpenses,growthInterestExpense,growthDepreciationAndAmortization,growthEBITDA,growthEBITDARatio,growthOperatingIncome,growthOperatingIncomeRatio,growthTotalOtherIncomeExpensesNet,growthIncomeBeforeTax,growthIncomeBeforeTaxRatio,growthIncomeTaxExpense,growthNetIncome,growthNetIncomeRatio,growthEPS,growthEPSDiluted,growthWeightedAverageShsOut,growthWeightedAverageShsOutDil
2024-12-31,FANG,2024,FY,0.32186113442858855,0.7088393109291161,0.03626511046269279,-0.21605599600471742,0,0.42,0,3.6538461538461537,1.5263157894736843,0.7582913239586098,0.6628571428571428,0.6323024054982818,0.23828821526989788,-0.06322367531526875,-0.038074398249452954,-0.27229451201976107,1.326086956521739,0.05955743879472693,-0.19843513726002246,-0.12280701754385964,0.06204263442570792,-0.19655506411570695,-0.10438292964244525,-0.10438292964244525,0.18636770204278913,0.18636770204278913
2023-12-31,FANG,2023,FY,-0.12826677817269497,0.23595113438045376,-0.2839874645575287,-0.17863341948686673,0,0.041666666666666664,0,0.5918367346938775,0.18134715025906736,0.23250490516677566,0.09375,0.29910714285714285,-0.146513558384062,-0.020931610368198395,-0.29778733866011065,-0.19446380637909427,0.582901554404145,-0.2594142259414226,-0.15044447598481983,-0.2231686541737649,-0.28340173278613773,-0.17796150324521828,-0.2954083705810646,-0.2954083705810646,0.019599068761010315,0.019599068761010315
2022-12-31,FANG,2022,FY,0.4178153253297762,0.1566410981025434,0.5693208430913349,0.10685842853756268,0,-0.0136986301369863,0,-0.6016260162601627,-0.2825278810408922,0.11361981063364894,-0.2,0.05411764705882353,0.653626172500572,0.1663198604732132,0.6265933516620845,0.14725332879551808,0.2943327239488117,0.9731682146542827,0.3916962099855717,0.8605388272583201,1.010082493125573,0.4177322373266998,0.9927125506072875,1.0008130081300812,-0.000588758116653363,-0.004623390975366347
2021-12-31,FANG,2021,FY,1.3985069321009598,0.13832720588235295,5.7032967032967035,1.7947789570964043,0,0.6590909090909091,0,-0.9795850622406639,-0.9559954195975789,-0.6687175775123658,-0.004975124378109453,-0.02745995423340961,2.0236533957845433,1.4267877578798647,1.7306428049671292,1.3046240121995558,-2.6466666666666665,1.5032894736842106,1.2098344878551814,1.5715579710144927,1.483063980518043,1.2014019530286715,1.4319692200069953,1.4302203567681007,0.11816351850914063,0.12269585253456221
2020-12-31,FANG,2020,FY,-0.29036326942482343,-0.08224377899620414,-0.6001255492780917,-0.4365082392379518,0,-0.15384615384615385,0,6.58816120906801,5.807349665924276,1.5356378097277454,0.16184971098265896,-0.09834938101788171,-3.1511335012594457,-4.031316458900057,-8.879136690647481,-12.103056464956726,0.0990990990990991,-16.955801104972377,-23.484463405874646,-24.48936170212766,-19.820833333333333,-27.52178577321423,-20.448979591836736,-20.58219178082192,-0.033744563987449,-0.035808670495535364
2019-12-31,FANG,2019,FY,0.8216911764705882,1.23890462700661,0.4261414503133393,-0.2171332503302257,0,0.6110543111193729,0,18.365853658536587,7.471698113207547,1.8060085836909872,0.969422720080143,1.333868378812199,0.09426681367144432,-0.3993126673838293,-0.3125618199802176,-0.6226373662987739,-4.264705882352941,-0.674828004674572,-0.8214999338949723,-0.7208396193915492,-0.7163120567375887,-0.8442722088373601,-0.8180693069306931,-0.8188585607940447,0.562701917378754,0.5614653718228516
2018-12-31,FANG,2018,FY,0.8058091286307054,0.9219600725952813,0.7079510703363915,-0.054190698589080405,0,0.3263884608272206,0,40,1.163265306122449,0.9416666666666667,1.1425121951219512,0.9051987767584098,1.0971098265895953,0.16131311623302105,0.6710743801652893,-0.07461184368710995,1.9444444444444444,1.2391022327525347,0.2399440211990674,9.603945216680295,0.7551867219917012,-0.028033088250000032,0.6323232323232323,0.631578947368421,0.07350858831496644,0.07412374088936205
2017-12-31,FANG,2017,FY,1.2860633609494847,0.7976868240322343,1.9646150080234994,0.2968210150353042,0,0.1419554658720289,0,-0.9959448499594485,-0.8305782123581092,0.007177820601486595,0.007767181201455117,0.8369238547313429,15.023562973528703,6.009238349142081,9.817056997537053,4.856873413402994,-0.12384103892860487,4.018462080186503,2.3203755120687894,-102.91666666666667,3.9206102984839486,2.2775718942811976,3.25,3.2454545454545456,0.2981072765294298,0.30117079798073976
2016-12-31,FANG,2016,FY,0.1799150723138877,-0.09692901948421198,1.055361967762974,0.741957548901371,0,0.3331769269269269,0,-0.6976573965432898,-0.6587785025702012,-0.4981272146129493,-0.019898819561551432,-0.1822808766312811,1.1101934504065174,1.0933910015789186,0.9073080191119715,0.9214418197926586,-9.882006567772619,0.780114804431985,0.813643201357381,1.0009537529183845,0.7002804070988036,0.7459820626747289,0.7482837528604119,0.7482837528604119,0.19133911994795222,0.19133911994795222
2015-12-31,FANG,2015,FY,-0.09881626247180857,0.2988270860838452,-0.5421133688562007,-0.4919053549798905,0,0.5032446158186777,0,1745.5331905781584,38.00055215570791,3.1936420677764903,0.20270035347974735,0.2805329255021911,-1.961564355463958,-2.0670014508610883,-4.480834156204448,-4.862513282157418,-1.095691654205405,-3.456419942549089,-3.725770384217618,-2.8471349268247925,-3.8418776289644136,-4.153494133302259,-3.381471389645777,-3.401098901098901,0.19295422708514748,0.18241176801696155
