date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2025-01-31,WSM,USD,0000719955,2025-03-27,2025-03-26 20:27:10,2024,FY,1125251000,229802000,-9741000,98983000,-342932000,5004000,-88085000,15360000,-275211000,258859000,1360222000,-221567000,0,0,0,360000,-221207000,0,0,-807477000,-280058000,-96688000,-1184223000,-3822000,-49030000,1212977000,1262007000,1360222000,-221567000,1138655000,https://www.sec.gov/Archives/edgar/data/719955/000162828025015037/0001628280-25-015037-index.htm,https://www.sec.gov/Archives/edgar/data/719955/000162828025015037/wsm-20250202.htm
2024-01-31,WSM,USD,0000719955,2024-03-20,2024-03-20 16:17:51,2023,FY,949762000,232590000,-29085000,84754000,167893000,-7461000,209168000,99043000,-132857000,274359000,1680273000,-188458000,0,0,0,201000,-188257000,0,0,-313001000,-232475000,-52831000,-598307000,954000,894663000,1262007000,367344000,1680273000,-188458000,1491815000,https://www.sec.gov/Archives/edgar/data/719955/000162828024012221/0001628280-24-012221-index.htm,https://www.sec.gov/Archives/edgar/data/719955/000162828024012221/wsm-20240128.htm
2023-01-31,WSM,USD,0000719955,2023-03-24,2023-03-24 17:18:59,2022,FY,1127904000,214153000,-23823000,90268000,-609807000,15687000,-208908000,-113521000,-303065000,254127000,1052822000,-354117000,0,0,0,162000,-353955000,0,0,-880038000,-217345000,-81290000,-1178673000,-3188000,-482994000,367344000,850338000,1052822000,-354117000,698705000,https://www.sec.gov/Archives/edgar/data/719955/000162828023009175/0001628280-23-009175-index.htm,https://www.sec.gov/Archives/edgar/data/719955/000162828023009175/wsm-20230129.htm
2022-01-31,WSM,USD,0000719955,2022-03-28,2022-03-28 17:26:27,2021,FY,1126337000,196087000,2535000,95240000,-262961000,11896000,-239981000,56674000,-91550000,213909000,1371147000,-226517000,0,0,0,270000,-226247000,-300000000,0,-899433000,-187539000,-105013000,-1491985000,-2914000,-349999000,850338000,1200337000,1371147000,-226517000,1144630000,https://www.sec.gov/Archives/edgar/data/719955/000162828022007494/0001628280-22-007494-index.htm,https://www.sec.gov/Archives/edgar/data/719955/000162828022007494/wsm-20220130.htm
2021-01-31,WSM,USD,0000719955,2021-03-30,2021-03-30 16:54:04,2020,FY,680714000,188655000,-13061000,73185000,102669000,-31503000,99144000,25489000,9539000,242686000,1274848000,-169513000,0,0,0,629000,-168884000,0,0,-150000000,-157645000,-35374000,-343019000,5230000,768175000,1200337000,432162000,1274848000,-169513000,1105335000,https://www.sec.gov/Archives/edgar/data/719955/000119312521100319/0001193125-21-100319-index.htm,https://www.sec.gov/Archives/edgar/data/719955/000119312521100319/d93631d10k.htm
2020-01-31,WSM,USD,0000719955,2020-03-27,2020-03-27 17:10:26,2019,FY,356062000,187759000,-2557000,64163000,-207958000,-5034000,24219000,-11051000,-216092000,209825000,607294000,-186276000,0,0,0,728000,-185548000,0,0,-148834000,-150640000,-27752000,-327226000,-1312000,93208000,432162000,338954000,607294000,-186276000,421018000,https://www.sec.gov/Archives/edgar/data/719955/000119312520088937/0001193125-20-088937-index.htm,https://www.sec.gov/Archives/edgar/data/719955/000119312520088937/d856872d10k.htm
2019-01-31,WSM,USD,0000719955,2019-04-04,2019-04-04 17:00:21,2018,FY,333684000,188808000,23639000,59802000,-3378000,-15329000,-70331000,62377000,19905000,-16569000,585986000,-190102000,0,0,0,2203000,-187899000,0,0,-295304000,-140325000,-14437000,-450066000,797000,-51182000,338954000,390136000,585986000,-190102000,395884000,https://www.sec.gov/Archives/edgar/data/719955/000119312519097973/0001193125-19-097973-index.htm,https://www.sec.gov/Archives/edgar/data/719955/000119312519097973/d683578d10k.htm
2018-01-31,WSM,USD,0000719955,2018-03-29,2018-03-29 17:22:02,2017,FY,259545000,183077000,63381000,42988000,-25669000,149000,-80235000,2549000,51868000,-23618000,499704000,-189712000,-80528000,0,0,480000,-269760000,300000000,0,-196179000,-135010000,-20518000,-51707000,-1814000,176423000,390136000,213713000,499704000,-189712000,309992000,https://www.sec.gov/Archives/edgar/data/719955/000119312518102232/0001193125-18-102232-index.htm,https://www.sec.gov/Archives/edgar/data/719955/000119312518102232/d689546d10k.htm
2017-01-31,WSM,USD,0000719955,2017-03-30,2017-03-30 17:22:12,2016,FY,305387000,173195000,7114000,51116000,11390000,-9794000,4493000,3169000,13522000,-23493000,524709000,-197414000,0,0,0,439000,-196975000,0,0,-151272000,-133539000,-20995000,-305806000,-1862000,20066000,213713000,193647000,524709000,-197414000,327295000,https://www.sec.gov/Archives/edgar/data/719955/000119312517104341/0001193125-17-104341-index.htm,https://www.sec.gov/Archives/edgar/data/719955/000119312517104341/d265187d10k.htm
2016-01-31,WSM,USD,0000719955,2016-03-31,2016-03-31 16:19:48,2015,FY,310068000,167760000,-7436000,41357000,52412000,-12849000,-92647000,60507000,97401000,-20135000,544026000,-202935000,0,0,0,769000,-202166000,-1968000,0,-224995000,-127636000,-14784000,-369383000,-1757000,-29280000,193647000,222927000,544026000,-202935000,341091000,https://www.sec.gov/Archives/edgar/data/719955/000119312516525847/0001193125-16-525847-index.htm,https://www.sec.gov/Archives/edgar/data/719955/000119312516525847/d120289d10k.htm
