symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
EXR,2024-12-31,149.6,211575000,31651620000,138222000,13027861000,44541259000
EXR,2023-12-31,160.33,169216989,27130559846,99062000,11253263000,38284760846
EXR,2022-12-31,147.18,134050815,19729598951,92868000,7560497000,27197227951
EXR,2021-12-31,226.73,133374937,30240099466,71126000,6191103000,36360076466
EXR,2020-12-31,115.86,129541530,15008681665,109124000,6009788000,20909345665
EXR,2019-12-31,105.62,128203567,13540860746,65746000,5321269000,18796383746
EXR,2018-12-31,90.48,126661692,11460349892,57496000,4811515000,16214368892
EXR,2017-12-31,87.45,125967831,11015886820,55683000,4554217000,15514420820
EXR,2016-12-31,77.24,125087554,9661762670,43858000,4306223000,13924127670
EXR,2015-12-31,88.21,119816743,10569034900,75799000,3535621000,14028856900
EXR,2014-12-31,58.64,115713807,6785457642,47663000,2369884000,9107678642
EXR,2013-12-31,42.13,111349361,4691148578,126723000,1946647000,6511072578
EXR,2012-12-31,36.39,102290200,3722340378,30785000,1577599000,5269154378
EXR,2011-12-31,24.23,92097008,2231510503,26484000,1359254000,3564280503
EXR,2010-12-31,17.4,87324104,1519439409,46750000,1246918000,2719607409
EXR,2009-12-31,11.55,86343029,997261984,131950000,1402977000,2268288984
EXR,2008-12-31,10.32,76557550,790073916,63972000,1090188000,1816289916
EXR,2007-12-31,14.29,64688741,924402108,17377000,1319771000,2226796108
EXR,2006-12-31,18.26,54998935,1004280553,70801000,948174000,1881653553
EXR,2005-12-31,15.4,35481538,546415685,28653000,866783000,1384545685
EXR,2004-12-31,13.33,15282725,203718724,24329000,511977000,691366724
EXR,2003-12-31,12.5,4141959,51774487,11746000,547616000,587644487
EXR,2002-12-31,12.5,3665743,45821787,0,0,45821787
EXR,2001-12-31,12.5,6035042,75438025,0,0,75438025
