date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,215.2,215.4,202.22,205.79,205.79,6047848,6047848,-9.41,-4.37,209.6525,"January 02, 26",-0.0437
2025-12-31,216.11,216.35,214.47,214.78,214.78,2231900,2231900,-1.33,-0.61543,215.4275,"December 31, 25",-0.0061543
2025-12-30,217.42,218.51,216,216.93,216.93,1890139,1890139,-0.49,-0.22537,217.215,"December 30, 25",-0.0022537
2025-12-29,219.87,220.73,217.74,218.99,218.99,1612401,1612401,-0.88,-0.40024,219.3325,"December 29, 25",-0.0040024
2025-12-26,217,220.93,216.18,220.7,220.7,1648600,1648600,3.7,1.71,218.7025,"December 26, 25",0.0171
2025-12-24,215.29,218.15,214.64,216.85,216.85,766237,766237,1.56,0.7246,216.2325,"December 24, 25",0.007246
2025-12-23,217.05,217.09,213.63,215.44,215.44,2150450,2150450,-1.61,-0.74176,215.8025,"December 23, 25",-0.0074176
2025-12-22,218.63,220.88,217.86,217.99,217.99,2233604,2233604,-0.64,-0.29273,218.84,"December 22, 25",-0.0029273
2025-12-19,217.23,219.92,217.01,218.63,218.63,5534527,5534527,1.41,0.64448,218.1975,"December 19, 25",0.0064448
2025-12-18,217.37,219.26,216.57,218.08,218.08,3234800,3234800,0.71,0.32663,217.82,"December 18, 25",0.0032663
2025-12-17,215.82,221.53,215.81,216,216,3778013,3778013,0.18,0.08340284,217.29,"December 17, 25",0.0008340284
2025-12-16,215.2,217.9,214.55,216.11,216.11,2899174,2899174,0.91,0.42286,215.94,"December 16, 25",0.0042286
2025-12-15,224.95,224.97,214.81,214.9,214.9,4167475,4167475,-10.05,-4.47,219.9075,"December 15, 25",-0.0447
2025-12-12,225.5,226.83,223.49,224.49,224.49,2965607,2965607,-1.01,-0.44789,225.0775,"December 12, 25",-0.0044789
2025-12-11,221.58,226.5,221.32,224.04,224.04,2271703,2271703,2.47,1.11,223.36,"December 11, 25",0.0111
2025-12-10,222.26,224.31,220.98,222.75,222.75,2204373,2204373,0.49,0.22046,222.575,"December 10, 25",0.0022046
2025-12-09,220.29,223.87,220.15,222.25,222.25,2065955,2065955,1.96,0.88974,221.64,"December 09, 25",0.0088974
2025-12-08,220.78,224.29,220.08,221,221,2485537,2485537,0.22,0.09964671,221.5375,"December 08, 25",0.0009964671
2025-12-05,216.62,221.84,216.05,219.96,219.96,2367241,2367241,3.34,1.54,218.6175,"December 05, 25",0.0154
2025-12-04,215.14,217.85,212.54,216.62,216.62,2669267,2669267,1.48,0.68792,215.5375,"December 04, 25",0.0068792
2025-12-03,211.94,215.45,210.77,214.84,214.84,2163443,2163443,2.9,1.37,213.25,"December 03, 25",0.0137
2025-12-02,213.53,214.23,210.06,213.06,213.06,3589087,3589087,-0.47,-0.22011,212.72,"December 02, 25",-0.0022011
2025-12-01,213.74,215.81,212.4,213.35,213.35,3789938,3789938,-0.39,-0.18246,213.825,"December 01, 25",-0.0018246
2025-11-28,215.11,217.76,214.48,215.62,215.62,1835500,1835500,0.51,0.23709,215.7425,"November 28, 25",0.0023709
2025-11-26,215.34,218.49,207.67,215.34,215.34,12125700,12125700,0,0,214.21,"November 26, 25",0
2025-11-25,226.6,236.8,225.8,233.69,233.69,5326533,5326533,7.09,3.13,230.7225,"November 25, 25",0.0313
2025-11-24,225.73,228.43,223.18,226.64,226.64,3999618,3999618,0.91,0.40314,225.995,"November 24, 25",0.0040314
2025-11-21,216.81,227.44,216.81,225.14,225.14,4720023,4720023,8.33,3.84,221.55,"November 21, 25",0.0384
2025-11-20,225.14,227.94,216.57,216.81,216.81,3297331,3297331,-8.33,-3.7,221.615,"November 20, 25",-0.037
2025-11-19,225.36,226.48,222.83,223.86,223.86,2837684,2837684,-1.5,-0.6656,224.6325,"November 19, 25",-0.006656
2025-11-18,224.8,227.25,222.86,225.64,225.64,2930794,2930794,0.84,0.37367,225.1375,"November 18, 25",0.0037367
2025-11-17,230.16,231.23,224.75,224.95,224.95,2281615,2281615,-5.21,-2.26,227.7725,"November 17, 25",-0.0226
2025-11-14,225.83,235,225.83,230.82,230.82,3100215,3100215,4.99,2.21,229.37,"November 14, 25",0.0221
2025-11-13,224.46,227.16,223.2,223.49,223.49,2363597,2363597,-0.97,-0.43215,224.5775,"November 13, 25",-0.0043215
2025-11-12,227.87,229,225.15,225.93,225.93,1562919,1562919,-1.94,-0.85136,226.9875,"November 12, 25",-0.0085136
2025-11-11,226.51,228.49,225.95,226.98,226.98,1541023,1541023,0.47,0.2075,226.9825,"November 11, 25",0.002075
2025-11-10,224.72,228.31,222.98,227.97,227.97,1998600,1998600,3.25,1.45,225.995,"November 10, 25",0.0145
2025-11-07,222,226.61,220.41,225.17,225.17,3695180,3695180,3.17,1.43,223.5475,"November 07, 25",0.0143
2025-11-06,229.73,230,220.69,224.5,224.5,2954517,2954517,-5.23,-2.28,226.23,"November 06, 25",-0.0228
2025-11-05,233.63,236.15,230.79,232.1,232.1,2020803,2020803,-1.53,-0.65488,233.1675,"November 05, 25",-0.0065488
2025-11-04,236.4,236.69,230.79,233.47,233.47,1874381,1874381,-2.93,-1.24,234.3375,"November 04, 25",-0.0124
2025-11-03,240.5,241.04,232.29,237.68,237.68,2181821,2181821,-2.81,-1.17,237.8775,"November 03, 25",-0.0117
2025-10-31,232.73,241.32,231.14,239.92,239.92,1966934,1966934,7.19,3.09,236.2775,"October 31, 25",0.0309
2025-10-30,231.9,235.59,230.76,232.87,232.87,1947800,1947800,0.97,0.41828,232.78,"October 30, 25",0.0041828
2025-10-29,234.99,234.99,228.05,231.36,231.36,2202058,2202058,-3.63,-1.54,232.3475,"October 29, 25",-0.0154
2025-10-28,238.36,241.83,236.68,236.93,236.93,1748512,1748512,-1.43,-0.59993,238.45,"October 28, 25",-0.0059993
2025-10-27,243.77,244.26,238,238.91,238.91,1920313,1920313,-4.86,-1.99,241.235,"October 27, 25",-0.0199
2025-10-24,244.96,247.1,242.51,242.75,242.75,1050662,1050662,-2.21,-0.90219,244.33,"October 24, 25",-0.0090219
2025-10-23,242.83,244.39,241.16,243.28,243.28,1242747,1242747,0.45,0.18531,242.915,"October 23, 25",0.0018531
2025-10-22,246,247.4,242.51,242.83,242.83,1646300,1646300,-3.17,-1.29,244.685,"October 22, 25",-0.0129
2025-10-21,240.12,247.25,239.74,245.67,245.67,2127939,2127939,5.55,2.31,243.195,"October 21, 25",0.0231
2025-10-20,235.56,242.22,233.13,241.2,241.2,2080960,2080960,5.64,2.39,238.0275,"October 20, 25",0.0239
2025-10-17,229.09,235.05,229.08,234.25,234.25,2099647,2099647,5.16,2.25,231.8675,"October 17, 25",0.0225
2025-10-16,236.79,241,227.14,227.6,227.6,2241165,2241165,-9.19,-3.88,233.1325,"October 16, 25",-0.0388
2025-10-15,237.22,238.18,234.09,234.76,234.76,1788903,1788903,-2.46,-1.04,236.0625,"October 15, 25",-0.0104
2025-10-14,233.71,238.97,232.8,237.18,237.18,1792718,1792718,3.47,1.48,235.665,"October 14, 25",0.0148
2025-10-13,234.46,237.29,232.5,236.6,236.6,1374399,1374399,2.14,0.91274,235.2125,"October 13, 25",0.0091274
2025-10-10,238.14,240.16,232.78,233.18,233.18,2268900,2268900,-4.96,-2.08,236.065,"October 10, 25",-0.0208
2025-10-09,237.84,241.26,237.19,238.22,238.22,2868314,2868314,0.38,0.15977,238.6275,"October 09, 25",0.0015977
2025-10-08,233.9,238.38,232.42,238.25,238.25,1931549,1931549,4.35,1.86,235.7375,"October 08, 25",0.0186
2025-10-07,238.91,238.91,229.75,233.17,233.17,1975346,1975346,-5.74,-2.4,235.185,"October 07, 25",-0.024
2025-10-06,235.66,243.95,234.69,238.36,238.36,2253181,2253181,2.7,1.15,238.165,"October 06, 25",0.0115
2025-10-03,232.35,237.72,230.81,236.48,236.48,2305904,2305904,4.13,1.78,234.34,"October 03, 25",0.0178
2025-10-02,231.95,235.4,231.01,232.1,232.1,3249241,3249241,0.15,0.06466911,232.615,"October 02, 25",0.0006466911
2025-10-01,239.35,241.85,231.1,232.21,232.21,3965310,3965310,-7.14,-2.98,236.1275,"October 01, 25",-0.0298
2025-09-30,248.46,249.14,239.88,240.73,240.73,3001529,3001529,-7.73,-3.11,244.5525,"September 30, 25",-0.0311
2025-09-29,247.62,249.85,245.29,247.69,247.69,3819844,3819844,0.07,0.02826912,247.6125,"September 29, 25",0.0002826912
2025-09-26,243,249.05,242.94,246.67,246.67,3456023,3456023,3.67,1.51,245.415,"September 26, 25",0.0151
2025-09-25,240.72,243.08,237.9,242.75,242.75,2880174,2880174,2.03,0.8433,241.1125,"September 25, 25",0.008433
2025-09-24,240.51,243.32,238.14,241.51,241.51,2147059,2147059,1,0.41578,240.87,"September 24, 25",0.0041578
2025-09-23,241.99,244.72,239.51,240.32,240.32,3739274,3739274,-1.67,-0.69011,241.635,"September 23, 25",-0.0069011
2025-09-22,232.02,243.07,230.73,242.66,242.66,4622600,4622600,10.64,4.59,237.12,"September 22, 25",0.0459
2025-09-19,236.13,237.75,230.87,233.62,233.62,5925958,5925958,-2.51,-1.06,234.5925,"September 19, 25",-0.0106
2025-09-18,237.68,239.29,231.3,233.5,233.5,4383802,4383802,-4.18,-1.76,235.4425,"September 18, 25",-0.0176
2025-09-17,235.39,240.63,231.94,234.88,234.88,11662904,11662904,-0.51,-0.21666,235.71,"September 17, 25",-0.0021666
2025-09-16,222.75,224.41,218,219.01,219.01,3105130,3105130,-3.74,-1.68,221.0425,"September 16, 25",-0.0168
2025-09-15,222.71,224.91,220.43,222.75,222.75,2404500,2404500,0.04,0.01796058,222.7,"September 15, 25",0.0001796058
2025-09-12,226.17,227.36,222.11,223.39,223.39,2683342,2683342,-2.78,-1.23,224.7575,"September 12, 25",-0.0123
2025-09-11,226.83,228.57,224.61,226.67,226.67,2272454,2272454,-0.155,-0.07053741,226.67,"September 11, 25",-0.0007053741
2025-09-10,231.15,231.79,223.77,226.48,226.48,2863659,2863659,-4.67,-2.02,228.2975,"September 10, 25",-0.0202
2025-09-09,232.16,233.57,229.66,230.73,230.73,1904891,1904891,-1.43,-0.61595,231.53,"September 09, 25",-0.0061595
2025-09-08,231.62,233.45,229.1,231.81,231.81,3020200,3020200,0.19,0.08203091,231.495,"September 08, 25",0.0008203091
2025-09-05,233,237.5,230,231.08,231.08,3526200,3526200,-1.92,-0.82403,232.895,"September 05, 25",-0.0082403
2025-09-04,231.95,232.19,227,231.13,231.13,2226849,2226849,-0.82,-0.35352,230.5675,"September 04, 25",-0.0035352
2025-09-03,229.1,235.32,229.1,233.43,233.43,3529084,3529084,4.34,1.89,231.7375,"September 03, 25",0.0189
2025-09-02,227.49,229.41,226.35,228.89,228.89,3936901,3936901,1.4,0.61541,228.035,"September 02, 25",0.0061541
2025-08-29,227.69,230.86,227.69,230.82,230.82,3243630,3243630,3.13,1.37,229.265,"August 29, 25",0.0137
2025-08-28,229.87,232.45,227.18,228.5,228.5,3043664,3043664,-1.37,-0.59599,229.5,"August 28, 25",-0.0059599
2025-08-27,224.12,230.1,223.13,229.71,229.71,3454365,3454365,5.59,2.49,226.765,"August 27, 25",0.0249
2025-08-26,224.98,227.3,221.07,222.88,222.88,4795574,4795574,-2.1,-0.93342,224.0575,"August 26, 25",-0.0093342
2025-08-25,222.48,225.13,220.6,223.39,223.39,5028297,5028297,0.91,0.40903,222.9,"August 25, 25",0.0040903
2025-08-22,213.88,222.02,211.31,221.27,221.27,8226649,8226649,7.4,3.46,217.12,"August 22, 25",0.0346
2025-08-21,226.01,228.1,223.63,227.58,227.58,6441521,6441521,1.57,0.69466,226.33,"August 21, 25",0.0069466
2025-08-20,229.18,231.72,227.13,227.49,227.49,3977247,3977247,-1.69,-0.73741,228.88,"August 20, 25",-0.0073741
2025-08-19,230.84,234.92,228.82,229.79,229.79,2954941,2954941,-1.05,-0.45486,231.0925,"August 19, 25",-0.0045486
2025-08-18,227.22,232.05,226.31,231.85,231.85,4405827,4405827,4.63,2.04,229.3575,"August 18, 25",0.0204
2025-08-15,222.47,226.16,221.95,226.09,226.09,2888814,2888814,3.62,1.63,224.1675,"August 15, 25",0.0163
2025-08-14,222.92,223.61,218.71,221.92,221.92,3272600,3272600,-1,-0.44859,221.79,"August 14, 25",-0.0044859
2025-08-13,216.33,223.14,213,223.07,223.07,3917614,3917614,6.74,3.12,218.885,"August 13, 25",0.0312
2025-08-12,213.36,214.65,206.77,214.6,214.6,4288872,4288872,1.24,0.58118,212.345,"August 12, 25",0.0058118
2025-08-11,221.38,223.27,211.76,213.69,213.69,5092711,5092711,-7.69,-3.47,217.525,"August 11, 25",-0.0347
2025-08-08,221.11,222.14,218.41,222.07,222.07,2386617,2386617,0.96,0.43417,220.9325,"August 08, 25",0.0043417
2025-08-07,231.42,233.14,217.62,220.98,220.98,3597700,3597700,-10.44,-4.51,225.79,"August 07, 25",-0.0451
2025-08-06,226.58,230.17,225.8,229.08,229.08,2317446,2317446,2.5,1.1,227.9075,"August 06, 25",0.011
2025-08-05,226.14,226.86,223.78,224.98,224.98,3394348,3394348,-1.16,-0.51296,225.44,"August 05, 25",-0.0051296
2025-08-04,224.44,226.27,222.79,225.12,225.12,4023903,4023903,0.68,0.30298,224.655,"August 04, 25",0.0030298
2025-08-01,228.74,228.74,221.62,222.22,222.22,4088562,4088562,-6.52,-2.85,225.33,"August 01, 25",-0.0285
2025-07-31,236.81,236.81,228.52,229.38,229.38,4533600,4533600,-7.43,-3.14,232.88,"July 31, 25",-0.0314
2025-07-30,239.91,240.92,235.72,237.68,237.68,1325200,1325200,-2.23,-0.92952,238.5575,"July 30, 25",-0.0092952
2025-07-29,238.04,241.75,237.7,239.63,239.63,1910913,1910913,1.59,0.66795,239.28,"July 29, 25",0.0066795
2025-07-28,241.05,241.5,237.64,238.04,238.04,1539736,1539736,-3.01,-1.25,239.5575,"July 28, 25",-0.0125
2025-07-25,237.96,242.28,236.62,241.74,241.74,1840604,1840604,3.78,1.59,239.65,"July 25, 25",0.0159
2025-07-24,240.99,241.51,236.17,237.2,237.2,2115100,2115100,-3.8,-1.57,238.9675,"July 24, 25",-0.0157
2025-07-23,240,243.59,238.32,241.03,241.03,1725070,1725070,1.03,0.42917,240.735,"July 23, 25",0.0042917
2025-07-22,234.18,239.43,233.75,239.11,239.11,2409209,2409209,4.93,2.11,236.6175,"July 22, 25",0.0211
2025-07-21,233.27,235.84,232.07,233.71,233.71,2176442,2176442,0.44,0.18862,233.7225,"July 21, 25",0.0018862
2025-07-18,232.44,233.57,228.67,233.06,233.06,2598017,2598017,0.62,0.26674,231.935,"July 18, 25",0.0026674
2025-07-17,227.07,230.96,226.13,230.89,230.89,2232300,2232300,3.82,1.68,228.7625,"July 17, 25",0.0168
2025-07-16,226.67,227.73,223.66,226.73,226.73,1926552,1926552,0.06,0.0264702,226.1975,"July 16, 25",0.000264702
2025-07-15,224.94,226.31,222.94,224.92,224.92,1880667,1880667,-0.02,-0.00889126,224.7775,"July 15, 25",-8.89126e-05
2025-07-14,223.62,227.32,222.26,224.76,224.76,2113949,2113949,1.14,0.50979,224.49,"July 14, 25",0.0050979
2025-07-11,228.45,228.83,222.84,223.37,223.37,2506900,2506900,-5.08,-2.22,225.8725,"July 11, 25",-0.0222
