holder,shares,dateReported,change
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,228129,2025-09-30,-45860
Swiss National Bank,209900,2025-09-30,-10700
"Nuveen, LLC",208738,2025-09-30,379
RENAISSANCE TECHNOLOGIES LLC,205219,2025-09-30,181600
Gillson Capital LP,204000,2025-09-30,88191
"Conestoga Capital Advisors, LLC",202582,2025-09-30,1022
CITIGROUP INC,189122,2025-09-30,80611
AMERIPRISE FINANCIAL INC,185336,2025-09-30,9400
Mitsubishi UFJ Trust & Banking Corp,184406,2025-09-30,18151
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,183195,2025-09-30,17791
"Sumitomo Mitsui Trust Holdings, Inc.",178863,2025-09-30,543
"Copeland Capital Management, LLC",172546,2025-09-30,-9983
RHUMBLINE ADVISERS,172113,2025-09-30,5043
Squarepoint Ops LLC,170882,2025-09-30,65173
BENJAMIN EDWARDS INC,169677,2025-09-30,11748
BANK OF MONTREAL /CAN/,165453,2025-09-30,28738
"Gotham Asset Management, LLC",162020,2025-09-30,107277
ALLIANCEBERNSTEIN L.P.,150423,2025-09-30,71381
HSBC HOLDINGS PLC,142372,2025-09-30,-53308
"BNP PARIBAS ARBITRAGE, SNC",136621,2025-09-30,-38993
LPL Financial LLC,136085,2025-09-30,6911
"FORVIS Wealth Advisors, LLC",135229,2025-09-30,-86
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,134724,2025-09-30,-129
Schonfeld Strategic Advisors LLC,132737,2025-09-30,125285
"ExodusPoint Capital Management, LP",132552,2025-09-30,132552
COBBLESTONE CAPITAL ADVISORS LLC /NY/,121097,2025-09-30,-3370
WORLDQUANT MILLENNIUM ADVISORS LLC,112996,2025-09-30,112996
"Russell Investments Group, Ltd.",110561,2025-09-30,-2456
RIVERBRIDGE PARTNERS LLC,109904,2025-09-30,-8356
Pictet Asset Management Holding SA,109417,2025-09-30,15277
DEARBORN PARTNERS LLC,106516,2025-09-30,418
"Bridgewater Associates, LP",106297,2025-09-30,64874
PRICE T ROWE ASSOCIATES INC /MD/,105686,2025-09-30,-287
BLI - Banque de Luxembourg Investments,105400,2025-09-30,5200
SEI INVESTMENTS CO,104660,2025-09-30,-24194
"JANE STREET GROUP, LLC",103415,2025-09-30,103415
Janney Montgomery Scott LLC,94556,2025-09-30,-2763
"JACOBSON & SCHMITT ADVISORS, LLC",93966,2025-09-30,35223
Trexquant Investment LP,93455,2025-09-30,93455
TEACHER RETIREMENT SYSTEM OF TEXAS,87817,2025-09-30,76746
Laurus Investment Counsel Inc.,84559,2025-09-30,5880
BALYASNY ASSET MANAGEMENT L.P.,84380,2025-09-30,25933
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",82532,2025-09-30,74578
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,82046,2025-09-30,82046
Freestone Grove Partners LP,81414,2025-09-30,81414
Verition Fund Management LLC,81193,2025-09-30,74015
"Baird Financial Group, Inc.",79746,2025-09-30,-122
"NATIXIS ADVISORS, L.P.",73078,2025-09-30,-21382
TRUIST FINANCIAL CORP,72963,2025-09-30,784
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,71178,2025-09-30,7122
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,69925,2025-09-30,-1078
Quantinno Capital Management LP,69005,2025-09-30,15137
STATE OF WISCONSIN INVESTMENT BOARD,68924,2025-09-30,1341
"Court Place Advisors, LLC",66674,2025-09-30,-211
Capital International Investors,66424,2025-09-30,-100800
VOYA INVESTMENT MANAGEMENT LLC,65701,2025-09-30,16235
StonePine Asset Management Inc.,60200,2025-09-30,0
AVIVA PLC,60158,2025-09-30,-134249
GREAT WEST LIFE ASSURANCE CO /CAN/,56826,2025-09-30,1665
"NICHOLAS COMPANY, INC.",55207,2025-09-30,-10
ProShare Advisors LLC,55113,2025-09-30,4628
Cerity Partners LLC,53789,2025-09-30,-2810
INTECH INVESTMENT MANAGEMENT LLC,51650,2025-09-30,10993
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",51463,2025-09-30,89
Weiss Asset Management LP,50580,2025-09-30,50580
"MATTERN CAPITAL MANAGEMENT, LLC",50432,2025-09-30,470
Illinois Municipal Retirement Fund,49153,2025-09-30,-21834
Aquatic Capital Management LLC,48576,2025-09-30,45043
NEW YORK STATE COMMON RETIREMENT FUND,47803,2025-09-30,1436
PUBLIC SECTOR PENSION INVESTMENT BOARD,47797,2025-09-30,40893
abrdn plc,47539,2025-09-30,-4181
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,47361,2025-09-30,1077
Korea Investment CORP,46634,2025-09-30,27200
COMERICA BANK,46325,2025-09-30,-1542
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,45866,2025-09-30,6900
CIBC Asset Management Inc,45214,2025-09-30,582
"JGP Wealth Management, LLC",45194,2025-09-30,-426
Andra AP-fonden,45068,2025-09-30,29398
Calamos Advisors LLC,44849,2025-09-30,0
Swedbank AB,43548,2025-09-30,3216
MILLENNIUM MANAGEMENT LLC,43529,2025-09-30,33977
FORSTA AP-FONDEN,43300,2025-09-30,29700
"NewEdge Wealth, LLC",41614,2025-09-30,552
PRUDENTIAL FINANCIAL INC,40920,2025-09-30,-797
ATWOOD & PALMER INC,40631,2025-09-30,0
"Vestmark Advisory Solutions, Inc.",37496,2025-09-30,754
"Chevy Chase Trust Holdings, LLC",37162,2025-09-30,-1300
Creative Planning,36578,2025-09-30,10718
"TRILLIUM ASSET MANAGEMENT, LLC",34638,2025-09-30,-11698
ROYAL LONDON ASSET MANAGEMENT LTD,34530,2025-09-30,-2749
TORONTO DOMINION BANK,34483,2025-09-30,-2885
NOMURA ASSET MANAGEMENT CO LTD,33741,2025-09-30,1869
DARK FOREST CAPITAL MANAGEMENT LP,33600,2025-09-30,33600
Universal- Beteiligungs- und Servicegesellschaft mbH,33532,2025-09-30,884
"Alpine Peaks Capital, LP",33397,2025-09-30,3500
"Rakuten Investment Management, Inc.",33298,2025-09-30,33298
AQR CAPITAL MANAGEMENT LLC,32659,2025-09-30,4572
Treasurer of the State of North Carolina,32637,2025-09-30,-1272
"Kesler, Norman & Wride, LLC",32612,2025-09-30,-1547
Police & Firemen's Retirement System of New Jersey,32391,2025-09-30,4749
Clean Yield Group,32351,2025-09-30,585
"Asset Management One Co., Ltd.",32210,2025-09-30,855
"Ensign Peak Advisors, Inc",31736,2025-09-30,-4720
Vestcor Inc,31434,2025-09-30,-369
"Silver Lake Advisory, LLC",30589,2025-09-30,-266
Man Group plc,30563,2025-09-30,22392
AMICA MUTUAL INSURANCE CO,30287,2025-09-30,0
Y-Intercept (Hong Kong) Ltd,29958,2025-09-30,29958
"Resona Asset Management Co.,Ltd.",29890,2025-09-30,-2654
DANSKE BANK A/S,29746,2025-09-30,-13170
"STANSBERRY ASSET MANAGEMENT, LLC",28735,2025-09-30,-23611
"NISA INVESTMENT ADVISORS, LLC",28550,2025-09-30,-8
Engineers Gate Manager LP,28319,2025-09-30,28319
Alberta Investment Management Corp,28100,2025-09-30,28100
COMMERCE BANK,27731,2025-09-30,-259
BNP Paribas Asset Management Holding S.A.,27280,2025-09-30,-2698
Cetera Investment Advisers,26920,2025-09-30,6228
Mn Services Vermogensbeheer B.V.,26863,2025-09-30,0
"Toroso Investments, LLC",26740,2025-09-30,7305
"Atria Investments, Inc",26268,2025-09-30,-9381
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,25573,2025-09-30,138
BAHL & GAYNOR INC,25470,2025-09-30,0
Bath Savings Trust Co,25326,2025-09-30,-70
AMERICAN CENTURY COMPANIES INC,25324,2025-09-30,-6625
SCHWARTZ INVESTMENT COUNSEL INC,25300,2025-09-30,0
Zurcher Kantonalbank (Zurich Cantonalbank),25200,2025-09-30,-605
REGIONS FINANCIAL CORP,24804,2025-09-30,196
KLP KAPITALFORVALTNING AS,24600,2025-09-30,0
"Rafferty Asset Management, LLC",24234,2025-09-30,16
Lansforsakringar Fondforvaltning AB (publ),22697,2025-09-30,0
"WILEY BROS.-AINTREE CAPITAL, LLC",22688,2025-09-30,1896
"MML INVESTORS SERVICES, LLC",22630,2025-09-30,-795
US BANCORP \DE\,22504,2025-09-30,-4551
State of New Jersey Common Pension Fund D,22459,2025-09-30,0
DEROY & DEVEREAUX PRIVATE INVESTMENT COUNSEL INC,22432,2025-09-30,22432
"Modera Wealth Management, LLC",22143,2025-09-30,22143
SYNOVUS FINANCIAL CORP,21770,2025-09-30,2932
Bell Asset Management Ltd,21637,2025-09-30,-360
Arizona State Retirement System,21495,2025-09-30,189
ICICI Prudential Asset Management Co Ltd,21413,2025-09-30,21413
STEPHENS INC /AR/,21045,2025-09-30,1210
MERCER GLOBAL ADVISORS INC /ADV,20873,2025-09-30,-383
STATE OF MICHIGAN RETIREMENT SYSTEM,20816,2025-09-30,-100
"Capital Group Private Client Services, Inc.",20744,2025-09-30,-118045
"Legacy Financial Strategies, LLC",20640,2025-09-30,0
"State of Alaska, Department of Revenue",20559,2025-09-30,-369
"Stratos Wealth Partners, LTD.",20548,2025-09-30,554
"Callan Family Office, LLC",20491,2025-09-30,-1555
"Connor, Clark & Lunn Investment Management Ltd.",20443,2025-09-30,20443
Meiji Yasuda Asset Management Co Ltd.,19974,2025-09-30,1029
AGF MANAGEMENT LTD,19941,2025-09-30,3297
TUDOR INVESTMENT CORP ET AL,19802,2025-09-30,19802
Nutshell Asset Management Ltd,19800,2025-09-30,19800
"BRIGHT ROCK CAPITAL MANAGEMENT, LLC",19600,2025-09-30,0
BI Asset Management Fondsmaeglerselskab A/S,19598,2025-09-30,15787
"United Asset Strategies, Inc.",19435,2025-09-30,209
"ADVISOR GROUP HOLDINGS, INC.",18783,2025-09-30,1142
VICTORY CAPITAL MANAGEMENT INC,18721,2025-09-30,-17406
NATIONAL BANK OF CANADA /FI/,18687,2025-09-30,-32178
"Pathstone Holdings, LLC",18498,2025-09-30,-4294
Czech National Bank,18494,2025-09-30,696
Hikari Power Ltd,18370,2025-09-30,0
LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,18064,2025-09-30,0
"MetLife Investment Management, LLC",18062,2025-09-30,-486
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,17486,2025-09-30,-373
"State of Tennessee, Treasury Department",17406,2025-09-30,-7837
Cardinal Capital Management,17258,2025-09-30,97
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,17244,2025-09-30,-266
FMR LLC,17160,2025-09-30,-83134
"Hilton Capital Management, LLC",16516,2025-09-30,777
"Cambridge Investment Research Advisors, Inc.",15980,2025-09-30,4336
Quantbot Technologies LP,15934,2025-09-30,11721
Delta Global Management LP,15713,2025-09-30,15713
Retirement Systems of Alabama,15533,2025-09-30,-92
JOHNSON INVESTMENT COUNSEL INC,15494,2025-09-30,-908
Skandinaviska Enskilda Banken AB (publ),14922,2025-09-30,-1237
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",14741,2025-09-30,-7648
AMALGAMATED BANK,14491,2025-09-30,-283
Canoe Financial LP,14461,2025-09-30,14461
"Hikari Tsushin, Inc.",14382,2025-09-30,0
"TWO SIGMA ADVISERS, LP",14100,2025-09-30,14100
"Apollon Wealth Management, LLC",13927,2025-09-30,10169
IFM Investors Pty Ltd,13894,2025-09-30,0
UniSuper Management Pty Ltd,13819,2025-09-30,2193
"WOLVERINE TRADING, LLC",13682,2025-09-30,13682
"YOUSIF CAPITAL MANAGEMENT, LLC",13602,2025-09-30,-570
Generali Asset Management SPA SGR,13523,2025-09-30,2403
KENNEDY CAPITAL MANAGEMENT LLC,13465,2025-09-30,-481
Elo Mutual Pension Insurance Co,13406,2025-09-30,13406
CAPTRUST FINANCIAL ADVISORS,13405,2025-09-30,-582
AXA Investment Managers S.A.,13296,2025-09-30,13296
DnB Asset Management AS,13185,2025-09-30,612
"Steward Partners Investment Advisory, LLC",13045,2025-09-30,194
CREDIT AGRICOLE S A,13030,2025-09-30,13030
CENTRAL TRUST Co,12841,2025-09-30,-153
TORRAY INVESTMENT PARTNERS LLC,12690,2025-09-30,2291
"XPONANCE, INC.",12499,2025-09-30,-2773
OMERS ADMINISTRATION Corp,12452,2025-09-30,0
"Empowered Funds, LLC",12241,2025-09-30,4038
Trust Co,12001,2025-09-30,0
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",11997,2025-09-30,1951
Utah Retirement Systems,11927,2025-09-30,0
OAK ASSOCIATES LTD /OH/,11786,2025-09-30,0
BANK OF NOVA SCOTIA,11531,2025-09-30,1813
"Mariner, LLC",11471,2025-09-30,-13373
Daiwa Securities Group Inc.,11456,2025-09-30,480
Dynamic Technology Lab Private Ltd,11437,2025-09-30,7111
OPPENHEIMER & CO INC,11431,2025-09-30,-220
FRANKLIN RESOURCES INC,11273,2025-09-30,1955
"Strengthening Families & Communities, LLC",11270,2025-09-30,10703
OSTRUM ASSET MANAGEMENT,11259,2025-09-30,2323
M&T BANK CORP,11175,2025-09-30,-1373
"CI Private Wealth, LLC",11113,2025-09-30,132
Wealthfront Advisers LLC,10911,2025-09-30,-1917
Empire Life Investments Inc.,10837,2025-09-30,167
"Banco Santander, S.A.",10699,2025-09-30,2519
"Vanguard Personalized Indexing Management, LLC",10656,2025-09-30,-1489
Campbell & CO Investment Adviser LLC,10633,2025-09-30,3292
GLOBEFLEX CAPITAL L P,10581,2025-09-30,-22944
Machina Capital S.A.S.,10564,2025-09-30,10564
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,10466,2025-09-30,-1007
"Mirae Asset Global Investments Co., Ltd.",10454,2025-09-30,1277
DekaBank Deutsche Girozentrale,10212,2025-09-30,0
"PAX Financial Group, LLC",9978,2025-09-30,-1542
XTX Topco Ltd,9970,2025-09-30,9970
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",9912,2025-09-30,-1407
WEYBOSSET RESEARCH & MANAGEMENT LLC,9838,2025-09-30,-1844
Woodline Partners LP,9624,2025-09-30,1747
Taylor Frigon Capital Management LLC,9584,2025-09-30,1811
"Nicholson Wealth Management Group, LLC",9438,2025-09-30,730
"Linden Thomas Advisory Services, LLC",9430,2025-09-30,-117
"Graham Capital Management, L.P.",9376,2025-09-30,2430
Morningstar Investment Management LLC,9364,2025-09-30,7281
CIBC WORLD MARKET INC.,9358,2025-09-30,9358
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,9298,2025-09-30,25
TD PRIVATE CLIENT WEALTH LLC,9266,2025-09-30,-1173
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,9102,2025-09-30,172
"PNC FINANCIAL SERVICES GROUP, INC.",9097,2025-09-30,-715
OXFORD ASSET MANAGEMENT LLP,8871,2025-09-30,8871
"Sumitomo Mitsui DS Asset Management Company, Ltd",8800,2025-09-30,-3
"CBOE Vest Financial, LLC",8749,2025-09-30,8749
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",8742,2025-09-30,2952
Ethic Inc.,8737,2025-09-30,1548
"UMB Bank, n.a.",8683,2025-09-30,-1443
"Farther Finance Advisors, LLC",8536,2025-09-30,-141
MACQUARIE GROUP LTD,8482,2025-09-30,-944
DAVENPORT & Co LLC,8452,2025-09-30,557
Hilltop Holdings Inc.,8411,2025-09-30,27
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,8318,2025-09-30,2061
"Redmond Asset Management, LLC",8270,2025-09-30,-800
"Savant Capital, LLC",8267,2025-09-30,-578
BRIDGES INVESTMENT MANAGEMENT INC,8032,2025-09-30,418
ICW Investment Advisors LLC,8000,2025-09-30,487
"LRT Capital Management, LLC",7979,2025-09-30,7979
OPPENHEIMER ASSET MANAGEMENT INC.,7972,2025-09-30,-444
Virtu Financial LLC,7925,2025-09-30,7925
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,7893,2025-09-30,-457
JANUS HENDERSON GROUP PLC,7879,2025-09-30,0
Voleon Capital Management LP,7780,2025-09-30,7780
"COMMONWEALTH EQUITY SERVICES, LLC",7730,2025-09-30,-378
Oak Thistle LLC,7677,2025-09-30,7677
"AIGEN INVESTMENT MANAGEMENT, LP",7566,2025-09-30,7566
Achmea Investment Management B.V.,7522,2025-09-30,-5128
"NewEdge Advisors, LLC",7509,2025-09-30,-175
OSSIAM,7489,2025-09-30,-3213
WENDELL DAVID ASSOCIATES INC,7419,2025-09-30,0
"Crossmark Global Holdings, Inc.",7046,2025-09-30,-971
SMITH SHELLNUT WILSON LLC /ADV,6985,2025-09-30,-77
"Formidable Asset Management, LLC",6931,2025-09-30,-306
Bayforest Capital Ltd,6700,2025-09-30,6700
"Diversify Advisory Services, LLC",6661,2025-09-30,3080
Marshall Financial Group LLC,6644,2025-09-30,274
Avanza Fonder AB,6614,2025-09-30,3302
GUGGENHEIM CAPITAL LLC,6567,2025-09-30,1210
"Summit Trail Advisors, LLC",6476,2025-09-30,6476
FIRST MERCHANTS CORP,6025,2025-09-30,-301
BAMCO INC /NY/,6000,2025-09-30,0
THRIVENT FINANCIAL FOR LUTHERANS,5980,2025-09-30,-115896
TWINBEECH CAPITAL LP,5976,2025-09-30,5976
"Pacer Advisors, Inc.",5953,2025-09-30,-7860
Polymer Capital Management (US) LLC,5931,2025-09-30,5931
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",5877,2025-09-30,-36
"SAGESPRING WEALTH PARTNERS, LLC",5867,2025-09-30,-278
SHELL ASSET MANAGEMENT CO,5863,2025-09-30,-2524
Willis Investment Counsel,5847,2025-09-30,128
"EXCHANGE TRADED CONCEPTS, LLC",5823,2025-09-30,1035
Federation des caisses Desjardins du Quebec,5821,2025-09-30,-20283
FIL Ltd,5792,2025-09-30,5792
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,5726,2025-09-30,0
"MITCHELL & PAHL PRIVATE WEALTH, LLC",5661,2025-09-30,170
Allianz Asset Management GmbH,5647,2025-09-30,11
"DIVERSIFY WEALTH MANAGEMENT, LLC",5616,2025-09-30,345
Rockefeller Capital Management L.P.,5585,2025-09-30,5585
"JACOBS LEVY EQUITY MANAGEMENT, INC",5567,2025-09-30,0
Robeco Institutional Asset Management B.V.,5544,2025-09-30,-7725
"CAPSTONE INVESTMENT ADVISORS, LLC",5455,2025-09-30,5455
Scientech Research LLC,5415,2025-09-30,5415
Gen-Wealth Partners Inc,5404,2025-09-30,-255
ALPS ADVISORS INC,5367,2025-09-30,-1374
J. Safra Sarasin Holding AG,5363,2025-09-30,-7506
NOVEM GROUP,5363,2025-09-30,197
MIZUHO SECURITIES USA LLC,5345,2025-09-30,315
IRON Financial LLC,5338,2025-09-30,494
BARD ASSOCIATES INC,5250,2025-09-30,-100
"Envestnet Portfolio Solutions, Inc.",5168,2025-09-30,-1640
PARK AVENUE SECURITIES LLC,5161,2025-09-30,52
ENTERPRISE FINANCIAL SERVICES CORP,5131,2025-09-30,-16
PRUDENTIAL PLC,5107,2025-09-30,-4067
"Private Advisor Group, LLC",5095,2025-09-30,-67
JONES FINANCIAL COMPANIES LLLP,5082,2025-09-30,730
Bridgewater Advisors Inc.,5074,2025-09-30,1144
"Koshinski Asset Management, Inc.",5007,2025-09-30,441
"HighTower Advisors, LLC",4977,2025-09-30,-4374
GATEWAY INVESTMENT ADVISERS LLC,4858,2025-09-30,4858
"Martin Capital Partners, LLC",4788,2025-09-30,-214
Adviser Investments LLC,4708,2025-09-30,8
"CoreCap Advisors, LLC",4706,2025-09-30,-128
"KESTRA PRIVATE WEALTH SERVICES, LLC",4652,2025-09-30,57
"SG Americas Securities, LLC",4629,2025-09-30,-7172
Brevan Howard Capital Management LP,4603,2025-09-30,4603
Tredje AP-fonden,4526,2025-09-30,-1200
WELLINGTON MANAGEMENT GROUP LLP,4518,2025-09-30,444
Sterling Capital Management LLC,4489,2025-09-30,-343
"SIMPLEX TRADING, LLC",4444,2025-09-30,4444
"Summit Financial, LLC",4429,2025-09-30,-334
"Edgestream Partners, L.P.",4424,2025-09-30,4424
"Glenmede Investment Management, LP",4296,2025-09-30,908
HARTFORD INVESTMENT MANAGEMENT CO,4246,2025-09-30,-127
WELCH & FORBES LLC,4214,2025-09-30,0
GSA CAPITAL PARTNERS LLP,4175,2025-09-30,221
WINTON GROUP Ltd,4163,2025-09-30,4163
Impact Capital Partners LLC,4163,2025-09-30,-1743
"Pensionmark Financial Group, LLC",4053,2025-09-30,-166
DAVIS R M INC,4043,2025-09-30,-6126
BURNEY CO/,3954,2025-09-30,-15
State of Wyoming,3950,2025-09-30,2590
PEAK6 LLC,3876,2025-09-30,-16518
"Moran Wealth Management, LLC",3841,2025-09-30,705
"Parallel Advisors, LLC",3834,2025-09-30,-284
"HOHIMER WEALTH MANAGEMENT, LLC",3805,2025-09-30,3805
"DOLIVER ADVISORS, LP",3800,2025-09-30,0
Louisiana State Employees Retirement System,3800,2025-09-30,0
"New Age Alpha Advisors, LLC",3789,2025-09-30,-405
"Kestra Advisory Services, LLC",3758,2025-09-30,-438
"Hennion & Walsh Asset Management, Inc.",3668,2025-09-30,877
"Concurrent Investment Advisors, LLC",3653,2025-09-30,-47
"Vident Advisory, LLC",3627,2025-09-30,-2162
"FSM Wealth Advisors, LLC",3604,2025-09-30,11
Dundas Partners LLP,3591,2025-09-30,691
"Empirical Asset Management, LLC",3535,2025-09-30,3535
B. Metzler seel. Sohn & Co. AG,3502,2025-09-30,0
"Blueshift Asset Management, LLC",3437,2025-09-30,3437
SHELTON CAPITAL MANAGEMENT,3412,2025-09-30,0
"LVW Advisors, LLC",3391,2025-09-30,-486
Diversified Trust Co,3391,2025-09-30,1607
Maryland State Retirement & Pension System,3390,2025-09-30,0
"SECURIAN ASSET MANAGEMENT, INC",3380,2025-09-30,-346
Investment Management Corp of Ontario,3351,2025-09-30,-9991
"Sepio Capital, LP",3332,2025-09-30,-1
"Coastal Bridge Advisors, LLC",3329,2025-09-30,11
"HARBOR CAPITAL ADVISORS, INC.",3306,2025-09-30,-8104
Gulf International Bank (UK) Ltd,3300,2025-09-30,-124
"RMB Capital Management, LLC",3283,2025-09-30,-7525
Fifth Third Wealth Advisors LLC,3276,2025-09-30,3276
ALLSTATE CORP,3267,2025-09-30,3267
"Union Bancaire Privee, UBP SA",3258,2025-09-30,1302
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,3250,2025-09-30,-200
"EntryPoint Capital, LLC",3227,2025-09-30,3227
"Brinker Capital Investments, LLC",3208,2025-09-30,-219
Numerai GP LLC,3179,2025-09-30,3179
Midwest Trust Co,3130,2025-09-30,-645
E. Ohman J:or Asset Management AB,3120,2025-09-30,0
"OmniStar Financial Group, Inc.",3079,2025-09-30,-2657
D.A. DAVIDSON & CO.,3072,2025-09-30,142
"SRS Capital Advisors, Inc.",3072,2025-09-30,1482
SHERBROOKE PARK ADVISERS LLC,3017,2025-09-30,3017
BLAIR WILLIAM & CO/IL,2925,2025-09-30,-93
"Nelson, Van Denburg & Campbell Wealth Management Group, LLC",2890,2025-09-30,188
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,2882,2025-09-30,-22
PANAGORA ASSET MANAGEMENT INC,2880,2025-09-30,-2103
"Frank, Rimerman Advisors LLC",2863,2025-09-30,2863
"Allspring Global Investments Holdings, LLC",2862,2025-09-30,-60436
Yorktown Management & Research Co Inc,2850,2025-09-30,0
Blackhawk Capital Partners LLC.,2791,2025-09-30,2791
Optimize Financial Inc,2783,2025-09-30,2783
Amica Retiree Medical Trust,2778,2025-09-30,0
"Advisory Services Network, LLC",2766,2025-09-30,21
"Foundations Investment Advisors, LLC",2759,2025-09-30,339
"Global Retirement Partners, LLC",2715,2025-09-30,54
"Skopos Labs, Inc.",2678,2025-09-30,2494
TOKIO MARINE ASSET MANAGEMENT CO LTD,2660,2025-09-30,102
Vontobel Holding Ltd.,2654,2025-09-30,-12
Qtron Investments LLC,2641,2025-09-30,0
OCCUDO QUANTITATIVE STRATEGIES LP,2639,2025-09-30,2639
"Empirical Finance, LLC",2602,2025-09-30,25
WHITTIER TRUST CO,2599,2025-09-30,-224
"AXXCESS WEALTH MANAGEMENT, LLC",2551,2025-09-30,-39
"Diversified Enterprises, LLC",2543,2025-09-30,2543
Argent Trust Co,2536,2025-09-30,-800
Snowden Capital Advisors LLC,2521,2025-09-30,-25
"Hixon Zuercher, LLC",2497,2025-09-30,0
