date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,declarationDate,paymentDate,recordDate,adjDividend
2025-03-07,330.46,332.05,327.14,330.89,327.2,463845,463845,0.43,0.13012,330.135,"March 07, 25",0.0013012,,,,,
2025-03-06,333.03,333.16,328.89,330.43,326.75,636800,636800,-2.6,-0.78071,331.3775,"March 06, 25",-0.0078071,,,,,
2025-03-05,331.94,336.28,331.94,334.5,330.77,629112,629112,2.56,0.77122,333.665,"March 05, 25",0.0077122,,,,,
2025-03-04,340.5,344.14,333.39,333.94,330.22,470100,470100,-6.56,-1.93,337.9925,"March 04, 25",-0.0193,,,,,
2025-03-03,340.1,342.17,338.53,340.36,336.56,535400,535400,0.26,0.0764481,340.29,"March 03, 25",0.000764481,,,,,
2025-02-28,336.2,339.89,334.73,339.65,335.86,547600,547600,3.45,1.03,337.6175,"February 28, 25",0.0103,,,,,
2025-02-27,335.49,339.12,334.42,335.29,331.55,736200,736200,-0.2,-0.0596143,336.08,"February 27, 25",-0.000596143,,,,,
2025-02-26,332.79,338.46,330.85,336.34,332.59,700200,700200,3.55,1.07,334.61,"February 26, 25",0.0107,,,,,
2025-02-25,330.78,333.22,328.29,332.82,329.11,702517,702517,2.04,0.61672,331.2775,"February 25, 25",0.0061672,,,,,
2025-02-24,324.78,330.77,324.38,328.2,324.54,614400,614400,3.42,1.05,327.0325,"February 24, 25",0.0105,,,,,
2025-02-21,323.92,326.14,321.31,325.95,322.32,759345,759345,2.03,0.6267,324.33,"February 21, 25",0.006267,,,,,
2025-02-20,324.06,325.63,321.99,324.73,321.11,388700,388700,0.67,0.20675,324.1025,"February 20, 25",0.0020675,,,,,
2025-02-19,322.49,327.33,321.69,325.63,322,541400,541400,3.14,0.97367,324.285,"February 19, 25",0.0097367,,,,,
2025-02-18,321.81,322.87,320.4,322.27,318.68,470600,470600,0.46,0.14294,321.8375,"February 18, 25",0.0014294,,,,,
2025-02-14,324.56,325.01,320.19,320.4,316.83,561000,561000,-4.16,-1.28,322.54,"February 14, 25",-0.0128,,,,,
2025-02-13,320.24,322.7,319.29,322.28,318.69,456724,456724,2.04,0.63702,321.1275,"February 13, 25",0.0063702,,,,,
2025-02-12,318.87,320.76,316.84,318.96,315.4,652324,652324,0.09,0.02822467,318.8575,"February 12, 25",0.0002822467,,,,,
2025-02-11,326.33,326.33,318.69,319.23,315.67,667928,667928,-7.1,-2.18,322.645,"February 11, 25",-0.0218,,,,,
2025-02-10,326.79,326.79,321.59,325.18,321.55,451400,451400,-1.61,-0.49267,325.0875,"February 10, 25",-0.0049267,,,,,
2025-02-07,327.04,329.73,324.93,325.79,322.16,466307,466307,-1.25,-0.38222,326.8725,"February 07, 25",-0.0038222,,,,,
2025-02-06,323.11,327.12,319.55,326.91,323.26,641922,641922,3.8,1.18,324.1725,"February 06, 25",0.0118,,,,,
2025-02-05,329.88,329.88,318.72,320.65,317.07,942700,942700,-9.23,-2.8,324.7825,"February 05, 25",-0.028,,,,,
2025-02-04,312.05,326.68,303.15,320.31,316.74,1494249,1494249,8.26,2.65,315.5475,"February 04, 25",0.0265,,,,,
2025-02-03,329.45,332.67,325.72,330.67,326.98,700900,700900,1.22,0.37031,329.6275,"February 03, 25",0.0037031,,,,,
2025-01-31,328.99,333.75,328.63,329.57,325.9,498927,498927,0.575,0.1763,330.235,"January 31, 25",0.001763,,,,,
2025-01-30,325.51,330.93,325,329.83,326.15,466412,466412,4.32,1.33,327.8175,"January 30, 25",0.0133,,,,,
2025-01-29,324.5,327.21,323.24,324.54,320.92,267641,267641,0.04,0.01232666,324.8725,"January 29, 25",0.0001232666,,,,,
2025-01-28,329.44,331.95,326,326.07,322.43,511200,511200,-3.37,-1.02,328.365,"January 28, 25",-0.0102,,,,,
2025-01-27,323.98,330.18,321.38,329.44,325.77,484000,484000,5.46,1.69,326.245,"January 27, 25",0.0169,,,,,
2025-01-24,319.7,322.78,318.98,322.37,318.78,303300,303300,2.67,0.83516,320.9575,"January 24, 25",0.0083516,,,,,
2025-01-23,320.86,321.6,316.21,319,315.44,327001,327001,-1.86,-0.57969,319.4175,"January 23, 25",-0.0057969,,,,,
2025-01-22,322.72,322.72,319.75,320.67,317.09,450309,450309,-2.05,-0.63523,321.465,"January 22, 25",-0.0063523,,,,,
2025-01-21,320.82,323.99,320.36,322.49,318.89,510422,510422,1.67,0.52054,321.915,"January 21, 25",0.0052054,,,,,
2025-01-17,323.59,324.14,319.45,320.65,317.07,375700,375700,-2.94,-0.90856,321.9575,"January 17, 25",-0.0090856,,,,,
2025-01-16,314.74,322.43,314.13,322.12,318.53,486207,486207,7.38,2.34,318.355,"January 16, 25",0.0234,,,,,
2025-01-15,317.06,317.06,311.95,313.35,309.86,588228,588228,-3.71,-1.17,314.855,"January 15, 25",-0.0117,,,,,
2025-01-14,310.32,314.15,310.25,313.24,309.75,441898,441898,2.92,0.94096,311.99,"January 14, 25",0.0094096,,,,,
2025-01-13,311.38,313.95,310.89,311.26,307.79,459422,459422,-0.12,-0.03853812,311.87,"January 13, 25",-0.0003853812,,,,,
2025-01-10,310.41,314.86,310.41,312.92,309.43,595122,595122,2.51,0.80861,312.15,"January 10, 25",0.0080861,,,,,
2025-01-08,312.35,314.59,309.81,314.15,310.65,655015,655015,1.8,0.57628,312.725,"January 08, 25",0.0057628,,,,,
2025-01-07,306.96,310.27,306.96,309,305.55,402542,402542,2.04,0.66458,308.2975,"January 07, 25",0.0066458,,,,,
2025-01-06,307.49,311.42,305.86,306.61,303.19,673716,673716,-0.88,-0.28619,307.845,"January 06, 25",-0.0028619,,,,,
2025-01-03,312.28,312.28,308.83,309.04,305.59,462900,462900,-3.24,-1.04,310.6075,"January 03, 25",-0.0104,,,,,
2025-01-02,312.77,314.57,308.79,309.27,305.82,403920,403920,-3.5,-1.12,311.35,"January 02, 25",-0.0112,,,,,
2024-12-31,313.96,314.07,310.75,313.24,309.75,362902,362902,-0.72,-0.22933,313.005,"December 31, 24",-0.0022933,0.88,2024-12-11,2025-01-15,2024-12-31,0.88
2024-12-30,315.19,315.19,311.45,313.24,308.88,320317,320317,-1.95,-0.61867,313.7675,"December 30, 24",-0.0061867,,,,,
2024-12-27,316.67,318.69,315.49,316.31,311.91,310805,310805,-0.36,-0.11368,316.79,"December 27, 24",-0.0011368,,,,,
2024-12-26,315.33,318.63,314.22,317.87,313.45,258778,258778,2.54,0.80551,316.5125,"December 26, 24",0.0080551,,,,,
2024-12-24,315.2,316.98,313.41,316.03,311.63,191200,191200,0.83,0.26332,315.405,"December 24, 24",0.0026332,,,,,
2024-12-23,315.35,315.58,311.92,314.38,310,411334,411334,-0.97,-0.30759,314.3075,"December 23, 24",-0.0030759,,,,,
2024-12-20,313.29,320.77,310.35,317.57,313.15,2033900,2033900,4.28,1.37,315.495,"December 20, 24",0.0137,,,,,
2024-12-19,306.51,312.45,306.51,311,306.67,767846,767846,4.49,1.46,309.1175,"December 19, 24",0.0146,,,,,
2024-12-18,309.66,312.34,307.21,307.55,303.27,819749,819749,-2.11,-0.68139,309.19,"December 18, 24",-0.0068139,,,,,
2024-12-17,311.39,311.85,309.47,310.53,306.21,887818,887818,-0.86,-0.27618,310.81,"December 17, 24",-0.0027618,,,,,
2024-12-16,313.04,315.4,310.99,313.15,308.79,697172,697172,0.11,0.03513928,313.145,"December 16, 24",0.0003513928,,,,,
2024-12-13,308.92,311.85,308.92,311.39,307.06,818857,818857,2.47,0.79956,310.27,"December 13, 24",0.0079956,,,,,
2024-12-12,309.42,312.8,308.2,308.37,304.08,481288,481288,-1.05,-0.33934,309.6975,"December 12, 24",-0.0033934,,,,,
2024-12-11,308.85,310.55,307.1,309.84,305.53,601900,601900,0.99,0.32054,309.085,"December 11, 24",0.0032054,,,,,
2024-12-10,311.17,312.2,305.98,307.65,303.37,824857,824857,-3.52,-1.13,309.25,"December 10, 24",-0.0113,,,,,
2024-12-09,321.54,321.84,312.07,312.22,307.87,1037795,1037795,-9.32,-2.9,316.9175,"December 09, 24",-0.029,,,,,
2024-12-06,330.01,331.83,322.44,322.57,318.08,904334,904334,-7.44,-2.25,326.7125,"December 06, 24",-0.0225,,,,,
2024-12-05,333.7,334.99,327.77,330,325.41,989222,989222,-3.7,-1.11,331.615,"December 05, 24",-0.0111,,,,,
2024-12-04,331.28,334.49,329.04,332.53,327.9,951525,951525,1.25,0.37732,331.835,"December 04, 24",0.0037732,,,,,
2024-12-03,322.48,329.7,319.35,329.06,324.48,1293130,1293130,6.58,2.04,325.1475,"December 03, 24",0.0204,,,,,
2024-12-02,320.5,322.02,317.08,320.5,316.04,816408,816408,0,0,320.025,"December 02, 24",0,,,,,
2024-11-29,320,322.88,319.76,322,317.52,515825,515825,2,0.625,321.16,"November 29, 24",0.00625,,,,,
2024-11-27,317.5,321.63,317.02,320.86,316.39,1204700,1204700,3.36,1.06,319.2525,"November 27, 24",0.0106,,,,,
2024-11-26,314.63,318.13,309.32,316.65,312.24,641631,641631,2.02,0.64202,314.6825,"November 26, 24",0.0064202,,,,,
2024-11-25,315.29,317.73,312.83,314.63,310.25,1118600,1118600,-0.66,-0.20933,315.12,"November 25, 24",-0.0020933,,,,,
2024-11-22,314.07,318.04,313.82,314.4,310.02,525720,525720,0.33,0.10507,315.0825,"November 22, 24",0.0010507,,,,,
2024-11-21,309.8,315.67,307.14,314.16,309.79,615823,615823,4.36,1.41,311.6925,"November 21, 24",0.0141,,,,,
2024-11-20,307.72,309.06,307.31,308.61,304.31,830500,830500,0.89,0.28922,308.175,"November 20, 24",0.0028922,,,,,
2024-11-19,311.07,312.25,307.34,307.59,303.31,573400,573400,-3.48,-1.12,309.5625,"November 19, 24",-0.0112,,,,,
2024-11-18,312.07,315.31,311.76,312.7,308.35,576609,576609,0.63,0.20188,312.96,"November 18, 24",0.0020188,,,,,
2024-11-15,315.2,316.39,311.39,312.65,308.3,1241300,1241300,-2.55,-0.80901,313.9075,"November 15, 24",-0.0080901,,,,,
2024-11-14,317.25,318.85,314.53,314.8,310.42,742311,742311,-2.45,-0.77226,316.3575,"November 14, 24",-0.0077226,,,,,
2024-11-13,316.63,318.21,315.78,316.88,312.47,821241,821241,0.25,0.07895651,316.875,"November 13, 24",0.0007895651,,,,,
2024-11-12,316.49,319.65,315.98,317.41,312.99,613800,613800,0.92,0.29069,317.3825,"November 12, 24",0.0029069,,,,,
2024-11-11,317.99,320.77,314.54,315.18,310.79,598031,598031,-2.81,-0.88368,317.12,"November 11, 24",-0.0088368,,,,,
2024-11-08,316.96,320.45,316.03,316.3,311.9,581941,581941,-0.66,-0.20823,317.435,"November 08, 24",-0.0020823,,,,,
2024-11-07,316.6,319,313.74,315.9,311.5,778700,778700,-0.7,-0.2211,316.31,"November 07, 24",-0.002211,,,,,
2024-11-06,315.54,320.1,311.72,317.31,312.89,931900,931900,1.77,0.56094,316.1675,"November 06, 24",0.0056094,,,,,
2024-11-05,301.76,308.38,300.29,307.92,303.63,645218,645218,6.16,2.04,304.5875,"November 05, 24",0.0204,,,,,
2024-11-04,300.45,304.73,299.96,302.82,298.6,829500,829500,2.37,0.78882,301.99,"November 04, 24",0.0078882,,,,,
2024-11-01,301.38,303.97,297.54,299.3,295.13,710112,710112,-2.08,-0.69016,300.5475,"November 01, 24",-0.0069016,,,,,
2024-10-31,299.79,308.87,298.5,302.19,297.98,1080800,1080800,2.4,0.80056,302.3375,"October 31, 24",0.0080056,,,,,
2024-10-30,291.92,294.67,291.17,293.54,289.45,638904,638904,1.62,0.55495,292.825,"October 30, 24",0.0055495,,,,,
2024-10-29,292.5,294.82,291.4,292.18,288.11,547000,547000,-0.32,-0.1094,292.725,"October 29, 24",-0.001094,,,,,
2024-10-28,289.72,292.3,289.35,292.12,288.05,577400,577400,2.4,0.82839,290.8725,"October 28, 24",0.0082839,,,,,
2024-10-25,290.06,292.96,289.12,290.45,286.41,427500,427500,0.39,0.13445,290.6475,"October 25, 24",0.0013445,,,,,
2024-10-24,291.53,292.34,287.58,290.53,286.49,397209,397209,-1,-0.34302,290.495,"October 24, 24",-0.0034302,,,,,
2024-10-23,289.98,292.95,289.98,291.92,287.86,545330,545330,1.94,0.66901,291.2075,"October 23, 24",0.0066901,,,,,
2024-10-22,290.03,292.26,287.05,291.74,287.68,507000,507000,1.71,0.58959,290.27,"October 22, 24",0.0058959,,,,,
2024-10-21,289.84,291.05,288.13,290.5,286.46,382400,382400,0.66,0.22771,289.88,"October 21, 24",0.0022771,,,,,
2024-10-18,290.16,292,288.63,290.03,285.99,437814,437814,-0.13,-0.04480287,290.205,"October 18, 24",-0.0004480287,,,,,
2024-10-17,292.76,293.4,288.58,291.14,287.09,633500,633500,-1.62,-0.55335,291.47,"October 17, 24",-0.0055335,,,,,
2024-10-16,290,293.3,288.63,291.3,287.25,379323,379323,1.3,0.44828,290.8075,"October 16, 24",0.0044828,,,,,
2024-10-15,293.96,296.64,290.7,291.14,287.09,394300,394300,-2.82,-0.95931,293.11,"October 15, 24",-0.0095931,,,,,
2024-10-14,290.8,293.52,288.84,292.65,288.58,555734,555734,1.84,0.63618,291.4525,"October 14, 24",0.0063618,,,,,
2024-10-11,291.08,294.35,288.86,290.03,285.99,662143,662143,-1.05,-0.36073,291.08,"October 11, 24",-0.0036073,,,,,
2024-10-10,300,300.27,289.87,290.24,286.2,480000,480000,-9.76,-3.25,295.095,"October 10, 24",-0.0325,,,,,
2024-10-09,292.94,298.52,292.29,298.05,293.9,508300,508300,5.11,1.74,295.45,"October 09, 24",0.0174,,,,,
2024-10-08,289.18,293.69,289.18,292.94,288.86,368825,368825,3.76,1.3,291.2475,"October 08, 24",0.013,,,,,
2024-10-07,290.69,290.69,286.35,287.99,283.98,567655,567655,-2.7,-0.92882,288.93,"October 07, 24",-0.0092882,,,,,
2024-10-04,290.11,291.86,289.25,290.69,286.64,712700,712700,0.58,0.19992,290.4775,"October 04, 24",0.0019992,,,,,
2024-10-03,294.08,294.72,289.38,290.59,286.54,663915,663915,-3.49,-1.19,292.1925,"October 03, 24",-0.0119,,,,,
2024-10-02,299.74,301.02,295.1,295.41,291.3,523300,523300,-4.33,-1.44,297.8175,"October 02, 24",-0.0144,,,,,
2024-10-01,295.02,303.42,295.02,300.58,296.4,868006,868006,5.56,1.88,298.51,"October 01, 24",0.0188,,,,,
2024-09-30,293.25,295.32,291.29,294.53,290.43,777138,777138,1.28,0.43649,293.5975,"September 30, 24",0.0043649,0.88,2024-08-26,2024-10-15,2024-09-30,0.88
2024-09-27,291.68,294.76,290.71,293.02,288.07,384124,384124,1.33,0.45941,292.5425,"September 27, 24",0.0045941,,,,,
2024-09-26,289.08,293.23,288.11,291.16,286.24,541700,541700,2.08,0.71952,290.395,"September 26, 24",0.0071952,,,,,
2024-09-25,291.01,293.17,288.82,290.39,285.49,682700,682700,-0.62,-0.21305,290.8475,"September 25, 24",-0.0021305,,,,,
2024-09-24,290.31,290.31,287.35,289.21,284.33,422900,422900,-1.1,-0.37891,289.295,"September 24, 24",-0.0037891,,,,,
2024-09-23,288.61,291.63,286.94,290.85,285.94,509100,509100,2.24,0.77613,289.5075,"September 23, 24",0.0077613,,,,,
2024-09-20,288.17,288.99,286,288.35,283.48,988200,988200,0.18,0.06246313,287.8775,"September 20, 24",0.0006246313,,,,,
2024-09-19,294,294,287.16,288.81,283.93,943404,943404,-5.19,-1.77,290.9925,"September 19, 24",-0.0177,,,,,
2024-09-18,292.87,294,290.14,292.5,287.56,377300,377300,-0.37,-0.12634,292.3775,"September 18, 24",-0.0012634,,,,,
2024-09-17,293.9,294.4,291.59,292.94,287.99,416600,416600,-0.96,-0.32664,293.2075,"September 17, 24",-0.0032664,,,,,
2024-09-16,291.19,294.25,290.7,293.97,289,532600,532600,2.78,0.9547,292.5275,"September 16, 24",0.009547,,,,,
2024-09-13,289.64,291.16,288,290.7,285.79,515634,515634,1.06,0.36597,289.875,"September 13, 24",0.0036597,,,,,
2024-09-12,288.37,289.82,286.58,289.64,284.75,414500,414500,1.27,0.44041,288.6025,"September 12, 24",0.0044041,,,,,
2024-09-11,291.64,291.64,283.29,288.08,283.21,326046,326046,-3.56,-1.22,288.6625,"September 11, 24",-0.0122,,,,,
2024-09-10,294.03,295.67,291.53,291.64,286.71,399300,399300,-2.39,-0.81284,293.2175,"September 10, 24",-0.0081284,,,,,
2024-09-09,291.64,295.13,290.92,294.36,289.39,554323,554323,2.72,0.93266,293.0125,"September 09, 24",0.0093266,,,,,
2024-09-06,293.88,295.23,289.87,291.09,286.17,445845,445845,-2.79,-0.94937,292.5175,"September 06, 24",-0.0094937,,,,,
2024-09-05,294.16,294.41,290.92,293.67,288.71,540100,540100,-0.49,-0.16658,293.29,"September 05, 24",-0.0016658,,,,,
2024-09-04,293,294.8,291.69,294.38,289.41,365341,365341,1.38,0.47099,293.4675,"September 04, 24",0.0047099,,,,,
2024-09-03,292.9,296.45,290.56,292.22,287.28,588600,588600,-0.68,-0.23216,293.0325,"September 03, 24",-0.0023216,,,,,
2024-08-30,291.71,294.22,289.54,292.11,287.18,847100,847100,0.4,0.13712,291.895,"August 30, 24",0.0013712,,,,,
2024-08-29,290,292.17,288.16,291.86,286.93,361322,361322,1.86,0.64138,290.5475,"August 29, 24",0.0064138,,,,,
2024-08-28,288.75,292.22,288.1,289.47,284.58,346500,346500,0.72,0.24935,289.635,"August 28, 24",0.0024935,,,,,
2024-08-27,286.08,288.71,285.99,288.04,283.18,395838,395838,1.96,0.68512,287.205,"August 27, 24",0.0068512,,,,,
2024-08-26,282.28,285.51,282,285.4,280.58,400629,400629,3.12,1.11,283.7975,"August 26, 24",0.0111,,,,,
2024-08-23,286,286.61,280.86,281.46,276.71,392154,392154,-4.54,-1.59,283.7325,"August 23, 24",-0.0159,,,,,
2024-08-22,283.24,286.06,282.89,285.14,280.32,418325,418325,1.9,0.67081,284.3325,"August 22, 24",0.0067081,,,,,
2024-08-21,283.22,283.76,281.15,283.68,278.89,285800,285800,0.46,0.16242,282.9525,"August 21, 24",0.0016242,,,,,
2024-08-20,281.47,282.84,280.37,281.47,276.72,307900,307900,0,0,281.5375,"August 20, 24",0,,,,,
2024-08-19,280,282.51,279.08,282.4,277.63,339527,339527,2.4,0.85714,280.9975,"August 19, 24",0.0085714,,,,,
2024-08-16,280.89,281.77,280.08,280.42,275.68,315700,315700,-0.47,-0.16733,280.79,"August 16, 24",-0.0016733,,,,,
2024-08-15,280.48,281.07,279.17,279.88,275.15,290245,290245,-0.6,-0.21392,280.15,"August 15, 24",-0.0021392,,,,,
2024-08-14,275.48,280.46,275.48,279.98,275.25,398100,398100,4.5,1.63,277.85,"August 14, 24",0.0163,,,,,
2024-08-13,276.5,276.5,274,274.68,270.04,333100,333100,-1.82,-0.65823,275.42,"August 13, 24",-0.0065823,,,,,
2024-08-12,277.26,277.89,274.97,275.86,271.2,393836,393836,-1.4,-0.50494,276.495,"August 12, 24",-0.0050494,,,,,
2024-08-09,277.19,278.02,273.7,276.61,271.94,370800,370800,-0.58,-0.20924,276.38,"August 09, 24",-0.0020924,,,,,
2024-08-08,274.83,278.12,274.83,277.92,273.23,307542,307542,3.09,1.12,276.425,"August 08, 24",0.0112,,,,,
2024-08-07,274.17,279.98,271.01,275.44,270.79,410211,410211,1.27,0.46322,275.15,"August 07, 24",0.0046322,,,,,
2024-08-06,274.83,279.02,274.13,274.36,269.73,483542,483542,-0.47,-0.17101,275.585,"August 06, 24",-0.0017101,,,,,
2024-08-05,285,286.13,273.76,274.34,269.71,474813,474813,-10.66,-3.74,279.8075,"August 05, 24",-0.0374,,,,,
2024-08-02,284.48,285.91,281,283.02,278.24,381501,381501,-1.46,-0.51322,283.6025,"August 02, 24",-0.0051322,,,,,
2024-08-01,282.99,284.79,281.77,284.36,279.56,462300,462300,1.37,0.48412,283.4775,"August 01, 24",0.0048412,,,,,
2024-07-31,283.12,285.56,280.91,282.28,277.51,466114,466114,-0.84,-0.29669,282.9675,"July 31, 24",-0.0029669,,,,,
2024-07-30,280.47,285.99,279.72,284.42,279.62,503500,503500,3.95,1.41,282.65,"July 30, 24",0.0141,,,,,
2024-07-29,282.43,283.09,278.73,278.93,274.22,554220,554220,-3.5,-1.24,280.795,"July 29, 24",-0.0124,,,,,
2024-07-26,280.57,283.49,278.5,283.09,278.31,713900,713900,2.52,0.89817,281.4125,"July 26, 24",0.0089817,,,,,
2024-07-25,270,281,267.05,277.6,272.91,996329,996329,7.6,2.81,273.9125,"July 25, 24",0.0281,,,,,
2024-07-24,268,269,265.23,267,262.49,431918,431918,-1,-0.37313,267.3075,"July 24, 24",-0.0037313,,,,,
2024-07-23,265.04,267.02,265.04,266.4,261.9,264400,264400,1.36,0.51313,265.875,"July 23, 24",0.0051313,,,,,
2024-07-22,263.91,266.25,262.62,265.44,260.96,222500,222500,1.53,0.57974,264.555,"July 22, 24",0.0057974,,,,,
2024-07-19,268.35,268.35,262.57,263.13,258.69,363400,363400,-5.22,-1.95,265.6,"July 19, 24",-0.0195,,,,,
2024-07-18,266.1,269.98,266.07,266.64,262.14,345206,345206,0.54,0.20293,267.1975,"July 18, 24",0.0020293,,,,,
2024-07-17,265.15,269.98,264.67,267.47,262.95,346100,346100,2.32,0.87498,266.8175,"July 17, 24",0.0087498,,,,,
2024-07-16,264.13,266.77,263.9,264.32,259.86,326711,326711,0.19,0.07193427,264.78,"July 16, 24",0.0007193427,,,,,
2024-07-15,263.31,265,261.63,263.33,258.88,360111,360111,0.02,0.00759561,263.3175,"July 15, 24",7.59561e-05,,,,,
2024-07-12,263.01,266.02,261.45,264.21,259.75,313031,313031,1.2,0.45626,263.6725,"July 12, 24",0.0045626,,,,,
2024-07-11,258.17,262.38,257.58,261.98,257.56,354000,354000,3.81,1.48,260.0275,"July 11, 24",0.0148,,,,,
2024-07-10,258.16,259.96,255.19,258.16,253.8,359900,359900,0,0,257.8675,"July 10, 24",0,,,,,
2024-07-09,259.83,259.83,257.02,257.34,252.99,397006,397006,-2.49,-0.95832,258.505,"July 09, 24",-0.0095832,,,,,
2024-07-08,261.51,263.08,259.2,259.74,255.35,321200,321200,-1.77,-0.67684,260.8825,"July 08, 24",-0.0067684,,,,,
2024-07-05,260.18,261.8,258.48,261.61,257.19,373605,373605,1.43,0.54962,260.5175,"July 05, 24",0.0054962,,,,,
2024-07-03,263.36,263.36,260.24,260.34,255.94,194404,194404,-3.02,-1.15,261.825,"July 03, 24",-0.0115,,,,,
2024-07-02,259.45,262.18,258.62,262.1,257.67,268327,268327,2.65,1.02,260.5875,"July 02, 24",0.0102,,,,,
2024-07-01,263.42,264.98,258.38,259.42,255.04,369545,369545,-4,-1.52,261.55,"July 01, 24",-0.0152,,,,,
2024-06-28,263.31,264.56,260.54,262.14,257.71,784100,784100,-1.17,-0.44434,262.6375,"June 28, 24",-0.0044434,0.88,2024-05-22,2024-07-15,2024-06-30,0.88
2024-06-27,264.83,264.83,261.31,264.03,258.71,414500,414500,-0.8,-0.30208,263.75,"June 27, 24",-0.0030208,,,,,
2024-06-26,262.37,264.02,258.43,263.65,258.34,660913,660913,1.28,0.48786,262.1175,"June 26, 24",0.0048786,,,,,
2024-06-25,265.56,265.56,262.45,263.07,257.77,432800,432800,-2.49,-0.93764,264.16,"June 25, 24",-0.0093764,,,,,
2024-06-24,261.06,267.23,261,266.44,261.07,706400,706400,5.38,2.06,263.9325,"June 24, 24",0.0206,,,,,
2024-06-21,260.33,264.11,257.83,262.41,257.12,917427,917427,2.08,0.79899,261.17,"June 21, 24",0.0079899,,,,,
2024-06-20,255.6,260.66,254.88,259.94,254.7,907400,907400,4.34,1.7,257.77,"June 20, 24",0.017,,,,,
2024-06-18,256.74,257.6,255.03,255.48,250.33,619700,619700,-1.26,-0.49077,256.2125,"June 18, 24",-0.0049077,,,,,
2024-06-17,255.53,257.15,254.44,256.48,251.31,489500,489500,0.95,0.37178,255.9,"June 17, 24",0.0037178,,,,,
2024-06-14,254.92,256.67,253.54,255.28,250.14,324841,324841,0.36,0.14122,255.1025,"June 14, 24",0.0014122,,,,,
2024-06-13,255.27,256.08,253.03,255.85,250.69,263347,263347,0.58,0.22721,255.0575,"June 13, 24",0.0022721,,,,,
2024-06-12,257.51,257.51,254.79,255.91,250.75,440900,440900,-1.6,-0.62134,256.43,"June 12, 24",-0.0062134,,,,,
2024-06-11,255.67,257.39,253.6,257.21,252.03,493613,493613,1.54,0.60234,255.9675,"June 11, 24",0.0060234,,,,,
2024-06-10,254.88,257.44,253.37,255.62,250.47,261500,261500,0.74,0.29033,255.3275,"June 10, 24",0.0029033,,,,,
2024-06-07,254.92,256.98,254.64,255.49,250.34,319120,319120,0.57,0.2236,255.5075,"June 07, 24",0.002236,,,,,
2024-06-06,253.09,255.31,253.09,254.52,249.39,255641,255641,1.43,0.56502,254.0025,"June 06, 24",0.0056502,,,,,
2024-06-05,254.2,257.2,252.22,253.61,248.5,296139,296139,-0.59,-0.2321,254.3075,"June 05, 24",-0.002321,,,,,
2024-06-04,254.36,256.6,254.36,255.18,250.04,259000,259000,0.82,0.32238,255.125,"June 04, 24",0.0032238,,,,,
2024-06-03,253.62,258.41,253.49,255.04,249.9,370300,370300,1.42,0.55989,255.14,"June 03, 24",0.0055989,,,,,
2024-05-31,251.85,257.14,251.18,255.29,250.15,1366400,1366400,3.44,1.37,253.865,"May 31, 24",0.0137,,,,,
2024-05-30,248.57,252.37,248.57,251.36,246.3,590700,590700,2.79,1.12,250.2175,"May 30, 24",0.0112,,,,,
2024-05-29,250.74,251.35,248.09,249.68,244.65,365500,365500,-1.06,-0.42275,249.965,"May 29, 24",-0.0042275,,,,,
2024-05-28,252.71,253.06,249.89,250.63,245.58,362600,362600,-2.08,-0.82308,251.5725,"May 28, 24",-0.0082308,,,,,
2024-05-24,253,254.1,251.19,253.2,248.1,248218,248218,0.2,0.07905138,252.8725,"May 24, 24",0.0007905138,,,,,
2024-05-23,256.36,256.36,251.6,252.5,247.41,339249,339249,-3.86,-1.51,254.205,"May 23, 24",-0.0151,,,,,
2024-05-22,255.25,257.43,254.8,256.36,251.19,351900,351900,1.11,0.43487,255.96,"May 22, 24",0.0043487,,,,,
2024-05-21,252.42,255.31,252.42,253.89,248.77,397700,397700,1.47,0.58236,253.51,"May 21, 24",0.0058236,,,,,
2024-05-20,257.63,257.63,252.88,253.1,248,324943,324943,-4.53,-1.76,255.31,"May 20, 24",-0.0176,,,,,
2024-05-17,257.5,257.93,255.64,257.4,252.21,297936,297936,-0.1,-0.03883495,257.1175,"May 17, 24",-0.0003883495,,,,,
2024-05-16,256,257.45,255.07,256.38,251.21,313710,313710,0.38,0.14844,256.225,"May 16, 24",0.0014844,,,,,
2024-05-15,253.33,256,253.33,255.63,250.48,355700,355700,2.3,0.90791,254.5725,"May 15, 24",0.0090791,,,,,
2024-05-14,253.68,254.13,251.31,253.89,248.77,570100,570100,0.21,0.08278146,253.2525,"May 14, 24",0.0008278146,,,,,
2024-05-13,256.62,257.53,253.47,253.68,248.57,301127,301127,-2.94,-1.15,255.325,"May 13, 24",-0.0115,,,,,
2024-05-10,255.24,257.28,254.53,256.93,251.75,428119,428119,1.69,0.66212,255.995,"May 10, 24",0.0066212,,,,,
2024-05-09,253.58,255.94,253.36,255.61,250.46,289115,289115,2.03,0.80054,254.6225,"May 09, 24",0.0080054,,,,,
2024-05-08,254.87,256.05,252.62,252.96,247.86,483700,483700,-1.91,-0.7494,254.125,"May 08, 24",-0.007494,,,,,
2024-05-07,254.78,255.48,253.74,254.86,249.72,410938,410938,0.08,0.03139964,254.715,"May 07, 24",0.0003139964,,,,,
2024-05-06,253.66,253.66,251.91,253.07,247.97,292300,292300,-0.59,-0.23259,253.075,"May 06, 24",-0.0023259,,,,,
