symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
HII,2029-12-31,14051047673,14447309045,14219000000,1528766855,1571880455,1547040222,1109369727,1140655677,1122630036,882198330,914658021,895956022,1262646084,1298254665,1277738506,22.74,23.21467,22.39082,2,1
HII,2028-12-31,13593000000,13917000000,13755000000,1478930849,1514182345,1496556597,1073205575,1098786287,1085995931,815974020,871134022,821000000,1221485302,1250600379,1236042841,21.41,22.11,20.71,3,2
HII,2027-12-31,13330161482,13409923067,13370042275,1450333777,1459011911,1454672844,1052453735,1058751137,1055602436,725968264,943208837,785039680,1197866279,1205033762,1201450021,20.42006,23.93931,18.42559,8,7
HII,2026-12-31,12543600707,12864203920,12683864613,1364755244,1399637168,1380016086,990352550,1015665075,1001426780,639248074,759959433,686162540,1127184867,1155994704,1139789171,17.42564,19.28831,16.22457,9,9
HII,2025-12-31,11959939228,12219720699,12059855179,1301252341,1329516803,1312123288,944270835,964781313,952159480,577620168,638505384,597199160,1074736260,1098080573,1083714842,15.13203,16.20572,14.66041,9,9
HII,2024-12-31,11526374249,11706787063,11586511854,1254080074,1273709154,1260623101,910039661,924283760,914787694,527690911,603075327,565383119,1035775527,1051987665,1041179573,14.1887,15.30648,13.39317,8,9
HII,2023-12-31,11635915771,11964066672,11775000000,1265998292,1301701411,1281130784,918688272,944596708,929669363,730948424,757843259,748000000,1045619075,1075107158,1058117372,18.84131,19.2346,18.55199,7,4
HII,2022-12-30,10452430883,10661671526,10548880325,721050528,1081575792,901313160,397358768,596038153,496698461,331572492,497358739,414465616,680915498,1021373247,851144373,14.64692,14.85051,14.47283,7,8
HII,2021-12-30,9418992144,9607545026,9505905566,638340868,957511302,797926085,320764045,481146069,400955057,341162228,511743343,426452786,580828093,871242138,726035116,13.55169,13.74006,13.39061,7,6
HII,2020-12-30,8926150756,9104837756,9008516501,817361639,1226042459,1021702049,532079008,798118513,665098761,461430823,692146234,576788529,695447194,1043170792,869308994,15.5455,15.76158,15.36073,6,5
HII,2019-12-30,8729689350,8904443513,8810242254,816948016,1225422024,1021185020,613040624,919560935,766300780,456619304,684928957,570774131,655570615,983355922,819463269,13.8483,14.04079,13.6837,4,5
HII,2018-12-30,7934119192,8092947336,8007331000,828889918,1243334880,1036112399,636102188,954153282,795127735,558436318,837654478,698045398,590943004,886414507,738678756,18.6566,18.91593,18.43485,8,7
HII,2017-12-30,7324036706,7470651993,7391619000,765500861,1148251292,956876077,616054195,924081292,770067744,341128821,511693231,426411026,412304556,618456836,515380696,11.95974,12.12598,11.81759,8,7
HII,2016-12-30,6944504824,7083522500,7008585000,628959552,943439329,786199441,514243185,771364778,642803982,337955122,506932687,422443905,372382728,558574093,465478411,10.38829,10.53269,10.26481,12,13
HII,2015-12-30,6932307826,7071081338,6996275455,740216913,1110325370,925271142,597104253,895656380,746380317,311476053,467214079,389345066,531208051,796812076,664010064,9.44481,9.57609,9.33255,9,8
HII,2014-12-30,6558048490,9837072736,8197560613,672129744,1008194619,840162182,519013521,778520283,648766903,260253048,390379574,325316312,595551168,893326752,744438960,7.35,8.82,5.88,17,17
HII,2013-12-30,4284792030,6427188046,5355990038,412137416,618206123,515171770,285071169,427606754,356338962,143562198,215343299,179452749,427993923,641990886,534992405,2.72,3.27,2.17,20,20
HII,2012-12-30,4631822638,6947733957,5789778298,347985216,521977825,434981521,225808888,338713332,282261110,87021545,130532317,108776932,463725602,695588404,579657003,2.535,3.04,2.03,17,17
