symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
JKHY,-2.26326,-2.99685,-1.8491,21.94038,-1.20208,0,5.1406,2.62976,12.09226,129.68448,47460
