revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM,debtToMarketCapTTM
93.44300822561692,7.5381903642773205,16.474735605170387,15.511163337250293,11.586368977673326,36.94477085781433,-84.41245593419507,36.19271445358402,93.40188014101058,38711143198,52087143198,30.155778643803586,2.4340507544014085,13.798097004279601,14.663311817424242,6.280822077922078,6.280822077922078,3.2750970320674044,15.163651586026202,18.576013979315263,19.72997848409091,0.03316114008568239,0.06819741764010717,2.465909090909091,0.5287708427611655,3.894032023289665,0.7027503526093088,3.0848656294200847,2.1838006230529596,0,0,0,0,0,0.7190099906011765,0.05848787446504993,0.010311871227364185,0.14513274336283186,0.014776156941649899,78.34934814916184,0.07868741354414023,0.15894449950445985,-105.64923619271445,-2529000000,-14367000000,-16460000000,18950000000,3360000000,3474500000,0,76.05696680080483,123.02981390049374,0,4.7990343995172,2.966760563380282,0,0.21399382870486197,0.963572267920094,0,0.39239347498228333
