symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
AVGO,-1.77349,-2.36611,-12.50128,0.91172385,24.5368,-1.77349,44.4334,515.23423,697.6057,2383.30909,20977.46914
