symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
AMCR,2025-06-30,9.19,1589000000,14602910000,827000000,15008000000,28783910000
AMCR,2024-06-30,9.6,1439000000,13814400000,588000000,7187000000,20413400000
AMCR,2023-06-30,9.98,1468000000,14650640000,689000000,7209000000,21170640000
AMCR,2022-06-30,12.43,1514000000,18819020000,775000000,6983000000,25027020000
AMCR,2021-06-30,11.46,1551000000,17774460000,850000000,6751000000,23675460000
AMCR,2020-06-30,10.21,1600000000,16336000000,743000000,6700000000,22293000000
AMCR,2019-06-30,11.43,1439000000,16447770000,601600000,6103200000,21949370000
AMCR,2018-06-30,11.18,1439000000,16088020000,617013493,4465595400,19936601907
AMCR,2017-06-30,11.18,1439000000,16088020000,561500000,4606606973,20133126973
AMCR,2016-06-30,11.18,1439000000,16088020000,518603762,4369566039,19938982277
AMCR,2015-06-30,11.18,1439000000,16088020000,703982682,3580634290,18964671608
AMCR,2014-06-30,11.18,1439000000,16088020000,509443199,3521663810,19100240611
AMCR,2013-06-30,11.18,1439000000,16088020000,360385847,3981127426,19708761579
AMCR,2012-06-30,11.18,1439000000,16088020000,366557880,4005260249,19726722369
AMCR,2011-06-30,11.18,1439000000,16088020000,240242640,3654960135,19502737495
AMCR,2010-06-30,11.18,1439000000,16088020000,225606015,2814090851,18676504836
AMCR,2009-06-30,11.18,1439000000,16088020000,152473670,2285405300,18220951630
AMCR,2008-06-30,11.18,1439000000,16088020000,247877595,2402101013,18242243418
AMCR,2007-06-30,11.18,1439000000,16088020000,97285835,2543765903,18534500068
AMCR,2006-06-30,11.18,1439000000,16088020000,84622005,2403867559,18407265554
AMCR,2005-06-30,11.18,1439000000,16088020000,160734437,2118293835,18045579398
AMCR,2004-06-30,11.18,1439000000,16088020000,91588536,1983486097,17979917561
AMCR,2003-06-30,11.18,1439000000,16088020000,95342694,1657008867,17649686173
AMCR,2002-06-30,11.18,1439000000,16088020000,1298896520,1154261907,15943385387
AMCR,2001-06-30,11.18,1439000000,16088020000,164622913,1275240734,17198637821
AMCR,2000-06-30,11.18,1439000000,16088020000,117917487,982267598,16952370111
AMCR,1999-06-30,11.18,1439000000,16088020000,125899520,1341771137,17303891617
AMCR,1998-06-30,11.18,1439000000,16088020000,164014824,1552615732,17476620908
AMCR,1997-06-30,11.18,1439000000,16088020000,132558630,1710903116,17666364486
AMCR,1996-06-30,11.18,1439000000,16088020000,74655074,1670525420,17683890346
AMCR,1995-06-30,11.18,1439000000,16088020000,61716558,1461311743,17487615185
AMCR,1994-06-30,11.18,1439000000,16088020000,63396295,1153815352,17178439057
AMCR,1993-06-30,11.18,1439000000,16088020000,26671832,824103379,16885451547
AMCR,1992-06-30,11.18,1439000000,16088020000,33124173,794616378,16849512205
AMCR,1991-06-30,11.18,1439000000,16088020000,9117680,575203036,16654105356
AMCR,1990-06-30,11.18,1439000000,16088020000,11449013,928634431,17005205418
AMCR,1989-06-30,11.18,1439000000,16088020000,1733484,773778029,16860064545
