holder,shares,dateReported,change
Mitsubishi UFJ Trust & Banking Corp,40475,2025-09-30,13864
USS Investment Management Ltd,40423,2025-09-30,13757
"Fisher Asset Management, LLC",39598,2025-09-30,-546
Numerai GP LLC,39310,2025-09-30,35266
ABN AMRO INVESTMENT SOLUTIONS,39225,2025-09-30,-18195
Rathbones Group PLC,38924,2025-09-30,0
VOYA INVESTMENT MANAGEMENT LLC,38659,2025-09-30,4263
Schonfeld Strategic Advisors LLC,38603,2025-09-30,12528
Illinois Municipal Retirement Fund,38506,2025-09-30,512
"Stanley-Laman Group, Ltd.",38303,2025-09-30,-1136
Verition Fund Management LLC,36329,2025-09-30,-31489
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,35679,2025-09-30,1402
KORNITZER CAPITAL MANAGEMENT INC /KS,35212,2025-09-30,-2288
TEACHER RETIREMENT SYSTEM OF TEXAS,34942,2025-09-30,6110
COMERICA BANK,34527,2025-09-30,8866
Arizona State Retirement System,34397,2025-09-30,66
"Connor, Clark & Lunn Investment Management Ltd.",34338,2025-09-30,-71532
"WILEY BROS.-AINTREE CAPITAL, LLC",34043,2025-09-30,504
State of New Jersey Common Pension Fund D,34039,2025-09-30,-2025
"CI Private Wealth, LLC",33812,2025-09-30,-1237
KING LUTHER CAPITAL MANAGEMENT CORP,33700,2025-09-30,-2700
"ADVISOR GROUP HOLDINGS, INC.",33322,2025-09-30,-73
iSAM Funds (UK) Ltd,33280,2025-09-30,20394
Voleon Capital Management LP,32687,2025-09-30,21505
"IFG Advisory, LLC",32682,2025-09-30,7302
BANK OF NOVA SCOTIA,32335,2025-09-30,-539
Willis Investment Counsel,32058,2025-09-30,766
CREDIT AGRICOLE S A,32024,2025-09-30,32024
"Mariner, LLC",31825,2025-09-30,5989
"Grantham, Mayo, Van Otterloo & Co. LLC",31789,2025-09-30,-2429
"Mirae Asset Global Investments Co., Ltd.",31538,2025-09-30,952
STATE OF MICHIGAN RETIREMENT SYSTEM,30933,2025-09-30,-700
"Graham Capital Management, L.P.",30646,2025-09-30,20050
THRIVENT FINANCIAL FOR LUTHERANS,30305,2025-09-30,-21581
AZZAD ASSET MANAGEMENT INC /ADV,29360,2025-09-30,-371
"GHP Investment Advisors, Inc.",29126,2025-09-30,1009
Eukles Asset Management,29089,2025-09-30,85
Czech National Bank,29020,2025-09-30,608
"Advisory Services Network, LLC",28717,2025-09-30,822
"Brinker Capital Investments, LLC",28660,2025-09-30,-3377
"MetLife Investment Management, LLC",28335,2025-09-30,-1268
"Resona Asset Management Co.,Ltd.",27814,2025-09-30,-2050
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,27438,2025-09-30,-1070
"Weaver C. Barksdale & Associates, Inc.",27432,2025-09-30,-1758
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,27046,2025-09-30,11445
"KESTRA PRIVATE WEALTH SERVICES, LLC",26764,2025-09-30,-4387
"PNC FINANCIAL SERVICES GROUP, INC.",26729,2025-09-30,540
"FourThought Financial Partners, LLC",26556,2025-09-30,2735
"PineBridge Investments, L.P.",26430,2025-09-30,-174527
Zurcher Kantonalbank (Zurich Cantonalbank),25798,2025-09-30,-3209
FIFTH THIRD BANCORP,25640,2025-09-30,-931
UniSuper Management Pty Ltd,25621,2025-09-30,-66
"PRECEDENT WEALTH PARTNERS, LLC",25262,2025-09-30,-330
"Freedom Day Solutions, LLC",25217,2025-09-30,1
Siemens Fonds Invest GmbH,24751,2025-09-30,7184
KLP KAPITALFORVALTNING AS,24700,2025-09-30,0
PUBLIC SECTOR PENSION INVESTMENT BOARD,24595,2025-09-30,706
Trust Point Inc.,24567,2025-09-30,-24467
Elo Mutual Pension Insurance Co,24548,2025-09-30,10649
Retirement Systems of Alabama,24375,2025-09-30,-568
Brevan Howard Capital Management LP,24066,2025-09-30,-88485
MERCER GLOBAL ADVISORS INC /ADV,24049,2025-09-30,5782
"Illumine Investment Management, LLC",23548,2025-09-30,515
NATIXIS,23084,2025-09-30,-151526
"Horizon Investments, LLC",22663,2025-09-30,20813
Aquatic Capital Management LLC,22468,2025-09-30,-4466
"STONE RUN CAPITAL, LLC",22300,2025-09-30,-4300
"EXCHANGE TRADED CONCEPTS, LLC",22227,2025-09-30,139
"Empire Financial Management Company, LLC",22002,2025-09-30,342
AMALGAMATED BANK,21849,2025-09-30,-907
"Vanguard Personalized Indexing Management, LLC",21785,2025-09-30,828
"PDT Partners, LLC",21762,2025-09-30,21762
"Summit Trail Advisors, LLC",21628,2025-09-30,16576
"Atria Investments, Inc",21423,2025-09-30,400
ALLIANZ SE,21416,2025-09-30,0
GABELLI FUNDS LLC,20800,2025-09-30,0
"Entropy Technologies, LP",20661,2025-09-30,7214
Point72 Asia (Singapore) Pte. Ltd.,20622,2025-09-30,-12518
TRUST CO OF TOLEDO NA /OH/,20100,2025-09-30,0
TD ASSET MANAGEMENT INC,20042,2025-09-30,-1000
Sierra Legacy Group,19365,2025-09-30,2965
Neuberger Berman Group LLC,19267,2025-09-30,2599
Utah Retirement Systems,18855,2025-09-30,-709
FRANKLIN RESOURCES INC,18713,2025-09-30,8081
BRYN MAWR TRUST Co,18648,2025-09-30,-196
"Vident Advisory, LLC",18379,2025-09-30,10391
CRAWFORD INVESTMENT COUNSEL INC,17785,2025-09-30,315
MOKAN Wealth Management Inc.,17686,2025-09-30,17686
"NISA INVESTMENT ADVISORS, LLC",17494,2025-09-30,-30621
Zurich Insurance Group Ltd/FI,17300,2025-09-30,17300
"Inspire Investing, LLC",17285,2025-09-30,-188
"SRS Capital Advisors, Inc.",17244,2025-09-30,16783
"Caprock Group, LLC",17193,2025-09-30,17193
"STANSBERRY ASSET MANAGEMENT, LLC",16874,2025-09-30,200
Wealthfront Advisers LLC,16180,2025-09-30,129
Fairtree Asset Management (Pty) Ltd,16167,2025-09-30,5715
MACKENZIE FINANCIAL CORP,16158,2025-09-30,3780
"Pathstone Holdings, LLC",16132,2025-09-30,1715
CenterBook Partners LP,16112,2025-09-30,16112
OMERS ADMINISTRATION Corp,16110,2025-09-30,0
"MML INVESTORS SERVICES, LLC",15924,2025-09-30,-1232
"Ensign Peak Advisors, Inc",15821,2025-09-30,-14550
"CWM, LLC",15784,2025-09-30,2995
"Toroso Investments, LLC",15645,2025-09-30,-3532
Cerity Partners LLC,15401,2025-09-30,3877
US BANCORP \DE\,15263,2025-09-30,-399
OPPENHEIMER ASSET MANAGEMENT INC.,15168,2025-09-30,-768
"State of Tennessee, Treasury Department",15026,2025-09-30,0
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",14963,2025-09-30,5717
Robeco Institutional Asset Management B.V.,14553,2025-09-30,4201
Applied Capital LLC/FL,14459,2025-09-30,-50
Vontobel Holding Ltd.,14359,2025-09-30,-1268
EDENTREE ASSET MANAGEMENT Ltd,14100,2025-09-30,949
Daiwa Securities Group Inc.,13761,2025-09-30,5798
"Qsemble Capital Management, LP",13423,2025-09-30,-17481
Versor Investments LP,13295,2025-09-30,3042
"HighTower Advisors, LLC",13164,2025-09-30,1272
DANSKE BANK A/S,13137,2025-09-30,-15001
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,13052,2025-09-30,2997
ANCHOR CAPITAL ADVISORS LLC,12910,2025-09-30,-1614
"DEAN INVESTMENT ASSOCIATES, LLC",12860,2025-09-30,12860
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",12659,2025-09-30,1460
"SlateStone Wealth, LLC",12565,2025-09-30,-50
"State of Alaska, Department of Revenue",12493,2025-09-30,-548
Morningstar Investment Management LLC,12406,2025-09-30,12406
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,12389,2025-09-30,-944
Cadence Bank,12144,2025-09-30,50
AVIVA PLC,12096,2025-09-30,4923
"WealthPLAN Partners, LLC",12080,2025-09-30,158
LMR Partners LLP,11996,2025-09-30,0
"CIBC Private Wealth Group, LLC",11520,2025-09-30,-735
HighPoint Advisor Group LLC,11255,2025-09-30,1525
WEDBUSH SECURITIES INC,11121,2025-09-30,451
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,11093,2025-09-30,-253
"Inscription Capital, LLC",11004,2025-09-30,5179
Oak Thistle LLC,10930,2025-09-30,10930
"Rafferty Asset Management, LLC",10273,2025-09-30,-229
Bayforest Capital Ltd,10211,2025-09-30,10211
"QRG CAPITAL MANAGEMENT, INC.",10122,2025-09-30,-1206
Blackhawk Capital Partners LLC.,10093,2025-09-30,-2070
"Ameritas Investment Partners, Inc.",10087,2025-09-30,-1583
"Catalytic Wealth RIA, LLC",10008,2025-09-30,6015
"Cambridge Investment Research Advisors, Inc.",9931,2025-09-30,368
JOHN G ULLMAN & ASSOCIATES INC,9700,2025-09-30,500
Federation des caisses Desjardins du Quebec,9585,2025-09-30,7723
"Lionshead Wealth Management, LLC",9488,2025-09-30,0
State of Wyoming,9462,2025-09-30,2640
"Ronald Blue Trust, Inc.",9445,2025-09-30,641
"Pacer Advisors, Inc.",9370,2025-09-30,-135
"Kovitz Investment Group Partners, LLC",9361,2025-09-30,2106
INTECH INVESTMENT MANAGEMENT LLC,9334,2025-09-30,9334
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,9320,2025-09-30,0
"CFS Investment Advisory Services, LLC",9261,2025-09-30,-76
Independent Advisor Alliance,9202,2025-09-30,759
"United Asset Strategies, Inc.",9181,2025-09-30,276
Engineers Gate Manager LP,9174,2025-09-30,-156407
Arlington Trust Co LLC,9123,2025-09-30,0
"Holocene Advisors, LP",9102,2025-09-30,9102
"Global X Japan Co., Ltd.",9056,2025-09-30,-206
"SIMPLEX TRADING, LLC",9032,2025-09-30,9032
"SummitTX Capital, L.P.",8840,2025-09-30,8840
"GSB Wealth Management, LLC",8838,2025-09-30,-1617
"Linden Thomas Advisory Services, LLC",8746,2025-09-30,234
"XPONANCE, INC.",8709,2025-09-30,-1276
"AXQ CAPITAL, LP",8688,2025-09-30,1498
Chicago Partners Investment Group LLC,8638,2025-09-30,4792
"Davis Investment Partners, LLC",8412,2025-09-30,8412
D.A. DAVIDSON & CO.,8404,2025-09-30,-595
MIZUHO SECURITIES USA LLC,8322,2025-09-30,282
Freestone Grove Partners LP,8303,2025-09-30,-38974
iA Global Asset Management Inc.,7868,2025-09-30,-1690
SYON CAPITAL LLC,7834,2025-09-30,3362
HBK Sorce Advisory LLC,7784,2025-09-30,-109
Campbell & CO Investment Adviser LLC,7733,2025-09-30,-45736
"Crossmark Global Holdings, Inc.",7727,2025-09-30,-158
Point72 Europe (London) LLP,7692,2025-09-30,7692
denkapparat Operations GmbH,7498,2025-09-30,2356
"Quadcap Wealth Management, LLC",7368,2025-09-30,502
AMERICAN NATIONAL BANK,7320,2025-09-30,-524
Simmons Bank,7200,2025-09-30,0
Gen-Wealth Partners Inc,7051,2025-09-30,-512
"FOX RUN MANAGEMENT, L.L.C.",7044,2025-09-30,-21534
Sterling Capital Management LLC,7025,2025-09-30,-669
MAI Capital Management,6972,2025-09-30,6738
"Legacy Wealth Asset Management, LLC",6962,2025-09-30,-29
"SBI Securities Co., Ltd.",6868,2025-09-30,-364
"Cornerstone Wealth Management, LLC",6849,2025-09-30,211
"Mattson Financial Services, LLC",6840,2025-09-30,0
Gradient Investments LLC,6840,2025-09-30,0
"SG Americas Securities, LLC",6783,2025-09-30,-64925
"IEQ CAPITAL, LLC",6762,2025-09-30,6762
XTX Topco Ltd,6713,2025-09-30,-8723
abrdn plc,6704,2025-09-30,-559
Sage Mountain Advisors LLC,6642,2025-09-30,6642
ACADIAN ASSET MANAGEMENT LLC,6626,2025-09-30,-2224
AdvisorShares Investments LLC,6587,2025-09-30,6587
HARTFORD INVESTMENT MANAGEMENT CO,6581,2025-09-30,-302
Revisor Wealth Management LLC,6554,2025-09-30,-1552
JONES FINANCIAL COMPANIES LLLP,6536,2025-09-30,1091
"Colony Group, LLC",6439,2025-09-30,52
"Sequoia Financial Advisors, LLC",6351,2025-09-30,463
Ridgewood Investments LLC,6272,2025-09-30,-19
BUCKHEAD CAPITAL MANAGEMENT LLC,6243,2025-09-30,0
Integrated Wealth Concepts LLC,6208,2025-09-30,-360
"Aptus Capital Advisors, LLC",6172,2025-09-30,-317
"CERTUITY, LLC",6154,2025-09-30,1720
GATEWAY INVESTMENT ADVISERS LLC,6132,2025-09-30,6132
Quarry LP,6056,2025-09-30,5372
Louisiana State Employees Retirement System,6000,2025-09-30,-100
"OPTIONS SOLUTIONS, LLC",6000,2025-09-30,0
Ethic Inc.,5985,2025-09-30,-767
Weiss Asset Management LP,5976,2025-09-30,5976
Aaron Wealth Advisors LLC,5912,2025-09-30,5912
"Savant Capital, LLC",5902,2025-09-30,1063
"Alan B. Lancz & Associates, Inc.",5800,2025-09-30,0
Maryland State Retirement & Pension System,5539,2025-09-30,0
GREENLEAF TRUST,5532,2025-09-30,-191
Tower Research Capital LLC (TRC),5487,2025-09-30,3601
"Founders Financial Alliance, LLC",5452,2025-09-30,1615
CI INVESTMENTS INC.,5442,2025-09-30,-498
"SECURIAN ASSET MANAGEMENT, INC",5428,2025-09-30,-523
Krilogy Financial LLC,5422,2025-09-30,5422
BALYASNY ASSET MANAGEMENT L.P.,5387,2025-09-30,-156407
"Waverly Advisors, LLC",5382,2025-09-30,5382
Sienna Gestion,5375,2025-09-30,0
"Foster Group, Inc.",5267,2025-09-30,31
Polymer Capital Management (US) LLC,5265,2025-09-30,382
"Norinchukin Bank, The",5253,2025-09-30,-255
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,5250,2025-09-30,-300
"D. E. Shaw & Co., Inc.",5233,2025-09-30,-283710
"Beverly Hills Private Wealth, LLC",5147,2025-09-30,-165
"Hennion & Walsh Asset Management, Inc.",5080,2025-09-30,0
"Allspring Global Investments Holdings, LLC",5031,2025-09-30,-178
"Ameritas Advisory Services, LLC",5004,2025-09-30,1136
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,5000,2025-09-30,108
"PAX Financial Group, LLC",4977,2025-09-30,-949
"NewEdge Advisors, LLC",4929,2025-09-30,117
LONGFELLOW INVESTMENT MANAGEMENT CO LLC,4862,2025-09-30,0
"Meeder Advisory Services, Inc.",4813,2025-09-30,1014
"Chicago Capital, LLC",4798,2025-09-30,5
"Savvy Advisors, Inc.",4698,2025-09-30,609
RMR Wealth Builders,4691,2025-09-30,20
"Ambassador Advisors, LLC",4688,2025-09-30,61
"Empirical Finance, LLC",4655,2025-09-30,38
M&T BANK CORP,4654,2025-09-30,-767
MMA ASSET MANAGEMENT LLC,4625,2025-09-30,4625
"CHOREO, LLC",4587,2025-09-30,912
"Asset Management One Co., Ltd.",4557,2025-09-30,291
IMS Capital Management,4525,2025-09-30,-800
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,4523,2025-09-30,-114
Clearview Wealth Advisors LLC,4523,2025-09-30,-126
FIRST MANHATTAN CO. LLC.,4446,2025-09-30,1200
Penserra Capital Management LLC,4384,2025-09-30,7
"Baker Avenue Asset Management, LP",4378,2025-09-30,4378
"SevenBridge Financial Group, LLC",4375,2025-09-30,-957
ASR Vermogensbeheer N.V.,4314,2025-09-30,-50
STEVENS CAPITAL MANAGEMENT LP,4278,2025-09-30,-5594
Manchester Capital Management LLC,4273,2025-09-30,4166
"J.W. COLE ADVISORS, INC.",4197,2025-09-30,-92
"Glenmede Investment Management, LP",4075,2025-09-30,414
"Envestnet Portfolio Solutions, Inc.",4075,2025-09-30,-80
FIDUCIARY TRUST CO,4072,2025-09-30,193
"TWO SIGMA SECURITIES, LLC",4048,2025-09-30,4048
GAMMA Investing LLC,4013,2025-09-30,792
Blue Rock Wealth Management LLC,4000,2025-09-30,0
BESSEMER GROUP INC,3985,2025-09-30,100
Investment Management Corp of Ontario,3934,2025-09-30,-18424
NICOLET BANKSHARES INC,3900,2025-09-30,0
"Legacy Capital Wealth Partners, LLC",3887,2025-09-30,-85
"Cullen Capital Management, LLC",3873,2025-09-30,0
PEAK6 LLC,3840,2025-09-30,-9021
Jefferies Financial Group Inc.,3827,2025-09-30,3827
MIZUHO MARKETS AMERICAS LLC,3816,2025-09-30,17
"Parvin Asset Management, LLC",3735,2025-09-30,3425
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",3642,2025-09-30,-66
Hardy Reed LLC,3620,2025-09-30,0
"TCG Advisory Services, LLC",3605,2025-09-30,3605
Buckingham Strategic Partners,3600,2025-09-30,3600
JOURNEY STRATEGIC WEALTH LLC,3593,2025-09-30,3593
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",3561,2025-09-30,3561
"PATTON FUND MANAGEMENT, INC.",3388,2025-09-30,0
Wedmont Private Capital,3372,2025-09-30,-84
TUDOR INVESTMENT CORP ET AL,3331,2025-09-30,-198029
DAVENPORT & Co LLC,3319,2025-09-30,-23
"Joel Isaacson & Co., LLC",3250,2025-09-30,0
"Gitterman Wealth Management, LLC",3236,2025-09-30,1812
"GeoWealth Management, LLC",3182,2025-09-30,-7
"Hudock, Inc.",3179,2025-09-30,15
Prospera Financial Services Inc,3135,2025-09-30,79
