date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2025-09-30,ATO,USD,0000731802,2025-11-14,2025-11-14 17:06:37,2025,FY,203803000,0,203803000,384457000,191832000,131977000,912069000,25586924000,731257000,75127000,806384000,119532000,656184000,824613000,27993637000,0,28905706000,380999000,110562000,0,0,871054000,1362615000,9237954000,9573000,3624741000,1111933000,13984201000,0,354793000,15346816000,0,808000,4861612000,475015000,8221455000,13558890000,13558890000,28905706000,0,28905706000,119532000,9303506000,9099703000,https://www.sec.gov/Archives/edgar/data/731802/000073180225000056/0000731802-25-000056-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180225000056/ato-20250930.htm
2024-09-30,ATO,USD,0000731802,2024-11-18,2024-11-18 16:20:38,2024,FY,307340000,0,307340000,380214000,186469000,258291000,1132314000,22453923000,731257000,82844000,814101000,110594000,0,683533000,24062151000,0,25194465000,341948000,44198000,215857000,62085000,541787000,1205875000,8085015000,7973000,2770657000,967276000,11830921000,0,258838000,13036796000,0,776000,4216619000,465715000,7474559000,12157669000,12157669000,25194465000,0,25194465000,110594000,8129213000,7821873000,https://www.sec.gov/Archives/edgar/data/731802/000073180224000030/0000731802-24-000030-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180224000030/ato-20240930.htm
2023-09-30,ATO,USD,0000731802,2023-11-14,2023-11-14 15:29:24,2023,FY,15404000,0,15404000,342572000,280127000,247665000,885768000,19829949000,731257000,92202000,823459000,104602000,0,873190000,21631200000,0,22516968000,218181000,289243000,195468000,65266000,584434000,1352592000,6833663000,9158000,2558186000,893305000,10294312000,0,230272000,11646904000,0,742000,3666674000,518528000,6684120000,10870064000,10870064000,22516968000,0,22516968000,104602000,7122906000,7107502000,https://www.sec.gov/Archives/edgar/data/731802/000073180223000028/0000731802-23-000028-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180223000028/ato-20230930.htm
2022-09-30,ATO,USD,0000731802,2022-11-14,2022-11-14 16:37:34,2022,FY,51554000,0,51554000,375619000,383821000,2236699000,3047693000,17454902000,731257000,0,731257000,96012000,0,863125000,19145296000,0,22192989000,258506000,2425068000,189239000,56016000,673771000,3602600000,5944948000,8628000,2384718000,833004000,9171298000,0,222945000,12773898000,0,704000,3211157000,369112000,5838118000,9419091000,9419091000,22192989000,0,22192989000,96012000,8370016000,8318462000,https://www.sec.gov/Archives/edgar/data/731802/000073180222000037/0000731802-22-000037-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180222000037/ato-20220930.htm
2021-09-30,ATO,USD,0000731802,2021-11-12,2021-11-12 15:01:25,2021,FY,116723000,0,116723000,342967000,193697000,2185328000,2838715000,15286416000,731257000,0,731257000,108071000,0,644203000,16769947000,0,19608662000,224873000,2438140000,160986000,49722000,636634000,3510355000,5124950000,9879000,2255036000,801553000,8191418000,0,232885000,11701773000,0,662000,2812673000,69803000,5023751000,7906889000,7906889000,19608662000,0,19608662000,108071000,7563090000,7446367000,https://www.sec.gov/Archives/edgar/data/731802/000073180221000040/0000731802-21-000040-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180221000040/ato-20210930.htm
2020-09-30,ATO,USD,0000731802,2020-11-13,2020-11-13 13:00:52,2020,FY,20808000,0,20808000,230595000,118779000,101076000,471258000,13582493000,731257000,0,731257000,103952000,0,470072000,14887774000,0,15359032000,141075000,35881000,148292000,56485000,400668000,782401000,4732850000,10060000,2154333000,888185000,7785428000,0,236952000,8567829000,0,629000,2471014000,-57589000,4377149000,6791203000,6791203000,15359032000,0,15359032000,103952000,4768731000,4747923000,https://www.sec.gov/Archives/edgar/data/731802/000073180220000040/0000731802-20-000040-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180220000040/ato202093010-k.htm
2019-09-30,ATO,USD,0000731802,2019-11-12,2019-11-12 12:40:29,2019,FY,24550000,0,24550000,230571000,136054000,66856000,458031000,11787669000,730706000,0,730706000,101883000,0,289330000,12909588000,0,13367619000,176581000,464915000,135597000,54617000,377730000,1209440000,3529452000,12566000,2005116000,860822000,6407956000,0,0,7617396000,0,597000,2152015000,-114583000,3712194000,5750223000,5750223000,13367619000,0,13367619000,101883000,3994367000,3969817000,https://www.sec.gov/Archives/edgar/data/731802/000073180219000037/0000731802-19-000037-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180219000037/ato201993010-k.htm
2018-09-30,ATO,USD,0000731802,2018-11-13,2018-11-13 07:30:41,2018,FY,13771000,0,13771000,253295000,173838000,37949000,478853000,10371147000,730419000,0,730419000,99385000,0,194633000,11395584000,0,11874437000,135159000,1150780000,123457000,52648000,453087000,1915131000,2493665000,11010000,1893737000,790943000,5189355000,0,0,7104486000,0,556000,1878116000,-83647000,2974926000,4769951000,4769951000,11874437000,0,11874437000,99385000,3644445000,3630674000,https://www.sec.gov/Archives/edgar/data/731802/000073180218000039/0000731802-18-000039-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180218000039/ato201893010-k.htm
2017-09-30,ATO,USD,0000731802,2017-11-13,2017-11-13 12:51:18,2017,FY,26409000,0,26409000,222263000,189125000,101849000,539646000,9259182000,730132000,0,730132000,88409000,0,132227000,10209950000,0,10749596000,143422000,447745000,116291000,54627000,251358000,1013443000,3067045000,9309000,1878699000,882434000,5837487000,0,0,6850930000,0,531000,1467024000,-105254000,2536365000,3898666000,3898666000,10749596000,0,10749596000,88409000,3514790000,3488381000,https://www.sec.gov/Archives/edgar/data/731802/000073180217000041/0000731802-17-000041-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180217000041/ato2017093010-k.htm
2016-09-30,ATO,USD,0000731802,2016-11-14,2016-11-14 15:32:24,2016,FY,47534000,0,47534000,221336000,184895000,227921000,681686000,8268606000,726962000,0,726962000,72701000,0,260934000,9329203000,0,10010889000,114361000,1079811000,104145000,81219000,408745000,1788281000,2188779000,9850000,1603056000,957864000,4759549000,0,0,6547830000,0,520000,1262534000,-188022000,2388027000,3463059000,3463059000,10010889000,0,10010889000,72701000,3268590000,3221056000,https://www.sec.gov/Archives/edgar/data/731802/000073180216000066/0000731802-16-000066-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180216000066/ato2016093010-k.htm
