date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,MPWR,USD,0001280452,2025-03-03,2025-03-03 15:14:51,2024,FY,2207100000,986230000,1220870000,0.5531557247,324748000,0,0,356764000,0,681512000,1667742000,27093000,0,36430000,575788000,0.2608798876,539358000,0.2443740655,33554000,572912000,0.2595768203,-1213788000,1786700000,0.8095238095,36.76,36.59,48599000,48835000,https://www.sec.gov/Archives/edgar/data/1280452/000143774925005903/0001437749-25-005903-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774925005903/mpwr20241231_10k.htm
2023-12-31,MPWR,USD,0001280452,2024-02-29,2024-02-29 16:55:31,2023,FY,1821072000,799953000,1021119000,0.5607241229,263643000,0,0,275740000,0,539383000,1339336000,23363000,0,40168000,521904000,0.2865916339,481736000,0.2645342963,24105000,505841000,0.2777710052,78467000,427374000,0.2346826485,8.98,8.76,47610000,48771000,https://www.sec.gov/Archives/edgar/data/1280452/000143774924006133/0001437749-24-006133-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774924006133/mpwr20231231_10k.htm
2022-12-31,MPWR,USD,0001280452,2023-02-24,2023-02-24 16:16:51,2022,FY,1794148000,745596000,1048552000,0.5844289323,240171000,0,0,281596000,0,521767000,1267363000,14369000,0,37114000,563899000,0.3142990433,526785000,0.2936129015,-1848000,524937000,0.2925828861,87265000,437672000,0.2439442008,9.37,9.05,46727000,48358000,https://www.sec.gov/Archives/edgar/data/1280452/000143774923004540/0001437749-23-004540-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774923004540/mpwr20221231_10k.htm
2021-12-31,MPWR,USD,0001280452,2022-02-25,2022-02-25 16:03:32,2021,FY,1207798000,522339000,685459000,0.5675278482,190627000,0,0,232415000,0,423042000,945381000,11637000,0,28699000,291116000,0.241030371,262417000,0.2172689473,9802000,272219000,0.2253845428,30196000,242023000,0.2003836734,5.28,5.05,45851000,47889000,https://www.sec.gov/Archives/edgar/data/1280452/000143774922004460/0001437749-22-004460-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774922004460/mpwr20211231_10k.htm
2020-12-31,MPWR,USD,0001280452,2021-03-01,2021-03-01 16:36:04,2020,FY,844452000,378498000,465954000,0.5517826946,137598000,0,0,161670000,7804000,307072000,685570000,9327000,0,19186000,185872000,0.2201096095,158882000,0.1881480534,10460000,169342000,0.2005347847,4967000,164375000,0.1946528636,3.67,3.5,44840000,47014000,https://www.sec.gov/Archives/edgar/data/1280452/000143774921004587/0001437749-21-004587-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774921004587/mpwr20201231_10k.htm
2019-12-31,MPWR,USD,0001280452,2020-02-28,2020-02-28 16:59:17,2019,FY,627921000,281596000,346325000,0.5515423119,107757000,0,0,133542000,2464000,243763000,525359000,7305000,0,14867000,119893000,0.1909364395,102562000,0.1633358336,10558000,113120000,0.1801500507,4281000,108839000,0.1733323141,2.52,2.38,43165000,45763000,https://www.sec.gov/Archives/edgar/data/1280452/000143774920003943/0001437749-20-003943-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774920003943/mpwr20191231_10k.htm
2018-12-31,MPWR,USD,0001280452,2019-03-01,2019-03-01 17:19:31,2018,FY,582382000,259714000,322668000,0.5540487172,93455000,113803000,0,113803000,1922000,209180000,468894000,6321000,0,12311000,127721000,0.2193079456,113488000,0.1948686601,4994000,118482000,0.2034437878,13214000,105268000,0.1807542129,2.36,2.36,44602000,44602000,https://www.sec.gov/Archives/edgar/data/1280452/000143774919003798/0001437749-19-003798-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774919003798/mpwr20181231_10k.htm
2017-12-31,MPWR,USD,0001280452,2018-03-01,2018-03-01 16:20:03,2017,FY,470929000,212646000,258283000,0.5484542256,82359000,97257000,0,97257000,1243000,180859000,393505000,5353000,0,16101000,94768000,0.2012362798,77424000,0.1644069488,5520000,82944000,0.176128461,17741000,65203000,0.1384561155,1.58,1.5,41350000,43578000,https://www.sec.gov/Archives/edgar/data/1280452/000143774918003639/0001437749-18-003639-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774918003639/mpwr20171231_10k.htm
2016-12-31,MPWR,USD,0001280452,2017-03-01,2017-03-01 16:49:20,2016,FY,388665000,177792000,210873000,0.5425572151,73643000,83012000,0,83012000,-229000,156426000,334218000,2488000,0,14674000,68892000,0.1772529042,54447000,0.1400872216,2817000,57264000,0.1473351086,4544000,52720000,0.1356438064,1.3,1.26,40436000,41915000,https://www.sec.gov/Archives/edgar/data/1280452/000143774917003558/0001437749-17-003558-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774917003558/mpwr20161231_10k.htm
2015-12-31,MPWR,USD,0001280452,2016-02-29,2016-02-29 16:21:23,2015,FY,333067000,152898000,180169000,0.5409392104,65787000,72312000,0,72312000,1000000,139099000,291997000,1608000,0,13783000,55853000,0.1676929867,41070000,0.1233085235,1421000,42491000,0.1275749324,7319000,35172000,0.1056003747,0.89,0.86,39470000,40869000,https://www.sec.gov/Archives/edgar/data/1280452/000143774916026344/0001437749-16-026344-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774916026344/mpwr20151119_10k.htm
2014-12-31,MPWR,USD,0001280452,2015-03-02,2015-03-02 16:15:34,2014,FY,282535000,129917000,152618000,0.5401737838,58590000,66755000,0,66755000,-8027000,117318000,247235000,1112000,0,13130000,40403000,0.143001752,35300000,0.1249402729,1092000,36392000,0.1288052808,897000,35495000,0.1256304529,0.92,0.89,38686000,39793000,https://www.sec.gov/Archives/edgar/data/1280452/000143774915003820/0001437749-15-003820-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774915003820/mpwr20141231_10k.htm
2013-12-31,MPWR,USD,0001280452,2014-03-10,2014-03-10 16:14:49,2013,FY,238091000,110190000,127901000,0.537193762,49733000,54624000,0,54624000,-371000,103986000,214176000,92000,0,12160000,35704000,0.1499594693,23915000,0.1004447879,92000,24007000,0.1008311948,1109000,22898000,0.0961733119,0.61,0.59,37387000,38620000,https://www.sec.gov/Archives/edgar/data/1280452/000143774914003761/0001437749-14-003761-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774914003761/mpwr20131231_10k.htm
2012-12-31,MPWR,USD,0001280452,2013-03-05,2013-03-05 16:57:35,2012,FY,213813000,100665000,113148000,0.5291913962,48796000,50018000,0,50018000,-2945000,95869000,196534000,611000,0,9332000,23666000,0.1106855056,17279000,0.0808136082,611000,17890000,0.0836712454,2134000,15756000,0.0736905614,0.45,0.43,34871000,36247000,https://www.sec.gov/Archives/edgar/data/1280452/000143774913002333/0001437749-13-002333-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774913002333/monolithic_10k-123112.htm
2011-12-31,MPWR,USD,0001280452,2012-03-12,2012-03-12 06:33:23,2011,FY,196519000,94925000,101594000,0.516967825,44518000,40280000,0,40280000,3379000,88177000,183102000,671000,0,8732000,25528000,0.1299009256,13417000,0.0682732967,309000,13726000,0.0698456638,425000,13301000,0.067683023,0.39,0.38,34050000,35160000,https://www.sec.gov/Archives/edgar/data/1280452/000143774912002162/0001437749-12-002162-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774912002162/mps_10k-123111.htm
2010-12-31,MPWR,USD,0001280452,2011-03-04,2011-03-04 16:26:56,2010,FY,218840000,97383000,121457000,0.5550036556,44372000,46587000,0,41169000,5418000,90959000,188342000,1156000,0,8016000,43932000,0.200749406,30498000,0.139362091,922000,31420000,0.1435752148,1857000,29563000,0.1350895632,0.83,0.78,35830000,37826000,https://www.sec.gov/Archives/edgar/data/1280452/000143774911001307/0001437749-11-001307-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774911001307/monolithic_10k-123110.htm
2009-12-31,MPWR,USD,0001280452,2010-02-16,2010-02-12 20:17:47,2009,FY,165008000,67330000,97678000,0.5919591777,38295000,39853000,0,39853000,0,78148000,145478000,1047000,0,6573000,26103000,0.1581923301,19530000,0.1183578978,618000,20148000,0.1221031708,474000,19674000,0.1192305828,0.57,0.54,34310000,36634000,https://www.sec.gov/Archives/edgar/data/1280452/000119312510030881/0001193125-10-030881-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312510030881/d10k.htm
