symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
JKHY,2025-06-30,180.17,73045000,13160517650,101953000,0,13058564650
JKHY,2024-06-30,163.49,72867000,11913025830,101953000,0,11811072830
JKHY,2023-06-30,167.33,72894433,12197425473,38284000,150000000,12309141473
JKHY,2022-06-30,180.02,72878821,13119645356,12243000,275000000,13382402356
JKHY,2021-06-30,163.51,75599271,12361236801,48787000,115134000,12427583801
JKHY,2020-06-30,184.03,76787000,14131111610,213345000,646000,13918412610
JKHY,2019-06-30,136.42,77160000,10526167199,93628000,0,10432539199
JKHY,2018-06-30,130.36,77170659,10059967107,31440000,0,10028527107
JKHY,2017-06-30,103.87,77423087,8041936046,114765000,50000000,7977171046
JKHY,2016-06-30,87.27,78695454,6867752270,70310000,200000,6797642270
JKHY,2015-06-30,64.7,80852582,5231162055,148313000,52697000,5135546055
JKHY,2014-06-30,59.43,82635367,4911019860,70377000,9136000,4849778860
JKHY,2013-06-30,47.88,85239919,4081287321,127905000,15295000,3968677321
JKHY,2012-06-30,34.52,86030397,2969769304,157313000,131669000,2944125304
JKHY,2011-06-30,30.01,86359538,2591649735,63125000,154031000,2682555735
JKHY,2010-06-30,23.88,84302000,2013131760,125518000,386766000,2274379760
JKHY,2009-06-30,20.75,84118000,1745448500,118251000,63461000,1690658500
JKHY,2008-06-30,21.64,88270000,1910162800,65565000,70177000,1914774800
JKHY,2007-06-30,25.75,90155000,2321491250,88617000,70503000,2303377250
JKHY,2006-06-30,19.66,91484000,1798575440,74139000,50241000,1774677440
JKHY,2005-06-30,18.31,90891000,1664214210,11608000,45000000,1697606210
JKHY,2004-06-30,20.1,89325000,1795432500,53758000,0,1741674500
JKHY,2003-06-30,17.79,87866000,1563136140,32014000,0,1531122140
JKHY,2002-06-30,15.72,89316000,1404047520,17765000,0,1386282520
JKHY,2001-06-30,31,86834000,2691854000,18589000,315000,2673580000
JKHY,2000-06-30,25.06,80708000,2022542480,5186000,70943000,2088299480
JKHY,1999-06-30,9.81,80674000,791411940,3200000,600000,788811940
JKHY,1998-06-30,8.59,78520000,674486800,23300000,0,651186800
JKHY,1997-06-30,6.06,77391304,468991302,7900000,0,461091302
JKHY,1996-06-30,5.88,69285714,407399998,5000000,0,402399998
JKHY,1995-06-30,2.44,72294000,176397360,3400000,0,172997360
JKHY,1994-06-30,1.33,70000000,93100000,1900000,0,91200000
JKHY,1993-06-30,1.64,57272727,93927272,4800000,0,89127272
JKHY,1992-06-30,0.95837,57142857,54763999,1500000,0,53263999
JKHY,1991-06-30,0.33335,55000000,18334250,1100000,0,17234250
JKHY,1990-06-30,0.15973,60000000,9583800,1600000,200000,8183800
JKHY,1989-06-30,0.13195,65008000,8577805.6,1300000,1100000,8377805
JKHY,1988-06-30,0.17361,50000000,8680500,1800000,1800000,8680500
JKHY,1987-06-30,0.23612,60000000,14167200,3300000,2300000,13167200
JKHY,1986-06-30,0.2014,54436000,10963410,4800000,900000,7063410
