symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
CRWD,2025-01-31,398.07,244750000,97427632500,4323295000,788901000,93893238500
CRWD,2024-01-31,292.5,238637000,69801322500,3375069000,792874000,67219127500
CRWD,2023-01-31,105.9,233139000,24689420100,2455369000,783618000,23017669100
CRWD,2022-01-31,180.64,227142000,41030930880,1996633000,774716000,39809013880
CRWD,2021-01-31,215.01,217756000,46819717560,1918608000,778992000,45680101560
CRWD,2020-01-31,61.09,212948000,13008993320,264798000,0,12744195320
CRWD,2019-01-31,58,171202000,9929716000,88408000,0,9841308000
CRWD,2018-01-31,58,171202000,9929716000,63179000,15971000,9882508000
CRWD,2017-01-31,58,171202000,9929716000,22826000,24461000,9931351000
