date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,NOW,USD,0001373715,2025-01-30,2025-01-29 21:49:31,2024,FY,2304000000,3458000000,5762000000,2240000000,0,1185000000,9187000000,2456000000,1273000000,209000000,1482000000,4111000000,1385000000,1762000000,11196000000,0,20383000000,68000000,102000000,162000000,6819000000,1207000000,8358000000,2176000000,95000000,0,145000000,2416000000,0,789000000,10774000000,0,0,3494000000,-68000000,6183000000,9609000000,9609000000,20383000000,0,20383000000,7569000000,2278000000,-26000000,https://www.sec.gov/Archives/edgar/data/1373715/000137371525000010/0001373715-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1373715/000137371525000010/now-20241231.htm
2023-12-31,NOW,USD,0001373715,2024-01-25,2024-01-25 16:59:25,2023,FY,1897000000,2980000000,4877000000,2036000000,0,864000000,7777000000,2073000000,1231000000,224000000,1455000000,3203000000,1508000000,1371000000,9610000000,0,17387000000,126000000,89000000,123000000,5785000000,1242000000,7365000000,2195000000,81000000,0,118000000,2394000000,0,796000000,9759000000,0,0,2069000000,-37000000,5596000000,7628000000,7628000000,17387000000,0,17387000000,6183000000,2284000000,387000000,https://www.sec.gov/Archives/edgar/data/1373715/000137371524000030/0001373715-24-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1373715/000137371524000030/now-20231231.htm
2022-12-31,NOW,USD,0001373715,2023-01-31,2023-01-30 17:43:36,2022,FY,1470000000,2810000000,4280000000,1725000000,0,649000000,6654000000,1735000000,824000000,232000000,1056000000,2117000000,636000000,1101000000,6645000000,0,13299000000,274000000,96000000,109000000,4660000000,866000000,6005000000,2136000000,70000000,0,56000000,2262000000,0,746000000,8267000000,0,0,338000000,-102000000,4796000000,5032000000,5032000000,13299000000,0,13299000000,4927000000,2232000000,762000000,https://www.sec.gov/Archives/edgar/data/1373715/000137371523000035/0001373715-23-000035-index.htm,https://www.sec.gov/Archives/edgar/data/1373715/000137371523000035/now-20221231.htm
2021-12-31,NOW,USD,0001373715,2022-02-03,2022-02-03 17:07:54,2021,FY,1728000000,1576000000,3304000000,1390000000,0,526000000,5220000000,1357000000,777000000,287000000,1064000000,1630000000,692000000,835000000,5578000000,0,10798000000,89000000,174000000,101000000,3836000000,749000000,4949000000,2040000000,63000000,0,51000000,2154000000,0,638000000,7103000000,0,0,-4000000,34000000,3665000000,3695000000,3695000000,10798000000,0,10798000000,3206000000,2214000000,486000000,https://www.sec.gov/Archives/edgar/data/1373715/000137371522000024/0001373715-22-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1373715/000137371522000024/now-20211231.htm
2020-12-31,NOW,USD,0001373715,2021-02-12,2021-02-11 19:17:55,2020,FY,1677000000,1415000000,3092000000,1009000000,0,421000000,4522000000,1114000000,241000000,153000000,394000000,1468000000,673000000,544000000,4193000000,0,8715000000,34000000,72000000,58466000,2963000000,609534000,3737000000,2063000000,45000000,0,36000000,2143432000,0,495000000,5881000000,0,0,-234000000,94000000,2974000000,2834000000,2834000000,8715000000,0,8715000000,2883000000,2135000000,458000000,https://www.sec.gov/Archives/edgar/data/1373715/000137371521000061/0001373715-21-000061-index.htm,https://www.sec.gov/Archives/edgar/data/1373715/000137371521000061/now-20201231.htm
2019-12-31,NOW,USD,0001373715,2020-02-20,2020-02-20 07:38:20,2019,FY,775778000,915317000,1691095000,835279000,0,300527000,2826901000,870513000,156756000,143850000,300606000,1013332000,599633000,411445000,3195529000,0,6022430000,52960000,52668000,38326000,2185754000,423077000,2752785000,1078202000,40038000,0,23464000,1141704000,0,435889000,3894489000,0,189000,-352244000,25255000,2454741000,2127941000,2127941000,6022430000,0,6022430000,1928649000,1130870000,355092000,https://www.sec.gov/Archives/edgar/data/1373715/000137371520000072/0001373715-20-000072-index.htm,https://www.sec.gov/Archives/edgar/data/1373715/000137371520000072/now-20191231x10kxinpro.htm
2018-12-31,NOW,USD,0001373715,2019-02-27,2019-02-27 08:09:32,2018,FY,566204000,931718000,1497922000,574810000,0,271961000,2344693000,347216000,148845000,100582000,249427000,581856000,20642000,335306000,1534447000,0,3879140000,30733000,0,35122000,1651594000,295124000,2012573000,661707000,38597000,0,55064000,755368000,0,0,2767941000,0,180000,-978780000,-4035000,2093834000,1111199000,1111199000,3879140000,0,3879140000,1513574000,661707000,95503000,https://www.sec.gov/Archives/edgar/data/1373715/000137371519000070/0001373715-19-000070-index.htm,https://www.sec.gov/Archives/edgar/data/1373715/000137371519000070/now-20181231x10k.htm
2017-12-31,NOW,USD,0001373715,2017-12-31,2017-12-31 00:00:00,2017,FY,726495000,1052803000,1779298000,437051000,0,205602000,2421951000,245124000,128728000,86916000,215644000,391442000,0,276084000,1128294000,0,3550245000,32109000,543418000,25617000,1210695000,227640000,2039479000,630018000,36120000,0,65884000,713141000,0,0,2771501000,0,174000,-958564000,5767000,1731367000,778744000,778744000,3550245000,0,3550245000,1444245000,1173436000,446941000,,
2016-12-31,NOW,USD,0001373715,2017-02-28,2017-02-28 16:57:49,2016,FY,401238000,498124000,899362000,322757000,0,120416000,1342535000,181620000,82534000,65854000,148388000,262658000,0,98566000,691232000,0,2033767000,38080000,0,19472000,861782000,152164000,1071498000,507812000,33319000,0,34177000,572150000,0,0,1646806000,0,167000,-997390000,-21133000,1405317000,386961000,386961000,2033767000,0,2033767000,760782000,507812000,106574000,https://www.sec.gov/Archives/edgar/data/1373715/000137371517000026/0001373715-17-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1373715/000137371517000026/now-20161231x10k.htm
2015-12-31,NOW,USD,0001373715,2016-02-25,2016-02-25 17:24:05,2015,FY,412305000,388945000,801250000,203333000,0,81052000,1085635000,144714000,55669000,43005000,98674000,422667000,0,55362000,721417000,0,1807052000,37369000,0,9080000,593003000,92184000,731636000,474534000,10751000,0,23317000,508602000,0,0,1240238000,0,160000,-557009000,-16882000,1140545000,566814000,566814000,1807052000,0,1807052000,811612000,474534000,62229000,https://www.sec.gov/Archives/edgar/data/1373715/000137371516000324/0001373715-16-000324-index.htm,https://www.sec.gov/Archives/edgar/data/1373715/000137371516000324/now-20151231x10k.htm
2014-12-31,NOW,USD,0001373715,2015-02-27,2015-02-27 08:27:10,2014,FY,252455000,416336000,668791000,159171000,0,79024000,906986000,104237000,55016000,54526000,109542000,266772000,0,37215000,517766000,0,1424752000,17829000,0,7625000,409671000,71872000,506997000,443437000,12567000,0,33076000,489407000,0,0,996077000,0,150000,-358583000,-12113000,799221000,428675000,428675000,1424752000,0,1424752000,683108000,443437000,190982000,https://www.sec.gov/Archives/edgar/data/1373715/000137371515000067/0001373715-15-000067-index.htm,https://www.sec.gov/Archives/edgar/data/1373715/000137371515000067/now-20141231x10k.htm
2013-12-31,NOW,USD,0001373715,2014-04-25,2014-04-25 16:42:12,2013,FY,366303000,268251000,634554000,108339000,0,54856000,797749000,75560000,8724000,5796000,14520000,255356000,0,25291000,370727000,0,1168476000,7405000,0,4187000,252553000,63943000,328088000,414777000,14169000,0,17183000,446129000,0,0,774217000,0,140000,-179196000,-476000,573791000,394259000,394259000,1168476000,0,1168476000,523607000,414777000,48474000,https://www.sec.gov/Archives/edgar/data/1373715/000137371514000077/0001373715-14-000077-index.htm,https://www.sec.gov/Archives/edgar/data/1373715/000137371514000077/now-20131231x10ka.htm
2012-12-31,NOW,USD,0001373715,2013-03-08,2013-03-08 15:20:11,2012,FY,118989000,195702000,314691000,78163000,0,29235000,422089000,42342000,0,596000,596000,0,0,13087000,56025000,0,478114000,9604000,,0,153964000,48059000,211627000,0,16397000,0,6685000,0,1,0,234709000,0,126000,-105488000,-36000,697570000,243405000,243405000,478114000,0,478114000,195702000,,-118989000,https://www.sec.gov/Archives/edgar/data/1373715/000137371513000004/0001373715-13-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1373715/000137371513000004/now-20121231x10k.htm
2011-12-31,NOW,USD,0001373715,2011-12-31,2011-12-30 19:00:00,2011,FY,68088000,0,68088000,50127000,0,12292000,130507000,20695000,0,0,0,0,0,5121000,25816000,0,156323000,9411000,0,7399000,91087000,18664000,126561000,0,13549000,0,73639000,87188000,0,0,213749000,0,22000,-68140000,899000,9793000,-57426000,-57426000,156323000,0,156323000,0,0,-68088000,,
2010-12-31,NOW,USD,0001373715,2010-12-31,2010-12-30 19:00:00,2010,FY,59853000,0,59853000,29762000,0,7278000,96893000,9467000,0,0,0,0,0,2386000,11853000,0,108746000,2098000,0,6127000,66894000,12867000,87986000,0,7752000,0,71389000,76937000,0,0,167127000,0,21000,-61456000,118000,12881000,-58381000,-58381000,108746000,0,108746000,0,0,-59853000,,
