symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
ROL,2029-12-31,4943393811,5133331374,5047513300,1086802434,1128560104,1109693047,916594883,951812752,935900525,768232317,806850000,789400851,1482308150,1539262139,1513529042,1.63,1.66603,1.58629,2,1
ROL,2028-12-31,4865881024,4871709733,4868795379,1069761290,1071042729,1070402010,902222606,903303354,902762980,746463256,776722008,761592632,1459065446,1460813222,1459939334,1.57258,1.60382,1.54134,3,2
ROL,2027-12-31,4484725478,4488394146,4486559812,985964451,986771006,986367728,831549454,832229691,831889572,637792301,706479861,680189410,1344773526,1345873599,1345323562,1.38454,1.45878,1.31695,10,5
ROL,2026-12-31,4050760074,4200788225,4130775088,890557394,923541001,908148651,751084396,778902336,765920631,576349794,629622244,610204230,1214646233,1259633130,1238639245,1.26008,1.30008,1.19008,10,9
ROL,2025-12-31,3698888107,3786813406,3776795382,813198534,832528863,830326405,685840950,702143896,700286372,535262206,544735017,540025510,1109135180,1135500141,1132496173,1.11502,1.1248,1.10524,10,8
ROL,2024-12-31,3306198941,3385852574,3375835259,726866034,744377842,742175541,613029256,627798484,625941092,460913238,478396287,469654762.5,991384830,1015269480,1012265724,0.97794,0.98782,0.95172,8,8
ROL,2023-12-31,3168055311,3289779925,3234782000,696495233,723256323,711165059,587414921,609984872,599787260,446684651,469141410,460371000,949961582,986461483,969970005,0.94776,0.96871,0.92234,7,6
ROL,2022-12-30,2658353111,2736157440,2696971103,477210839,715816260,596513550,387881262,581821893,484851578,289759339,434639009,362199174,683716833,1025575248,854646041,0.736,0.7499,0.7223,2,3
ROL,2021-12-30,2374505473,2444002187,2409000000,428979310,643468967,536224139,335698679,503548017,419623348,262272958,393409438,327841198,558065344,837098017,697581681,0.72667,0.7404,0.71314,5,4
ROL,2020-12-30,2124282387,2186455604,2155141914,318920221,478380332,398650277,258483933,387725899,323104916,186607710,279911565,233259638,480615710,720923565,600769638,0.57287,0.58369,0.56221,3,2
ROL,2019-12-30,1986133311,2044263199,2014985941,270164461,405246691,337705576,247885527,371828291,309856909,161859660,242789490,202324575,492313311,738469967,615391639,0.42667,0.43473,0.41873,3,4
ROL,2018-12-30,1796004379,1848569599,1822095000,304161864,456242798,380202331,250896788,376345182,313620985,187560612,281340918,234450765,446606282,669909423,558257853,0.48178,0.49088,0.47281,4,3
ROL,2017-12-30,1647825315,1696053649,1671763333,269970088,404955132,337462610,226687626,340031440,283359533,138538750,207808124,173173437,388651973,582977959,485814966,0.37882,0.38598,0.37177,8,7
ROL,2016-12-30,1546486633,1591749000,1568952500,248146904,372220356,310183630,207507629,311261444,259384537,133751726,200627589,167189658,392263710,588395565,490329638,0.3383,0.34469,0.332,6,7
ROL,2015-12-30,1460989486,1503749534,1482213333,228253600,342380400,285317000,192852000,289278000,241065000,121719200,182578800,152149000,370993600,556490400,463742000,0.31153,0.31741,0.30573,6,5
ROL,2014-12-30,1129360000,1694040000,1411700000,209408800,314113200,261761000,174889600,262334400,218612000,110131200,165196800,137664000,353364800,530047200,441706000,0.53,0.64,0.42,9,9
ROL,2013-12-30,1069920000,1604880000,1337400000,184941600,277412400,231177000,152844800,229267200,191056000,98664000,147996000,123330000,342630400,513945600,428288000,0.37,0.44,0.3,7,7
ROL,2012-12-30,983714285,1475571428,1229642857,166101733,249152599,207627166,136844799,205267199,171055999,85988266,128982399,107485333,313347199,470020799,391683999,0.32,0.38,0.26,16,16
ROL,2011-12-30,902168887,1353253333,1127711111,147723333,221584999,184654166,119945033,179917549,149931291,74747966,112121949,93434958,288320533,432480799,360400666,0.27,0.32,0.22,10,10
ROL,2010-12-30,872120000,1308180000,1090150000,137720000,206580000,172150000,110413600,165620400,138017000,68928640,103392960,86160800,283829440,425744160,354786800,0.25,0.31,0.19,18,18
ROL,2009-12-30,750404000,1125606000,938005000,112091342,168137014,140114178,89084857,133627284,111356071,57121171,85681757,71401464,239869685,359804528,299837107,0.19,0.23,0.15,15,15
ROL,2008-12-30,816460800,1224691200,1020576000,117117600,175676400,146397000,91229600,136844400,114037000,55147200,82720800,68934000,270680000,406020000,338350000,0.21,0.25,0.17,8,8
ROL,2007-12-30,672720000,1009080000,840900000,98968799,148453199,123710999,77381333,116071999,96726666,48602399,72903599,60752999,217389865,326084799,271737333,0.18,0.21,0.15,18,18
ROL,2006-12-30,708586666,1062879999,885733333,96342440,144513660,120428050,73332960,109999440,91666200,45335000,68002500,56668750,225063520,337595280,281329400,0.17,0.21,0.13,18,18
ROL,2005-12-30,547097733,820646600,683872167,75773520,113660280,94716900,55769400,83654100,69711750,35825280,53737920,44781600,180095400,270143100,225119250,0.11,0.14,0.08,17,17
ROL,2004-12-30,611722000,917583000,764652500,93048920,139573380,116311150,58051240,87076860,72564050,42315120,63472680,52893900,198676200,298014300,248345250,0.12,0.14,0.1,17,17
ROL,1997-12-30,709301332,1063951999,886626666,-305608000,-185472000,-245540000,-288536000,-179624000,-234080000,-24792000,-7527999,-16160000,349050666,523575999,436313333,0.095,0.11,0.08,16,16
ROL,1995-12-30,496400000,744600000,620500000,57040000,85560000,71300000,56400000,84600000,70500000,31440000,47160000,39300000,172960000,259440000,216200000,0.12,0.14,0.1,10,10
ROL,1994-12-30,484240000,726360000,605300000,70960000,106440000,88700000,62000000,93000000,77500000,39680000,59520000,49600000,166640000,249960000,208300000,0.12,0.14,0.1,17,17
ROL,1993-12-30,460560000,690840000,575700000,65040000,97560000,81300000,56240000,84360000,70300000,35680000,53520000,44600000,162880000,244320000,203600000,0.11,0.13,0.09,9,9
