date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,adjDividend,recordDate,paymentDate,declarationDate
2025-03-12,321.56,322.89,310.18,312.87,310.54,1466699,1466699,-8.69,-2.7,316.875,"March 12, 25",-0.027,,,,,
2025-03-11,336.07,338.95,318.62,323.55,321.14,2126219,2126219,-12.52,-3.73,329.2975,"March 11, 25",-0.0373,,,,,
2025-03-10,330.18,346.62,329.57,336.16,333.66,2674991,2674991,5.98,1.81,335.6325,"March 10, 25",0.0181,,,,,
2025-03-07,320.86,332.51,319.17,330.15,327.69,1869000,1869000,9.29,2.9,325.6725,"March 07, 25",0.029,,,,,
2025-03-06,319.62,322.68,317.38,321.75,319.35,1512537,1512537,2.13,0.66642,320.3575,"March 06, 25",0.0066642,,,,,
2025-03-05,311,321.04,311,319.63,317.25,1324356,1324356,8.63,2.77,315.6675,"March 05, 25",0.0277,,,,,
2025-03-04,311.53,315.05,310.36,312.05,309.73,1321134,1321134,0.52,0.16692,312.2475,"March 04, 25",0.0016692,,,,,
2025-03-03,308.68,312.34,307.4,311.28,308.96,1413630,1413630,2.6,0.8423,309.925,"March 03, 25",0.008423,,,,,
2025-02-28,304,309.08,295,306.3,304.02,3469131,3469131,2.3,0.75658,303.595,"February 28, 25",0.0075658,,,,,
2025-02-27,321.68,329.02,319.87,320.94,318.55,1788680,1788680,-0.74,-0.23004,322.8775,"February 27, 25",-0.0023004,,,,,
2025-02-26,333.07,334.19,315.55,319.91,317.53,2109600,2109600,-13.16,-3.95,325.68,"February 26, 25",-0.0395,,,,,
2025-02-25,320.98,333.34,320.17,333.07,330.59,2908675,2908675,12.09,3.77,326.89,"February 25, 25",0.0377,,,,,
2025-02-24,318.95,321,316.51,319.57,317.19,1488537,1488537,0.62,0.19439,319.0075,"February 24, 25",0.0019439,,,,,
2025-02-21,319.04,322.62,315.12,316.42,314.06,1638586,1638586,-2.62,-0.82121,318.3,"February 21, 25",-0.0082121,,,,,
2025-02-20,320.1,325.33,319.71,321.5,319.1,1545500,1545500,1.4,0.43736,321.66,"February 20, 25",0.0043736,,,,,
2025-02-19,315.98,323.75,315.55,320.56,318.17,1738400,1738400,4.58,1.45,318.96,"February 19, 25",0.0145,,,,,
2025-02-18,318.08,320.34,314.29,316.71,314.35,1084578,1084578,-1.37,-0.43071,317.355,"February 18, 25",-0.0043071,,,,,
2025-02-14,322,325.81,315.94,316.21,313.85,1451600,1451600,-5.79,-1.8,319.99,"February 14, 25",-0.018,,,,,
2025-02-13,314.48,322.82,313.08,321.92,319.52,1715258,1715258,7.44,2.37,318.075,"February 13, 25",0.0237,,,,,
2025-02-12,320.23,322.18,310.32,312.38,310.05,1972171,1972171,-7.85,-2.45,316.2775,"February 12, 25",-0.0245,,,,,
2025-02-11,317.26,324.05,317.26,323.73,321.32,1419308,1419308,6.47,2.04,320.575,"February 11, 25",0.0204,,,,,
2025-02-10,322.62,324,309.45,318.26,315.89,1632402,1632402,-4.36,-1.35,318.5825,"February 10, 25",-0.0135,,,,,
2025-02-07,325.71,328.54,321.21,322.05,319.65,1530418,1530418,-3.66,-1.12,324.3775,"February 07, 25",-0.0112,,,,,
2025-02-06,336.83,339.25,320,324.53,322.11,2209220,2209220,-12.3,-3.65,330.1525,"February 06, 25",-0.0365,,,,,
2025-02-05,337.5,338,334.43,336.83,334.32,951471,951471,-0.67,-0.19852,336.69,"February 05, 25",-0.0019852,,,,,
2025-02-04,330.22,335.7,330.22,334.8,332.31,1133186,1133186,4.58,1.39,332.735,"February 04, 25",0.0139,,,,,
2025-02-03,324.83,340.18,324.27,334.3,331.81,1532280,1532280,9.47,2.92,330.895,"February 03, 25",0.0292,,,,,
2025-01-31,334.04,336.06,329.88,329.91,327.45,1254856,1254856,-4.13,-1.24,332.4725,"January 31, 25",-0.0124,,,,,
2025-01-30,329.32,337.67,328.75,334.61,332.12,1201729,1201729,5.29,1.61,332.5875,"January 30, 25",0.0161,,,,,
2025-01-29,328.7,330.85,324.77,327.62,325.18,1142200,1142200,-1.08,-0.32857,327.985,"January 29, 25",-0.0032857,,,,,
2025-01-28,333.06,334.05,323.32,328.7,326.25,2498680,2498680,-4.36,-1.31,329.7825,"January 28, 25",-0.0131,,,,,
2025-01-27,316.25,332.66,313.49,332,329.53,2806180,2806180,15.75,4.98,323.6,"January 27, 25",0.0498,,,,,
2025-01-24,323.93,325.98,309,313.07,310.74,3031368,3031368,-10.86,-3.35,317.995,"January 24, 25",-0.0335,,,,,
2025-01-23,324.12,326.8,320.38,325.36,322.94,2915800,2915800,1.24,0.38257,324.165,"January 23, 25",0.0038257,,,,,
2025-01-22,318.24,321.22,311.42,319.51,317.13,2376943,2376943,1.27,0.39907,317.5975,"January 22, 25",0.0039907,,,,,
2025-01-21,312.21,319.71,312.09,318.47,316.1,1846193,1846193,6.26,2.01,315.62,"January 21, 25",0.0201,,,,,
2025-01-17,310.9,312.91,308.49,310.45,308.14,1206646,1206646,-0.45,-0.14474,310.6875,"January 17, 25",-0.0014474,,,,,
2025-01-16,306.02,310.73,304.06,309.44,307.13,767853,767853,3.42,1.12,307.5625,"January 16, 25",0.0112,,,,,
2025-01-15,308.77,310,303.93,306.25,303.97,1235700,1235700,-2.52,-0.81614,307.2375,"January 15, 25",-0.0081614,,,,,
2025-01-14,306,307.4,300.16,305.79,303.51,1055600,1055600,-0.21,-0.06862745,304.8375,"January 14, 25",-0.0006862745,,,,,
2025-01-13,302.72,308.46,301.64,308.18,305.88,1406700,1406700,5.46,1.8,305.25,"January 13, 25",0.018,,,,,
2025-01-10,309,314.47,300.51,302.82,300.56,2417628,2417628,-6.18,-2,306.7,"January 10, 25",-0.02,,,,,
2025-01-08,308.05,314.5,303.81,311.25,308.93,1995207,1995207,3.2,1.04,309.4025,"January 08, 25",0.0104,,,,,
2025-01-07,300.52,308.78,300.5,308.21,305.91,1724654,1724654,7.69,2.56,304.5025,"January 07, 25",0.0256,,,,,
2025-01-06,297.72,301.97,296.01,296.92,294.71,1440900,1440900,-0.8,-0.26871,298.155,"January 06, 25",-0.0026871,,,,,
2025-01-03,297.75,298.28,289.98,296.7,294.49,1260000,1260000,-1.05,-0.35264,295.6775,"January 03, 25",-0.0035264,,,,,
2025-01-02,302.89,303.86,297.33,297.75,295.53,962792,962792,-5.14,-1.7,300.4575,"January 02, 25",-0.017,,,,,
2024-12-31,299.87,302.18,298.15,300.15,297.91,647800,647800,0.28,0.0933738,300.0875,"December 31, 24",0.000933738,,,,,
2024-12-30,300.39,303,296.74,298.42,296.2,903100,903100,-1.97,-0.65581,299.6375,"December 30, 24",-0.0065581,,,,,
2024-12-27,300,304.28,299.33,302.52,300.27,1238795,1238795,2.52,0.84,301.5325,"December 27, 24",0.0084,,,,,
2024-12-26,303.82,305.47,301.8,302.76,300.5,663979,663979,-1.06,-0.34889,303.4625,"December 26, 24",-0.0034889,,,,,
2024-12-24,302.35,304.62,301.68,304.62,302.35,321300,321300,2.27,0.75079,303.3175,"December 24, 24",0.0075079,,,,,
2024-12-23,302.89,304.47,299.54,303.52,301.26,924000,924000,0.63,0.208,302.605,"December 23, 24",0.00208,,,,,
2024-12-20,298.98,304.92,296.65,303.62,301.36,2933000,2933000,4.64,1.55,301.0425,"December 20, 24",0.0155,,,,,
2024-12-19,298.5,304.6,296.66,297.52,295.3,1911617,1911617,-0.98,-0.32831,299.32,"December 19, 24",-0.0032831,,,,,
2024-12-18,309.31,309.77,298.87,299.15,296.92,1504685,1504685,-10.16,-3.28,304.275,"December 18, 24",-0.0328,,,,,
2024-12-17,307.33,310.26,303.76,307.78,305.49,1633555,1633555,0.45,0.14642,307.2825,"December 17, 24",0.0014642,,,,,
2024-12-16,312.63,317.08,308.61,309.6,307.29,1788441,1788441,-3.03,-0.9692,311.98,"December 16, 24",-0.009692,,,,,
2024-12-13,312,314.99,311.25,313.93,311.59,1324512,1324512,1.93,0.61859,313.0425,"December 13, 24",0.0061859,0.66,0.66,2024-12-13,2024-12-27,2024-10-25
2024-12-12,315.62,318.34,310.5,311.99,309.01,1568817,1568817,-3.63,-1.15,314.1125,"December 12, 24",-0.0115,,,,,
2024-12-11,318,318.94,314.3,315.14,312.13,882840,882840,-2.86,-0.89937,316.595,"December 11, 24",-0.0089937,,,,,
2024-12-10,318,319.78,311.49,316.79,313.76,1087400,1087400,-1.21,-0.3805,316.515,"December 10, 24",-0.003805,,,,,
2024-12-09,320,323.52,317.4,318.5,315.46,1405466,1405466,-1.5,-0.46875,319.855,"December 09, 24",-0.0046875,,,,,
2024-12-06,321.84,324.68,315.69,319.75,316.7,1329227,1329227,-2.09,-0.64939,320.49,"December 06, 24",-0.0064939,,,,,
2024-12-05,324.47,325.51,319.28,320.05,316.99,1384790,1384790,-4.42,-1.36,322.3275,"December 05, 24",-0.0136,,,,,
2024-12-04,327,328.44,323.67,324.09,320.99,1800191,1800191,-2.91,-0.88991,325.8,"December 04, 24",-0.0088991,,,,,
2024-12-03,330.57,333.04,325.6,327.07,323.95,1067316,1067316,-3.5,-1.06,329.07,"December 03, 24",-0.0106,,,,,
2024-12-02,326.46,330.8,325.49,327.63,324.5,1189110,1189110,1.17,0.35839,327.595,"December 02, 24",0.0035839,,,,,
2024-11-29,324.5,327.85,323.99,327.22,324.1,626800,626800,2.72,0.83821,325.89,"November 29, 24",0.0083821,,,,,
2024-11-27,328.86,331.99,324.93,325.47,322.36,757109,757109,-3.39,-1.03,327.8125,"November 27, 24",-0.0103,,,,,
2024-11-26,327.04,330.31,323.8,328.95,325.81,1056527,1056527,1.91,0.58403,327.525,"November 26, 24",0.0058403,,,,,
2024-11-25,320.33,327.47,319.49,325.62,322.51,2688415,2688415,5.29,1.65,323.2275,"November 25, 24",0.0165,,,,,
2024-11-22,328.51,329.65,320.08,324.93,321.83,2133442,2133442,-3.58,-1.09,325.7925,"November 22, 24",-0.0109,,,,,
2024-11-21,327.17,332.81,320.17,332.24,329.07,2322100,2322100,5.07,1.55,328.0975,"November 21, 24",0.0155,,,,,
2024-11-20,335.61,335.61,327.88,333,329.82,1510500,1510500,-2.61,-0.77769,333.025,"November 20, 24",-0.0077769,,,,,
2024-11-19,334.35,337,330.64,335.11,331.91,1173200,1173200,0.76,0.22731,334.275,"November 19, 24",0.0022731,,,,,
2024-11-18,342.68,343.28,332.89,335.85,332.64,1496254,1496254,-6.83,-1.99,338.675,"November 18, 24",-0.0199,,,,,
2024-11-15,345.41,345.41,335.16,342.96,339.68,1863500,1863500,-2.45,-0.7093,342.235,"November 15, 24",-0.007093,,,,,
2024-11-14,349.82,360.18,345.3,345.51,342.21,1835708,1835708,-4.31,-1.23,350.2025,"November 14, 24",-0.0123,,,,,
2024-11-13,350.42,352,347.28,349.32,345.98,1433131,1433131,-1.1,-0.31391,349.755,"November 13, 24",-0.0031391,,,,,
2024-11-12,357.71,358.15,350.32,350.53,347.18,1416200,1416200,-7.18,-2.01,354.1775,"November 12, 24",-0.0201,,,,,
2024-11-11,356.54,360.48,354.58,357.99,354.57,909712,909712,1.45,0.40669,357.3975,"November 11, 24",0.0040669,,,,,
2024-11-08,357.08,358.71,351.92,354.16,350.78,1252655,1252655,-2.92,-0.81774,355.4675,"November 08, 24",-0.0081774,,,,,
2024-11-07,348.26,356.84,345.83,356.03,352.63,1670900,1670900,7.77,2.23,351.74,"November 07, 24",0.0223,,,,,
2024-11-06,349.26,357.73,345.89,348.75,345.42,3443852,3443852,-0.505,-0.14602,350.4075,"November 06, 24",-0.0014602,,,,,
2024-11-05,363,367.25,362.75,366.66,363.16,1000058,1000058,3.66,1.01,364.915,"November 05, 24",0.0101,,,,,
2024-11-04,357.85,368.41,357.61,363.16,359.69,1547717,1547717,5.31,1.48,361.7575,"November 04, 24",0.0148,,,,,
2024-11-01,360.52,360.88,355.56,357.19,353.78,1317726,1317726,-3.33,-0.92367,358.5375,"November 01, 24",-0.0092367,,,,,
2024-10-31,358,361.4,357.26,358.74,355.31,1188214,1188214,0.74,0.2067,358.85,"October 31, 24",0.002067,,,,,
2024-10-30,359.81,364.13,358.97,360.92,357.47,1266664,1266664,1.11,0.3085,360.9575,"October 30, 24",0.003085,,,,,
2024-10-29,357,361.9,355.27,360.67,357.23,1640148,1640148,3.67,1.03,358.71,"October 29, 24",0.0103,,,,,
2024-10-28,363.5,367.83,356.5,356.59,353.18,1969900,1969900,-6.91,-1.9,361.105,"October 28, 24",-0.019,,,,,
2024-10-25,370,371,357.03,363.55,360.08,4263823,4263823,-6.45,-1.74,365.395,"October 25, 24",-0.0174,,,,,
2024-10-24,405.57,408.51,394.12,398.9,395.09,2224324,2224324,-6.67,-1.64,401.775,"October 24, 24",-0.0164,,,,,
2024-10-23,408.18,410.79,406.33,410.03,406.11,905461,905461,1.85,0.45323,408.8325,"October 23, 24",0.0045323,,,,,
2024-10-22,408.07,411.36,405.15,408.17,404.27,976741,976741,0.1,0.0245056,408.1875,"October 22, 24",0.000245056,,,,,
2024-10-21,414.18,415.98,410.57,410.76,406.84,962036,962036,-3.42,-0.82573,412.8725,"October 21, 24",-0.0082573,,,,,
2024-10-18,406.46,417.14,404.75,415.54,411.57,1094000,1094000,9.08,2.23,410.9725,"October 18, 24",0.0223,,,,,
2024-10-17,406.73,410.51,404.12,406.48,402.6,1109839,1109839,-0.25,-0.06146584,406.96,"October 17, 24",-0.0006146584,,,,,
2024-10-16,405,416.72,403.24,409.23,405.32,1769032,1769032,4.23,1.04,408.5475,"October 16, 24",0.0104,,,,,
2024-10-15,397.28,411.87,397.28,401.26,397.43,1602874,1602874,3.98,1,401.9225,"October 15, 24",0.01,,,,,
2024-10-14,394.61,397.99,393.2,395.78,392,865400,865400,1.17,0.2965,395.395,"October 14, 24",0.002965,,,,,
2024-10-11,391.05,395.75,390.04,394.54,390.77,755000,755000,3.49,0.89247,392.845,"October 11, 24",0.0089247,,,,,
2024-10-10,386,388.41,383.14,387.25,383.55,956863,956863,1.25,0.32383,386.2,"October 10, 24",0.0032383,,,,,
2024-10-09,378.48,386.66,376.03,386.36,382.67,1435327,1435327,7.88,2.08,381.8825,"October 09, 24",0.0208,,,,,
2024-10-08,382.7,385.63,370.46,378.58,374.96,1893747,1893747,-4.12,-1.08,379.3425,"October 08, 24",-0.0108,,,,,
2024-10-07,392.21,393.68,381.62,382.53,378.88,1641741,1641741,-9.68,-2.47,387.51,"October 07, 24",-0.0247,,,,,
2024-10-04,394.34,395.34,390.4,394.07,390.31,787900,787900,-0.27,-0.06846883,393.5375,"October 04, 24",-0.0006846883,,,,,
2024-10-03,402.91,402.91,390.6,392.46,388.71,932553,932553,-10.45,-2.59,397.22,"October 03, 24",-0.0259,,,,,
2024-10-02,404.36,407.84,402.55,403.85,399.99,999642,999642,-0.51,-0.12613,404.65,"October 02, 24",-0.0012613,,,,,
2024-10-01,405.71,407.32,401.87,405.45,401.58,852064,852064,-0.26,-0.06408518,405.0875,"October 01, 24",-0.0006408518,,,,,
2024-09-30,403.15,407.09,396,406.43,402.55,910800,910800,3.28,0.81359,403.1675,"September 30, 24",0.0081359,,,,,
2024-09-27,404.37,405.43,396.57,403.28,399.43,823100,823100,-1.09,-0.26956,402.4125,"September 27, 24",-0.0026956,,,,,
2024-09-26,404.33,406.71,400.61,403.86,400,857800,857800,-0.47,-0.11624,403.8775,"September 26, 24",-0.0011624,,,,,
2024-09-25,403.62,406.33,401.64,405.11,401.24,824625,824625,1.49,0.36916,404.175,"September 25, 24",0.0036916,,,,,
2024-09-24,403.86,405.99,400.61,401.8,397.96,1000520,1000520,-2.06,-0.51008,403.065,"September 24, 24",-0.0051008,,,,,
2024-09-23,406.28,409.42,404.23,405.7,401.83,957900,957900,-0.58,-0.14276,406.4075,"September 23, 24",-0.0014276,,,,,
2024-09-20,402.41,405.7,398.33,404.66,400.8,3447744,3447744,2.25,0.55913,402.775,"September 20, 24",0.0055913,,,,,
2024-09-19,402.85,404.65,397.81,403.52,399.67,938100,938100,0.67,0.16632,402.2075,"September 19, 24",0.0016632,,,,,
2024-09-18,397.45,403.76,395.19,399.89,396.07,936100,936100,2.44,0.61391,399.0725,"September 18, 24",0.0061391,,,,,
2024-09-17,403.52,404.9,396.07,397.5,393.7,1394610,1394610,-6.02,-1.49,400.4975,"September 17, 24",-0.0149,,,,,
2024-09-16,397,404.33,395.72,403.43,399.58,922870,922870,6.43,1.62,400.12,"September 16, 24",0.0162,0.66,0.66,2024-09-16,2024-09-30,
2024-09-13,390.93,395.83,390.93,394.68,390.26,876337,876337,3.75,0.95925,393.0925,"September 13, 24",0.0095925,,,,,
2024-09-12,385.42,392.9,385.42,391.67,387.28,1191748,1191748,6.25,1.62,388.8525,"September 12, 24",0.0162,,,,,
2024-09-11,384.85,398.25,384.74,388.65,384.3,1823903,1823903,3.8,0.9874,389.1225,"September 11, 24",0.009874,,,,,
2024-09-10,385.95,389.31,384.95,386.43,382.1,912010,912010,0.48,0.12437,386.66,"September 10, 24",0.0012437,,,,,
2024-09-09,390.15,390.15,379.26,384.95,380.64,1522618,1522618,-5.2,-1.33,386.1275,"September 09, 24",-0.0133,,,,,
2024-09-06,399,403.05,386.78,387.98,383.63,2248803,2248803,-11.02,-2.76,394.2025,"September 06, 24",-0.0276,,,,,
2024-09-05,393.77,398.63,391.7,397.75,393.3,903600,903600,3.98,1.01,395.4625,"September 05, 24",0.0101,,,,,
2024-09-04,396.69,397.16,392.12,394.3,389.88,899100,899100,-2.39,-0.60249,395.0675,"September 04, 24",-0.0060249,,,,,
2024-09-03,396,397.73,393.92,395.83,391.4,930147,930147,-0.17,-0.04292929,395.87,"September 03, 24",-0.0004292929,,,,,
2024-08-30,391.86,395.91,390.26,395.59,391.16,904700,904700,3.73,0.95187,393.405,"August 30, 24",0.0095187,,,,,
2024-08-29,392,394.09,387.98,392.79,388.39,915000,915000,0.79,0.20153,391.715,"August 29, 24",0.0020153,,,,,
2024-08-28,390.88,392,388.26,390.18,385.81,592000,592000,-0.7,-0.17908,390.33,"August 28, 24",-0.0017908,,,,,
2024-08-27,388.86,391.88,387.57,390.18,385.81,762230,762230,1.32,0.33945,389.6225,"August 27, 24",0.0033945,,,,,
2024-08-26,389.37,391.34,387.62,388.5,384.15,929492,929492,-0.87,-0.22344,389.2075,"August 26, 24",-0.0022344,,,,,
2024-08-23,386.58,388.82,383.85,388.78,384.43,795400,795400,2.2,0.56909,387.0075,"August 23, 24",0.0056909,,,,,
2024-08-22,378.8,383.87,378.8,383.12,378.83,979207,979207,4.32,1.14,381.1475,"August 22, 24",0.0114,,,,,
2024-08-21,375.17,379.52,374.49,376.67,372.45,721932,721932,1.5,0.39982,376.4625,"August 21, 24",0.0039982,,,,,
2024-08-20,375.02,377.88,373.59,375.31,371.11,688800,688800,0.29,0.07732921,375.45,"August 20, 24",0.0007732921,,,,,
2024-08-19,373.77,375.81,372.34,374.21,370.02,515500,515500,0.44,0.11772,374.0325,"August 19, 24",0.0011772,,,,,
2024-08-16,372.12,375.33,371.33,373.77,369.58,734600,734600,1.65,0.44341,373.1375,"August 16, 24",0.0044341,,,,,
2024-08-15,374.89,375.64,368.91,371.89,367.72,773146,773146,-3,-0.80023,372.8325,"August 15, 24",-0.0080023,,,,,
2024-08-14,370,374.71,369.85,371.58,367.42,1023115,1023115,1.58,0.42703,371.535,"August 14, 24",0.0042703,,,,,
2024-08-13,363,369.27,361.41,368.86,364.73,884552,884552,5.86,1.61,365.635,"August 13, 24",0.0161,,,,,
2024-08-12,360.32,362.97,358.5,361.4,357.35,808100,808100,1.08,0.29973,360.7975,"August 12, 24",0.0029973,,,,,
2024-08-09,360.72,361.85,356.96,360.9,356.86,624240,624240,0.18,0.0499002,360.1075,"August 09, 24",0.000499002,,,,,
2024-08-08,352.37,360.86,352.37,360.67,356.63,811503,811503,8.3,2.36,356.5675,"August 08, 24",0.0236,,,,,
2024-08-07,355.41,359.75,351.1,352.27,348.32,824100,824100,-3.14,-0.88349,354.6325,"August 07, 24",-0.0088349,,,,,
2024-08-06,351.34,358.32,348.91,352.93,348.98,1205500,1205500,1.59,0.45255,352.875,"August 06, 24",0.0045255,,,,,
2024-08-05,349.61,352.7,342.14,350.18,346.26,1418600,1418600,0.57,0.16304,348.6575,"August 05, 24",0.0016304,,,,,
2024-08-02,362.89,365.45,352.82,356.36,352.37,1604536,1604536,-6.53,-1.8,359.38,"August 02, 24",-0.018,,,,,
2024-08-01,364.11,369.41,360.93,363.12,359.05,1385300,1385300,-0.99,-0.2719,364.3925,"August 01, 24",-0.002719,,,,,
2024-07-31,363.05,366.1,358.12,363.05,358.98,1243400,1243400,0,0,362.58,"July 31, 24",0,,,,,
2024-07-30,358.65,364.19,358.12,361.35,357.3,1054020,1054020,2.7,0.75282,360.5775,"July 30, 24",0.0075282,,,,,
2024-07-29,355.53,361.12,353.95,358.73,354.71,1196733,1196733,3.2,0.90006,357.3325,"July 29, 24",0.0090006,,,,,
2024-07-26,356,356.09,351.18,354.78,350.81,1215941,1215941,-1.22,-0.3427,354.5125,"July 26, 24",-0.003427,,,,,
2024-07-25,343.94,356.3,343.94,352.79,348.84,2152124,2152124,8.85,2.57,349.2425,"July 25, 24",0.0257,,,,,
2024-07-24,344.2,344.95,337.16,343.94,340.09,1974293,1974293,-0.26,-0.07553748,342.5625,"July 24, 24",-0.0007553748,,,,,
2024-07-23,346.5,348,334.38,340.17,336.36,2767226,2767226,-6.33,-1.83,342.2625,"July 23, 24",-0.0183,,,,,
2024-07-22,323.18,331.04,320.3,325.38,321.74,1571687,1571687,2.2,0.68074,324.975,"July 22, 24",0.0068074,,,,,
2024-07-19,324.21,325.97,321.64,322.16,318.55,1239846,1239846,-2.05,-0.63231,323.495,"July 19, 24",-0.0063231,,,,,
2024-07-18,322.53,327.64,319.23,321.73,318.13,1544962,1544962,-0.8,-0.24804,322.7825,"July 18, 24",-0.0024804,,,,,
2024-07-17,317.9,330.84,317.43,322.98,319.36,1976733,1976733,5.08,1.6,322.2875,"July 17, 24",0.016,,,,,
2024-07-16,318.81,322.03,314.29,318.91,315.34,1853116,1853116,0.1,0.03136664,318.51,"July 16, 24",0.0003136664,,,,,
2024-07-15,314.8,322.37,313.82,316.98,313.43,1693600,1693600,2.18,0.6925,316.9925,"July 15, 24",0.006925,,,,,
2024-07-12,318.79,326.04,317.19,324.32,320.69,1237300,1237300,5.53,1.73,321.585,"July 12, 24",0.0173,,,,,
2024-07-11,316.12,320,312.67,317.51,313.95,1674700,1674700,1.39,0.43971,316.575,"July 11, 24",0.0043971,,,,,
2024-07-10,319.37,319.37,312.64,315.35,311.82,1433200,1433200,-4.02,-1.26,316.6825,"July 10, 24",-0.0126,,,,,
2024-07-09,316.76,320.17,314.66,316.91,313.36,1203000,1203000,0.15,0.04735446,317.125,"July 09, 24",0.0004735446,,,,,
2024-07-08,321.07,321.29,313.24,316.21,312.67,1378100,1378100,-4.86,-1.51,317.9525,"July 08, 24",-0.0151,,,,,
2024-07-05,325.47,326.02,316.42,320.3,316.71,942727,942727,-5.17,-1.59,322.0525,"July 05, 24",-0.0159,,,,,
2024-07-03,318.7,326.55,317.07,326.55,322.89,945100,945100,7.85,2.46,322.2175,"July 03, 24",0.0246,,,,,
2024-07-02,317.47,321.17,314.45,319.7,316.12,1588908,1588908,2.23,0.70243,318.1975,"July 02, 24",0.0070243,,,,,
2024-07-01,321.13,324.93,313.38,315.12,311.59,2399989,2399989,-6.01,-1.87,318.64,"July 01, 24",-0.0187,,,,,
2024-06-28,341.61,344.2,319.34,321.28,317.68,4016852,4016852,-20.33,-5.95,331.6075,"June 28, 24",-0.0595,,,,,
2024-06-27,339.73,343.73,337.03,343.29,339.45,914000,914000,3.56,1.05,340.945,"June 27, 24",0.0105,,,,,
2024-06-26,339.58,341.01,337.49,340.48,336.67,837500,837500,0.9,0.26503,339.64,"June 26, 24",0.0026503,,,,,
2024-06-25,342,342.26,337.24,340.45,336.64,788284,788284,-1.55,-0.45322,340.4875,"June 25, 24",-0.0045322,,,,,
2024-06-24,340.86,342.72,338.68,341.37,337.55,845509,845509,0.51,0.14962,340.9075,"June 24, 24",0.0014962,,,,,
2024-06-21,339.62,340.97,337.29,338.92,335.12,2061389,2061389,-0.7,-0.20611,339.2,"June 21, 24",-0.0020611,,,,,
2024-06-20,338.58,340.13,335.37,338.37,334.58,1007911,1007911,-0.21,-0.06202375,338.1125,"June 20, 24",-0.0006202375,,,,,
2024-06-18,335.16,341.63,334.67,340.64,336.82,737600,737600,5.48,1.64,338.025,"June 18, 24",0.0164,,,,,
2024-06-17,335.85,337.78,332.19,335.47,331.71,931103,931103,-0.38,-0.11315,335.3225,"June 17, 24",-0.0011315,,,,,
2024-06-14,337.68,338.41,332.56,337.47,333.69,747441,747441,-0.21,-0.06218905,336.53,"June 14, 24",-0.0006218905,0.66,0.66,2024-06-14,2024-06-28,2024-04-26
2024-06-13,340.43,341.1,336.05,340.9,336.43,654240,654240,0.47,0.13806,339.62,"June 13, 24",0.0013806,,,,,
2024-06-12,340.59,343.53,338.74,340.81,336.34,794720,794720,0.22,0.06459379,340.9175,"June 12, 24",0.0006459379,,,,,
2024-06-11,339.9,340.39,335.07,336.31,331.9,783400,783400,-3.59,-1.06,337.9175,"June 11, 24",-0.0106,,,,,
2024-06-10,335.35,342.28,333.67,341.26,336.79,1176548,1176548,5.91,1.76,338.14,"June 10, 24",0.0176,,,,,
2024-06-07,335.15,338.2,332.78,337.44,333.02,908300,908300,2.29,0.68328,335.8925,"June 07, 24",0.0068328,,,,,
2024-06-06,336.14,338.99,333.95,336.82,332.4,927718,927718,0.68,0.2023,336.475,"June 06, 24",0.002023,,,,,
2024-06-05,334.73,337.62,331.66,336.91,332.49,647400,647400,2.18,0.65127,335.23,"June 05, 24",0.0065127,,,,,
2024-06-04,331.47,333.69,328.12,332,327.65,729000,729000,0.53,0.15989,331.32,"June 04, 24",0.0015989,,,,,
2024-06-03,337.26,340,327.55,332.7,328.34,1109041,1109041,-4.56,-1.35,334.3775,"June 03, 24",-0.0135,,,,,
2024-05-31,335.09,339.97,331.9,339.75,335.3,2049300,2049300,4.66,1.39,336.6775,"May 31, 24",0.0139,,,,,
2024-05-30,327.8,336.93,326.85,335.1,330.71,1585500,1585500,7.3,2.23,331.67,"May 30, 24",0.0223,,,,,
2024-05-29,316.5,332.01,315.2,325.13,320.87,1786600,1786600,8.63,2.73,322.21,"May 29, 24",0.0273,,,,,
2024-05-28,318.13,318.78,315.68,318.66,314.48,852500,852500,0.53,0.1666,317.8125,"May 28, 24",0.001666,,,,,
2024-05-24,317.59,319.54,316.59,318.7,314.52,814302,814302,1.11,0.34951,318.105,"May 24, 24",0.0034951,,,,,
2024-05-23,318.8,319.6,313.14,315.32,311.19,900700,900700,-3.48,-1.09,316.715,"May 23, 24",-0.0109,,,,,
2024-05-22,320.05,322.51,317.57,318.41,314.24,678327,678327,-1.64,-0.51242,319.635,"May 22, 24",-0.0051242,,,,,
2024-05-21,325.06,325.07,317.98,321.12,316.91,838616,838616,-3.94,-1.21,322.3075,"May 21, 24",-0.0121,,,,,
2024-05-20,324.02,325.31,321.49,325.05,320.79,725936,725936,1.03,0.31788,323.9675,"May 20, 24",0.0031788,,,,,
2024-05-17,323.6,324.18,319.99,322.86,318.63,739200,739200,-0.74,-0.22868,322.6575,"May 17, 24",-0.0022868,,,,,
2024-05-16,325.29,327.95,322.67,322.71,318.48,694447,694447,-2.58,-0.79314,324.655,"May 16, 24",-0.0079314,,,,,
2024-05-15,321.83,327.27,321.83,326.96,322.67,778214,778214,5.13,1.59,324.4725,"May 15, 24",0.0159,,,,,
2024-05-14,318.05,322.18,316.44,320.5,316.3,976311,976311,2.45,0.77032,319.2925,"May 14, 24",0.0077032,,,,,
