date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,TROW,USD,0001113169,2025-02-14,2025-02-14 14:01:03,2024,FY,2135800000,504200000,0,247300000,5500000,0,0,0,5500000,-1207200000,1685600000,-423400000,0,-115900000,533400000,-171600000,-177500000,0,0,-370500000,-1135600000,569500000,-936600000,-2400000,569100000,2712900000,2143800000,1685600000,-423400000,1262200000,https://www.sec.gov/Archives/edgar/data/1113169/000111316925000007/0001113169-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1113169/000111316925000007/trow-20241231.htm
2023-12-31,TROW,USD,0001113169,2024-02-16,2024-02-16 15:42:47,2023,FY,1835700000,481600000,0,265600000,193600000,0,0,0,193600000,-1557400000,1219100000,-307900000,0,-142100000,616600000,-38400000,128200000,0,0,-272400000,-1121700000,315500000,-1078600000,400000,269100000,2143800000,1874700000,1219100000,-307900000,911200000,https://www.sec.gov/Archives/edgar/data/1113169/000111316924000007/0001113169-24-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1113169/000111316924000007/trow-20231231.htm
2022-12-31,TROW,USD,0001113169,2023-02-15,2023-02-15 13:25:14,2022,FY,1449600000,645800000,0,285400000,-139900000,0,0,0,-139900000,118500000,2359400000,-237600000,0,-63800000,263600000,-3700000,-41500000,0,0,-849800000,-1107400000,-119700000,-2076900000,9500000,250500000,1874700000,1624200000,2359400000,-237600000,2121800000,https://www.sec.gov/Archives/edgar/data/1113169/000111316923000007/0001113169-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1113169/000111316923000007/trow-20221231.htm
2021-12-31,TROW,USD,0001113169,2022-02-24,2022-02-24 16:51:18,2021,FY,3098500000,204800000,0,274600000,67400000,0,0,0,67400000,-193300000,3452000000,-239100000,-2450800000,-64900000,1625800000,30900000,-1098100000,0,0,-1138500000,-1701900000,-148400000,-2988800000,2600000,-632300000,1624200000,2256500000,3452000000,-239100000,3212900000,https://www.sec.gov/Archives/edgar/data/1113169/000111316922000005/0001113169-22-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1113169/000111316922000005/trow-20211231.htm
2020-12-31,TROW,USD,0001113169,2021-02-11,2021-02-11 13:56:00,2020,FY,2523300000,189600000,0,246200000,91100000,0,0,0,91100000,-1131300000,1918900000,-214600000,0,-326300000,454100000,50500000,-36300000,0,3900000,-1201900000,-845800000,557500000,-1486300000,1900000,398200000,2256500000,1858300000,1918900000,-214600000,1704300000,https://www.sec.gov/Archives/edgar/data/1113169/000111316921000006/0001113169-21-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1113169/000111316921000006/trow-20201231.htm
2019-12-31,TROW,USD,0001113169,2020-02-13,2020-02-13 14:02:52,2019,FY,2248900000,190800000,0,206600000,109600000,0,0,0,109600000,-1233200000,1522700000,-204600000,0,-258100000,131400000,6800000,-324500000,0,83300000,-705800000,-733900000,523700000,-832700000,-2500000,363000000,1858300000,1495300000,1522700000,-204600000,1318100000,https://www.sec.gov/Archives/edgar/data/1113169/000111316920000008/0001113169-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1113169/000111316920000008/a201910k.htm
2018-12-31,TROW,USD,0001113169,2019-02-13,2019-02-13 14:48:37,2018,FY,1768700000,159500000,0,197100000,111600000,12700000,0,0,98900000,-617000000,1619900000,-168500000,0,-1147800000,352400000,88400000,-875500000,0,74800000,-1090400000,-694300000,470400000,-1239500000,-15400000,-510500000,1495300000,2005800000,1619900000,-168500000,1451400000,https://www.sec.gov/Archives/edgar/data/1113169/000111316919000011/0001113169-19-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1113169/000111316919000011/a201810k.htm
2017-12-31,TROW,USD,0001113169,2018-02-16,2018-02-16 16:47:10,2017,FY,1581200000,143600000,0,152000000,220600000,0,0,0,220600000,-1867900000,229500000,-186100000,0,-104100000,336600000,-7400000,39000000,0,201100000,-458100000,-563100000,1281600000,461500000,5300000,735300000,2005800000,1270500000,229500000,-186100000,43400000,https://www.sec.gov/Archives/edgar/data/1113169/000111316918000009/0001113169-18-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1113169/000111316918000009/a201710k.htm
2016-12-31,TROW,USD,0001113169,2017-02-07,2017-02-07 17:12:27,2016,FY,1254000000,133400000,0,161600000,3400000,-9300000,0,138600000,-125900000,-1381900000,170500000,-148300000,0,-300000,260500000,-5700000,106200000,0,126300000,-676900000,-540800000,915000000,-176400000,-2100000,98200000,1270500000,1172300000,170500000,-148300000,22200000,https://www.sec.gov/Archives/edgar/data/1113169/000111316917000014/0001113169-17-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1113169/000111316917000014/a201610k.htm
2015-12-31,TROW,USD,0001113169,2016-02-05,2016-02-05 14:50:52,2015,FY,1223000000,126300000,0,149000000,78000000,-3200000,0,98200000,-17000000,-69900000,1506400000,-151300000,0,-164800000,434500000,-9400000,109000000,0,73500000,-987800000,-1059000000,24100000,-1949200000,0,-333800000,1172300000,1506100000,1530500000,-151300000,1379200000,https://www.sec.gov/Archives/edgar/data/1113169/000111316916000033/0001113169-16-000033-index.htm,https://www.sec.gov/Archives/edgar/data/1113169/000111316916000033/a201510k.htm
