date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2025-10-31,HPE,USD,0001645590,2025-12-18,2025-12-18 08:23:22,2025,FY,34296000000,24430000000,9866000000,0.2876720317,2518000000,0,0,5704000000,0,8222000000,32652000000,0,175000000,2737000000,2627000000,0.076597854,1644000000,0.0479356193,-1929000000,-285000000,-0.008310007,-342000000,57000000,0.0016620014,-0.0446,-0.0446,1324000000,1324000000,https://www.sec.gov/Archives/edgar/data/1645590/000164559025000130/0001645590-25-000130-index.htm,https://www.sec.gov/Archives/edgar/data/1645590/000164559025000130/hpe-20251031.htm
2024-10-31,HPE,USD,0001645590,2024-12-19,2024-12-19 08:20:59,2024,FY,30068000000,20516000000,9552000000,0.3176799255,2246000000,0,0,4871000000,0,7117000000,27633000000,0,117000000,2564000000,5563000000,0.1850139683,2435000000,0.080983105,518000000,2953000000,0.0982107224,374000000,2579000000,0.0857722496,1.95,1.93,1309000000,1337000000,https://www.sec.gov/Archives/edgar/data/1645590/000164559024000139/0001645590-24-000139-index.htm,https://www.sec.gov/Archives/edgar/data/1645590/000164559024000139/hpe-20241031.htm
2023-10-31,HPE,USD,0001645590,2023-12-22,2023-12-22 08:19:13,2023,FY,29107000000,19184000000,9923000000,0.3409145566,2349000000,0,0,5160000000,0,7509000000,26693000000,138000000,0,2616000000,4846000000,0.1664891607,2414000000,0.0829353764,-184000000,2230000000,0.076613873,205000000,2025000000,0.0695708936,1.56,1.54,1299000000,1316000000,https://www.sec.gov/Archives/edgar/data/1645590/000164559023000117/0001645590-23-000117-index.htm,https://www.sec.gov/Archives/edgar/data/1645590/000164559023000117/hpe-20231031.htm
2022-10-31,HPE,USD,0001645590,2022-12-08,2022-12-08 17:02:05,2022,FY,28108000000,19283000000,8825000000,0.3139675537,2045000000,0,0,4941000000,0,6986000000,26269000000,0,1045000000,2480000000,4401000000,0.1565746407,1839000000,0.0654262132,-963000000,876000000,0.0311655045,8000000,868000000,0.030880888,0.67,0.66,1303000000,1322000000,https://www.sec.gov/Archives/edgar/data/1645590/000164559022000071/0001645590-22-000071-index.htm,https://www.sec.gov/Archives/edgar/data/1645590/000164559022000071/hpe-20221031.htm
2021-10-31,HPE,USD,0001645590,2021-12-10,2021-12-10 07:41:42,2021,FY,27865000000,18762000000,9103000000,0.3266822178,1979000000,0,0,4929000000,0,6908000000,25670000000,0,138000000,2597000000,6322000000,0.2268795981,2195000000,0.0787726539,1392000000,3587000000,0.1287277947,160000000,3427000000,0.1229858245,2.62,2.58,1309000000,1330000000,https://www.sec.gov/Archives/edgar/data/1645590/000164559021000068/0001645590-21-000068-index.htm,https://www.sec.gov/Archives/edgar/data/1645590/000164559021000068/hpe-20211031.htm
2020-10-31,HPE,USD,0001645590,2020-12-10,2020-12-10 17:09:38,2020,FY,26944000000,18892000000,8052000000,0.2988420428,1874000000,0,0,4624000000,0,6498000000,25390000000,0,256000000,2625000000,2439000000,0.0905210808,1554000000,0.0576751781,-1996000000,-442000000,-0.0164043943,-120000000,-322000000,-0.0119507126,-0.25,-0.25,1294000000,1294000000,https://www.sec.gov/Archives/edgar/data/1645590/000164559020000056/0001645590-20-000056-index.htm,https://www.sec.gov/Archives/edgar/data/1645590/000164559020000056/hpe-20201031.htm
2019-10-31,HPE,USD,0001645590,2019-12-13,2019-12-12 17:49:10,2019,FY,28902000000,19909000000,8993000000,0.3111549374,1842000000,4907000000,0,4907000000,0,6749000000,26658000000,0,315000000,2535000000,4403000000,0.1523423984,2244000000,0.0776416857,-691000000,1553000000,0.0537333057,504000000,1049000000,0.0362950661,0.78,0.77,1353000000,1366000000,https://www.sec.gov/Archives/edgar/data/1645590/000164559019000044/0001645590-19-000044-index.htm,https://www.sec.gov/Archives/edgar/data/1645590/000164559019000044/hpe-10312019x10k.htm
2018-10-31,HPE,USD,0001645590,2018-12-12,2018-12-12 17:19:51,2018,FY,30876000000,21915000000,8961000000,0.2902254178,1663000000,4851000000,0,4851000000,0,6588000000,28503000000,0,290000000,2576000000,3134000000,0.1015027853,2373000000,0.0768558103,-2105000000,268000000,0.0086798808,-1744000000,1908000000,0.0617955694,1.25,1.23,1529000000,1553000000,https://www.sec.gov/Archives/edgar/data/1645590/000162828018015054/0001628280-18-015054-index.htm,https://www.sec.gov/Archives/edgar/data/1645590/000162828018015054/hpe-10312018x10k.htm
2017-10-31,HPE,USD,0001645590,2017-12-15,2017-12-15 16:40:03,2017,FY,28939000000,20498000000,8441000000,0.2916825046,1486000000,5012000000,0,5006000000,0,6428000000,26926000000,0,497000000,3051000000,3820000000,0.1320017969,2013000000,0.0695601092,-1741000000,272000000,0.0093990808,-164000000,344000000,0.0118870728,0.21,0.21,1646000000,1674000000,https://www.sec.gov/Archives/edgar/data/1645590/000162828017012383/0001628280-17-012383-index.htm,https://www.sec.gov/Archives/edgar/data/1645590/000162828017012383/hpe-10312017x10k.htm
2016-10-31,HPE,USD,0001645590,2016-12-15,2016-12-15 17:26:55,2016,FY,30328000000,20779000000,9549000000,0.3148575574,2298000000,5380000000,0,7821000000,0,7094000000,27873000000,0,298000000,3775000000,7933000000,0.2615734635,2455000000,0.0809482986,1405000000,4079000000,0.1344961752,623000000,3161000000,0.1042271169,1.84,1.82,1715000000,1739000000,https://www.sec.gov/Archives/edgar/data/1645590/000162828016022051/0001628280-16-022051-index.htm,https://www.sec.gov/Archives/edgar/data/1645590/000162828016022051/hpe-10312016x10k.htm
