date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,POOL,USD,0000945841,2025-02-27,2025-02-27 17:06:01,2024,FY,432075000,45481000,15739000,0,146346000,29146000,66200999,14429000,36570000,19545000,659186000,-59476000,-4692000,-2001000,0,0,-66169000,-103807000,13190000,-306300000,-179633000,0,-576550000,-5145000,11322000,77862000,66540000,659186000,-59476000,599710000,https://www.sec.gov/Archives/edgar/data/945841/000094584125000032/0000945841-25-000032-index.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584125000032/pool-20241231.htm
2023-12-31,POOL,USD,0000945841,2024-02-27,2024-02-27 15:25:31,2023,FY,520457999,40140000,10359000,0,291349000,10108000,231240000,96128000,-46127000,25923000,888229000,-60096000,-11533000,0,32000,0,-71597000,-334216000,10455000,-306359000,-167461000,-551000,-798132000,2449000,20949000,66540000,45591000,888229000,-60096000,828133000,https://www.sec.gov/Archives/edgar/data/945841/000094584124000021/0000945841-24-000021-index.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584124000021/pool-20231231.htm
2022-12-31,POOL,USD,0000945841,2023-02-24,2023-02-24 12:43:49,2022,FY,744311000,39025000,15169000,0,-342375000,19685000,-263567000,7597000,-106090000,28724000,484854000,-43619000,-9264000,0,2013000,0,-50870000,202635000,8934000,-471229000,-150624000,-1374000,-411658000,-1056000,21270000,45591000,24321000,484854000,-43619000,441235000,https://www.sec.gov/Archives/edgar/data/945841/000094584123000015/0000945841-23-000015-index.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584123000015/pool-20221231.htm
2021-12-31,POOL,USD,0000945841,2022-02-25,2022-02-25 11:29:44,2021,FY,646303000,30026000,4650000,0,-392343000,-79940000,-525207000,114893000,97911000,24854000,313490000,-37658000,-811956000,0,0,0,-849614000,766916000,17197000,-138039000,-119581000,-362000,526131000,186000,-9807000,24321000,34128000,313490000,-37658000,275832000,https://www.sec.gov/Archives/edgar/data/945841/000094584122000023/0000945841-22-000023-index.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584122000023/pool-20211231.htm
2020-12-31,POOL,USD,0000945841,2021-02-25,2021-02-25 12:33:19,2020,FY,366738000,29398000,-2542000,0,-21072000,-38688000,-42447000,-9212000,69275000,25059000,397581000,-21702000,-124587000,0,0,0,-146289000,-95786000,19824000,-76199000,-91929000,-280999,-244371000,-1376000,5545000,34128000,28583000,397581000,-21702000,375879000,https://www.sec.gov/Archives/edgar/data/945841/000094584121000022/0000945841-21-000022-index.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584121000022/pool-20201231.htm
2019-12-31,POOL,USD,0000945841,2020-02-27,2020-02-27 12:44:49,2019,FY,261575000,29274000,3723000,0,-14181000,-15691000,-14165000,16860000,-1185000,18385000,298776000,-33362000,-8901000,0,0,0,-42263000,-155788000,18574000,-23188000,-83772000,-312000,-244486000,198000,12225000,28583000,16358000,298776000,-33362000,265414000,https://www.sec.gov/Archives/edgar/data/945841/000094584120000041/0000945841-20-000041-index.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584120000041/pool-20191231.htm
2018-12-31,POOL,USD,0000945841,2019-02-27,2019-02-27 13:35:33,2018,FY,234461000,27915000,4661000,0,-165840000,-14371000,-142170000,-6567000,-2732000,17459000,118656000,-31580000,-2578000,0,0,0,-34158000,146420000,13569000,-187469000,-69430000,-661000,-97571000,-509000,-13582000,16358000,29940000,118656000,-31580000,87076000,https://www.sec.gov/Archives/edgar/data/945841/000094584119000013/0000945841-19-000013-index.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584119000013/pool-12312018x10k.htm
2017-12-31,POOL,USD,0000945841,2018-02-28,2018-02-28 11:18:54,2017,FY,191633000,25725000,-4636000,0,-49949000,-21903000,-35783000,5077000,2660000,12538000,175311000,-39390000,-12834000,0,0,4000,-52220000,81017000,11466000,-146006000,-58029000,-324000,-114449000,-658000,7984000,29940000,21956000,175311000,-39390000,135921000,https://www.sec.gov/Archives/edgar/data/945841/000094584118000020/0000945841-18-000020-index.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584118000020/pool-12312017x10k.htm
2016-12-31,POOL,USD,0000945841,2017-02-24,2017-02-24 11:37:43,2016,FY,148955000,21977000,3749000,0,-16119000,-5666000,-8050000,-17896000,15493000,6816000,165378000,-34352000,-19730000,0,0,-1561000,-55643000,109369000,11752000,-178414000,-49749000,7370000,-99672000,-1344000,8719000,21956000,13237000,165378000,-34352000,131026000,https://www.sec.gov/Archives/edgar/data/945841/000094584117000028/0000945841-17-000028-index.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584117000028/pool-12312016x10k.htm
2015-12-31,POOL,USD,0000945841,2016-02-26,2016-02-26 14:32:29,2015,FY,128275000,17388000,4198000,0,-6794000,-16655999,-10848000,9956000,10754000,2983000,146050000,-29095000,-4483000,0,0,-4215000,-37793000,8557000,18269000,-99219000,-43117000,7705999,-107804000,-2046000,-1593000,13237000,14830000,146050000,-29095000,116955000,https://www.sec.gov/Archives/edgar/data/945841/000094584116000190/0000945841-16-000190-index.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584116000190/pool-12312015x10k.htm
2014-12-31,POOL,USD,0000945841,2015-02-26,2015-02-26 14:49:53,2014,FY,110692000,15882000,0,0,-14856000,-12751000,-30409000,20090000,8214000,10097000,121815000,-17328000,-10648000,0,165000,0,-27811000,57429000,13530000,-136466000,-37600000,21124000,-81983000,-5197000,6824000,14830000,8006000,121815000,-17328000,104487000,https://www.sec.gov/Archives/edgar/data/945841/000094584115000034/0000945841-15-000034-index.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584115000034/pool-12312014x10k.htm
