symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
TMUS,2029-12-31,100551707717,106022508801,104276400000,31500300515,33214163781,32667152167,13304171049,14028022240,13796991553,20737636824,22220907821,21747492508,26704135725,28157050032,27693325173,18.53668,18.9402,17.67592,3,4
TMUS,2028-12-31,100558928891,101583687176,101071308034,31502562726,31823593514,31663078120,13305126495,13440714043,13372920269,16990062805,25348262259,21169162532,26706053497,26978204860,26842129178,16.66635,21.60583,14.48164,7,6
TMUS,2027-12-31,98183817676,98437402305,98310609991,30758500604,30837942238,30798221421,12990871406,13024423629,13007647518,14428467355,20681580659,15201435970,26075280597,26142626627,26108953612,14.48708,17.62814,12.29824,18,16
TMUS,2026-12-31,91432313404,95622123810,94406375467,28643425501,29955986868,29575123738,12097568152,12651929243,12491071468,12292689927,15507331486,12696667310,24282242065,25394955795,25072082026,11.51428,13.21782,10.47779,20,19
TMUS,2025-12-31,87174965241,88708394729,88107049832,27309706268,27790090846,27601704737,11534271024,11737161743,11657596755,11675180470,11865792548,11770486509,23151591917,23558834222,23399131357,10.02253,10.11392,9.95145,20,19
TMUS,2024-12-31,80628383053,81059015331,80818662432,25258828058,25393734232,25318437763,10668081367,10725059072,10693257562,10826524390,11205155745,11015840067.5,21412975803,21527341467,21463509469,9.37937,9.55082,9.22809,16,14
TMUS,2023-12-31,76270736941,80420462887,79096000000,23893688021,25193691942,24778771302,10091513644,10640571089,10465329105,9034404807,9680587615,9455000000,20255688912,21357757166,21006011407,8.07555,8.25134,7.70056,15,12
TMUS,2022-12-30,77660040809,81086274388,79892339440,14421756738,21632635107,18027195923,4062557331,6093835999,5078196665,1733543107,2600314664,2166928886,13635517182,20453275774,17044396478,2.06918,2.10938,1.99402,8,9
TMUS,2021-12-30,78017765170,81459780961,80260346407,14622076922,21933115383,18277596153,4213025537,6319538308,5266281923,1830862333,2746293502,2288577918,13186828841,19780243262,16483536052,2.24459,2.2882,2.16306,7,6
TMUS,2020-12-30,68227298442,71237374905,70188457660,13133795905,19700693861,16417244884,4288619096,6432928646,5360773872,2018944603,3028416906,2523680755,12016744518,18025116779,15020930649,2.47315,2.5212,2.38332,7,6
TMUS,2019-12-30,43823130527,45756535143,45082804270,8920944103,13381416156,11151180130,4121583725,6182375588,5151979657,2496527560,3744791339,3120659450,10219958250,15329937374,12774947812,4.00028,4.078,3.85497,10,11
TMUS,2018-12-30,42071291971,43927408344,43280610000,8616875349,12925313022,10771094186,3891898657,5837847985,4864873321,2117141469,3175712204,2646426837,9639944451,14459916677,12049930564,3.30743,3.37169,3.18729,9,8
TMUS,2017-12-30,39551212062,41296146644,40688091667,6350744051,9526116077,7938430064,2886742803,4330114207,3608428505,2846362335,4269543503,3557952919,7197240474,10795860711,8996550593,2.47963,2.5278,2.38956,14,13
TMUS,2016-12-30,35880194124,37463169418,36911552174,11051694385,16577541579,13814617982,4274746533,6412119801,5343433168,1748187753,2622281628,2185234691,11674330962,17511496443,14592913703,1.53505,1.56487,1.47929,8,9
TMUS,2015-12-30,31061259783,32431631600,31954100000,3951957170,5927935756,4939946463,1687559190,2531338787,2109448989,536179392,867269090,701724242,8449936160,12674904241,10562420201,0.6391,0.65152,0.61589,9,8
TMUS,2014-12-30,8249750000,12374625000,10312187500,4523440913,6785161371,5654301142,3394948524,5110712349,4252830437,-378007597,716021601,169007002,2190936869,3286405303,2738671086,0.375,0.48,0.27,19,19
TMUS,2013-12-30,41038760000,61558140000,51298450000,1571608872,2357413308,1964511090,1066741807,1600112710,1333427259,-151042801,-83454312,-117248557,9069341109,13604011664,11336676387,0.195,0.34,0.05,8,8
TMUS,2012-12-30,19903179811,29854769718,24878974765,1095736072,1643604109,1369670091,551303232,826954848,689129040,231943953,347915932,289929943,566749341,850124012,708436677,1.4,1.68,1.12,15,15
TMUS,2011-12-30,4167158150,6250737225,5208947688,1011878685,1517818027,1264848356,585362348,878043523,731702936,233350965,350026449,291688708,521369191,782053786,651711489,1.79,2.15,1.43,9,9
TMUS,2010-12-30,2861961590,4292942387,3577451989,694096832,1041145247,867621040,476312978,714469467,595391223,130317608,195476412,162897011,420879722,631319584,526099653,0.955,1.14,0.77,12,12
TMUS,2009-12-30,2833338448,4250007674,3541673061,582328470,873492705,727910588,339871713,509807570,424839642,107676392,161514588,134595490,368471610,552707417,460589514,0.67,0.8,0.54,19,19
TMUS,2008-12-30,3010317481,4515476223,3762896853,509591913,764387871,636989892,445578841,668368262,556973552,140040178,210060268,175050223,428680767,643021152,535850960,1.24,1.49,0.99,15,15
TMUS,2007-12-30,1348975369,2023463053,1686219212,285374148,428061221,356717685,420293793,630440691,525367242,-72470576,23694144,-24388216,388934764,583402146,486168455,1.185,1.42,0.95,19,19
