date,symbol,calendarYear,period,growthRevenue,growthCostOfRevenue,growthGrossProfit,growthGrossProfitRatio,growthResearchAndDevelopmentExpenses,growthGeneralAndAdministrativeExpenses,growthSellingAndMarketingExpenses,growthOtherExpenses,growthOperatingExpenses,growthCostAndExpenses,growthInterestExpense,growthDepreciationAndAmortization,growthEBITDA,growthEBITDARatio,growthOperatingIncome,growthOperatingIncomeRatio,growthTotalOtherIncomeExpensesNet,growthIncomeBeforeTax,growthIncomeBeforeTaxRatio,growthIncomeTaxExpense,growthNetIncome,growthNetIncomeRatio,growthEPS,growthEPSDiluted,growthWeightedAverageShsOut,growthWeightedAverageShsOutDil
2024-12-31,CPAY,2024,FY,0.057713203142651166,0.05997868053488928,0.057080935431176476,-0.0005977685067146634,0,0.022289468102031074,0.11979468304341818,-0.0497692355575844,0.029204379915343286,0.04121482488483211,0.09878172268485716,0.04302979168399663,0.05423695762047462,-0.0032865673722267973,0.07863246006181523,0.01977781584702152,-0.2114575674665831,0.045364357115633525,-0.011675041970570869,0.11152529035454585,0.022259112527879904,-0.033519569133308835,0.06333830104321905,0.05833333333333344,-0.038602966304422115,-0.034132308064581174
2023-12-31,CPAY,2023,FY,0.096462665980767,0.07218581757457432,0.10343551848655097,0.006359407136924927,0,0.03302147619985106,0.10053966261380475,0.045860666410386774,0.053592711187294424,0.06077189056434576,1.1171065576757235,0.04443934194277062,0.1404807886513363,0.040145573711122075,0.14532423731941788,0.04456291403598716,-0.9409642007006627,0.03868193719329602,-0.052697397390266354,0.06778637737176076,0.028882133692120206,-0.061635050919499425,0.06339144215530909,0.0628019323671497,-0.03231566972671235,-0.032200567250396814
2022-12-31,CPAY,2022,FY,0.2094030636587177,0.36598972167789945,0.17085276199615027,-0.03187547881823436,0,0.20234444147129654,0.1791712129651531,0.13814115795676274,0.1788122684491657,0.2446662225518169,0.4481509168462249,0.1340091556209249,0.1698362657711172,-0.03271597290121088,0.1642461184848007,-0.037338209658555076,-0.2783817328109579,0.15047871227480322,-0.04872184720655315,0.19316700766028866,0.13678428868715434,-0.0600451388315063,0.23362658846529802,0.2432432432432432,-0.07874725810382646,-0.08564018986212393
2021-12-31,CPAY,2021,FY,0.18623189770831633,-0.06127811416871939,0.2685786045349156,0.0694187257345972,0,0.2966600654428603,0.3600128676089077,0.12102034277758221,0.2574092293962525,0.12324666981977848,-0.12401870526875342,0.1153684640170172,0.18907294437034874,0.002395017877476524,0.2780013679398107,0.0773621669012661,-0.490394472921774,0.25640406787343134,0.05915552446795404,0.510361226858992,0.19210157110886433,0.004948166636998838,0.22076372315035794,0.2302955665024632,-0.023153383727159096,-0.030650722448367716
2020-12-31,CPAY,2020,FY,-0.09815323491570675,0.12379468180730362,-0.15375801572954884,-0.06165657288381493,0,-0.07988998305542595,-0.05895335097604562,-0.07977199681144966,-0.07501784608722423,-0.0005841607768491722,-0.13492349114949884,-0.07078151781481347,-0.15641475104139135,-0.06460245611080553,-0.21045857255386013,-0.12452818151897929,0.41579704578448157,-0.1811936883651151,-0.09207822941858287,-0.024279601195101398,-0.21323065269536676,-0.12760196321880843,-0.191119691119691,-0.1830985915492958,-0.027731160518975475,-0.037204396580437435
2019-12-31,CPAY,2019,FY,0.08849669528397874,0.08811654825249388,0.08859197542189653,8.753368512379884e-05,0,0.046349686000020554,0.1216530754191015,-0.03035639916141374,0.03701325811397277,0.05557367697502372,0.08342599679408494,-0.0014529749571208519,-0.004078295854472931,-0.08504848160364467,0.12902930050298067,0.03723723323794861,-15.52086470208647,-0.015802762241753223,-0.09581972838813893,-0.3557160082075292,0.10300893549217914,0.0133323695843394,0.1334792122538292,0.12826333711691248,-0.026467605633802817,-0.022582500461199553
2018-12-31,CPAY,2018,FY,0.08177412428685357,0.13519609509023237,0.06916328969600395,-0.011657548734398563,0,0.0038122849463752342,-0.3567271446186366,0.07071623189391621,-0.08659370944224576,-0.016828503607467685,0.29257275119929815,0.037983822195343214,0.19199618113073938,0.10189008431903282,0.23415633203584685,0.14086323955391591,-1.94587995930824,0.22553408162580155,0.13289276779793774,0.8491557467892301,0.0963023507160227,0.013429999877299537,0.1256157635467982,0.11378002528445011,-0.026105849948973435,-0.015417654977883197
2017-12-31,CPAY,2017,FY,0.2282181282916181,0.2087678031816417,0.2329012581530649,0.003812946463183646,0,0.3669246364037021,0.2038356489728061,0.306344598797429,0.2966651384597059,0.26766927202979784,0.4902915322131968,0.3355478037871483,0.37821148908962376,0.12212273824731641,0.17185769996273967,-0.04588796327817029,1.0883722602801302,0.3898951500888915,0.1316354301378613,-0.19494683363599147,0.6362169391115974,0.3321875828906804,0.6605316973415133,0.6652631578947369,-0.015853645366480557,-0.017003980548874628
2016-12-31,CPAY,2016,FY,0.07556735266741639,0.07352154962802765,0.07606109381014031,0.00045905178328119835,0,-0.04732714172950641,1.1617052486820996,0.07058257712289455,0.025162653459385623,0.0406266208584501,0.007807790969876225,0.041476956078274674,0.14644803420596506,0.06590073728543129,0.1297596826528686,0.050384878308395165,0.1543070022048202,0.19946679502391773,0.11519449912323804,0.09771681079430557,0.24819620838173334,0.16050027465605435,0.27012987012987,0.23376623376623373,-0.016368770069090755,0.011408661659885914
2015-12-31,CPAY,2015,FY,0.41977588607542166,0.9099961346971507,0.3369601765210959,-0.05833012832200379,0,0.4454780713040692,0.44418552305797926,1.2835022930243785,0.5289880244201093,0.633166177925075,1.4722414749098973,0.7735113663912874,0.22415922710040356,-0.13777995595577577,0.1805379441824108,-0.16850401834530293,-1.5050470422427913,0.04495821173112802,-0.2639977746631165,0.20339582351146732,-0.017021645913964205,-0.30765245164655863,-0.09198113207547172,-0.09198113207547172,0.08255278527292766,0.08228139155227518
