holder,shares,dateReported,change
ING GROEP NV,41750,2025-09-30,-72089
FIRST TRUST ADVISORS LP,41415,2025-09-30,4130
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,41330,2025-09-30,-1053
"PineBridge Investments, L.P.",40825,2025-09-30,916
Daiwa Securities Group Inc.,40559,2025-09-30,2911
"Mariner, LLC",40108,2025-09-30,-1111
Cardinal Capital Management,39844,2025-09-30,160
FORSTA AP-FONDEN,38100,2025-09-30,2000
Covea Finance,37988,2025-09-30,0
"MARSHALL WACE, LLP",37729,2025-09-30,-373173
Hel Ved Capital Management Ltd,37200,2025-09-30,14400
ProShare Advisors LLC,36896,2025-09-30,-300
STIFEL FINANCIAL CORP,36894,2025-09-30,-712
Retirement Systems of Alabama,36716,2025-09-30,-365
NATIXIS,36545,2025-09-30,15462
MERIDIAN MANAGEMENT CO,36165,2025-09-30,531
"Kinneret Advisory, LLC",36118,2025-09-30,-162
Texas Yale Capital Corp.,36103,2025-09-30,0
SANDLER CAPITAL MANAGEMENT,35962,2025-09-30,6093
CAPITAL INTERNATIONAL LTD /CA/,35780,2025-09-30,0
CITADEL ADVISORS LLC,35687,2025-09-30,14779
JENSEN INVESTMENT MANAGEMENT INC,35430,2025-09-30,0
"Sequoia Financial Advisors, LLC",35127,2025-09-30,1672
"Colony Group, LLC",34798,2025-09-30,-1448
FIRST NATIONAL BANK OF OMAHA,34632,2025-09-30,34632
2Xideas AG,34535,2025-09-30,-7138
USS Investment Management Ltd,34280,2025-09-30,0
DAVENPORT & Co LLC,33890,2025-09-30,1672
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,33771,2025-09-30,-6822
COMERICA BANK,33402,2025-09-30,-1521
IFM Investors Pty Ltd,33284,2025-09-30,357
AMALGAMATED BANK,33039,2025-09-30,-700
"Benson Investment Management Company, Inc.",31240,2025-09-30,31240
Achmea Investment Management B.V.,30878,2025-09-30,0
"Iyo Bank, Ltd.",30855,2025-09-30,0
"Sumitomo Mitsui DS Asset Management Company, Ltd",30416,2025-09-30,200
"Edgestream Partners, L.P.",30398,2025-09-30,-29152
"Bank Julius Baer & Co. Ltd, Zurich",29717,2025-09-30,24954
Groupe la Francaise,29378,2025-09-30,-9512
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",29349,2025-09-30,-1356
CIBC Asset Management Inc,29100,2025-09-30,-158666
Aquatic Capital Management LLC,28968,2025-09-30,-24507
OPPENHEIMER & CO INC,28814,2025-09-30,-386
"XPONANCE, INC.",28415,2025-09-30,-700
Utah Retirement Systems,28395,2025-09-30,-176
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,28209,2025-09-30,0
"IFG Advisory, LLC",28008,2025-09-30,834
Police & Firemen's Retirement System of New Jersey,27690,2025-09-30,1418
"Mirae Asset Global Investments Co., Ltd.",25611,2025-09-30,2765
Crestwood Advisors Group LLC,25491,2025-09-30,-1071
"Lido Advisors, LLC",25487,2025-09-30,371
Cetera Investment Advisers,25177,2025-09-30,9406
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,25173,2025-09-30,-741
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,24735,2025-09-30,-2461
Polar Asset Management Partners Inc.,24639,2025-09-30,-16804
"Vanguard Personalized Indexing Management, LLC",24475,2025-09-30,-1490
Meiji Yasuda Asset Management Co Ltd.,24092,2025-09-30,-575
Fisher Funds Management LTD,23995,2025-09-30,0
Bell Asset Management Ltd,23903,2025-09-30,-7386
MERCER GLOBAL ADVISORS INC /ADV,22931,2025-09-30,373
"Granite Investment Partners, LLC",22864,2025-09-30,22864
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",22543,2025-09-30,1232
Fruth Investment Management,22135,2025-09-30,-532
Elo Mutual Pension Insurance Co,22036,2025-09-30,8500
REGIONS FINANCIAL CORP,21817,2025-09-30,756
BANK OF NOVA SCOTIA,21667,2025-09-30,2748
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,21657,2025-09-30,130
LAWSON KROEKER INVESTMENT MANAGEMENT INC/NE,21361,2025-09-30,115
Cerity Partners LLC,21249,2025-09-30,725
"Brinker Capital Investments, LLC",20800,2025-09-30,-1502
ACADIAN ASSET MANAGEMENT LLC,20763,2025-09-30,7090
SCHRODER INVESTMENT MANAGEMENT GROUP,20564,2025-09-30,-1759
"YOUSIF CAPITAL MANAGEMENT, LLC",20523,2025-09-30,-1002
BANQUE PICTET & CIE SA,20208,2025-09-30,20208
"Capital International, Inc./CA/",20112,2025-09-30,790
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,19681,2025-09-30,4799
"MML INVESTORS SERVICES, LLC",19303,2025-09-30,-357
"ADVISOR GROUP HOLDINGS, INC.",19127,2025-09-30,4563
"MISSION WEALTH MANAGEMENT, LP",18951,2025-09-30,-928
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",18821,2025-09-30,2590
"State of Alaska, Department of Revenue",18813,2025-09-30,-571
NEOS Investment Management LLC,18730,2025-09-30,5748
"COMMONWEALTH EQUITY SERVICES, LLC",18718,2025-09-30,-1604
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,18654,2025-09-30,-1160
FIFTH THIRD BANCORP,18450,2025-09-30,-351
TRUIST FINANCIAL CORP,18429,2025-09-30,-68
"Ameritas Investment Partners, Inc.",18342,2025-09-30,-749
"BOKF, NA",18193,2025-09-30,-1427
PUBLIC SECTOR PENSION INVESTMENT BOARD,18091,2025-09-30,1744
"Bryn Mawr Capital Management, LLC",17987,2025-09-30,123
CREDIT AGRICOLE S A,17962,2025-09-30,17962
iSAM Funds (UK) Ltd,17883,2025-09-30,17883
Paralel Advisors LLC,17861,2025-09-30,22
"Pathstone Holdings, LLC",17598,2025-09-30,593
CAPTRUST FINANCIAL ADVISORS,17563,2025-09-30,425
BRADLEY FOSTER & SARGENT INC/CT,17547,2025-09-30,-4151
Avanza Fonder AB,17486,2025-09-30,0
"SummitTX Capital, L.P.",17359,2025-09-30,17359
"QRG CAPITAL MANAGEMENT, INC.",17358,2025-09-30,-7352
MARTINGALE ASSET MANAGEMENT L P,17037,2025-09-30,-1320
B. Metzler seel. Sohn & Co. AG,17031,2025-09-30,4252
NORDEA INVESTMENT MANAGEMENT AB,16842,2025-09-30,1954
DARK FOREST CAPITAL MANAGEMENT LP,16651,2025-09-30,-15166
"CWM, LLC",16410,2025-09-30,3257
INTECH INVESTMENT MANAGEMENT LLC,16367,2025-09-30,10493
V-Square Quantitative Management LLC,16276,2025-09-30,276
Mendel Money Management,16009,2025-09-30,-415
OSTRUM ASSET MANAGEMENT,15767,2025-09-30,-4688
"HB Wealth Management, LLC",15620,2025-09-30,606
Lombard Odier Asset Management (Switzerland) SA,15556,2025-09-30,-29549
"Livforsakringsbolaget Skandia, Omsesidigt",15148,2025-09-30,-10300
Vinva Investment Management Ltd,15110,2025-09-30,-4418
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,14733,2025-09-30,-1965
Tredje AP-fonden,14555,2025-09-30,713
Wealthfront Advisers LLC,14551,2025-09-30,352
WELLINGTON MANAGEMENT GROUP LLP,14446,2025-09-30,-970
"HighTower Advisors, LLC",14254,2025-09-30,507
"TWO SIGMA SECURITIES, LLC",14206,2025-09-30,14206
"Crossmark Global Holdings, Inc.",14038,2025-09-30,-16709
"Knollwood Investment Advisory, LLC",13703,2025-09-30,-62
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,13549,2025-09-30,0
Ethic Inc.,13412,2025-09-30,-80
"IEQ CAPITAL, LLC",12897,2025-09-30,-12609
Generali Asset Management SPA SGR,12756,2025-09-30,872
"Atria Investments, Inc",12681,2025-09-30,185
MIZUHO SECURITIES USA LLC,12535,2025-09-30,596
"Huntleigh Advisors, Inc.",12239,2025-09-30,581
"Empowered Funds, LLC",12172,2025-09-30,-204
"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",12157,2025-09-30,129
"WILEY BROS.-AINTREE CAPITAL, LLC",11963,2025-09-30,1142
BI Asset Management Fondsmaeglerselskab A/S,11760,2025-09-30,4225
"Concurrent Investment Advisors, LLC",11681,2025-09-30,-32
Plato Investment Management Ltd,11623,2025-09-30,-13
"Johnson Financial Group, Inc.",11580,2025-09-30,-610
NJ State Employees Deferred Compensation Plan,11542,2025-09-30,0
"Glenmede Investment Management, LP",11454,2025-09-30,309
Front Row Advisors LLC,11408,2025-09-30,-1981
Federation des caisses Desjardins du Quebec,11315,2025-09-30,1390
"SRS Capital Advisors, Inc.",11248,2025-09-30,10263
Sterling Capital Management LLC,11229,2025-09-30,-986
PARADIGM ASSET MANAGEMENT CO LLC,11200,2025-09-30,0
BLAIR WILLIAM & CO/IL,11099,2025-09-30,-130
M&T BANK CORP,11093,2025-09-30,-2046
"Williams Jones Wealth Management, LLC.",10993,2025-09-30,0
NICHOLS & PRATT ADVISERS LLP /MA,10920,2025-09-30,425
Kentucky Retirement Systems,10803,2025-09-30,-362
"Summit Trail Advisors, LLC",10680,2025-09-30,3018
Janney Montgomery Scott LLC,10283,2025-09-30,10283
HARTFORD INVESTMENT MANAGEMENT CO,10088,2025-09-30,-302
"Norinchukin Bank, The",9945,2025-09-30,283
MIROVA,9820,2025-09-30,9820
"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC",9656,2025-09-30,0
SUMITOMO LIFE INSURANCE CO,9421,2025-09-30,-284
"Holt Capital Advisors, L.L.C. dba Holt Capital Partners, L.P.",9208,2025-09-30,50
GUGGENHEIM CAPITAL LLC,9136,2025-09-30,146
Louisiana State Employees Retirement System,9000,2025-09-30,-100
ALLIANZ SE,8934,2025-09-30,0
"Metis Global Partners, LLC",8894,2025-09-30,-443
Maryland State Retirement & Pension System,8792,2025-09-30,647
Brevan Howard Capital Management LP,8777,2025-09-30,4343
"Savant Capital, LLC",8719,2025-09-30,2084
"PARR MCKNIGHT WEALTH MANAGEMENT GROUP, LLC",8652,2025-09-30,384
CREATIVE FINANCIAL DESIGNS INC /ADV,8533,2025-09-30,102
Gulf International Bank (UK) Ltd,8523,2025-09-30,-145
AXA Investment Managers S.A.,8472,2025-09-30,8472
"SECURIAN ASSET MANAGEMENT, INC",8214,2025-09-30,-753
"NewEdge Advisors, LLC",8189,2025-09-30,777
WETHERBY ASSET MANAGEMENT INC,8137,2025-09-30,0
"Moors & Cabot, Inc.",8089,2025-09-30,-18
Investment Management Corp of Ontario,8087,2025-09-30,3811
"ARGONAUTICA PRIVATE WEALTH MANAGEMENT, INC",8047,2025-09-30,-20
"GAMCO INVESTORS, INC. ET AL",8029,2025-09-30,-310
AG2R LA MONDIALE GESTION D'ACTIFS,8016,2025-09-30,0
Capital Group Investment Management Pte. Ltd.,8009,2025-09-30,328
Andra AP-fonden,7984,2025-09-30,-22200
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,7850,2025-09-30,-300
BLI - Banque de Luxembourg Investments,7600,2025-09-30,0
"Callan Family Office, LLC",7554,2025-09-30,-196
"Dai-Ichi Life Insurance Company, Ltd",7545,2025-09-30,0
OSSIAM,7276,2025-09-30,266
TEMA ETFS LLC,7242,2025-09-30,3367
"Jump Financial, LLC",7237,2025-09-30,4135
E. Ohman J:or Asset Management AB,7100,2025-09-30,0
XTX Topco Ltd,7054,2025-09-30,4256
"Merit Financial Group, LLC",7005,2025-09-30,-302
"Dynasty Wealth Management, LLC",6970,2025-09-30,-898
"Caprock Group, LLC",6953,2025-09-30,6953
"BOK Financial Private Wealth, Inc.",6947,2025-09-30,-298
"Ashton Thomas Private Wealth, LLC",6918,2025-09-30,368
"CHOREO, LLC",6885,2025-09-30,-157
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,6813,2025-09-30,-80
EVERENCE CAPITAL MANAGEMENT INC,6731,2025-09-30,0
"Mengis Capital Management, Inc.",6717,2025-09-30,0
"Cynosure Group, LLC",6621,2025-09-30,-6936
"Kerrisdale Advisers, LLC",6613,2025-09-30,0
TOKIO MARINE ASSET MANAGEMENT CO LTD,6602,2025-09-30,475
QUADRANT CAPITAL GROUP LLC,6484,2025-09-30,29
Brown Shipley& Co Ltd,6427,2025-09-30,-35
"Chicago Capital, LLC",6426,2025-09-30,870
"TRAN CAPITAL MANAGEMENT, L.P.",6368,2025-09-30,-1670
"First National Advisers, LLC",6343,2025-09-30,-292
Meiji Yasuda Life Insurance Co,6311,2025-09-30,0
OMERS ADMINISTRATION Corp,6289,2025-09-30,0
Vestcor Inc,6287,2025-09-30,-2723
GAMMA Investing LLC,6282,2025-09-30,667
PARK AVENUE SECURITIES LLC,6272,2025-09-30,-283
"Rakuten Investment Management, Inc.",6200,2025-09-30,6200
Campbell & CO Investment Adviser LLC,6166,2025-09-30,-9098
ALLSTATE CORP,6166,2025-09-30,6166
"Empirical Finance, LLC",6149,2025-09-30,60
"JANE STREET GROUP, LLC",6043,2025-09-30,-7939
"Advisory Services Network, LLC",6001,2025-09-30,-96
"NICOLET ADVISORY SERVICES, LLC",5912,2025-09-30,464
Sowell Financial Services LLC,5868,2025-09-30,436
Aware Super Pty Ltd as trustee of Aware Super,5857,2025-09-30,0
"TWO SIGMA INVESTMENTS, LP",5812,2025-09-30,-19982
NOMURA HOLDINGS INC,5772,2025-09-30,3413
"Vident Advisory, LLC",5760,2025-09-30,712
Hillsdale Investment Management Inc.,5710,2025-09-30,1000
"Old West Investment Management, LLC",5700,2025-09-30,5700
GROUPAMA ASSET MANAGMENT,5696,2025-09-30,-13617
"DEAN INVESTMENT ASSOCIATES, LLC",5620,2025-09-30,-89
"Paradiem, LLC",5597,2025-09-30,5597
Taylor Hoffman Capital Management LLC,5508,2025-09-30,0
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",5486,2025-09-30,-27
"Horizon Investments, LLC",5460,2025-09-30,-501
PINNACLE ASSOCIATES LTD,5429,2025-09-30,19
SHEETS SMITH WEALTH MANAGEMENT,5390,2025-09-30,-150
"Archford Capital Strategies, LLC",5317,2025-09-30,-9
Chesley Taft & Associates LLC,5313,2025-09-30,0
Snowden Capital Advisors LLC,5306,2025-09-30,-398
"SG Americas Securities, LLC",5264,2025-09-30,-5986
Magnetar Financial LLC,5254,2025-09-30,-51341
"Cambridge Investment Research Advisors, Inc.",5133,2025-09-30,-230
WINTON GROUP Ltd,5115,2025-09-30,5115
ALPS ADVISORS INC,5076,2025-09-30,2362
"Beacon Pointe Advisors, LLC",5074,2025-09-30,5074
"Compass Ion Advisors, LLC",5007,2025-09-30,1300
"Steward Partners Investment Advisory, LLC",4975,2025-09-30,176
CONGRESS ASSET MANAGEMENT CO /MA,4843,2025-09-30,2040
"Kestra Advisory Services, LLC",4806,2025-09-30,33
"Graham Capital Management, L.P.",4668,2025-09-30,-15606
"Cresset Asset Management, LLC",4653,2025-09-30,-151
MUFG SECURITIES AMERICAS INC.,4642,2025-09-30,812
J. Safra Sarasin Holding AG,4638,2025-09-30,-3
"SBI Securities Co., Ltd.",4623,2025-09-30,-347
Squarepoint Ops LLC,4591,2025-09-30,-57
Siemens Fonds Invest GmbH,4580,2025-09-30,-88
"FULTON BANK, N.A.",4558,2025-09-30,16
Kentucky Retirement Systems Insurance Trust Fund,4528,2025-09-30,-211
AIA Group Ltd,4440,2025-09-30,4440
Trust Investment Advisors,4337,2025-09-30,312
GREENLEAF TRUST,4317,2025-09-30,22
Versor Investments LP,4300,2025-09-30,-700
