date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,CFG,USD,0000759944,2025-02-13,2025-02-13 16:03:58,2024,FY,11236000000,32613000000,43849000000,1027000000,0,0,44876000000,875000000,8187000000,146000000,8333000000,145897000000,0,17540000000,172645000000,0,217521000000,0,1988000000,0,0,174776000000,176764000000,10413000000,0,0,6090000000,16503000000,0,0,193267000000,2113000000,7000000,10412000000,-3595000000,15317000000,24254000000,24254000000,217521000000,0,217521000000,178510000000,12401000000,1165000000,https://www.sec.gov/Archives/edgar/data/759944/000075994425000013/0000759944-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/759944/000075994425000013/cfg-20241231.htm
2023-12-31,CFG,USD,0000759944,2024-02-16,2024-02-16 16:02:40,2023,FY,12033000000,29667000000,41700000000,1148000000,0,0,42848000000,895000000,8188000000,157000000,8345000000,152912000000,0,16964000000,179116000000,0,221964000000,0,505000000,0,0,177342000000,177847000000,13467000000,0,0,6308000000,19775000000,0,0,197622000000,2014000000,6000000,9816000000,-3758000000,16264000000,24342000000,24342000000,221964000000,0,221964000000,182579000000,13972000000,1939000000,https://www.sec.gov/Archives/edgar/data/759944/000075994424000039/0000759944-24-000039-index.htm,https://www.sec.gov/Archives/edgar/data/759944/000075994424000039/cfg-20231231.htm
2022-12-31,CFG,USD,0000759944,2023-02-17,2023-02-17 07:57:56,2022,FY,10850000000,23737000000,34587000000,1456000000,0,0,36043000000,844000000,8173000000,197000000,8370000000,164771000000,0,16705000000,190690000000,0,226733000000,0,3000000,0,0,180724000000,180727000000,15887000000,0,0,6429000000,22316000000,0,0,203043000000,2014000000,6000000,9159000000,-4560000000,17071000000,23690000000,23690000000,226733000000,0,226733000000,188508000000,15890000000,5040000000,https://www.sec.gov/Archives/edgar/data/759944/000075994423000029/0000759944-23-000029-index.htm,https://www.sec.gov/Archives/edgar/data/759944/000075994423000029/cfg-20221231.htm
2021-12-31,CFG,USD,0000759944,2022-02-23,2022-02-23 16:10:35,2021,FY,9474000000,25427000000,34901000000,1540000000,0,0,36441000000,768000000,7116000000,64000000,7180000000,131714000000,0,12306000000,151968000000,0,188409000000,0,74000000,0,0,154361000000,154435000000,6932000000,0,0,3622000000,10554000000,0,0,164989000000,2014000000,6000000,7978000000,-665000000,14087000000,23420000000,23420000000,188409000000,0,188409000000,157141000000,7006000000,-2468000000,https://www.sec.gov/Archives/edgar/data/759944/000075994422000025/0000759944-22-000025-index.htm,https://www.sec.gov/Archives/edgar/data/759944/000075994422000025/cfg-20211231.htm
2020-12-31,CFG,USD,0000759944,2021-02-23,2021-02-23 16:04:16,2020,FY,13039000000,22393000000,35432000000,1916000000,0,0,37348000000,759000000,7050000000,0,7050000000,127740000000,0,10452000000,146001000000,0,183349000000,0,243000000,0,0,147164000000,147407000000,8346000000,0,629000000,4294000000,13269000000,0,0,160676000000,1965000000,6000000,6445000000,-60000000,14317000000,22673000000,22673000000,183349000000,0,183349000000,150133000000,8589000000,-4450000000,https://www.sec.gov/Archives/edgar/data/759944/000075994421000034/0000759944-21-000034-index.htm,https://www.sec.gov/Archives/edgar/data/759944/000075994421000034/cfg-20201231.htm
2019-12-31,CFG,USD,0000759944,2020-02-24,2020-02-24 16:44:55,2019,FY,3683000000,20254000000,23937000000,2518000000,0,0,26455000000,761000000,7044000000,0,7044000000,122408000000,0,9065000000,139278000000,0,165733000000,0,274000000,0,0,125313000000,125587000000,14047000000,0,866000000,3032000000,17945000000,0,0,143532000000,1570000000,6000000,6498000000,-411000000,14538000000,22201000000,22201000000,165733000000,0,165733000000,142662000000,14321000000,10638000000,https://www.sec.gov/Archives/edgar/data/759944/000075994420000030/0000759944-20-000030-index.htm,https://www.sec.gov/Archives/edgar/data/759944/000075994420000030/citizens10-kx2019.htm
2018-12-31,CFG,USD,0000759944,2019-02-21,2019-02-21 16:07:49,2018,FY,4222000000,19532000000,23754000000,2881000000,0,0,26635000000,791000000,6923000000,0,6923000000,118527000000,0,7642000000,133883000000,0,160518000000,0,2809000000,0,0,119575000000,122384000000,14433000000,0,573000000,2311000000,17317000000,0,0,139701000000,840000000,6000000,5385000000,-1096000000,15682000000,20817000000,20817000000,160518000000,0,160518000000,138059000000,17242000000,13020000000,https://www.sec.gov/Archives/edgar/data/759944/000075994419000024/0000759944-19-000024-index.htm,https://www.sec.gov/Archives/edgar/data/759944/000075994419000024/citizens10-kx2018.htm
2017-12-31,CFG,USD,0000759944,2018-02-22,2018-02-22 13:24:06,2017,FY,3224000000,20066000000,23290000000,3144000000,0,0,26434000000,685000000,6887000000,0,6887000000,112439000000,0,5891000000,125902000000,0,152336000000,0,2671000000,0,0,115089000000,117760000000,11765000000,0,571000000,1970000000,14306000000,0,0,132066000000,247000000,6000000,4164000000,-820000000,16673000000,20270000000,20270000000,152336000000,0,152336000000,132505000000,14436000000,11212000000,https://www.sec.gov/Archives/edgar/data/759944/000075994418000016/0000759944-18-000016-index.htm,https://www.sec.gov/Archives/edgar/data/759944/000075994418000016/citizens10-kx2017.htm
2016-12-31,CFG,USD,0000759944,2017-02-24,2017-02-24 11:24:02,2016,FY,4143000000,19245000000,23388000000,3705000000,0,0,27093000000,601000000,6876000000,0,6876000000,109147000000,0,5803000000,122427000000,0,149520000000,0,4359000000,0,0,109804000000,114163000000,12790000000,0,714000000,2106000000,15610000000,0,0,129773000000,247000000,6000000,2703000000,-668000000,17459000000,19747000000,19747000000,149520000000,0,149520000000,128392000000,17149000000,13006000000,https://www.sec.gov/Archives/edgar/data/759944/000075994417000012/0000759944-17-000012-index.htm,https://www.sec.gov/Archives/edgar/data/759944/000075994417000012/citizens10-kx2016.htm
2015-12-31,CFG,USD,0000759944,2016-02-26,2016-02-26 14:29:14,2015,FY,3441000000,13601000000,17042000000,3956000000,0,0,20998000000,595000000,6876000000,0,6876000000,100053000000,0,9686000000,117210000000,0,138208000000,0,3432000000,0,0,102539000000,105971000000,9886000000,0,730000000,1975000000,12591000000,0,0,118562000000,247000000,6000000,1913000000,-387000000,17867000000,19646000000,19646000000,138208000000,0,138208000000,113654000000,13318000000,9877000000,https://www.sec.gov/Archives/edgar/data/759944/000075994416000099/0000759944-16-000099-index.htm,https://www.sec.gov/Archives/edgar/data/759944/000075994416000099/citizens10k-2015.htm
