symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
BX,2024-12-31,172.42,766487450,202648908406,1972140000,12286698000,212963466406
BX,2023-12-31,128.27,755204556,148539266712,2955866000,12293882000,157877282712
BX,2022-12-31,74.19,740664038,84259370306,4252003000,13371038000,93378405306
BX,2021-12-31,129.39,719766879,142805242351,2119738000,8714176000,149399680351
BX,2020-12-31,64.81,696933548,69260396187,1999484000,6342305000,73603217187
BX,2019-12-31,55.94,675900466,57977139944,2172441000,11777835000,67582533944
BX,2018-12-31,29.81,603481423,27585284114,2207841000,10174064000,35551507114
BX,2017-12-31,32.02,665453198,32673106145,1992497000,14934276000,45614885145
BX,2016-12-31,27.03,649475264,26919081689,1837253000,8941690000,34023518689
BX,2015-12-31,29.24,634337179,28441278455,1837324000,6157676000,32761630455
BX,2014-12-31,33.19,608803111,30983872369,1412472000,8953748000,38525148369
BX,2013-12-31,30.9,587018828,27813912879,831998000,10782856000,37764770879
BX,2012-12-31,15.29,533703606,12512935390,709502000,13193670000,24997103390
BX,2011-12-31,13.74,475582718,10019922832,754744000,8867568000,18132746832
BX,2010-12-31,13.88,364021369,7747613090,588621000,7198898000,14357890090
BX,2009-12-31,12.87,288990187,5703129360,952096000,657623000,5408656360
BX,2008-12-31,6.41,268377404,2637883168,503737000,387000000,2521146168
BX,2007-12-31,21.71,259979606,8654673412,868629000,1597148000,9383192412
BX,2006-12-31,34.4,183868331,9698776602,129443000,2215916000,11785249602
BX,2005-12-31,34.4,183868331,9698776602,0,1969707000,11668483602
BX,2004-12-31,34.4,183868331,9698776602,0,0,9698776602
BX,2003-12-31,34.4,189208003,9980436230,0,0,9980436230
BX,2002-12-31,34.4,189208003,9980436230,0,0,9980436230
BX,1999-12-07,34.4,189208003,9980436230,64972000,0,9915464230
