symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
MAA,-0.12219,-0.67190851,5.53657,1.65326,-7.41555,-0.12218788,-7.21773,-9.18241,13.27953,52.43528,542.44105
