holder,shares,dateReported,change
Universal- Beteiligungs- und Servicegesellschaft mbH,381247,2025-09-30,-2615
Robeco Schweiz AG,380973,2025-09-30,-40955
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,377653,2025-09-30,-26937
"Gotham Asset Management, LLC",357635,2025-09-30,12055
"GOODNOW INVESTMENT GROUP, LLC",349426,2025-09-30,-4030
BNP Paribas Asset Management Holding S.A.,342820,2025-09-30,-287409
"WAYCROSS PARTNERS, LLC",341551,2025-09-30,341551
AVIVA PLC,320206,2025-09-30,18856
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",318261,2025-09-30,243646
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,315124,2025-09-30,-3607
Glenview Trust Co,314315,2025-09-30,123960
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,301818,2025-09-30,35724
SEI INVESTMENTS CO,299238,2025-09-30,-10301
ENVESTNET ASSET MANAGEMENT INC,282175,2025-09-30,10062
DANSKE BANK A/S,276868,2025-09-30,48100
NEW YORK STATE COMMON RETIREMENT FUND,273469,2025-09-30,20281
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,272005,2025-09-30,-41703
BANK OF MONTREAL /CAN/,271818,2025-09-30,-44078
"CIBC Private Wealth Group, LLC",270517,2025-09-30,-6566
ROYAL LONDON ASSET MANAGEMENT LTD,269047,2025-09-30,-5752
Banque Transatlantique SA,262072,2025-09-30,-48875
MEYER HANDELMAN CO,261452,2025-09-30,-4941
"MARSHALL WACE, LLP",260537,2025-09-30,-78069
VOYA INVESTMENT MANAGEMENT LLC,259696,2025-09-30,-21840
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,259196,2025-09-30,50368
MACKENZIE FINANCIAL CORP,246164,2025-09-30,-427
GDS Wealth Management,232079,2025-09-30,6402
GREAT WEST LIFE ASSURANCE CO /CAN/,229634,2025-09-30,-116848
Weiss Asset Management LP,229418,2025-09-30,229418
United Super Pty Ltd in its capacity as Trustee for the Construction & Building Unions Superannuation Fund,226849,2025-09-30,126163
"CI Private Wealth, LLC",218056,2025-09-30,-11039
"Asset Management One Co., Ltd.",216004,2025-09-30,2902
"JANE STREET GROUP, LLC",215377,2025-09-30,215377
Zurcher Kantonalbank (Zurich Cantonalbank),215084,2025-09-30,11722
CAPITAL INTERNATIONAL LTD /CA/,214251,2025-09-30,65236
STRS OHIO,213650,2025-09-30,-35084
STATE OF WISCONSIN INVESTMENT BOARD,213602,2025-09-30,-2511
PRUDENTIAL FINANCIAL INC,209771,2025-09-30,-26947
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",206174,2025-09-30,-21791
AXA Investment Managers S.A.,205223,2025-09-30,205223
"Capital Group Private Client Services, Inc.",203861,2025-09-30,-553165
PRUDENTIAL PLC,198604,2025-09-30,-1707
Running Oak Capital LLC,196936,2025-09-30,6275
"FEDERATED HERMES, INC.",192198,2025-09-30,-28489
"Banco Santander, S.A.",191874,2025-09-30,161790
Daiwa Securities Group Inc.,191521,2025-09-30,40364
"Moran Wealth Management, LLC",188651,2025-09-30,6495
"NATIXIS ADVISORS, L.P.",188277,2025-09-30,52729
"Chevy Chase Trust Holdings, LLC",184583,2025-09-30,-28627
Treasurer of the State of North Carolina,181457,2025-09-30,-7071
"ASSETMARK, INC",177879,2025-09-30,12891
DekaBank Deutsche Girozentrale,176427,2025-09-30,0
HRT FINANCIAL LP,174777,2025-09-30,174777
"PNC FINANCIAL SERVICES GROUP, INC.",174718,2025-09-30,-10973
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",170090,2025-09-30,-196436
CANADA PENSION PLAN INVESTMENT BOARD,169090,2025-09-30,-125552
Mitsubishi UFJ Trust & Banking Corp,165615,2025-09-30,-4734
"Bank Julius Baer & Co. Ltd, Zurich",162623,2025-09-30,-41012
Man Group plc,161183,2025-09-30,-63457
DnB Asset Management AS,158427,2025-09-30,47244
NATIONAL BANK OF CANADA /FI/,158239,2025-09-30,-124217
"ExodusPoint Capital Management, LP",157278,2025-09-30,48710
Varma Mutual Pension Insurance Co,154664,2025-09-30,12500
Verition Fund Management LLC,153780,2025-09-30,-10985
OMERS ADMINISTRATION Corp,153685,2025-09-30,10000
Mn Services Vermogensbeheer B.V.,150700,2025-09-30,0
VICTORY CAPITAL MANAGEMENT INC,145431,2025-09-30,-70214
KLP KAPITALFORVALTNING AS,144499,2025-09-30,0
TORONTO DOMINION BANK,140633,2025-09-30,-23742
CREDIT AGRICOLE S A,138248,2025-09-30,138248
State of New Jersey Common Pension Fund D,137629,2025-09-30,4764
CITADEL ADVISORS LLC,135212,2025-09-30,69172
NEOS Investment Management LLC,132519,2025-09-30,19592
Lansforsakringar Fondforvaltning AB (publ),132345,2025-09-30,10855
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",132027,2025-09-30,50571
NOMURA ASSET MANAGEMENT CO LTD,131413,2025-09-30,-765
"Resona Asset Management Co.,Ltd.",131185,2025-09-30,-5288
Candriam S.C.A.,127602,2025-09-30,34004
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,126084,2025-09-30,782
Unisphere Establishment,125900,2025-09-30,19900
Cerity Partners LLC,124418,2025-09-30,-20832
"DISCOVERY CAPITAL MANAGEMENT, LLC / CT",123000,2025-09-30,123000
"Interval Partners, LP",121431,2025-09-30,121431
Arizona State Retirement System,118911,2025-09-30,1097
Groupe la Francaise,117405,2025-09-30,-41066
ABN AMRO INVESTMENT SOLUTIONS,108960,2025-09-30,0
"Clearbridge Investments, LLC",108233,2025-09-30,18455
"MOORE CAPITAL MANAGEMENT, LP",105426,2025-09-30,105426
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,105312,2025-09-30,11943
Ninety One UK Ltd,102158,2025-09-30,10793
STATE OF MICHIGAN RETIREMENT SYSTEM,97823,2025-09-30,-11900
Creative Planning,96932,2025-09-30,2442
"Marks Group Wealth Management, Inc",96722,2025-09-30,-2469
"NISA INVESTMENT ADVISORS, LLC",96272,2025-09-30,53
"Susquehanna Portfolio Strategies, LLC",95097,2025-09-30,0
"GAMCO INVESTORS, INC. ET AL",93850,2025-09-30,-625
AIA Group Ltd,92545,2025-09-30,31137
Czech National Bank,91860,2025-09-30,-6760
Quantinno Capital Management LP,90566,2025-09-30,11967
"MetLife Investment Management, LLC",90435,2025-09-30,-12368
TEMA ETFS LLC,89525,2025-09-30,10116
FORSTA AP-FONDEN,88300,2025-09-30,4700
"BLVD Private Wealth, LLC",88245,2025-09-30,0
Robeco Institutional Asset Management B.V.,86865,2025-09-30,18151
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,86853,2025-09-30,-12099
TRUIST FINANCIAL CORP,85606,2025-09-30,103
Neuberger Berman Group LLC,85550,2025-09-30,1490
IFM Investors Pty Ltd,84705,2025-09-30,1878
"BEESE FULMER INVESTMENT MANAGEMENT, INC.",84361,2025-09-30,-12283
"State of Tennessee, Treasury Department",84230,2025-09-30,14304
CIBC WORLD MARKET INC.,77818,2025-09-30,9237
"PineBridge Investments, L.P.",77569,2025-09-30,29843
STIFEL FINANCIAL CORP,77247,2025-09-30,2687
Retirement Systems of Alabama,77154,2025-09-30,-9422
Skandinaviska Enskilda Banken AB (publ),76614,2025-09-30,-9888
Cetera Investment Advisers,74910,2025-09-30,11359
COMERICA BANK,73264,2025-09-30,-10710
"Mirae Asset Global Investments Co., Ltd.",71857,2025-09-30,7332
AMALGAMATED BANK,70720,2025-09-30,-7522
"Sumitomo Mitsui DS Asset Management Company, Ltd",69620,2025-09-30,-817
Ilmarinen Mutual Pension Insurance Co,67500,2025-09-30,-18500
Lombard Odier Asset Management (Switzerland) SA,66584,2025-09-30,-35241
Utah Retirement Systems,66399,2025-09-30,0
Police & Firemen's Retirement System of New Jersey,64979,2025-09-30,3721
Brevan Howard Capital Management LP,64500,2025-09-30,11575
"SCOPUS ASSET MANAGEMENT, L.P.",64475,2025-09-30,14415
PEAPACK GLADSTONE FINANCIAL CORP,63318,2025-09-30,-4661
CARDEROCK CAPITAL MANAGEMENT INC,62874,2025-09-30,6192
"XPONANCE, INC.",62530,2025-09-30,-4610
ProShare Advisors LLC,61668,2025-09-30,-7663
"ADVISOR GROUP HOLDINGS, INC.",61477,2025-09-30,-2064
NBT BANK N A /NY,58384,2025-09-30,0
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,57986,2025-09-30,-5437
ASR Vermogensbeheer N.V.,56217,2025-09-30,-117
CIBC Asset Management Inc,55571,2025-09-30,-269
"Asio Capital, LLC",55005,2025-09-30,7362
Ethic Inc.,53990,2025-09-30,-30596
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,53174,2025-09-30,-7155
TEACHER RETIREMENT SYSTEM OF TEXAS,52852,2025-09-30,-8366
AQR CAPITAL MANAGEMENT LLC,51683,2025-09-30,10482
GABELLI FUNDS LLC,50800,2025-09-30,0
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,50670,2025-09-30,536
Janney Montgomery Scott LLC,48174,2025-09-30,220
Eisler Capital Management Ltd.,47520,2025-09-30,47520
Capital Group Investment Management Pte. Ltd.,46285,2025-09-30,14588
"Vanguard Personalized Indexing Management, LLC",45727,2025-09-30,-319
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",44574,2025-09-30,-277336
"YOUSIF CAPITAL MANAGEMENT, LLC",44320,2025-09-30,-7819
Tredje AP-fonden,44136,2025-09-30,9326
TD Waterhouse Canada Inc.,44071,2025-09-30,681
US BANCORP \DE\,43804,2025-09-30,80
EQUITABLE TRUST CO,43783,2025-09-30,43783
UniSuper Management Pty Ltd,42331,2025-09-30,5219
SHELTON CAPITAL MANAGEMENT,41578,2025-09-30,-900
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,41272,2025-09-30,6464
B. Metzler seel. Sohn & Co. AG,41136,2025-09-30,-468
BANK OF NOVA SCOTIA,40950,2025-09-30,-116648
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",40710,2025-09-30,-244068
Squarepoint Ops LLC,40644,2025-09-30,-170636
"Glenmede Investment Management, LP",39846,2025-09-30,-204
Elo Mutual Pension Insurance Co,39645,2025-09-30,5050
"Inspire Investing, LLC",39511,2025-09-30,39511
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,39217,2025-09-30,-7062
"Douglass Winthrop Advisors, LLC",39123,2025-09-30,91
"State of Alaska, Department of Revenue",38927,2025-09-30,-6382
"First National Advisers, LLC",38898,2025-09-30,956
"Pacer Advisors, Inc.",38570,2025-09-30,2058
FIRST NATIONAL BANK OF OMAHA,37419,2025-09-30,37419
Citizens Business Bank,37092,2025-09-30,287
"Toroso Investments, LLC",36804,2025-09-30,5033
La Banque Postale Asset Management SA,36797,2025-09-30,-10959
Wealthfront Advisers LLC,36247,2025-09-30,951
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,35924,2025-09-30,-6489
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",35737,2025-09-30,1889
"INSIGNEO ADVISORY SERVICES, LLC",35607,2025-09-30,-94
COMMERCE BANK,35428,2025-09-30,-2342
Walleye Trading LLC,35364,2025-09-30,12992
Quantessence Capital LLC,35018,2025-09-30,35018
Schonfeld Strategic Advisors LLC,34954,2025-09-30,-119234
ARCADIA INVESTMENT MANAGEMENT CORP/MI,34602,2025-09-30,-4211
"Summit Trail Advisors, LLC",34038,2025-09-30,23241
SCHRODER INVESTMENT MANAGEMENT GROUP,33770,2025-09-30,-8396
"COMMONWEALTH EQUITY SERVICES, LLC",33358,2025-09-30,-2105
Birch Hill Investment Advisors LLC,33090,2025-09-30,0
"Pathstone Holdings, LLC",32976,2025-09-30,-22
"Rafferty Asset Management, LLC",32552,2025-09-30,-3864
"HighTower Advisors, LLC",32038,2025-09-30,-1076
OSTRUM ASSET MANAGEMENT,30595,2025-09-30,-5559
"Mariner, LLC",28719,2025-09-30,-24584
M&T BANK CORP,28571,2025-09-30,-3050
ALLIANZ SE,28545,2025-09-30,0
Rockefeller Capital Management L.P.,28495,2025-09-30,2996
BI Asset Management Fondsmaeglerselskab A/S,28411,2025-09-30,12539
THRIVENT FINANCIAL FOR LUTHERANS,27673,2025-09-30,-163858
Massachusetts Wealth Management,27533,2025-09-30,-150
"Kestra Advisory Services, LLC",27244,2025-09-30,1627
Harvest Portfolios Group Inc.,26746,2025-09-30,3383
MIZUHO SECURITIES USA LLC,26343,2025-09-30,-1548
"Edgestream Partners, L.P.",26157,2025-09-30,26157
PUBLIC SECTOR PENSION INVESTMENT BOARD,26041,2025-09-30,-4661
Sterling Capital Management LLC,25903,2025-09-30,-2154
"Bragg Financial Advisors, Inc",25849,2025-09-30,-191
Raiffeisen Bank International AG,25517,2025-09-30,8704
Northwest & Ethical Investments L.P.,25496,2025-09-30,-655
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",25411,2025-09-30,8894
Kentucky Retirement Systems,25338,2025-09-30,-521
Allianz Asset Management GmbH,25313,2025-09-30,1145
HANCOCK WHITNEY CORP,24243,2025-09-30,24243
Symmetry Investments LP,24114,2025-09-30,-145166
FIRST TRUST ADVISORS LP,24111,2025-09-30,-53164
"Baird Financial Group, Inc.",23944,2025-09-30,-2157
"Crossmark Global Holdings, Inc.",23613,2025-09-30,5
Banque Cantonale Vaudoise,22831,2025-09-30,7083
"Bleakley Financial Group, LLC",22699,2025-09-30,466
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",22673,2025-09-30,-458
MERCER GLOBAL ADVISORS INC /ADV,22434,2025-09-30,-1125
Catalyst Funds Management Pty Ltd,22000,2025-09-30,22000
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,21640,2025-09-30,-791
HARTFORD INVESTMENT MANAGEMENT CO,21201,2025-09-30,-3033
SUMITOMO LIFE INSURANCE CO,21146,2025-09-30,-637
"SG Americas Securities, LLC",21141,2025-09-30,-32242
"Norinchukin Bank, The",20944,2025-09-30,-1748
EVERENCE CAPITAL MANAGEMENT INC,20600,2025-09-30,-1010
"AdvisorNet Financial, Inc",20418,2025-09-30,1710
Greenwich Wealth Management LLC,20292,2025-09-30,35
Generali Asset Management SPA SGR,20204,2025-09-30,522
DF DENT & CO INC,20094,2025-09-30,0
Gulf International Bank (UK) Ltd,19920,2025-09-30,-378
CAPITAL FUND MANAGEMENT S.A.,19792,2025-09-30,-90298
Maryland State Retirement & Pension System,19615,2025-09-30,0
"Vident Advisory, LLC",19190,2025-09-30,-18438
Louisiana State Employees Retirement System,19000,2025-09-30,-2300
Polymer Capital Management (US) LLC,19000,2025-09-30,-10375
Investment Management Corp of Ontario,18923,2025-09-30,9025
"MML INVESTORS SERVICES, LLC",18618,2025-09-30,-1657
Hudson Bay Capital Management LP,18553,2025-09-30,18553
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,18204,2025-09-30,-600
GAM Holding AG,17949,2025-09-30,-371
"Strengthening Families & Communities, LLC",17937,2025-09-30,1365
"Atria Investments, Inc",17901,2025-09-30,-140
Crestwood Advisors Group LLC,17773,2025-09-30,-1475
E. Ohman J:or Asset Management AB,17730,2025-09-30,0
AG2R LA MONDIALE GESTION D'ACTIFS,17622,2025-09-30,0
GAMMA Investing LLC,17585,2025-09-30,273
"Carmel Capital Partners, LLC",17517,2025-09-30,-5332
"TIAA TRUST, NATIONAL ASSOCIATION",17498,2025-09-30,-895
MASTERINVEST Kapitalanlage GmbH,17478,2025-09-30,-750
"SECURIAN ASSET MANAGEMENT, INC",17464,2025-09-30,-3523
D L CARLSON INVESTMENT GROUP INC,17376,2025-09-30,-603
"Bridgewater Associates, LP",17371,2025-09-30,17371
Avanza Fonder AB,17304,2025-09-30,0
"Linden Thomas Advisory Services, LLC",16894,2025-09-30,369
"Advisors Asset Management, Inc.",16886,2025-09-30,-1380
CENTRAL TRUST Co,16860,2025-09-30,-100
Assenagon Asset Management S.A.,16823,2025-09-30,0
"Consilium Wealth Advisory, LLC",16703,2025-09-30,-258
FIFTH THIRD BANCORP,16683,2025-09-30,-21
ODDO BHF ASSET MANAGEMENT SAS,16557,2025-09-30,-595
"Brinker Capital Investments, LLC",16477,2025-09-30,417
"WILEY BROS.-AINTREE CAPITAL, LLC",16422,2025-09-30,286
XTX Topco Ltd,16201,2025-09-30,-69132
ARROW FINANCIAL CORP,16119,2025-09-30,204
"Ballentine Partners, LLC",15956,2025-09-30,-2245
CAPTRUST FINANCIAL ADVISORS,15838,2025-09-30,-731
"New England Research & Management, Inc.",15684,2025-09-30,-3928
"FORA Capital, LLC",15350,2025-09-30,11189
COLDSTREAM CAPITAL MANAGEMENT INC,15333,2025-09-30,3591
Breakwater Capital Group,15331,2025-09-30,-10
DAVENPORT & Co LLC,15206,2025-09-30,-531
"SIGNATUREFD, LLC",15105,2025-09-30,-392
"RMB Capital Management, LLC",15072,2025-09-30,-5
"Portfolio Design Labs, LLC",15045,2025-09-30,15045
"Mill Capital Management, LLC",14859,2025-09-30,0
"Dai-Ichi Life Insurance Company, Ltd",14711,2025-09-30,-857
ALLSTATE CORP,14577,2025-09-30,14577
BLAIR WILLIAM & CO/IL,14411,2025-09-30,-161
"Metis Global Partners, LLC",14265,2025-09-30,-1751
AMERICAN CENTURY COMPANIES INC,14227,2025-09-30,-7373
"Jump Financial, LLC",14032,2025-09-30,-2730
TOKIO MARINE ASSET MANAGEMENT CO LTD,14023,2025-09-30,0
"Empowered Funds, LLC",13940,2025-09-30,4056
Delta Global Management LP,13800,2025-09-30,-17302
"Empirical Finance, LLC",13506,2025-09-30,118
Integrated Advisors Network LLC,13386,2025-09-30,427
"Ascent Group, LLC",13246,2025-09-30,13246
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",12499,2025-09-30,-199
Investors Towarzystwo Funduszy Inwestycyjnych Spolka Akcyjna,12499,2025-09-30,-848
Richard Bernstein Advisors LLC,12487,2025-09-30,-17561
BENJAMIN EDWARDS INC,12274,2025-09-30,552
WESBANCO BANK INC,12189,2025-09-30,0
"Horizon Investments, LLC",12110,2025-09-30,-288
SALEM INVESTMENT COUNSELORS INC,12020,2025-09-30,882
Jefferies Financial Group Inc.,12000,2025-09-30,12000
Sageworth Trust Co,11749,2025-09-30,11749
V-Square Quantitative Management LLC,11686,2025-09-30,285
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",11527,2025-09-30,-1343
VCI Wealth Management LLC,11468,2025-09-30,11468
KEYBANK NATIONAL ASSOCIATION/OH,11459,2025-09-30,-1343
BOSTON FAMILY OFFICE LLC,11356,2025-09-30,0
NATIXIS,11304,2025-09-30,-29787
WEATHERLY ASSET MANAGEMENT L. P.,11242,2025-09-30,-228
Wahed Invest LLC,11041,2025-09-30,69
Hartford Funds Management Co LLC,10971,2025-09-30,-627
WETHERBY ASSET MANAGEMENT INC,10778,2025-09-30,376
CLIFFORD SWAN INVESTMENT COUNSEL LLC,10776,2025-09-30,0
QUADRANT CAPITAL GROUP LLC,10694,2025-09-30,67
Federation des caisses Desjardins du Quebec,10687,2025-09-30,2210
Volterra Technologies LP,10670,2025-09-30,10670
"Apollon Wealth Management, LLC",10666,2025-09-30,253
Kentucky Retirement Systems Insurance Trust Fund,10621,2025-09-30,-354
REGIONS FINANCIAL CORP,10333,2025-09-30,-572
"KINGSWOOD WEALTH ADVISORS, LLC",10024,2025-09-30,469
INTECH INVESTMENT MANAGEMENT LLC,9978,2025-09-30,412
"Clark Capital Management Group, Inc.",9968,2025-09-30,86
AMG National Trust Bank,9920,2025-09-30,0
"Concurrent Investment Advisors, LLC",9873,2025-09-30,9873
River Wealth Advisors LLC,9837,2025-09-30,-85
"Colony Group, LLC",9832,2025-09-30,-2688
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",9829,2025-09-30,8522
MUFG SECURITIES AMERICAS INC.,9753,2025-09-30,812
Yorktown Management & Research Co Inc,9700,2025-09-30,0
"Cambridge Investment Research Advisors, Inc.",9688,2025-09-30,-18
"Quantitative Investment Management, LLC",9678,2025-09-30,9678
"HB Wealth Management, LLC",9605,2025-09-30,614
"Catalytic Wealth RIA, LLC",9432,2025-09-30,743
"LEAVELL INVESTMENT MANAGEMENT, INC.",9389,2025-09-30,-124
"NorthRock Partners, LLC",9284,2025-09-30,2608
"CWM, LLC",9149,2025-09-30,-669
OKABENA INVESTMENT SERVICES INC,9010,2025-09-30,10
Rathbones Group PLC,8923,2025-09-30,0
SHELL ASSET MANAGEMENT CO,8853,2025-09-30,-3665
"one8zero8, LLC",8835,2025-09-30,1278
BROWN ADVISORY INC,8824,2025-09-30,355
AXA S.A.,8809,2025-09-30,-240974
Independent Advisor Alliance,8799,2025-09-30,-4
"Keystone Wealth Services, LLC",8695,2025-09-30,-316
NOMURA HOLDINGS INC,8679,2025-09-30,3681
"Savant Capital, LLC",8604,2025-09-30,-908
"J.W. COLE ADVISORS, INC.",8537,2025-09-30,-869
GUGGENHEIM CAPITAL LLC,8470,2025-09-30,-774
"Kinneret Advisory, LLC",8392,2025-09-30,-38
BESSEMER GROUP INC,8311,2025-09-30,-1038
"QRG CAPITAL MANAGEMENT, INC.",8219,2025-09-30,76
"Private Advisor Group, LLC",8168,2025-09-30,-258
ClearAlpha Technologies LP,8168,2025-09-30,8168
GROUPAMA ASSET MANAGMENT,8006,2025-09-30,-238
"Connor, Clark & Lunn Investment Management Ltd.",8002,2025-09-30,8002
MAI Capital Management,7978,2025-09-30,-3134
HM PAYSON & CO,7948,2025-09-30,8
"CAPSTONE INVESTMENT ADVISORS, LLC",7915,2025-09-30,1363
"OARSMAN CAPITAL, INC.",7840,2025-09-30,0
Vestcor Inc,7685,2025-09-30,0
Fifth Third Wealth Advisors LLC,7640,2025-09-30,-388
FIDUCIARY TRUST CO,7604,2025-09-30,477
"HARBOR INVESTMENT ADVISORY, LLC",7572,2025-09-30,83
JOHNSON INVESTMENT COUNSEL INC,7568,2025-09-30,159
"PRINCIPAL SECURITIES, INC.",7538,2025-09-30,-810
"Vise Technologies, Inc.",7508,2025-09-30,-102
BANK OF HAWAII,7441,2025-09-30,50
"Stablepoint Partners, LLC",7400,2025-09-30,0
WEDBUSH SECURITIES INC,7397,2025-09-30,465
"VestGen Advisors, LLC",7315,2025-09-30,1418
Neo Ivy Capital Management,7276,2025-09-30,7276
Sigma Planning Corp,7173,2025-09-30,-1198
"TWO SIGMA INVESTMENTS, LP",7000,2025-09-30,7000
DARK FOREST CAPITAL MANAGEMENT LP,6975,2025-09-30,6975
MUFG Securities EMEA plc,6923,2025-09-30,5736
"Sequoia Financial Advisors, LLC",6808,2025-09-30,389
Texas Yale Capital Corp.,6698,2025-09-30,0
Canada Post Corp Registered Pension Plan,6689,2025-09-30,0
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,6686,2025-09-30,6686
FRG Family Wealth Advisors LLC,6667,2025-09-30,0
TRUST CO OF OKLAHOMA,6654,2025-09-30,-1186
"Steward Partners Investment Advisory, LLC",6608,2025-09-30,23
PARSONS CAPITAL MANAGEMENT INC/RI,6328,2025-09-30,0
"NewEdge Advisors, LLC",6296,2025-09-30,163
Vontobel Holding Ltd.,6242,2025-09-30,130
"Callan Family Office, LLC",6220,2025-09-30,296
Voleon Capital Management LP,6200,2025-09-30,3095
