symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
COIN,4.5945,2.29651,-12.3086,-37.75854,-33.76365,0,-17.80303,605.42797,-27.9487,-27.9487,-27.9487
