holder,shares,dateReported,change
AMERICAN CENTURY COMPANIES INC,440577,2025-09-30,46316
Stockbridge Partners LLC,419795,2025-09-30,206478
DekaBank Deutsche Girozentrale,416444,2025-09-30,0
National Pension Service,412519,2025-09-30,9707
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,410694,2025-09-30,62346
RAYMOND JAMES FINANCIAL INC,409424,2025-09-30,364
BLAIR WILLIAM & CO/IL,399081,2025-09-30,71293
SEI INVESTMENTS CO,396517,2025-09-30,26241
"Ensign Peak Advisors, Inc",383124,2025-09-30,16895
STIFEL FINANCIAL CORP,382563,2025-09-30,1517
TCW GROUP INC,374576,2025-09-30,-8966
"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",374010,2025-09-30,23441
AQR CAPITAL MANAGEMENT LLC,372789,2025-09-30,-116556
RHUMBLINE ADVISERS,371591,2025-09-30,-4183
"Mariner, LLC",369488,2025-09-30,11671
FAYEZ SAROFIM & CO,367247,2025-09-30,27976
CANADA PENSION PLAN INVESTMENT BOARD,365087,2025-09-30,66369
"Russell Investments Group, Ltd.",359216,2025-09-30,18387
PRINCIPAL FINANCIAL GROUP INC,350728,2025-09-30,28509
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,338577,2025-09-30,-420456
BNP Paribas Asset Management Holding S.A.,337841,2025-09-30,204116
"Holocene Advisors, LP",334790,2025-09-30,259790
DIMENSIONAL FUND ADVISORS LP,326046,2025-09-30,16543
LPL Financial LLC,323348,2025-09-30,48988
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,320521,2025-09-30,-1163
THRIVENT FINANCIAL FOR LUTHERANS,316319,2025-09-30,19608
LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,313215,2025-09-30,11931
"NATIXIS ADVISORS, L.P.",307119,2025-09-30,-30052
"CI Private Wealth, LLC",302657,2025-09-30,-28920
"Bridgewater Associates, LP",301993,2025-09-30,106419
TIGER GLOBAL MANAGEMENT LLC,300000,2025-09-30,0
abrdn plc,286926,2025-09-30,22622
Hyperion Asset Management Ltd,281641,2025-09-30,-8652
CI INVESTMENTS INC.,277348,2025-09-30,-39232
Universal- Beteiligungs- und Servicegesellschaft mbH,273855,2025-09-30,40336
CITIGROUP INC,272556,2025-09-30,-103596
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,269379,2025-09-30,57423
"Allspring Global Investments Holdings, LLC",264106,2025-09-30,939
WESTFIELD CAPITAL MANAGEMENT CO LP,260002,2025-09-30,-38274
"BNP PARIBAS ARBITRAGE, SNC",253832,2025-09-30,-7
Sarasin & Partners LLP,253668,2025-09-30,103047
Man Group plc,245850,2025-09-30,75106
NEW YORK STATE COMMON RETIREMENT FUND,240997,2025-09-30,-19035
CREDIT AGRICOLE S A,232478,2025-09-30,232478
Assenagon Asset Management S.A.,229116,2025-09-30,-153073
"SCGE MANAGEMENT, L.P.",227000,2025-09-30,-17000
PRUDENTIAL FINANCIAL INC,226091,2025-09-30,-6583
Allianz Asset Management GmbH,222925,2025-09-30,-20513
GREAT WEST LIFE ASSURANCE CO /CAN/,222025,2025-09-30,7373
MANNING & NAPIER ADVISORS LLC,216346,2025-09-30,58405
TD ASSET MANAGEMENT INC,215948,2025-09-30,-6674
US BANCORP \DE\,209179,2025-09-30,7762
"PNC FINANCIAL SERVICES GROUP, INC.",204996,2025-09-30,19185
PANAGORA ASSET MANAGEMENT INC,202237,2025-09-30,-14367
STRS OHIO,197722,2025-09-30,-28014
Carmignac Gestion,194515,2025-09-30,71100
Vontobel Holding Ltd.,193613,2025-09-30,-55791
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",193239,2025-09-30,-226901
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,192457,2025-09-30,-11499
MACKENZIE FINANCIAL CORP,191672,2025-09-30,-8344
"MARSHALL WACE, LLP",191031,2025-09-30,97543
Saturna Capital CORP,189677,2025-09-30,176
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",185641,2025-09-30,-32841
Railway Pension Investments Ltd,184400,2025-09-30,92900
"ADAGE CAPITAL PARTNERS GP, L.L.C.",179100,2025-09-30,-4000
NOMURA ASSET MANAGEMENT CO LTD,175427,2025-09-30,63542
CONGRESS ASSET MANAGEMENT CO /MA,174579,2025-09-30,-1455
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,172647,2025-09-30,-1743
ROYAL LONDON ASSET MANAGEMENT LTD,169869,2025-09-30,266
Belpointe Asset Management LLC,169827,2025-09-30,-215
AVIVA PLC,168171,2025-09-30,12515
Robeco Institutional Asset Management B.V.,167977,2025-09-30,2936
Candriam S.C.A.,166676,2025-09-30,42709
Handelsbanken Fonder AB,163880,2025-09-30,18221
Compagnie Lombard Odier SCmA,160268,2025-09-30,5501
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",159679,2025-09-30,113204
FIRST TRUST ADVISORS LP,158079,2025-09-30,22539
Korea Investment CORP,158022,2025-09-30,-6046
"RGM Capital, LLC",157094,2025-09-30,60000
Skandinaviska Enskilda Banken AB (publ),148767,2025-09-30,15799
Rathbones Group PLC,148500,2025-09-30,-4179
ABN AMRO Bank N.V.,147940,2025-09-30,144112
"Colony Group, LLC",146728,2025-09-30,7898
"FEDERATED HERMES, INC.",139707,2025-09-30,11022
ZEVENBERGEN CAPITAL INVESTMENTS LLC,138266,2025-09-30,-9938
DANSKE BANK A/S,138068,2025-09-30,-18650
Allen Investment Management LLC,132442,2025-09-30,-16896
TRUIST FINANCIAL CORP,132072,2025-09-30,3007
APG Asset Management N.V.,131785,2025-09-30,-52128
MILLENNIUM MANAGEMENT LLC,131721,2025-09-30,61620
"Resona Asset Management Co.,Ltd.",131078,2025-09-30,6098
Zurcher Kantonalbank (Zurich Cantonalbank),130890,2025-09-30,3343
Mitsubishi UFJ Trust & Banking Corp,125414,2025-09-30,1848
BROWN BROTHERS HARRIMAN & CO,125269,2025-09-30,122968
"CIBC Private Wealth Group, LLC",120720,2025-09-30,57489
ACADIAN ASSET MANAGEMENT LLC,120438,2025-09-30,-92694
Impax Asset Management Group plc,117153,2025-09-30,28829
Temasek Holdings (Private) Ltd,117005,2025-09-30,26850
DnB Asset Management AS,116108,2025-09-30,-3213
DAVENPORT & Co LLC,114852,2025-09-30,-143
STATE OF WISCONSIN INVESTMENT BOARD,114374,2025-09-30,-653
"VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.",111963,2025-09-30,-63269
Calamos Advisors LLC,111526,2025-09-30,-16342
HUNTINGTON NATIONAL BANK,109496,2025-09-30,2003
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,108445,2025-09-30,40879
"Asset Management One Co., Ltd.",107508,2025-09-30,883
"Chevy Chase Trust Holdings, LLC",106340,2025-09-30,-3220
OMERS ADMINISTRATION Corp,105476,2025-09-30,93725
CCLA Investment Management,105081,2025-09-30,21772
ACTIAM N.V.,104817,2025-09-30,4150
COMMERCE BANK,103989,2025-09-30,-7587
WHITTIER TRUST CO,102911,2025-09-30,3268
"Nan Shan Life Insurance Co., Ltd.",102852,2025-09-30,65398
AustralianSuper Pty Ltd,102003,2025-09-30,-225240
Cerity Partners LLC,99467,2025-09-30,5632
RIVERBRIDGE PARTNERS LLC,99029,2025-09-30,-3698
"HighTower Advisors, LLC",97063,2025-09-30,8868
FIFTH THIRD BANCORP,96868,2025-09-30,998
"Baird Financial Group, Inc.",96274,2025-09-30,8648
HARDING LOEVNER LP,96013,2025-09-30,-34562
Employees Retirement System of Texas,95569,2025-09-30,24077
Treasurer of the State of North Carolina,92928,2025-09-30,-17699
AGF MANAGEMENT LTD,91288,2025-09-30,-118361
PEREGRINE CAPITAL MANAGEMENT LLC,90104,2025-09-30,-1634
KPS Global Asset Management UK Ltd,89500,2025-09-30,0
"LOCUST WOOD CAPITAL ADVISERS, LLC",88585,2025-09-30,44401
JONES FINANCIAL COMPANIES LLLP,88476,2025-09-30,9811
KLP KAPITALFORVALTNING AS,84725,2025-09-30,1040
UniSuper Management Pty Ltd,84337,2025-09-30,-21039
Erste Asset Management GmbH,84293,2025-09-30,-28508
NATIONAL BANK OF CANADA /FI/,83344,2025-09-30,-150134
LOS ANGELES CAPITAL MANAGEMENT LLC,83333,2025-09-30,-83088
FACTORY MUTUAL INSURANCE CO,83200,2025-09-30,4200
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,82836,2025-09-30,-3343
Quantinno Capital Management LP,81234,2025-09-30,30723
TORONTO DOMINION BANK,80312,2025-09-30,-27194
Thematics Asset Management,79558,2025-09-30,6034
"Chicago Capital, LLC",79235,2025-09-30,284
AEGON ASSET MANAGEMENT UK PLC,78965,2025-09-30,-14854
Mn Services Vermogensbeheer B.V.,78688,2025-09-30,1300
J. Safra Sarasin Holding AG,78355,2025-09-30,10304
ASSOCIATED BANC-CORP,78237,2025-09-30,5151
"TRILLIUM ASSET MANAGEMENT, LLC",78178,2025-09-30,5613
"Rafferty Asset Management, LLC",77845,2025-09-30,2932
OVERSEA-CHINESE BANKING Corp Ltd,77844,2025-09-30,-1629
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",77285,2025-09-30,3065
Fiera Capital Corp,76510,2025-09-30,68345
BRIDGES INVESTMENT MANAGEMENT INC,75756,2025-09-30,9766
Creative Planning,75594,2025-09-30,18233
Groupe la Francaise,75154,2025-09-30,17395
Raiffeisen Bank International AG,73839,2025-09-30,-5547
OPPENHEIMER ASSET MANAGEMENT INC.,73780,2025-09-30,-297
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,72856,2025-09-30,7492
State of New Jersey Common Pension Fund D,72694,2025-09-30,3077
Lansforsakringar Fondforvaltning AB (publ),72325,2025-09-30,1646
CITADEL ADVISORS LLC,72247,2025-09-30,53890
"State of Tennessee, Treasury Department",71711,2025-09-30,1527
Cetera Investment Advisers,71463,2025-09-30,15377
Marex Group plc,71150,2025-09-30,40811
"Bank Julius Baer & Co. Ltd, Zurich",70669,2025-09-30,-1993
"ADVISOR GROUP HOLDINGS, INC.",69480,2025-09-30,32642
Rockefeller Capital Management L.P.,68803,2025-09-30,17518
"PineBridge Investments, L.P.",68353,2025-09-30,2886
Sandhill Capital Partners LLC,67598,2025-09-30,-265
"NICHOLAS COMPANY, INC.",67340,2025-09-30,-6120
"Praesidium Investment Management Company, LLC",67266,2025-09-30,-1145
EULAV Asset Management,64364,2025-09-30,0
ARGENT CAPITAL MANAGEMENT LLC,64220,2025-09-30,-266
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",63951,2025-09-30,12961
"COMMONWEALTH EQUITY SERVICES, LLC",63053,2025-09-30,440
"Nippon Life Global Investors Americas, Inc.",62770,2025-09-30,2440
DF DENT & CO INC,62493,2025-09-30,16183
ABN AMRO INVESTMENT SOLUTIONS,61540,2025-09-30,4103
"CULLEN/FROST BANKERS, INC.",61424,2025-09-30,-1533
"IMC-Chicago, LLC",61384,2025-09-30,39409
"MetLife Investment Management, LLC",61375,2025-09-30,-776
"MML INVESTORS SERVICES, LLC",61141,2025-09-30,-233
Arizona State Retirement System,60467,2025-09-30,-49
LAZARD ASSET MANAGEMENT LLC,59770,2025-09-30,10186
ASR Vermogensbeheer N.V.,59284,2025-09-30,3890
"Union Bancaire Privee, UBP SA",58969,2025-09-30,1038
Janney Montgomery Scott LLC,56885,2025-09-30,-4322
GATEWAY INVESTMENT ADVISERS LLC,56438,2025-09-30,2398
STATE OF MICHIGAN RETIREMENT SYSTEM,56255,2025-09-30,0
Capitolis Liquid Global Markets LLC,56000,2025-09-30,56000
"Banco Santander, S.A.",54314,2025-09-30,7002
WELCH & FORBES LLC,54046,2025-09-30,1634
"Aptus Capital Advisors, LLC",53771,2025-09-30,9987
E. Ohman J:or Asset Management AB,53312,2025-09-30,44623
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,53033,2025-09-30,-10969
"ASSETMARK, INC",53005,2025-09-30,3387
CASTLEARK MANAGEMENT LLC,52978,2025-09-30,-10360
"XPONANCE, INC.",52894,2025-09-30,-810
Czech National Bank,52828,2025-09-30,2230
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,52566,2025-09-30,-65
Mediolanum International Funds Ltd,51892,2025-09-30,23431
FORSTA AP-FONDEN,51600,2025-09-30,-7700
GuoLine Advisory Pte Ltd,51480,2025-09-30,0
"SEGALL BRYANT & HAMILL, LLC",51465,2025-09-30,-5544
"Sumitomo Mitsui DS Asset Management Company, Ltd",51398,2025-09-30,6152
"Capital International, Inc./CA/",51380,2025-09-30,453
La Banque Postale Asset Management SA,51135,2025-09-30,11363
BAMCO INC /NY/,50250,2025-09-30,93
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,50246,2025-09-30,-808
"Toroso Investments, LLC",50244,2025-09-30,22344
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,49948,2025-09-30,-820
"Badgley Phelps Wealth Managers, LLC",49870,2025-09-30,86
EASTERN BANK,49718,2025-09-30,-4426
"MayTech Global Investments, LLC",49281,2025-09-30,-2122
MACQUARIE GROUP LTD,49153,2025-09-30,-18979
"Vident Advisory, LLC",48959,2025-09-30,12807
Covea Finance,48620,2025-09-30,3500
Ilmarinen Mutual Pension Insurance Co,48458,2025-09-30,-326
FIRST FINANCIAL BANKSHARES INC,48326,2025-09-30,22309
AVITY INVESTMENT MANAGEMENT INC.,47881,2025-09-30,-1001
AMALGAMATED BANK,47879,2025-09-30,767
"Point72 Asset Management, L.P.",47565,2025-09-30,47565
DSM CAPITAL PARTNERS LLC,47101,2025-09-30,47101
Liontrust Investment Partners LLP,47074,2025-09-30,-62278
TEACHER RETIREMENT SYSTEM OF TEXAS,46702,2025-09-30,-13032
ProShare Advisors LLC,46521,2025-09-30,1790
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,46356,2025-09-30,7100
Exor Capital LLP,46104,2025-09-30,0
PRUDENTIAL PLC,45366,2025-09-30,3644
"NISA INVESTMENT ADVISORS, LLC",44678,2025-09-30,-5738
Retirement Systems of Alabama,44369,2025-09-30,-49
"Mirae Asset Global Investments Co., Ltd.",44133,2025-09-30,-8575
DOCK STREET ASSET MANAGEMENT INC,43775,2025-09-30,-763
CIBC Asset Management Inc,43723,2025-09-30,-287
COUNTRY TRUST BANK,43316,2025-09-30,6318
"Lido Advisors, LLC",43140,2025-09-30,12651
"Dana Investment Advisors, Inc.",42806,2025-09-30,11847
IFM Investors Pty Ltd,42749,2025-09-30,740
JUPITER ASSET MANAGEMENT LTD,42695,2025-09-30,-14942
WHITTIER TRUST CO OF NEVADA INC,42268,2025-09-30,1708
"TIAA TRUST, NATIONAL ASSOCIATION",41745,2025-09-30,30
GUGGENHEIM CAPITAL LLC,41653,2025-09-30,-1292
COMERICA BANK,41417,2025-09-30,-2791
Benchstone Capital Management LP,40714,2025-09-30,10795
ITHAKA GROUP LLC,40583,2025-09-30,-416
"Bowie Capital Management, LLC",40510,2025-09-30,419
DJE Kapital AG,40280,2025-09-30,0
"IEQ CAPITAL, LLC",40200,2025-09-30,538
Capital International Sarl,40020,2025-09-30,2076
Varma Mutual Pension Insurance Co,39983,2025-09-30,9200
"D. E. Shaw & Co., Inc.",38722,2025-09-30,769
BANK OF NOVA SCOTIA,38687,2025-09-30,3908
Vancity Investment Management Ltd,38573,2025-09-30,-1942
M&T BANK CORP,38375,2025-09-30,-1563
AMI ASSET MANAGEMENT CORP,38311,2025-09-30,-1467
B. Metzler seel. Sohn & Co. AG,37951,2025-09-30,-878
CIBC WORLD MARKET INC.,37760,2025-09-30,-1405
Quintet Private Bank (Europe) S.A.,37405,2025-09-30,-1160
CDAM (UK) Ltd,37170,2025-09-30,-4152
BNP PARIBAS,37159,2025-09-30,-1144
RENAISSANCE GROUP LLC,36735,2025-09-30,-27
WORLDQUANT MILLENNIUM ADVISORS LLC,36636,2025-09-30,36636
"Glenmede Investment Management, LP",36585,2025-09-30,-182
"Capital Investment Services of America, Inc.",36540,2025-09-30,59
Squarepoint Ops LLC,36458,2025-09-30,30892
Generali Powszechne Towarzystwo Emerytalne,36250,2025-09-30,10250
"Select Equity Group, L.P.",35361,2025-09-30,-800
CHILTON INVESTMENT CO INC.,34761,2025-09-30,1072
CAPTRUST FINANCIAL ADVISORS,34524,2025-09-30,754
Svenska Handelsbanken AB (publ),34500,2025-09-30,34500
DAVIS R M INC,34293,2025-09-30,8144
"Pacer Advisors, Inc.",34217,2025-09-30,-537
Utah Retirement Systems,34155,2025-09-30,260
Northwest & Ethical Investments L.P.,33682,2025-09-30,1710
Harel Insurance Investments & Financial Services Ltd.,33633,2025-09-30,633
USS Investment Management Ltd,33367,2025-09-30,0
Police & Firemen's Retirement System of New Jersey,33326,2025-09-30,1957
"Pathstone Holdings, LLC",33047,2025-09-30,3105
AIA Group Ltd,32720,2025-09-30,-2682
Sava Infond d.o.o.,32560,2025-09-30,4550
Engineers Gate Manager LP,32471,2025-09-30,29561
"Vanguard Personalized Indexing Management, LLC",32312,2025-09-30,-593
OSSIAM,32158,2025-09-30,8902
PITTENGER & ANDERSON INC,32060,2025-09-30,523
Artisan Partners Limited Partnership,31918,2025-09-30,-22707
Glenview Trust Co,31451,2025-09-30,1318
"Grace & Mercy Foundation, Inc.",31200,2025-09-30,600
SCOTIA CAPITAL INC.,31125,2025-09-30,4970
BRAUN STACEY ASSOCIATES INC,31092,2025-09-30,942
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",30793,2025-09-30,1763
F/M Investments LLC,30486,2025-09-30,2125
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,30449,2025-09-30,-575
"ATALANTA SOSNOFF CAPITAL, LLC",30267,2025-09-30,-32145
"MOODY LYNN & LIEBERSON, LLC",30135,2025-09-30,-2954
HERITAGE INVESTORS MANAGEMENT CORP,29814,2025-09-30,3460
Aware Super Pty Ltd as trustee of Aware Super,29524,2025-09-30,-19386
Spears Abacus Advisors LLC,29464,2025-09-30,2214
Wealthfront Advisers LLC,29414,2025-09-30,-724
GF FUND MANAGEMENT CO. LTD.,29340,2025-09-30,-8604
"Capital Group Private Client Services, Inc.",29011,2025-09-30,-56740
NORTHEAST INVESTMENT MANAGEMENT,28719,2025-09-30,905
HOWLAND CAPITAL MANAGEMENT LLC,28573,2025-09-30,2267
GABELLI FUNDS LLC,28423,2025-09-30,-165
Integrated Wealth Concepts LLC,28342,2025-09-30,3438
BEDRIJFSTAKPENSIOENFONDS VOOR DE MEDIA PNO,28000,2025-09-30,0
Harvest Portfolios Group Inc.,27770,2025-09-30,3606
NICOLA WEALTH MANAGEMENT LTD.,27600,2025-09-30,5600
"Dai-Ichi Life Insurance Company, Ltd",27572,2025-09-30,1663
Woodline Partners LP,27490,2025-09-30,4030
Walleye Trading LLC,27427,2025-09-30,19104
"Avestar Capital, LLC",27317,2025-09-30,24706
BRADLEY FOSTER & SARGENT INC/CT,27203,2025-09-30,20560
"NewEdge Advisors, LLC",26832,2025-09-30,-6704
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,26707,2025-09-30,-612
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,26646,2025-09-30,-62690
OSTRUM ASSET MANAGEMENT,26497,2025-09-30,-13184
"NZS Capital, LLC",26485,2025-09-30,21632
"LYELL WEALTH MANAGEMENT, LP",26454,2025-09-30,-41
Gradient Investments LLC,26407,2025-09-30,1880
TOCQUEVILLE ASSET MANAGEMENT L.P.,26350,2025-09-30,-9
"JANE STREET GROUP, LLC",26309,2025-09-30,-86366
BOSTON FAMILY OFFICE LLC,26099,2025-09-30,252
BI Asset Management Fondsmaeglerselskab A/S,26026,2025-09-30,-5323
Avalon Global Asset Management LLC,25920,2025-09-30,0
NS Partners Ltd,25803,2025-09-30,1604
"Steward Partners Investment Advisory, LLC",25733,2025-09-30,-258
SYCOMORE ASSET MANAGEMENT,25703,2025-09-30,0
Visualize Group LP,25614,2025-09-30,25614
CIBC Capital Markets (Europe) S.A.,25498,2025-09-30,0
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,25498,2025-09-30,-32759
Ethic Inc.,25408,2025-09-30,-88
NEOS Investment Management LLC,25388,2025-09-30,8474
"Aristotle Atlantic Partners, LLC",25302,2025-09-30,-11616
Itau Unibanco Holding S.A.,25005,2025-09-30,6157
KLINGENSTEIN FIELDS & CO LP,24992,2025-09-30,-37
ING GROEP NV,24944,2025-09-30,-19993
"HANTZ FINANCIAL SERVICES, INC.",24881,2025-09-30,-2909
Spence Asset Management,24756,2025-09-30,580
"Brinker Capital Investments, LLC",24672,2025-09-30,900
South Street Advisors LLC,24184,2025-09-30,626
Gemmer Asset Management LLC,24143,2025-09-30,85
"DIVERSIFY WEALTH MANAGEMENT, LLC",24056,2025-09-30,-215
"YOUSIF CAPITAL MANAGEMENT, LLC",23909,2025-09-30,-1197
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,23786,2025-09-30,5909
MASSMUTUAL TRUST CO FSB/ADV,23721,2025-09-30,1005
NATIXIS,23639,2025-09-30,5244
Elo Mutual Pension Insurance Co,23598,2025-09-30,-199
MAI Capital Management,23584,2025-09-30,8995
Qube Research & Technologies Ltd,23519,2025-09-30,-192578
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,23467,2025-09-30,-1191
"Cambridge Investment Research Advisors, Inc.",23463,2025-09-30,-829
"Atria Investments, Inc",23290,2025-09-30,177
"United Asset Strategies, Inc.",23094,2025-09-30,50
CAPITAL INTERNATIONAL LTD /CA/,23088,2025-09-30,309
"Nearwater Capital Markets, Ltd",23000,2025-09-30,0
"Catalytic Wealth RIA, LLC",22898,2025-09-30,15574
Avalon Trust Co,22393,2025-09-30,12579
"State of Alaska, Department of Revenue",22361,2025-09-30,-931
"SUVRETTA CAPITAL MANAGEMENT, LLC",22000,2025-09-30,22000
Verition Fund Management LLC,21997,2025-09-30,6652
Midwest Trust Co,21985,2025-09-30,-655
PUBLIC SECTOR PENSION INVESTMENT BOARD,21983,2025-09-30,-110010
PINNACLE FINANCIAL PARTNERS INC,21565,2025-09-30,-1963
HARTLINE INVESTMENT CORP/,21561,2025-09-30,-6475
Azimuth Capital Investment Management LLC,21545,2025-09-30,-450
SouthState Corp,21422,2025-09-30,328
"Knollwood Investment Advisory, LLC",21048,2025-09-30,77
TITAN GLOBAL CAPITAL MANAGEMENT USA LLC,20849,2025-09-30,-844
"Clearstead Advisors, LLC",20837,2025-09-30,1475
Silicon Valley Capital Partners,20654,2025-09-30,7358
Investment Management Corp of Ontario,20600,2025-09-30,8035
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",20576,2025-09-30,6067
TD Waterhouse Canada Inc.,20454,2025-09-30,3618
Federation des caisses Desjardins du Quebec,20250,2025-09-30,51
"Envestnet Portfolio Solutions, Inc.",20240,2025-09-30,-643
"Talbot Financial, LLC",20132,2025-09-30,5683
"RPG Investment Advisory, LLC",20059,2025-09-30,319
"GW&K Investment Management, LLC",19999,2025-09-30,-694
"Motley Fool Wealth Management, LLC",19926,2025-09-30,19926
"Valiant Capital Management, L.P.",19924,2025-09-30,-5802
Tenere Capital LLC,19801,2025-09-30,2201
MIDDLETON & CO INC/MA,19787,2025-09-30,249
"EXCHANGE TRADED CONCEPTS, LLC",19785,2025-09-30,-23088
MERCER GLOBAL ADVISORS INC /ADV,19562,2025-09-30,1064
"Prime Capital Investment Advisors, LLC",19297,2025-09-30,6053
BLI - Banque de Luxembourg Investments,19185,2025-09-30,2445
"Epoch Investment Partners, Inc.",19098,2025-09-30,19098
"Alyeska Investment Group, L.P.",18831,2025-09-30,18831
"WAYCROSS PARTNERS, LLC",18785,2025-09-30,349
"MIG Capital, LLC",18766,2025-09-30,16415
Generali Asset Management SPA SGR,18429,2025-09-30,741
Empire Life Investments Inc.,17980,2025-09-30,518
