symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
COO,2025-10-31,69.91,200000000,13982000000,0,0,13982000000
COO,2024-10-31,104.68,198900000,20820852000,107600000,2583700000,23296952000
COO,2023-10-31,77.94,198000000,15432120000,120800000,2569200000,17880520000
COO,2022-10-31,68.35,197200000,13478619999,138200000,2763400000,16103819999
COO,2021-10-31,105.49,49300000,5200657000,95900000,1481000000,6585757000
COO,2020-10-31,79.76,49100000,3916216000,115900000,2063300000,5863616000
COO,2019-10-31,72.75,49300000,3586575000,89000000,1826300000,5323875000
COO,2018-10-31,64.58,49100000,3170878000,77700000,2022800000,5115978000
COO,2017-10-31,60.06,48900000,2936934000,88800000,1172700000,4020834000
COO,2016-10-31,44.01,48500000,2134485000,100800000,1333700000,3367385000
COO,2015-10-31,38.09,48500000,1847365000,16426000,1349200000,3180139000
COO,2014-10-31,40.97,48061000,1969059170,25222000,1382351000,3326188170
COO,2013-10-31,32.3,48615000,1570264499,77393000,344657000,1837528499
COO,2012-10-31,24,47913000,1149912000,12840000,373706000,1510778000
COO,2011-10-31,17.33,46904000,812846319,5175000,380432000,1188103319
COO,2010-10-31,12.39,45530000,564116700,3573000,611136000,1171679700
COO,2009-10-31,7,45173000,316211000,3932000,781474000,1093753000
COO,2008-10-31,4.12,44995000,185379400,1944000,904794000,1088229400
COO,2007-10-31,10.5,44707000,469423500,3226000,876630000,1342827500
COO,2006-10-31,14.41,44522000,641562020,8224000,742652000,1375990020
COO,2005-10-31,17.21,41257000,710032970,30826000,704912000,1384118970
COO,2004-10-31,17.4,32468000,564943200,39368000,165736000,691311200
COO,2003-10-31,10.86,31226000,339114360,47433000,185861000,477542360
COO,2002-10-31,6.63,30558000,202599540,10255000,163651000,355995540
COO,2001-10-31,6,29674000,178044000,12928000,68802000,233918000
COO,2000-10-31,4.47,28376000,126840720,14608000,48351000,160583720
COO,1999-10-31,3.31,28196000,93328760,20900000,62000000,134428760
COO,1998-10-31,2.97,29656000,88078320,7300000,90300000,171078320
COO,1997-10-31,4.47,25857741,115584102,18200000,9500000,106884102
COO,1996-10-31,1.8,23216783,41790209,6800000,48700000,83690209
COO,1995-10-31,0.73438,23152000,17002365,11200000,46700000,52502365
COO,1994-10-31,0.98438,20700612,20377268,10300000,47600000,57677268
COO,1993-10-31,0.23438,20170940,4727664.92,10100000,53900000,48527664
COO,1992-10-31,0.51563,19139785,9869047.34,38100000,63800000,35569047
COO,1991-10-31,1.17,17206349,20131428,76700000,49800000,-6768572
COO,1990-10-31,1.36,17024000,23152640,172800000,72400000,-77247360
COO,1989-10-31,0.9375,15501355,14532520,196900000,104300000,-78067480
COO,1988-10-31,2.34,15485714,36236570,55300000,689400000,670336570
COO,1987-10-31,3.33,15331089,51052526,28500000,678300000,700852526
COO,1986-10-31,9.23,14576271,134538981,39400000,444400000,539538981
COO,1985-10-31,9.75,13968254,136190476,125200000,261000000,271990476
