date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-29,DPZ,USD,0001286681,2025-02-24,2025-02-24 06:10:31,2024,FY,584170000,87732000,-9117000,43255000,-44012000,-27353000,6651000,-10218000,-13092000,-37131000,624897000,-112885000,0,0,82918000,-1262000,-31229000,-17647000,0,-329557000,-209945000,24926000,-532223000,-2154000,59291000,462424000,403133000,624897000,-112885000,512012000,https://www.sec.gov/Archives/edgar/data/1286681/000095017025025223/0000950170-25-025223-index.htm,https://www.sec.gov/Archives/edgar/data/1286681/000095017025025223/dpz-20241229.htm
2023-12-31,DPZ,USD,0001286681,2024-02-26,2024-02-26 06:27:12,2023,FY,519118000,80640000,-19509000,37514000,-14244000,-26515000,160000,69373000,-57262000,-12655000,590864000,-105396000,0,0,0,-1521000,-106917000,-40807000,0,-269025000,-169772000,3246000,-476358000,340000,7929000,403133000,395204000,590864000,-105396000,485468000,https://www.sec.gov/Archives/edgar/data/1286681/000095017024019725/0000950170-24-019725-index.htm,https://www.sec.gov/Archives/edgar/data/1286681/000095017024019725/dpz-20231231.htm
2022-12-31,DPZ,USD,0001286681,2023-02-23,2023-02-23 07:35:54,2022,FY,452263000,80251000,253000,28709000,-73811000,-6333000,-17059000,-36605000,-13814000,-12348000,475317000,-87234000,-6814000,-40000000,40000000,40367000,-53681000,-57270000,0,-293740000,-157531000,-7408000,-515949000,-963000,-95276000,395204000,490480000,475317000,-87234000,388083000,https://www.sec.gov/Archives/edgar/data/1286681/000095017023003938/0000950170-23-003938-index.htm,https://www.sec.gov/Archives/edgar/data/1286681/000095017023003938/dpz-20230101.htm
2021-12-31,DPZ,USD,0001286681,2022-03-01,2022-03-01 08:36:11,2021,FY,510467000,72923000,1988000,28670000,86470000,-8107000,-9420000,17527000,86470000,-46312000,654206000,-94172000,16000,-49082000,-16000,531000,-142723000,939788000,0,-1320902000,-139399000,-2320000,-522833000,-316000,-11666000,490480000,502146000,654206000,-94172000,560034000,https://www.sec.gov/Archives/edgar/data/1286681/000095017022002426/0000950170-22-002426-index.htm,https://www.sec.gov/Archives/edgar/data/1286681/000095017022002426/dpz-20220102.htm
2020-12-31,DPZ,USD,0001286681,2021-02-25,2021-02-25 07:36:32,2020,FY,491296000,65038000,14424000,24244000,47574000,-33334000,-24959000,58293000,47574000,-49782000,592794000,-88768000,174000,-40000000,-174000,-159000,-128927000,-44058000,0,-304590000,-121925000,24167000,-446406000,761000,18222000,502146000,483924000,592794000,-88768000,504026000,https://www.sec.gov/Archives/edgar/data/1286681/000119312521055734/0001193125-21-055734-index.htm,https://www.sec.gov/Archives/edgar/data/1286681/000119312521055734/d326373d10k.htm
2019-12-31,DPZ,USD,0001286681,2020-02-20,2020-02-20 07:38:05,2019,FY,400709000,59930000,-3297000,20265000,37112000,-20900000,-6741000,27641000,37112000,-17769000,496950000,-85565000,-3423000,85565000,50152000,-74583000,-27854000,582915000,0,-699007000,-105715000,-985000,-222792000,201000,246505000,483924000,237419000,496950000,-85565000,411385000,https://www.sec.gov/Archives/edgar/data/1286681/000119312520042675/0001193125-20-042675-index.htm,https://www.sec.gov/Archives/edgar/data/1286681/000119312520042675/d796357d10k.htm
2018-12-31,DPZ,USD,0001286681,2019-02-21,2019-02-21 07:37:41,2018,FY,361972000,53665000,-872000,22792000,-23795000,-18172000,-12455000,10010000,-3178000,-19591000,394171000,-119888000,119888000,-70152000,94007000,-112112000,-88257000,365912000,0,-591212000,-92166000,4495000,-322803000,-538000,-17427000,237419000,254846000,394171000,-119888000,274283000,https://www.sec.gov/Archives/edgar/data/1286681/000119312519046191/0001193125-19-046191-index.htm,https://www.sec.gov/Archives/edgar/data/1286681/000119312519046191/d696297d10k.htm
2017-12-31,DPZ,USD,0001286681,2018-02-20,2018-02-20 07:40:21,2017,FY,277905000,44369000,6160000,20713000,9565000,-22649000,1527000,22267000,8420000,-19676000,339036000,-90011000,6835000,0,0,-562000,-149004000,971807000,0,-1064253000,-84298000,-20401000,-197145000,66000,60444000,254846000,194402000,339036000,-90011000,249025000,https://www.sec.gov/Archives/edgar/data/1286681/000119312518049576/0001193125-18-049576-index.htm,https://www.sec.gov/Archives/edgar/data/1286681/000119312518049576/d531906d10k.htm
2016-12-31,DPZ,USD,0001286681,2017-02-28,2017-02-28 07:35:48,2016,FY,214678000,38140000,-3059000,18564000,60022000,-18724000,-2947000,78929000,2764000,-41072000,287273000,-58555000,4936000,0,0,-1661000,-836000,-59334000,0,-300250000,-73925000,57717000,-375792000,-1279000,60953000,194402000,133449000,287273000,-58555000,228718000,https://www.sec.gov/Archives/edgar/data/1286681/000119312517060262/0001193125-17-060262-index.htm,https://www.sec.gov/Archives/edgar/data/1286681/000119312517060262/d350071d10k.htm
2015-12-31,DPZ,USD,0001286681,2016-02-25,2016-02-25 07:36:28,2015,FY,192789000,32434000,1713000,17623000,53377000,-13678000,-2262000,69032000,285000,-6150000,291786000,-63282000,12724000,0,0,-58734000,-109292000,740597000,0,-738557000,-80329000,-2647000,-80936000,1036000,102594000,133449000,30855000,291786000,-63282000,228504000,https://www.sec.gov/Archives/edgar/data/1286681/000119312516476935/0001193125-16-476935-index.htm,https://www.sec.gov/Archives/edgar/data/1286681/000119312516476935/d128680d10k.htm
