holder,shares,dateReported,change
ALKEON CAPITAL MANAGEMENT LLC,195611,2025-09-30,0
WELLS FARGO & COMPANY/MN,187897,2025-09-30,4174
"CIBC Private Wealth Group, LLC",174683,2025-09-30,-28905
BLAIR WILLIAM & CO/IL,172649,2025-09-30,-304
DF DENT & CO INC,166284,2025-09-30,472
National Pension Service,162855,2025-09-30,2356
Swiss National Bank,161900,2025-09-30,-7800
Heard Capital LLC,156723,2025-09-30,22396
DIMENSIONAL FUND ADVISORS LP,151474,2025-09-30,11588
AMERIPRISE FINANCIAL INC,151270,2025-09-30,-13917
BARCLAYS PLC,139834,2025-09-30,20763
Neuberger Berman Group LLC,138437,2025-09-30,-14291
BROWN ADVISORY INC,124243,2025-09-30,-46259
DEUTSCHE BANK AG\,123579,2025-09-30,-5161
Skye Global Management LP,120000,2025-09-30,0
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",113846,2025-09-30,4824
"Douglass Winthrop Advisors, LLC",104314,2025-09-30,1665
RHUMBLINE ADVISERS,101297,2025-09-30,-522
CITIGROUP INC,99502,2025-09-30,-978
US BANCORP \DE\,98756,2025-09-30,-599
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,95995,2025-09-30,4765
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,95148,2025-09-30,1985
HSBC HOLDINGS PLC,94078,2025-09-30,2056
"SANDS CAPITAL MANAGEMENT, LLC",93296,2025-09-30,6396
"Atalan Capital Partners, LP",92750,2025-09-30,2750
KING LUTHER CAPITAL MANAGEMENT CORP,91855,2025-09-30,24276
BANK OF MONTREAL /CAN/,90451,2025-09-30,30774
BRISTOL JOHN W & CO INC /NY/,88467,2025-09-30,-2031
"BNP PARIBAS ARBITRAGE, SNC",86826,2025-09-30,-10745
ROYAL BANK OF CANADA,86311,2025-09-30,-8242
RAYMOND JAMES FINANCIAL INC,82967,2025-09-30,7996
"Douglas Lane & Associates, LLC",82499,2025-09-30,5328
BAMCO INC /NY/,82149,2025-09-30,-5695
"Russell Investments Group, Ltd.",79300,2025-09-30,10244
STATE OF MICHIGAN RETIREMENT SYSTEM,76192,2025-09-30,-100
ENVESTNET ASSET MANAGEMENT INC,73818,2025-09-30,1706
"PNC FINANCIAL SERVICES GROUP, INC.",71831,2025-09-30,-1130
DANSKE BANK A/S,71096,2025-09-30,16097
Hudson Way Capital Management LLC,68793,2025-09-30,5247
Amundi,68569,2025-09-30,18952
Intermede Investment Partners Ltd,67873,2025-09-30,-17525
"CI Private Wealth, LLC",67818,2025-09-30,-911
"VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.",67432,2025-09-30,5560
ARGENT CAPITAL MANAGEMENT LLC,66884,2025-09-30,-653
NEW YORK STATE COMMON RETIREMENT FUND,62904,2025-09-30,-4268
SCHRODER INVESTMENT MANAGEMENT GROUP,61320,2025-09-30,-5980
"FEDERATED HERMES, INC.",60053,2025-09-30,-3705
"NATIXIS ADVISORS, L.P.",58187,2025-09-30,2203
ALLIANCEBERNSTEIN L.P.,57157,2025-09-30,-1404
STRS OHIO,57030,2025-09-30,-2459
Triple Frond Partners LLC,56964,2025-09-30,-16830
"LORD, ABBETT & CO. LLC",56527,2025-09-30,-1759
"Chicago Capital, LLC",54508,2025-09-30,-465
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,53122,2025-09-30,-2329
STIFEL FINANCIAL CORP,52954,2025-09-30,-1856
Squarepoint Ops LLC,50727,2025-09-30,48639
"ADAGE CAPITAL PARTNERS GP, L.L.C.",48895,2025-09-30,-2499
"Colony Group, LLC",48719,2025-09-30,8527
THORNBURG INVESTMENT MANAGEMENT INC,47636,2025-09-30,47636
Retirement Systems of Alabama,46236,2025-09-30,-31
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,44586,2025-09-30,-6
"Capital International, Inc./CA/",43920,2025-09-30,4771
AVIVA PLC,42996,2025-09-30,1119
Artemis Investment Management LLP,42074,2025-09-30,-829
MAR VISTA INVESTMENT PARTNERS LLC,42049,2025-09-30,-3673
EULAV Asset Management,41557,2025-09-30,-1100
Employees Retirement System of Texas,41287,2025-09-30,12338
Zurcher Kantonalbank (Zurich Cantonalbank),40834,2025-09-30,-6456
abrdn plc,40469,2025-09-30,-68
APG Asset Management N.V.,39981,2025-09-30,0
Blacksheep Fund Management Ltd,38220,2025-09-30,38220
"Zimmer Partners, LP",38000,2025-09-30,19300
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",37516,2025-09-30,633
KLP KAPITALFORVALTNING AS,37392,2025-09-30,100
"Holocene Advisors, LP",37092,2025-09-30,-104951
CI INVESTMENTS INC.,35603,2025-09-30,-2051
REGIONS FINANCIAL CORP,35179,2025-09-30,304
Capital International Sarl,34729,2025-09-30,11302
Korea Investment CORP,34691,2025-09-30,5904
Pictet Asset Management Holding SA,33987,2025-09-30,7195
CYPRESS FUNDS LLC,33344,2025-09-30,0
"Ampfield Management, L.P.",32990,2025-09-30,-315
COOKSON PEIRCE & CO INC,32591,2025-09-30,-1203
"Ensign Peak Advisors, Inc",32574,2025-09-30,816
SEI INVESTMENTS CO,32501,2025-09-30,-531
PRUDENTIAL FINANCIAL INC,31572,2025-09-30,-960
"Praesidium Investment Management Company, LLC",31512,2025-09-30,-574
Crow's Nest Holdings LP,31425,2025-09-30,-3575
FIRST TRUST ADVISORS LP,31065,2025-09-30,6977
D1 Capital Partners L.P.,30800,2025-09-30,30800
STATE OF WISCONSIN INVESTMENT BOARD,30404,2025-09-30,-869
"Asset Management One Co., Ltd.",30142,2025-09-30,-836
DekaBank Deutsche Girozentrale,29877,2025-09-30,0
Universal- Beteiligungs- und Servicegesellschaft mbH,29367,2025-09-30,492
"CBIZ Investment Advisory Services, LLC",29048,2025-09-30,-55
"Chevy Chase Trust Holdings, LLC",28856,2025-09-30,-908
ROYAL LONDON ASSET MANAGEMENT LTD,28289,2025-09-30,-746
"Coalescence Partners Investment Management, LP",28282,2025-09-30,11218
BRX Global LP,28279,2025-09-30,1130
"Anabranch Capital Management, LP",27555,2025-09-30,6136
CHILTON CAPITAL MANAGEMENT LLC,27239,2025-09-30,-11235
Compass Wealth Management LLC,27229,2025-09-30,27229
OAKMONT Corp,25230,2025-09-30,5326
iA Global Asset Management Inc.,25097,2025-09-30,-9
Treasurer of the State of North Carolina,24854,2025-09-30,-967
"Mill Capital Management, LLC",24814,2025-09-30,-1293
"Oakcliff Capital Partners, LP",24170,2025-09-30,2877
Mitsubishi UFJ Trust & Banking Corp,23392,2025-09-30,-1028
"East Coast Asset Management, LLC.",23387,2025-09-30,-241
DnB Asset Management AS,23139,2025-09-30,810
GREAT WEST LIFE ASSURANCE CO /CAN/,23134,2025-09-30,636
Baskin Financial Services Inc.,23062,2025-09-30,505
CAT ROCK CAPITAL MANAGEMENT LP,22679,2025-09-30,11943
CAPITAL INTERNATIONAL LTD /CA/,22389,2025-09-30,3882
ADVENT INTERNATIONAL CORP/MA,22264,2025-09-30,-9890
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,22081,2025-09-30,-464
LPL Financial LLC,21728,2025-09-30,-4095
Mn Services Vermogensbeheer B.V.,21100,2025-09-30,200
TCW GROUP INC,21046,2025-09-30,-2180
TITAN GLOBAL CAPITAL MANAGEMENT USA LLC,21042,2025-09-30,-909
TORONTO DOMINION BANK,20712,2025-09-30,-2073
TD ASSET MANAGEMENT INC,20530,2025-09-30,-89
One Madison Group LLC,20000,2025-09-30,-5000
State of New Jersey Common Pension Fund D,19549,2025-09-30,904
"State of Tennessee, Treasury Department",19410,2025-09-30,-4310
NOMURA ASSET MANAGEMENT CO LTD,19267,2025-09-30,-1007
HOWLAND CAPITAL MANAGEMENT LLC,19247,2025-09-30,75
"Gotham Asset Management, LLC",19131,2025-09-30,-409
Quantinno Capital Management LP,18478,2025-09-30,3228
"Pennant Investors, LP",18471,2025-09-30,-1400
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,18344,2025-09-30,856
Janney Montgomery Scott LLC,18278,2025-09-30,1933
"Rakuten Investment Management, Inc.",18256,2025-09-30,18256
Maestria Partners LLC,18152,2025-09-30,4000
"FRED ALGER MANAGEMENT, LLC",17987,2025-09-30,-5725
VICTORY CAPITAL MANAGEMENT INC,17930,2025-09-30,-384
"Connor, Clark & Lunn Investment Management Ltd.",17598,2025-09-30,17598
LYNWOOD PRICE CAPITAL MANAGEMENT LP,17500,2025-09-30,3500
"Resona Asset Management Co.,Ltd.",17482,2025-09-30,-767
Archon Partners LLC,17300,2025-09-30,0
COMERICA BANK,17211,2025-09-30,-831
"NISA INVESTMENT ADVISORS, LLC",16602,2025-09-30,-6449
Arizona State Retirement System,16404,2025-09-30,9
"HighTower Advisors, LLC",15949,2025-09-30,560
Bluegrass Capital Partners LP,15500,2025-09-30,3000
Rheos Capital Works Inc.,15000,2025-09-30,0
CREDIT AGRICOLE S A,14992,2025-09-30,14992
"Mariner, LLC",14978,2025-09-30,-1344
CITADEL ADVISORS LLC,14940,2025-09-30,2177
NATIONAL BANK OF CANADA /FI/,14822,2025-09-30,-24442
"MetLife Investment Management, LLC",14425,2025-09-30,-314
"GOODNOW INVESTMENT GROUP, LLC",14347,2025-09-30,20
"Capital Group Private Client Services, Inc.",14325,2025-09-30,-43833
LOS ANGELES CAPITAL MANAGEMENT LLC,14324,2025-09-30,364
Czech National Bank,14312,2025-09-30,583
AQR CAPITAL MANAGEMENT LLC,14305,2025-09-30,-338
"GW&K Investment Management, LLC",13970,2025-09-30,-1236
GILDER GAGNON HOWE & CO LLC,13944,2025-09-30,1110
"Owl Creek Asset Management, L.P.",13599,2025-09-30,13599
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,13532,2025-09-30,-200243
"Rafferty Asset Management, LLC",12857,2025-09-30,1854
"PYA Waltman Capital, LLC",12479,2025-09-30,672
VOYA INVESTMENT MANAGEMENT LLC,12453,2025-09-30,-66160
Lansforsakringar Fondforvaltning AB (publ),12108,2025-09-30,366
Varma Mutual Pension Insurance Co,12020,2025-09-30,1000
Investidor Profissional Gestao de Recursos Ltda.,11834,2025-09-30,2995
"Mirae Asset Global Investments Co., Ltd.",11831,2025-09-30,-59
"SUSQUEHANNA ADVISORS GROUP, INC.",11807,2025-09-30,11807
FORSTA AP-FONDEN,11800,2025-09-30,600
PINNACLE FINANCIAL PARTNERS INC,11714,2025-09-30,-1257
Man Group plc,11401,2025-09-30,2191
AMALGAMATED BANK,11301,2025-09-30,-91
PRAGMA GESTAO DE PATRIMONIO LTD,11190,2025-09-30,1800
Linonia Partnership LP,11022,2025-09-30,0
BANK OF NOVA SCOTIA,10865,2025-09-30,-405
ProShare Advisors LLC,10852,2025-09-30,1189
"Broad Run Investment Management, LLC",10801,2025-09-30,0
FIFTH THIRD BANCORP,10687,2025-09-30,-257
"Allspring Global Investments Holdings, LLC",10331,2025-09-30,-6205
"Fairbanks Capital Management, Inc.",10181,2025-09-30,-26
Calamos Advisors LLC,10046,2025-09-30,3246
PITTENGER & ANDERSON INC,10012,2025-09-30,194
STEPHENS INC /AR/,9985,2025-09-30,833
USS Investment Management Ltd,9643,2025-09-30,0
OAK RIDGE INVESTMENTS LLC,9325,2025-09-30,225
Harel Insurance Investments & Financial Services Ltd.,9206,2025-09-30,1919
Creative Planning,9185,2025-09-30,-2088
Utah Retirement Systems,9134,2025-09-30,138
"Asset Planning,Inc",9056,2025-09-30,247
"Red Door Wealth Management, LLC",8951,2025-09-30,237
Police & Firemen's Retirement System of New Jersey,8900,2025-09-30,510
Daiwa Securities Group Inc.,8824,2025-09-30,328
TEACHER RETIREMENT SYSTEM OF TEXAS,8669,2025-09-30,-1160
"Dai-Ichi Life Insurance Company, Ltd",8447,2025-09-30,-2133
"XPONANCE, INC.",8372,2025-09-30,-380
"Smith, Salley & Associates",8111,2025-09-30,-29
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,8087,2025-09-30,-740
Dilation Capital Management LP,7843,2025-09-30,1600
"Sumitomo Mitsui DS Asset Management Company, Ltd",7803,2025-09-30,-877
CIBC Asset Management Inc,7775,2025-09-30,8
Symmetry Investments LP,7744,2025-09-30,-30839
"Advisory Services Network, LLC",7703,2025-09-30,-529
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,7653,2025-09-30,12
"Pathstone Holdings, LLC",7574,2025-09-30,211
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",7569,2025-09-30,-14202
DUPONT CAPITAL MANAGEMENT CORP,7551,2025-09-30,0
"BRASADA CAPITAL MANAGEMENT, LP",7542,2025-09-30,-313
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,7387,2025-09-30,500
"Vident Advisory, LLC",7297,2025-09-30,181
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,7261,2025-09-30,-136
"CULLEN/FROST BANKERS, INC.",7230,2025-09-30,5520
AIA Group Ltd,7215,2025-09-30,3287
"Steward Partners Investment Advisory, LLC",7170,2025-09-30,-690
QUEST INVESTMENT MANAGEMENT LLC,7065,2025-09-30,1441
Mediolanum International Funds Ltd,6985,2025-09-30,382
"Delta Investment Management, LLC",6972,2025-09-30,-421
JANUS HENDERSON GROUP PLC,6891,2025-09-30,-100
"Legal Advantage Investments, Inc.",6882,2025-09-30,355
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,6877,2025-09-30,1079
Cerity Partners LLC,6827,2025-09-30,62
"Vanguard Personalized Indexing Management, LLC",6808,2025-09-30,-269
"ADVISOR GROUP HOLDINGS, INC.",6794,2025-09-30,415
"YOUSIF CAPITAL MANAGEMENT, LLC",6732,2025-09-30,-378
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,6445,2025-09-30,1620
EQUITABLE TRUST CO,6399,2025-09-30,28
MACKENZIE FINANCIAL CORP,6377,2025-09-30,898
Wealthfront Advisers LLC,6299,2025-09-30,-591
MACQUARIE GROUP LTD,6291,2025-09-30,-440
"Q Global Advisors, LLC",6276,2025-09-30,0
ASR Vermogensbeheer N.V.,6250,2025-09-30,-7
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",6224,2025-09-30,128
"Edgestream Partners, L.P.",6213,2025-09-30,876
"Pennant Select, LLC",6200,2025-09-30,0
EASTERN BANK,6198,2025-09-30,6120
"Ancora Advisors, LLC",6183,2025-09-30,19
"State of Alaska, Department of Revenue",6160,2025-09-30,-160
"Sequoia Financial Advisors, LLC",6149,2025-09-30,-8
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,6099,2025-09-30,-332
Crystal Rock Capital Management,6090,2025-09-30,0
Prospera Financial Services Inc,6020,2025-09-30,1013
ING GROEP NV,5985,2025-09-30,5985
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",5969,2025-09-30,-18321
KEYBANK NATIONAL ASSOCIATION/OH,5907,2025-09-30,82
"HB Wealth Management, LLC",5697,2025-09-30,-9
"Pacer Advisors, Inc.",5508,2025-09-30,1023
"Baird Financial Group, Inc.",5434,2025-09-30,37
GARDNER LEWIS ASSET MANAGEMENT L P,5367,2025-09-30,-2197
AMERICAN CENTURY COMPANIES INC,5245,2025-09-30,-53805
Ethic Inc.,5154,2025-09-30,224
Marex Group plc,5141,2025-09-30,5141
M&T BANK CORP,5111,2025-09-30,-855
Barbara Oil Co.,5065,2025-09-30,0
BROWN BROTHERS HARRIMAN & CO,5020,2025-09-30,-18
IFM Investors Pty Ltd,4980,2025-09-30,80
PUBLIC SECTOR PENSION INVESTMENT BOARD,4961,2025-09-30,634
UniSuper Management Pty Ltd,4918,2025-09-30,930
Cetera Investment Advisers,4912,2025-09-30,-50
THOMPSON SIEGEL & WALMSLEY LLC,4903,2025-09-30,4903
Riggs Asset Managment Co. Inc.,4810,2025-09-30,-4
Rockefeller Capital Management L.P.,4723,2025-09-30,-6780
"Advisors Asset Management, Inc.",4711,2025-09-30,368
Groupe la Francaise,4700,2025-09-30,3057
Schonfeld Strategic Advisors LLC,4659,2025-09-30,3949
"Eos Management, L.P.",4659,2025-09-30,350
NEOS Investment Management LLC,4649,2025-09-30,845
"Cornerstone Advisors, LLC",4600,2025-09-30,-700
"PRINCIPAL SECURITIES, INC.",4581,2025-09-30,579
"Frank, Rimerman Advisors LLC",4516,2025-09-30,-17
"Sustainable Insight Capital Management, LLC",4493,2025-09-30,1818
"Kingsview Wealth Management, LLC",4488,2025-09-30,-100
TRUIST FINANCIAL CORP,4423,2025-09-30,286
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,4404,2025-09-30,0
Federation des caisses Desjardins du Quebec,4396,2025-09-30,2748
CAXTON ASSOCIATES LLP,4393,2025-09-30,-113
BI Asset Management Fondsmaeglerselskab A/S,4391,2025-09-30,-148
WETHERBY ASSET MANAGEMENT INC,4391,2025-09-30,2
"ASSETMARK, INC",4298,2025-09-30,96
MILLENNIUM MANAGEMENT LLC,4280,2025-09-30,-7214
KP Management LLC,4250,2025-09-30,0
AMS Capital Ltda,4238,2025-09-30,-5455
Swedbank AB,4206,2025-09-30,4206
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,4188,2025-09-30,-1371
Cinctive Capital Management LP,4116,2025-09-30,1311
MIZUHO SECURITIES USA LLC,4104,2025-09-30,221
"Nicholas Investment Partners, LP",4068,2025-09-30,0
"Covenant Asset Management, LLC",3954,2025-09-30,38
"Envestnet Portfolio Solutions, Inc.",3918,2025-09-30,-23
CIBC WORLD MARKET INC.,3890,2025-09-30,180
Motley Fool Asset Management LLC,3889,2025-09-30,1013
Investment Management Corp of Ontario,3888,2025-09-30,1858
NATIXIS,3835,2025-09-30,-6391
"Empowered Funds, LLC",3715,2025-09-30,787
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",3674,2025-09-30,-399
Chicago Partners Investment Group LLC,3653,2025-09-30,29
"PARTNERS CAPITAL INVESTMENT GROUP, LLP",3648,2025-09-30,0
MIRABELLA FINANCIAL SERVICES LLP,3611,2025-09-30,695
SIGMA INVESTMENT COUNSELORS INC,3598,2025-09-30,22
"EXCHANGE TRADED CONCEPTS, LLC",3588,2025-09-30,1418
"SCHOLTZ & COMPANY, LLC",3583,2025-09-30,-1384
INTECH INVESTMENT MANAGEMENT LLC,3581,2025-09-30,997
"Norinchukin Bank, The",3539,2025-09-30,319
BESSEMER GROUP INC,3501,2025-09-30,763
Alberta Investment Management Corp,3500,2025-09-30,0
Lombard Odier Asset Management (USA) Corp,3477,2025-09-30,493
Kentucky Retirement Systems,3470,2025-09-30,-18
"THREADGILL FINANCIAL, LLC",3468,2025-09-30,10
Woodline Partners LP,3457,2025-09-30,-14745
Robeco Institutional Asset Management B.V.,3428,2025-09-30,-7362
UNIVEST FINANCIAL Corp,3407,2025-09-30,-422
Capital Group Investment Management Pte. Ltd.,3391,2025-09-30,219
GEORGE KAISER FAMILY FOUNDATION,3377,2025-09-30,0
HARTFORD INVESTMENT MANAGEMENT CO,3303,2025-09-30,-87
DUNCKER STREETT & CO INC,3264,2025-09-30,204
"GKV Capital Management Co., Inc.",3235,2025-09-30,-23
Vontobel Holding Ltd.,3168,2025-09-30,2943
"Prime Capital Investment Advisors, LLC",3023,2025-09-30,-610
"SRS Capital Advisors, Inc.",3016,2025-09-30,1730
Motiv8 Investments LLC,3009,2025-09-30,3009
CITIZENS FINANCIAL GROUP INC/RI,3009,2025-09-30,2201
Snider Financial Group,3008,2025-09-30,244
Louisiana State Employees Retirement System,3000,2025-09-30,0
"MML INVESTORS SERVICES, LLC",2997,2025-09-30,-2
"Broadleaf Partners, LLC",2997,2025-09-30,-54
"Stratos Wealth Partners, LTD.",2976,2025-09-30,400
Phoenix Holdings Ltd.,2959,2025-09-30,-2766
"CLOVERFIELDS CAPITAL GROUP, LP",2940,2025-09-30,39
WELLINGTON MANAGEMENT GROUP LLP,2909,2025-09-30,325
Csenge Advisory Group,2903,2025-09-30,-37
"Marks Group Wealth Management, Inc",2891,2025-09-30,197
Sterling Capital Management LLC,2870,2025-09-30,-2838
Catalyst Capital Advisors LLC,2856,2025-09-30,-130
"Crossmark Global Holdings, Inc.",2855,2025-09-30,-419
Gulf International Bank (UK) Ltd,2825,2025-09-30,-51
OCCUDO QUANTITATIVE STRATEGIES LP,2811,2025-09-30,2811
Chesley Taft & Associates LLC,2805,2025-09-30,31
ALLEN OPERATIONS LLC,2764,2025-09-30,0
"Steamboat Capital Partners, LLC",2760,2025-09-30,-168
Maryland State Retirement & Pension System,2756,2025-09-30,69
"SECURIAN ASSET MANAGEMENT, INC",2743,2025-09-30,-193
"BOKF, NA",2715,2025-09-30,-210
"Caprock Group, LLC",2705,2025-09-30,2705
Texas Yale Capital Corp.,2686,2025-09-30,0
Eisler Capital Management Ltd.,2670,2025-09-30,-16660
"Banco Santander, S.A.",2662,2025-09-30,172
Whitford Management LLC,2638,2025-09-30,-817
"Mezzasalma Advisors, LLC",2629,2025-09-30,-3
"COMMONWEALTH EQUITY SERVICES, LLC",2598,2025-09-30,83
ALLIANZ SE,2594,2025-09-30,0
"Atria Investments, Inc",2570,2025-09-30,-1358
Generali Asset Management SPA SGR,2528,2025-09-30,2
Glenview Trust Co,2521,2025-09-30,474
"WILEY BROS.-AINTREE CAPITAL, LLC",2520,2025-09-30,465
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,2500,2025-09-30,-100
"Lido Advisors, LLC",2498,2025-09-30,230
"Knollwood Investment Advisory, LLC",2478,2025-09-30,0
"Clearstead Advisors, LLC",2471,2025-09-30,-1267
"SG Americas Securities, LLC",2439,2025-09-30,-20515
"Private Advisor Group, LLC",2420,2025-09-30,-192
MERCER GLOBAL ADVISORS INC /ADV,2414,2025-09-30,154
"BOOTHBAY FUND MANAGEMENT, LLC",2396,2025-09-30,1068
"Family Legacy, Inc.",2386,2025-09-30,11
Rockingstone Advisors LLC,2354,2025-09-30,28
COMMERCE BANK,2327,2025-09-30,259
BNP Paribas Asset Management Holding S.A.,2327,2025-09-30,-1547
"Kestra Advisory Services, LLC",2322,2025-09-30,-1707
"Clearbridge Investments, LLC",2304,2025-09-30,2304
"Goodman Advisory Group, LLC",2285,2025-09-30,312
"BEESE FULMER INVESTMENT MANAGEMENT, INC.",2254,2025-09-30,161
"X-Square Capital, LLC",2246,2025-09-30,31
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,2230,2025-09-30,-10
MAINSTAY CAPITAL MANAGEMENT LLC /ADV,2218,2025-09-30,-2154
"LEVEL FOUR ADVISORY SERVICES, LLC",2206,2025-09-30,-85
CAPTRUST FINANCIAL ADVISORS,2194,2025-09-30,213
MGO ONE SEVEN LLC,2174,2025-09-30,297
THRIVENT FINANCIAL FOR LUTHERANS,2171,2025-09-30,-1103
AG2R LA MONDIALE GESTION D'ACTIFS,2128,2025-09-30,0
WoodTrust Financial Corp,2125,2025-09-30,-50
"Cyndeo Wealth Partners, LLC",2096,2025-09-30,-27
TIFF ADVISORY SERVICES INC,2078,2025-09-30,2078
Davidson Capital Management Inc.,2046,2025-09-30,2046
"NewEdge Advisors, LLC",2045,2025-09-30,-19
ALLSTATE CORP,2039,2025-09-30,2039
HCR Wealth Advisors,2033,2025-09-30,155
"Cavalier Investments, LLC",2015,2025-09-30,86
"CAPSTONE INVESTMENT ADVISORS, LLC",2000,2025-09-30,250
"ASPIRIANT, LLC",2000,2025-09-30,-6
OMERS ADMINISTRATION Corp,1994,2025-09-30,0
Allianz Asset Management GmbH,1975,2025-09-30,193
"DIVERSIFY WEALTH MANAGEMENT, LLC",1970,2025-09-30,68
"Alliance Wealth Advisors, LLC",1948,2025-09-30,-11
Roundview Capital LLC,1919,2025-09-30,80
PITCAIRN CO,1909,2025-09-30,-929
"Metis Global Partners, LLC",1904,2025-09-30,-99
"Empirical Finance, LLC",1900,2025-09-30,21
"Kovitz Investment Group Partners, LLC",1900,2025-09-30,-221
TOKIO MARINE ASSET MANAGEMENT CO LTD,1893,2025-09-30,108
"Hixon Zuercher, LLC",1890,2025-09-30,-38
RESOURCES MANAGEMENT CORP /CT/ /ADV,1841,2025-09-30,1211
"Horizon Investments, LLC",1804,2025-09-30,396
"Gallo Partners, LP",1802,2025-09-30,-499
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",1795,2025-09-30,3
"Paragon Advisors, LLC",1772,2025-09-30,-197
Vinva Investment Management Ltd,1741,2025-09-30,-270
"JANE STREET GROUP, LLC",1733,2025-09-30,1733
"Summit Trail Advisors, LLC",1729,2025-09-30,-52
BNP PARIBAS,1716,2025-09-30,451
SIT INVESTMENT ASSOCIATES INC,1716,2025-09-30,6
"Geneva Partners, LLC",1710,2025-09-30,-3164
"PALISADE CAPITAL MANAGEMENT, LP",1700,2025-09-30,0
PFG Advisors,1685,2025-09-30,265
Diversified Trust Co,1659,2025-09-30,-2071
"Aurora Investment Managers, LLC.",1652,2025-09-30,-3
"GUERRA PAN ADVISORS, LLC",1609,2025-09-30,0
"CSM Advisors, LLC",1591,2025-09-30,1430
Alaethes Wealth LLC,1579,2025-09-30,60
"Accurate Wealth Management, LLC",1555,2025-09-30,1555
"Cambridge Investment Research Advisors, Inc.",1551,2025-09-30,-11
JONES FINANCIAL COMPANIES LLLP,1532,2025-09-30,245
GREENLEAF TRUST,1522,2025-09-30,-41
MUFG SECURITIES AMERICAS INC.,1520,2025-09-30,275
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",1520,2025-09-30,469
"CENTAURUS FINANCIAL, INC.",1509,2025-09-30,-21
"Blue Fin Capital, Inc.",1509,2025-09-30,67
Western Financial Corp/CA,1501,2025-09-30,46
Catalyst Funds Management Pty Ltd,1500,2025-09-30,1500
