date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2014-12-31,NCLH,USD,0001513761,2015-02-27,2015-02-27 17:21:08,2014,FY,342601000,304877000,6187000,14617000,-55583000,-7256000,-261000,315000,-48381000,22902000,635601000,-1051974000,-826686000,0,0,-5334000,-1878660000,1419001000,5857000,-82000000,0,-147585000,1189416000,0,28357000,84824000,56467000,635601000,-1051974000,-416373000,https://www.sec.gov/Archives/edgar/data/1513761/000157104915001498/0001571049-15-001498-index.htm,https://www.sec.gov/Archives/edgar/data/1513761/000157104915001498/t1500098_10k.htm
2013-12-31,NCLH,USD,0001513761,2014-02-21,2014-02-21 16:39:56,2013,FY,102886000,245111000,2844000,23075000,65869000,-3198000,-4034000,7662000,65439000,35496000,475281000,-894851000,0,0,0,0,-894851000,12004000,475934000,0,0,-55381000,430537000,0,10967000,56467000,45500000,475281000,-894851000,-419570000,https://www.sec.gov/Archives/edgar/data/1513761/000119312514062855/0001193125-14-062855-index.htm,https://www.sec.gov/Archives/edgar/data/1513761/000119312514062855/d662798d10k.htm
2012-12-31,NCLH,USD,0001513761,2013-02-20,2013-02-20 16:41:59,2012,FY,168556000,216137000,4303000,5160000,-1562000,-4592000,-3447000,-1228000,7705000,6000000,398594000,-303840000,0,0,0,0,-303840000,-58804000,0,0,0,-49376000,-108180000,0,-13426000,45500000,58926000,398594000,-303840000,94754000,https://www.sec.gov/Archives/edgar/data/1513761/000119312513067341/0001193125-13-067341-index.htm,https://www.sec.gov/Archives/edgar/data/1513761/000119312513067341/d488060d10k.htm
2011-12-31,NCLH,USD,0001513761,2011-12-31,2011-12-30 19:00:00,2011,FY,126859000,211049000,-1282000,1211000,20209000,-280000,-3471000,15928000,8032000,-1056000,356990000,-184797000,0,0,0,0,-184797000,-166584000,0,0,0,-1730000,-168314000,0,3879000,58926000,55047000,356990000,-184797000,172193000,,
2010-12-31,NCLH,USD,0001513761,2010-12-31,2010-12-30 19:00:00,2010,FY,22617000,191913000,603000,2520000,194883000,-11000,-3898000,36023000,162769000,6410000,418946000,-977466000,0,0,0,8526000,-968940000,645879000,0,0,0,-90990000,554889000,0,4895000,55047000,50152000,418946000,-977466000,-558520000,,
2009-12-31,NCLH,USD,0001513761,2009-12-31,2009-12-30 19:00:00,2009,FY,67233000,169701000,22677000,4075000,-184216000,-532000,629000,-42036000,-142277000,-28744000,50726000,-161838000,0,0,0,-4735000,-166573000,-128043000,0,0,0,108325000,-19718000,0,-135565000,50152000,185717000,50726000,-161838000,-111112000,,
2008-12-31,NCLH,USD,0001513761,2008-12-31,2008-12-30 19:00:00,2008,FY,-211803000,162565000,17311000,865000,-100534000,2126000,12503000,-18303000,-96860000,108299000,-23297000,-163607000,0,0,0,-2629000,-166236000,-401721000,0,0,0,736680000,334959000,0,145426000,185717000,40291000,-23297000,-163607000,-186904000,,
2007-12-31,NCLH,USD,0001513761,2007-12-31,2007-12-30 19:00:00,2007,FY,-226962000,148003000,0,0,19858000,2071000,-8605000,-28232000,54624000,95432000,36331000,-582837000,0,0,0,1259000,-581578000,516461000,0,0,0,5547000,522008000,0,-23239000,40291000,63530000,36331000,-582837000,-546506000,,
2006-12-31,NCLH,USD,0001513761,2006-12-31,2006-12-30 19:00:00,2006,FY,-130899000,119097000,0,0,114837000,1447000,-3932000,43944000,73378000,44469000,147504000,-809403000,0,0,0,53158000,-756245000,409817000,0,0,0,202038000,611855000,0,3114000,63530000,60416000,147504000,-809403000,-661899000,,
2005-12-31,NCLH,USD,0001513761,2005-12-31,2005-12-30 19:00:00,2005,FY,19156000,104181000,0,0,37412000,-885000,-10777000,3128000,45946000,-26059000,134690000,-656657000,0,0,0,-19514000,-676171000,435256000,0,0,0,-5783000,429473000,0,-112008000,60416000,172424000,134690000,-656657000,-521967000,,
2004-12-31,NCLH,USD,0001513761,2004-12-31,2004-12-30 19:00:00,2004,FY,-8708000,87397000,0,0,43155000,-7559000,23000,-1640000,52331000,24485000,146329000,-740838000,-4647000,0,0,2204000,-743281000,585124000,0,0,0,-14889000,570235000,0,-26717000,172424000,199141000,146329000,-740838000,-594509000,,
