date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2025-01-31,DELL,USD,0001571996,2025-03-25,2025-03-25 16:21:05,2025,FY,4576000000,3123000000,-208000000,785000000,-4208000000,-2246000000,-3515000000,1703000000,-150000000,453000000,4521000000,-2652000000,0,-125000000,382000000,180000000,-2215000000,-1312000000,1000000,-3165000000,-1275000000,-64000000,-5815000000,-179000000,-3688000000,3819000000,7507000000,4521000000,-2652000000,1869000000,https://www.sec.gov/Archives/edgar/data/1571996/000157199625000034/0001571996-25-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199625000034/dell-20250131.htm
2024-01-31,DELL,USD,0001571996,2024-03-25,2024-03-25 16:20:07,2024,FY,3372000000,3303000000,-91000000,878000000,605000000,3286000000,975000000,-498000000,-3158000000,609000000,8676000000,-2756000000,-126000000,-172000000,226000000,45000000,-2783000000,-3471000000,10000000,-2452000000,-1072000000,-109000000,-7094000000,-186000000,-1387000000,7507000000,8894000000,8676000000,-2756000000,5920000000,https://www.sec.gov/Archives/edgar/data/1571996/000157199624000036/0001571996-24-000036-index.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199624000036/dell-20240202.htm
2023-01-31,DELL,USD,0001571996,2023-03-30,2023-03-30 16:19:36,2023,FY,2422000000,3156000000,-717000000,931000000,-3188000000,-348000000,875000000,-8546000000,4831000000,961000000,3565000000,-3003000000,-70000000,-108000000,116000000,41000000,-3024000000,2654000000,5000000,-3281000000,-964000000,-39000000,-1625000000,-104000000,-1188000000,8894000000,10082000000,3565000000,-3003000000,562000000,https://www.sec.gov/Archives/edgar/data/1571996/000157199623000007/0001571996-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199623000007/dell-20230203.htm
2022-01-31,DELL,USD,0001571996,2022-03-24,2022-03-24 16:29:54,2022,FY,5707000000,4551000000,-365000000,1622000000,1922000000,-2434000000,-2514000000,5742000000,1128000000,-3130000000,10307000000,-2796000000,3941000000,-414000000,513000000,62000000,1306000000,-6298000000,334000000,-1838000000,0,-8807000000,-16609000000,-106000000,-5102000000,10082000000,15184000000,10307000000,-2796000000,7511000000,https://www.sec.gov/Archives/edgar/data/1571996/000157199622000009/0001571996-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199622000009/dell-20220128.htm
2021-01-31,DELL,USD,0001571996,2021-03-26,2021-03-26 16:45:18,2021,FY,3505000000,5390000000,-399000000,1609000000,1390000000,-1124000000,-243000000,1598000000,1159000000,-88000000,11407000000,-2082000000,1763000000,-338000000,169000000,28000000,-460000000,-4528000000,452000000,-1604000000,0,-270000000,-5950000000,36000000,5033000000,15184000000,10151000000,11407000000,-2082000000,9325000000,https://www.sec.gov/Archives/edgar/data/1571996/000157199621000007/0001571996-21-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199621000007/dell-20210129.htm
2020-01-31,DELL,USD,0001571996,2020-03-27,2020-03-27 08:32:26,2020,FY,5529000000,6143000000,-6339000000,1262000000,1758000000,-1615000000,311000000,894000000,2168000000,938000000,9291000000,-2587000000,-2466000000,-181000000,497000000,51000000,-4686000000,-1636000000,658000000,-3555000000,0,-71000000,-4604000000,-90000000,-89000000,10151000000,10240000000,9291000000,-2587000000,6704000000,https://www.sec.gov/Archives/edgar/data/1571996/000157199620000017/0001571996-20-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199620000017/delltechnologiesfy2010k.htm
2019-01-31,DELL,USD,0001571996,2019-03-29,2019-03-29 16:47:53,2019,FY,-2181000000,7746000000,-1331000000,918000000,1083000000,-2406000000,-1445000000,952000000,3982000000,756000000,6991000000,-1568000000,-760000000,-925000000,6612000000,30000000,3389000000,1594000000,803000000,-14490000000,-2134000000,-104000000,-14329000000,-189000000,-4138000000,10240000000,14378000000,6991000000,-1497000000,5494000000,https://www.sec.gov/Archives/edgar/data/1571996/000157199619000008/0001571996-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199619000008/delltechnologiesfy1910k.htm
2018-01-31,DELL,USD,0001571996,2018-03-29,2018-03-29 09:12:59,2018,FY,-2926000000,8634000000,-2605000000,835000000,2151000000,-3243000000,-325000000,3779000000,1940000000,754000000,6843000000,-1736000000,-658000000,-4389000000,3878000000,30000000,-2875000000,2157000000,131000000,-1832000000,0,-432000000,403000000,175000000,4546000000,14378000000,9832000000,6843000000,-1212000000,5262000000,https://www.sec.gov/Archives/edgar/data/1571996/000157199618000004/0001571996-18-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199618000004/delltechnologiesfy1810k.htm
2017-01-31,DELL,USD,0001571996,2017-03-31,2017-03-31 08:33:13,2017,FY,-1158000000,4727000000,-2052000000,398000000,1845000000,-2527000000,1076000000,751000000,2704000000,-1604000000,2367000000,-906000000,-30736000000,-778000000,1173000000,-13000000,-31236000000,29897000000,4586000000,-1415000000,0,-430000000,31821000000,24000000,2940000000,9832000000,6892000000,2309000000,-906000000,1461000000,https://www.sec.gov/Archives/edgar/data/1571996/000157199617000004/0001571996-17-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199617000004/delltechnologiesfy1710k.htm
2016-01-31,DELL,USD,0001571996,2016-01-31,2016-01-30 19:00:00,2016,FY,-1104000000,2872000000,-205000000,72000000,119000000,-134000000,-5000000,-374000000,632000000,408000000,2162000000,-482000000,96000000,-27000000,7000000,85000000,-321000000,-490000000,0,-2000000,0,-4000000,-496000000,-167000000,1178000000,6576000000,5398000000,2162000000,-482000000,1680000000,,
