symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
REG,2029-12-31,1979778257,2113809629,2045800000,1227816385,1310939793,1268761667,735774158,785586211,760310791,522575542,569032924,545459202,133951306,143019835,138418321,2.98,3.10879,2.85498,1,2
REG,2028-12-31,1772071750,1905499250,1838785500,1099001225,1181750124,1140375675,658581129,708168756,683374943,487349493,566808988,542843330,119897935,128925607,124411771,2.8,3.09664,2.66253,2,4
REG,2027-12-31,1671548490,1747120610,1709334550,1036658837,1083527059,1060092948,621222189,649308169,635265179,411226818,512912860,479464140,113096556,118209747,115653152,2.55935,2.80219,2.24665,4,9
REG,2026-12-31,1594766435,1725981395,1665420645,989040238,1070416967,1032858477,592686543,641451891,618944808,441036712,450340636,445688674,107901501,116779473,112681948,2.44001,2.46034,2.40951,4,8
REG,2025-12-31,1543553263,1613714775,1583645556,957278918,1000791596,982143306,573653437,599728594,588553527,416780251,425979842,421367360,104436431,109183541,107149065,2.3172,2.32725,2.27699,4,7
REG,2024-12-31,1401560308,1496446213,1448299611,869217906,928064127,898204628,520882504,556146350,538252919,368735912,385782427,377259169.5,94829223,101249179,97991592,2.10273,2.10764,2.01451,3,5
REG,2023-12-31,1370076617,1462831070,1415766000,849692390,907216730,878027974,509181756,543653460,526161974,360178792,392197979,368580000,92699044,98974787,95790376,2.05393,2.14269,1.96776,2,1
REG,2022-12-30,1195710654,1253934083,1219612953,619660657,929490986,774575822,337870446,506805668,422338058,313673670,470510505,392092088,51112567,76668851,63890709,2.47839,2.56906,2.41525,2,7
REG,2021-12-30,1125711235,1180526142,1148214243,575897904,863846856,719872380,324498234,486747350,405622792,258309698,387464547,322887123,55067448,82601173,68834311,2.12887,2.20675,2.07463,5,6
REG,2020-12-30,1013099330,1062430760,1033351222,588680909,883021364,735851137,332706202,499059304,415882753,-9128825,41403863,16137519,492413595,738620392,615516994,0.93051,0.96455,0.9068,3,6
REG,2019-12-30,1112880928,1167071082,1135127458,565634622,848451934,707043278,285366585,428049879,356708232,167604249,251406374,209505312,349675401,524513102,437094252,1.5746,1.6322,1.53448,3,7
REG,2018-12-30,1094619427,1147920363,1116500909,597007002,895510503,746258753,307571850,461357775,384464813,194214775,291322163,242768469,349905860,524858791,437382326,1.50076,1.55566,1.46252,11,10
REG,2017-12-30,966699247,1013771292,986023600,599526321,628719402,611510874,46008606,177876909,111942758,-514572909,-233410964,-373991937,65406631,68591514,66714112,0.82241,0.8525,0.80146,11,10
REG,2016-12-30,587331227,615930486,599072000,364250340,381986992,371531718,347832153,521748230,434790192,123064911,184597367,153831139,376765264,565147897,470956581,1.28574,1.33278,1.25298,10,11
REG,2015-12-30,543379283,569838364,554241455,237476453,356214680,296845567,127085923,190628887,158857406,86186101,129279152,107732627,139071657,208607487,173839572,1.37819,1.42861,1.34308,11,10
REG,2014-12-30,255592984,383389476,319491230,158513334,237770002,198141668,114658222,171987333,143322778,111372373,167058562,139215468,132887410,199331117,166109264,0.545,0.66,0.43,20,20
REG,2013-12-30,353470564,530205846,441838205,294938853,442408278,368673566,128623426,192935140,160779283,114303674,171455513,142879594,154604437,231906655,193255547,0.7,0.84,0.56,20,20
REG,2012-12-30,783276682,1174915023,979095853,284537929,426806893,355672411,265696192,398544288,332120240,-111069279,-30654539,-70861909,201839282,302758923,252299103,1.045,1.26,0.83,7,7
REG,2011-12-30,767626666,1151439999,959533333,305916389,458874583,382395486,177243429,265865142,221554286,47349727,71024590,59187159,245796678,368695017,307245848,0.565,0.68,0.45,20,20
REG,2010-12-30,195544727,293317090,244430909,121272682,181909023,151590853,72673167,109009751,90841459,-291016200,-169841100,-230428650,13230507,19845761,16538134,0.7,0.83,0.57,8,8
REG,2009-12-30,297552307,446328462,371940385,69970213,210129103,140049658,110583747,165875621,138229684,-484600367,-294562931,-389581649,20132315,30198473,25165394,2.565,3.08,2.05,18,18
REG,2008-12-30,517525018,776287529,646906274,225120961,337681441,281401201,186592507,279888762,233240635,100737754,151106631,125922193,172094020,258141031,215117526,2.105,2.53,1.68,10,10
REG,2007-12-30,329650695,494476042,412063369,219903836,329855755,274879796,144767157,217150736,180958947,150174256,225261385,187717821,191414628,287121943,239268286,2.3,2.76,1.84,20,20
REG,2006-12-30,249641162,374461743,312051453,211175147,316762720,263968934,129501137,194251707,161876422,149905855,224858784,187382320,167720373,251580559,209650467,1.68,2.01,1.35,12,12
REG,2005-12-30,271968547,407952821,339960684,170182290,255273435,212727863,129167325,193750987,161459156,111589289,167383934,139486612,151458493,227187739,189323116,1.745,2.09,1.4,13,13
REG,2004-12-30,261835733,392753601,327294667,151103120,226654681,188878901,128307133,192460701,160383917,92996677,139495017,116245847,152221326,228331990,190276658,1.59,1.91,1.27,17,17
