symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
SWKS,2025-10-03,77.1,154400000,11904240000,1161300000,1203100000,11946040000
SWKS,2024-09-27,98.85,160100000,15825885000,1368600000,1200400000,15657685000
SWKS,2023-09-29,98.59,159400000,15715246000,718800000,1509300000,16505746000
SWKS,2022-09-30,85.27,162400000,13847848000,566000000,2414500000,15696348000
SWKS,2021-10-01,163.92,165200000,27079583999,882900000,2413100000,28609783999
SWKS,2020-10-02,146.83,168500000,24740855000,566700000,178900000,24353055000
SWKS,2019-09-27,77.47,173500000,13441045000,851300000,0,12589745000
SWKS,2018-09-28,90.71,181300000,16445722999,733300000,0,15712422999
SWKS,2017-09-29,101.9,184300000,18780170000,1616800000,0,17163370000
SWKS,2016-09-30,76.14,188700000,14367618000,1083800000,0,13283818000
SWKS,2015-10-02,84.06,189500000,15929370000,1043600000,0,14885770000
SWKS,2014-10-03,55.25,187200000,10342800000,805800000,0,9537000000
SWKS,2013-09-27,24.77,187500000,4644375000,511100000,0,4133275000
SWKS,2012-09-28,23.56,185839000,4378366840,307100000,0,4071266840
SWKS,2011-09-30,17.96,182879000,3284506840,410087000,26089000,2900508840
SWKS,2010-10-01,20.65,175020000,3614162999,453257000,74743000,3235648999
SWKS,2009-10-02,11.9,167047000,1987859300,364221000,123348000,1746986300
SWKS,2008-10-03,7.47,161878000,1209228660,225104000,187616000,1171740660
SWKS,2007-09-28,9.04,159993000,1446336719,241577000,299335000,1504094719
SWKS,2006-09-29,5.19,159408000,827327520,136749000,229335000,919913520
SWKS,2005-09-30,7.02,157453000,1105320060,116522000,280000000,1268798060
SWKS,2004-10-01,9.99,149413333,1492639196,123505000,280000000,1649134196
SWKS,2003-09-27,8.93,139376000,1244627680,161506000,316681000,1399802680
SWKS,2002-09-27,4.77,137416000,655474320,53358000,180168000,782284320
SWKS,2002-03-31,15.29,43029000,657913410,62413000,235000,595735410
SWKS,2000-04-02,46.19,32923000,1520713370,68802000,364000,1452275370
SWKS,1999-03-28,9,32923000,296307000,19001000,544000,277850000
SWKS,1998-03-29,5,32923000,164615000,7148000,2564000,160031000
SWKS,1997-03-30,2.04,32923000,67162920,7129000,4513000,64546920
SWKS,1996-03-31,2.83,32923000,93172090,7118000,7353000,93407090
SWKS,1995-04-02,4.13,23184000,95749920,2100000,8700000,102349920
SWKS,1994-03-31,1.04,22564000,23466560,3500000,9200000,29166560
SWKS,1993-03-31,0.95834,22434000,21499399,1900000,6500000,26099399
SWKS,1992-03-31,0.79167,22348000,17692241,700000,7200000,24192241
SWKS,1991-03-31,1.29,22254000,28707660,1700000,5600000,32607660
SWKS,1990-03-31,0.95834,21478000,20583226,1700000,5600000,24483226
SWKS,1989-03-31,1.5,21476000,32214000,4900000,6000000,33314000
SWKS,1988-03-31,1.33,21476000,28563080,10500000,6300000,24363080
SWKS,1987-03-31,2.38,21428000,50998640,9600000,8000000,49398640
SWKS,1986-03-31,3.42,21412000,73229040,9600000,8000000,71629040
